cycles_old,cycles_new,instructions_old,instructions_new,branches_old,branches_new,branch_misses_old,branch_misses_new,comm,dso,symbol
296432407,250898798,317714196,260539421,50654807,44820030,1150204,1284110,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::GetIsoCrossSection"
519614161,591023940,346877396,521833879,75799990,89857499,2042457,2050283,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXsc"
11333976282,11386274393,8691462066,8816126054,1380018509,1359435138,35451797,38739000,"g4run","libG4processes.so","G4ModifiedTsai::SampleDirection"
59153970,72922371,32340976,35581740,3594760,6418303,345033,213511,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::SampleInvariantT"
17454070,6979841,6708796,10255373,449563,0,76536,93714,"g4run","libG4processes.so","G4VParticipants::SetProjectileNucleus"
52276503,76367251,53599024,53523205,11949287,12354254,256932,261263,"g4run","libG4processes.so","aRPAllocator"
3488177,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::ProductsAddFinalState"
6980105,10470385,3302314,0,0,0,31498,65727,"g4run","libG4processes.so","G4HadronicInteraction::GetMinEnergy@plt"
418639132,219257782,320426822,257056839,61045444,40185387,725467,446339,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
106897439758,107242327791,83264054226,83155321565,12514247568,12462599503,421749778,412608509,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepDoIt"
6981998,6982857,10294955,9705571,2124342,1006312,0,14966,"g4run","libG4processes.so","G4PairingCorrection::GetPairingCorrection@plt"
0,6943276,0,0,0,485714,0,21235,"g4run","libG4processes.so","G4FragmentingString::MassT2"
6979906,0,3057127,0,613671,0,23513,0,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::~G4GeneralPhaseSpaceDecay"
0,3487986,0,3346606,0,0,0,13482,"g4run","libG4processes.so","G4FermiBreakUpVI::BreakFragment"
6980753,3490362,0,3581955,500002,1323627,22732,39070,"g4run","libG4processes.so","G4CollisionComposite::BufferedCrossSection"
31410614,38247528,41447367,25662943,5747125,4181703,125820,66495,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getCrossSection"
1468426908,1367719658,1712255716,1491454115,346647677,326792999,5406399,4837548,"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsIsoApplicable"
19748138745,17734064790,19173981710,17080187017,3153204837,2778852375,35688450,32174647,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
128967446,184750031,80849910,80528230,8062952,12886236,902782,1051684,"g4run","libG4processes.so","G4Fragment::SetExcEnergyAndMomentum"
11689948987,11691717925,9056172975,8777511016,1769638283,1597504644,23245997,17121161,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
540251125,473667385,583821949,537937460,98055370,114364884,920507,737155,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getCrossSection"
1098782295,908799673,871068870,660366654,164649532,143086003,3654575,3178282,"g4run","libG4processes.so","G4PionPlus::Definition@plt"
9669392174,7027848889,6037752138,4632140287,1062358934,829501956,44105949,32126022,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCrossSections"
2943539995,2084373311,2507713238,2112829446,386958178,292258317,5468329,4818712,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
45364872,34265531,32197638,48693042,4338823,6085316,145870,133252,"g4run","libG4processes.so","G4KokoulinMuonNuclearXS::IsElementApplicable"
76780349,76734779,99420580,83902010,13181083,22191223,327124,284573,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::ComputeCrossSections@plt"
0,6975288,0,0,0,465539,0,8302,"g4run","libG4processes.so","G4ExcitedString::GetDirection@plt"
3489413,3488254,0,6305094,2861131,994997,14898,0,"g4run","libG4processes.so","G4Triton::Definition@plt"
31244265,27848956,30033450,26377219,5058158,3466057,53786,82752,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscNS@plt"
306677041,272226011,262212938,284767120,37993503,37389518,452504,406309,"g4run","libG4processes.so","G4HadronicProcess::UpdateCrossSectionAndMFP@plt"
109771701915,111377453206,108697678869,107933916633,15977477662,16332035459,198807324,192167497,"g4run","libG4processes.so","G4HadronicProcess::PostStepGetPhysicalInteractionLength"
76645347,114996549,51024406,55609830,13387750,17519869,373820,624428,"g4run","libG4processes.so","G4CascadeInterpolator<10>::getBin"
6682713172,5931085307,5807345315,5067843352,1376133484,1165139697,19011794,19095676,"g4run","libG4processes.so","G4VHadDecayAlgorithm::IsDecayAllowed"
6981868,20876405,5143810,17003261,1556567,1496595,30272,31586,"g4run","libG4processes.so","G4GeneralNNCollision::IsInCharge"
3485434,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::~G4LivermorePhotoElectricModel"
6981238,0,3625488,0,942831,0,23004,0,"g4run","libG4processes.so","G4Track::G4Track@plt"
6983138,24416854,6700605,9387030,501521,514565,51902,45430,"g4run","libG4processes.so","std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack*>"
69756720,111066697,49555879,42305497,7537857,5328106,602361,514222,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetChipsCrossSection"
10791564139,9256589039,9890525732,7914720192,1555542469,1227445391,30352585,26642273,"g4run","libG4processes.so","CLHEP::MixMaxRng::generate@plt"
2591048624,2507127644,7052786877,6281298871,1440182420,1430105012,5792422,6019995,"g4run","libG4processes.so","G4ProductionCutsTable::ScanAndSetCouple"
10464993,17362093,6579054,7034377,1586382,2092809,96140,67746,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
10469294,6965554,9758914,6474574,1523083,609337,92034,41440,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade@plt"
17459423,6983428,26531960,29029584,6991889,4565234,28837,46287,"g4run","libG4processes.so","G4EmModelManager::FillDEDXVector"
1305563570,1402710482,2361614621,2485373461,275170846,280365433,1367712,1437070,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
6981089,6883970,6120549,3311668,0,482419,0,0,"g4run","libG4processes.so","G4InteractionContent::~G4InteractionContent"
24419652,48523284,23732820,32953195,3899832,7214155,105041,66828,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >@plt"
305129801403,300162222915,373032400975,369114648335,42685886803,41952056830,441412807,451601945,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
6849621,13855874,16508594,13903692,2552546,1695037,76931,69808,"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple"
331169422,278173292,331448910,262109168,64898654,42109832,513830,255866,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getCrossSection"
1115927679,1012067191,750445491,698590115,188161349,170486852,5630361,5864990,"g4run","libG4processes.so","G4EquilibriumEvaporator::getPARLEVDEN"
15751873571,15449715629,17618191800,17774956916,1825930231,1751448089,5281140,5600145,"g4run","libG4processes.so","G4GEMProbability::I3"
129113899,121541945,133823970,90448719,27895788,16837852,368753,405694,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt"
167425979,149883168,183544363,117610699,28336930,16191509,681702,475842,"g4run","libG4processes.so","G4VPhysicalVolume::GetRotation@plt"
209052579,226723621,234609421,212736282,36503633,30655402,934379,791078,"g4run","libG4processes.so","G4BraggModel::SampleSecondaries"
700956759,803400132,669189465,864484087,106920606,145671338,2675286,3104982,"g4run","libG4processes.so","G4NucleiModel::sortPartners"
20625510471,20034208961,17965760568,17309532380,2867970712,2784849232,52770272,53428331,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTruePathLengthLimit"
0,3492454,0,0,0,0,0,0,"g4run","libG4processes.so","G4MuPairProductionModel::ComputMuPairLoss"
3490456,3486294,0,3193652,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getMultiplicity"
13968031,13969505,82026186,63856942,5551623,10590443,14821,16657,"g4run","libG4processes.so","G4eCoulombScatteringModel::ComputeCrossSectionPerAtom"
355909824,194929688,267842247,185891489,37077182,25774317,1159236,892473,"g4run","libG4processes.so","G4IonFluctuations::Factor"
39175382701,37103138971,37418060864,35283559256,3715412713,3436074137,121327971,116109866,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
6981981,3490787,6814626,0,1992705,0,0,18297,"g4run","libG4processes.so","G4AntiNuclElastic::BesselOneByArg"
27902213,38301606,32457984,52915379,9368038,10543282,245073,259903,"g4run","libG4processes.so","std::swap<G4Nucleon>"
45372730,58983644,70344587,79540948,6053208,9239938,248390,204114,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum@plt"
0,6983102,0,3251558,0,1365667,0,21641,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos"
13796717,10473075,9429015,9030517,1547204,2038360,0,14840,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
3790480512,3768625137,5619559699,5538773873,867658991,859648565,3601576,3961849,"g4run","libG4processes.so","G4PreCompoundNucleon::ProbabilityDistributionFunction"
9842752096,9827087121,12969557746,12912711013,506535386,505422850,297193,265235,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadrNucDifferCrSec"
20951258,13961911,13561978,60542192,9290936,5862895,94685,123659,"g4run","libG4processes.so","G4ICRU73QOModel::GetOscillatorEnergy"
89372294409,85480316460,103720660049,96065492381,12499311554,11430904640,150692374,143433547,"g4run","libG4processes.so","G4ProcessManager::EndTracking"
3490712,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4NeutrinoE::Definition@plt"
3491522,6983137,3189227,3592239,0,793195,21842,0,"g4run","libG4processes.so","G4VCollision::CrossSection"
13960570,13715450,6799815,6783312,1692151,1571559,41565,49046,"g4run","libG4processes.so","G4AngularDistributionPP::CosTheta"
62283386,27757548,20453701,28748924,5714329,5416662,178182,157653,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
286172695,445314224,245543513,419566507,28132583,64936688,647839,859892,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection@plt"
437612691,476584255,228622907,203993668,36466249,25744392,1665608,1955452,"g4run","libG4processes.so","G4GammaNuclearXS::GetIsoCrossSection"
1354540833,1272083717,1919022819,2048733725,496521378,457526917,4141137,3965944,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomInuclPowers"
20942351,13966230,12957234,12540935,3156270,1957669,13675,27935,"g4run","libG4processes.so","G4MollerBhabhaModel::ComputeDEDXPerVolume"
27935605,10475900,24643820,43227616,0,1695884,26503,80922,"g4run","libG4processes.so","G4BraggIonModel::ElectronicStoppingPower"
205361993,139226885,261750433,256324070,42736598,44069866,56923,72662,"g4run","libG4processes.so","G4PreCompoundHe3::GetRj"
0,3490950,0,0,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber@plt"
3329655,3328127,0,0,1530782,0,0,0,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::IsPhysical"
0,3491420,0,0,0,449822,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getCrossSection"
13957906,3489611,10213546,2842491,627907,1366092,61588,24263,"g4run","libG4processes.so","G4ParticleChange::AddSecondary@plt"
59015590711,46308417018,50284896209,38490244816,9619973862,7357170550,90301933,73845310,"g4run","libG4processes.so","G4EmModelManager::GetModel"
6983302,13957630,12003014,2821338,1492955,3894880,52264,114627,"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_erase"
17446270,0,10860221,0,965560,0,60161,0,"g4run","libG4processes.so","G4LorentzConvertor::toTheTargetRestFrame@plt"
18326085052,16160804527,17519942630,15668608337,2959901519,2597540541,53150235,46957344,"g4run","libG4processes.so","G4CascadParticle::operator="
0,3491190,0,0,0,454892,0,0,"g4run","libG4processes.so","G4RKPropagation::FreeTransport"
0,6500240,0,4860440,0,0,0,0,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
494859266,497780945,355767083,298446767,76601301,73020308,2752961,2462118,"g4run","libG4processes.so","G4InuclSpecialFunctions::csNN"
7176562363,5639657261,5400595223,4583311065,1127126873,891012932,15621557,10874458,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SaveKinematics"
138711240418,137828115360,140406551774,140424180444,19185460458,19524679006,297165005,305391582,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation"
2968751360,2995285320,4659480782,4389375745,837315076,821493600,7051769,6301836,"g4run","libG4processes.so","G4CascadeCoalescence::clusterType"
10470198,6979552,6904593,2977882,1496226,450674,41805,41874,"g4run","libG4processes.so","G4EmCorrections::ComputeIonCorrections"
1500130834,1812360341,459337023,609819227,86638790,103001942,6315395,8288847,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
3486652,6980809,3333691,0,487183,529130,6781,87818,"g4run","libG4processes.so","G4FragmentingString::Get4Momentum"
3491346,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::DeExcite"
0,6980237,0,12772236,0,506307,0,4833,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SampleSingleScattering@plt"
34904373,48856679,32051735,28731419,5874020,5617261,86811,96928,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getOutgoingParticleTypes"
24435058695,23312348642,26173945019,24725503607,4608614362,4336324028,53475669,47534137,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
34664406,27905879,19075619,6643193,6088988,5693697,122998,94428,"g4run","libG4processes.so","G4CascadeCoalescence::removeNucleons@plt"
0,3491638,0,0,0,0,0,5942,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getOutgoingParticleTypes"
0,29200666,0,0,0,0,0,0,"g4run","libG4processes.so","_GLOBAL__sub_I_G4eBremsstrahlungRelModel.cc"
10472231,6979892,0,3856349,993138,0,24894,13658,"g4run","libG4processes.so","G4SigmaMinus::Definition@plt"
2252096017,2011277882,1274966223,1224555204,233890488,207105140,11802157,9580770,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::GetInelasticElementCrossSection"
502260727,462584927,353929271,325422945,47654382,52642454,2945471,2544013,"g4run","libG4processes.so","pFragmentAllocator"
6981150,3486699,6283301,0,3047615,944185,14352,70552,"g4run","libG4processes.so","G4NucleonNuclearCrossSection::GetElementCrossSection@plt"
6983573,3492109,4799088,0,375771,315582,0,0,"g4run","libG4processes.so","G4EmElementSelector::G4EmElementSelector"
7081897328,7584989667,8049937452,8501400419,1551285451,1607268947,33036315,36352896,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::ComputeCrossSections"
14987431783,14810096275,19280260955,19395876757,3050764085,2929428034,21819268,21222421,"g4run","libG4processes.so","G4KalbachCrossSection::ComputeCrossSection"
6980418,10356306,9723930,22068239,3861571,4703332,95802,37705,"g4run","libG4processes.so","G4Fancy3DNucleus::GetMassNumber"
41775802,20936392,36509852,13667319,4478461,5231242,91052,101364,"g4run","libG4processes.so","G4DiffractiveExcitation::GaussianPt"
240430987,327065807,225214163,325834658,27890987,34086574,690771,753155,"g4run","libG4processes.so","G4InteractionCase::set@plt"
3489657,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4SigmaMinusField::G4SigmaMinusField"
3492332,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4EnergyRangeManager::BuildPhysicsTable"
24295654,38238840,47793027,47867814,3624909,6576272,68316,32929,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity"
52340851,20930260,23474470,46473594,7841365,3489342,165687,179145,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCrossSections@plt"
7396710490,7114607599,3485842502,3067102001,553668185,491671238,43556139,47370617,"g4run","libG4processes.so","G4LossTableManager::GetEnergyLossProcess"
6980394,0,9009223,0,0,0,8177,0,"g4run","libG4processes.so","G4XiZero::Definition@plt"
10465344,10467851,3266451,0,491609,1117463,13607,27116,"g4run","libG4processes.so","G4Alpha::Definition@plt"
