cycles,comm,dso,symbol
0,"free","libc.so.6","__GI___execve"
0,"free","libc.so.6","__GI___fstatat64"
0,"free","libc.so.6","__GI___get_nprocs"
0,"free","libc.so.6","__GI___libc_open"
0,"free","libc.so.6","__GI___libc_write"
0,"free","libc.so.6","__GI___prctl"
0,"free","libc.so.6","__GI___printf_fp_l"
0,"free","libc.so.6","__bindtextdomain"
0,"free","libc.so.6","__close_nocancel"
0,"free","libc.so.6","__fopen_internal"
0,"free","libc.so.6","__getrlimit"
0,"free","libc.so.6","__isoc99_sscanf"
0,"free","libc.so.6","__libc_early_init"
0,"free","libc.so.6","__memchr_avx2"
0,"free","libc.so.6","__memcpy_chk"
0,"free","libc.so.6","__open64_nocancel"
0,"free","libc.so.6","__printf_chk"
0,"free","libc.so.6","__pthread_tunables_init"
0,"free","libc.so.6","__read_nocancel"
0,"free","libc.so.6","__run_exit_handlers"
0,"free","libc.so.6","__snprintf_chk"
0,"free","libc.so.6","__x86_cacheinfo_ifunc"
0,"free","libc.so.6","_exit"
0,"free","libc.so.6","_int_malloc"
0,"free","libc.so.6","fclose@@GLIBC_2.2.5"
0,"free","libc.so.6","get_nprocs_cpu_online"
0,"free","libc.so.6","malloc"
0,"free","libc.so.6","new_do_write"
0,"free","libc.so.6","read"
0,"free","libc.so.6","set_binding_values.part.0"
0,"free","libc.so.6","strlen"
0,"free","libc.so.6","0x00007f005c0ea7fa"
0,"free","libc.so.6","0x00007f42538c97fa"
0,"free","libc.so.6","0x00007f4868c8d7fa"
0,"free","libc.so.6","0x00007f4fcd77d7fa"
0,"free","libc.so.6","0x00007f6be76907fa"
0,"free","libc.so.6","0x00007f7cf8d557fa"
0,"free","libcap.so.2.65","_libcap_initialize"
0,"free","libgpg-error.so.0.33.0","0x00007fe6341df000"
0,"free","libgpg-error.so.0.33.0","0x00007ff5af13d747"
0,"free","liblz4.so.1.9.4","0x00007ffadae74000"
0,"free","liblzma.so.5.2.6","_fini"
0,"free","libprocps.so.8.0.3","cpuinfo"
0,"free","libprocps.so.8.0.3","meminfo"
0,"free","libprocps.so.8.0.3","procps_linux_version"
0,"free","libprocps.so.8.0.3","0x00007f3ba5aa1736"
0,"free","libprocps.so.8.0.3","0x00007f3dfd957799"
0,"free","libprocps.so.8.0.3","0x00007fc177086736"
0,"free","[unknown]","0000000000000000"
0,"free","[unknown]","0x000029006c61746f"
0,"free","[unknown]","0x0000296500656c62"
0,"free","[unknown]","0x3bc7eb40273d49a5"
0,"g4run","g4run","DetectorConstruction::DetectorConstruction"
0,"g4run","g4run","InitializationAction::Build"
0,"g4run","g4run","PythiaPrimaryGeneratorAction::GeneratePrimaries"
0,"g4run","g4run","PythiaPrimaryGeneratorAction::PythiaPrimaryGeneratorAction"
0,"g4run","g4run","PythiaPrimaryGeneratorAction::~PythiaPrimaryGeneratorAction"
0,"g4run","g4run","_start"
0,"g4run","g4run","create_magnetic_field"
0,"g4run","g4run","main"
0,"g4run","ld-linux-x86-64.so.2","_dl_fixup"
0,"g4run","ld-linux-x86-64.so.2","_dl_relocate_object"
0,"g4run","ld-linux-x86-64.so.2","_dl_start"
0,"g4run","ld-linux-x86-64.so.2","_dl_start_user"
0,"g4run","ld-linux-x86-64.so.2","_dl_sysdep_start"
0,"g4run","ld-linux-x86-64.so.2","dl_main"
0,"g4run","ld-linux-x86-64.so.2","memmove"
0,"g4run","ld-linux-x86-64.so.2","memset"
0,"g4run","libG4GMocren.so","std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>"
0,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::findBoostToCM"
0,"g4run","libG4clhep.so","CLHEP::HepRotation::rotateZ"
0,"g4run","libG4clhep.so","CLHEP::HepRotation::set"
0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::apply_bigskip"
0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::seed_uniquestream"
0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::~MixMaxRng"
0,"g4run","libG4clhep.so","CLHEP::RandGamma::shoot"
0,"g4run","libG4clhep.so","HepTool::Evaluator::setSystemOfUnits"
0,"g4run","libG4clhep.so","HepTool::Evaluator::setVariable"
0,"g4run","libG4clhep.so","log@plt"
0,"g4run","libG4clhep.so","setItem"
0,"g4run","libG4error_propagation.so","std::vector<double, std::allocator<double> >::_M_default_append"
0,"g4run","libG4event.so","G4EventManager::G4EventManager"
0,"g4run","libG4event.so","G4EventManager::~G4EventManager"
0,"g4run","libG4event.so","G4PrimaryTransformer::G4PrimaryTransformer"
0,"g4run","libG4event.so","G4PrimaryTransformer::GenerateTracks"
0,"g4run","libG4event.so","G4PrimaryTransformer::GimmePrimaries"
0,"g4run","libG4event.so","G4StackManager::~G4StackManager"
0,"g4run","libG4geometry.so","G4BlockingList::G4BlockingList"
0,"g4run","libG4geometry.so","G4Box::BoundingLimits"
0,"g4run","libG4geometry.so","G4Box::G4Box"
0,"g4run","libG4geometry.so","G4CSGSolid::G4CSGSolid"
0,"g4run","libG4geometry.so","G4ClassicalRK4::IntegratorOrder"
0,"g4run","libG4geometry.so","G4ClassicalRK4::~G4ClassicalRK4"
0,"g4run","libG4geometry.so","G4Cons::CalculateExtent"
0,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
0,"g4run","libG4geometry.so","G4GeomSplitter<G4PVData>::CreateSubInstance"
0,"g4run","libG4geometry.so","G4GeomSplitter<G4PlSideData>::SlaveInitializeSubInstance"
0,"g4run","libG4geometry.so","G4GeomTools::DiskExtent"
0,"g4run","libG4geometry.so","G4GeomTools::RemoveRedundantVertices"
0,"g4run","libG4geometry.so","G4GeomTools::TriangulatePolygon"
0,"g4run","libG4geometry.so","G4GeometryManager::BuildOptimisations"
0,"g4run","libG4geometry.so","G4GeometryManager::CloseGeometry"
0,"g4run","libG4geometry.so","G4GeometryManager::DeleteOptimisations"
0,"g4run","libG4geometry.so","G4GeometryManager::OpenGeometry"
0,"g4run","libG4geometry.so","G4GeometryMessenger::G4GeometryMessenger"
0,"g4run","libG4geometry.so","G4GeometryMessenger::~G4GeometryMessenger"
0,"g4run","libG4geometry.so","G4GeometryMessenger::~G4GeometryMessenger"
0,"g4run","libG4geometry.so","G4GeometryWorkspace::G4GeometryWorkspace"
0,"g4run","libG4geometry.so","G4GeometryWorkspace::InitialisePhysicalVolumes"
0,"g4run","libG4geometry.so","G4GeometryWorkspace::InitialiseWorkspace"
0,"g4run","libG4geometry.so","G4LogicalVolume::G4LogicalVolume"
0,"g4run","libG4geometry.so","G4LogicalVolume::SetMaterialCutsCouple"
0,"g4run","libG4geometry.so","G4LogicalVolume::SetSensitiveDetector@plt"
0,"g4run","libG4geometry.so","G4LogicalVolumeStore::Register"
0,"g4run","libG4geometry.so","G4LogicalVolumeStore::UpdateMap"
0,"g4run","libG4geometry.so","G4MagInt_Driver::QuickAdvance"
0,"g4run","libG4geometry.so","G4Mag_EqRhs::G4Mag_EqRhs"
0,"g4run","libG4geometry.so","G4MultiLevelLocator::~G4MultiLevelLocator"
0,"g4run","libG4geometry.so","G4MultiNavigator::G4MultiNavigator"
0,"g4run","libG4geometry.so","G4NavigationHistory::G4NavigationHistory"
0,"g4run","libG4geometry.so","G4NavigationHistoryPool::Clean"
0,"g4run","libG4geometry.so","G4NavigationHistoryPool::~G4NavigationHistoryPool"
0,"g4run","libG4geometry.so","G4Navigator::G4Navigator"
0,"g4run","libG4geometry.so","G4Navigator::~G4Navigator"
0,"g4run","libG4geometry.so","G4Navigator::~G4Navigator"
0,"g4run","libG4geometry.so","G4PVPlacement::IsRegularStructure"
0,"g4run","libG4geometry.so","G4PVPlacement::~G4PVPlacement"
0,"g4run","libG4geometry.so","G4ParameterisedNavigation::G4ParameterisedNavigation"
0,"g4run","libG4geometry.so","G4PathFinder::G4PathFinder"
0,"g4run","libG4geometry.so","G4PathFinder::GetInstance"
0,"g4run","libG4geometry.so","G4PhysicalVolumeStore::Clean"
0,"g4run","libG4geometry.so","G4PhysicalVolumeStore::Register"
0,"g4run","libG4geometry.so","G4PhysicalVolumeStore::UpdateMap"
0,"g4run","libG4geometry.so","G4PhysicalVolumeStore::~G4PhysicalVolumeStore"
0,"g4run","libG4geometry.so","G4PolyhedraSide::~G4PolyhedraSide"
0,"g4run","libG4geometry.so","G4ReflectedSolid::CalculateExtent"
0,"g4run","libG4geometry.so","G4ReflectionFactory::CreateReflectedLV"
0,"g4run","libG4geometry.so","G4ReflectionFactory::Instance"
0,"g4run","libG4geometry.so","G4ReflectionFactory::IsReflection"
0,"g4run","libG4geometry.so","G4ReflectionFactory::Place"
0,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectDaughters"
0,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectLV"
0,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVPlacement"
0,"g4run","libG4geometry.so","G4Region::AddRootLogicalVolume"
0,"g4run","libG4geometry.so","G4Region::SetWorld"
0,"g4run","libG4geometry.so","G4Region::UpdateMaterialList"
0,"g4run","libG4geometry.so","G4RegionStore::UpdateMaterialList"
0,"g4run","libG4geometry.so","G4SafetyHelper::InitialiseHelper"
0,"g4run","libG4geometry.so","G4SafetyHelper::InitialiseNavigator"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildEquivalentSliceNos"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildVoxels"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildVoxelsWithinLimits"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::CalculateQuality"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::G4SmartVoxelHeader"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::G4SmartVoxelHeader"
0,"g4run","libG4geometry.so","G4SmartVoxelHeader::RefineNodes"
0,"g4run","libG4geometry.so","G4SolidStore::Clean"
0,"g4run","libG4geometry.so","G4SolidStore::Register"
0,"g4run","libG4geometry.so","G4SolidStore::UpdateMap"
0,"g4run","libG4geometry.so","G4SolidStore::~G4SolidStore"
0,"g4run","libG4geometry.so","G4SolidsWorkspace::G4SolidsWorkspace"
0,"g4run","libG4geometry.so","G4SolidsWorkspace::InitialiseWorkspace"
0,"g4run","libG4geometry.so","G4TransportationManager::ClearNavigators"
0,"g4run","libG4geometry.so","G4TransportationManager::G4TransportationManager"
0,"g4run","libG4geometry.so","G4TransportationManager::GetTransportationManager"
0,"g4run","libG4geometry.so","G4TransportationManager::~G4TransportationManager"
0,"g4run","libG4geometry.so","G4Trd::DistanceToOut"
0,"g4run","libG4geometry.so","G4Tubs::BoundingLimits"
0,"g4run","libG4geometry.so","G4UnionSolid::BoundingLimits"
0,"g4run","libG4geometry.so","G4UnionSolid::CalculateExtent"
0,"g4run","libG4geometry.so","G4UnionSolid::G4UnionSolid"
0,"g4run","libG4geometry.so","G4UnionSolid::Init"
0,"g4run","libG4geometry.so","G4VIntersectionLocator::~G4VIntersectionLocator"
0,"g4run","libG4geometry.so","G4VPhysicalVolume::G4VPhysicalVolume"
0,"g4run","libG4geometry.so","G4VPhysicalVolume::SetName"
0,"g4run","libG4geometry.so","G4VPhysicalVolume::~G4VPhysicalVolume"
0,"g4run","libG4geometry.so","G4VSolid::G4VSolid"
0,"g4run","libG4geometry.so","G4VoxelNavigation::G4VoxelNavigation"
0,"g4run","libG4geometry.so","G4VoxelNavigation::~G4VoxelNavigation"
0,"g4run","libG4geometry.so","G4VoxelNavigation::~G4VoxelNavigation"
0,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
0,"g4run","libG4geometry.so","G4VoxelSafety::~G4VoxelSafety"
0,"g4run","libG4geometry.so","fmod@plt"
0,"g4run","libG4geometry.so","operator new@plt"
0,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
0,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_erase"
0,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >"
0,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_erase"
0,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,"g4run","libG4geometry.so","std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector const&>"
0,"g4run","libG4geometry.so","std::vector<G4SmartVoxelProxy*, std::allocator<G4SmartVoxelProxy*> >::operator="
0,"g4run","libG4global.so","G4AllocatorList::Destroy"
0,"g4run","libG4global.so","G4AllocatorPool::Reset"
0,"g4run","libG4global.so","G4BestUnit::G4BestUnit"
0,"g4run","libG4global.so","G4DataVector::G4DataVector"
0,"g4run","libG4global.so","G4DataVector::G4DataVector"
0,"g4run","libG4global.so","G4MTBarrier::ThisWorkerReady"
0,"g4run","libG4global.so","G4MTBarrier::Wait"
0,"g4run","libG4global.so","G4MTcoutDestination::AddMasterOutput(bool)::{lambda(G4String&)#2}::operator()"
0,"g4run","libG4global.so","G4MulticoutDestination::ReceiveG4cout"
0,"g4run","libG4global.so","G4Physics2DVector::ClearVectors"
0,"g4run","libG4global.so","G4Physics2DVector::FindLinearX"
0,"g4run","libG4global.so","G4Physics2DVector::G4Physics2DVector"
0,"g4run","libG4global.so","G4Physics2DVector::InterpolateLinearX"
0,"g4run","libG4global.so","G4Physics2DVector::Retrieve"
0,"g4run","libG4global.so","G4Physics2DVector::~G4Physics2DVector"
0,"g4run","libG4global.so","G4UnitDefinition::GetCategory"
0,"g4run","libG4global.so","G4UnitDefinition::GetValueOf"
0,"g4run","libG4global.so","G4UnitsTable::Synchronize"
0,"g4run","libG4global.so","G4coutDestination::ReceiveG4cout_"
0,"g4run","libG4global.so","operator<<"
0,"g4run","libG4intercoms.so","G4ProfilerMessenger::G4ProfilerMessenger"
0,"g4run","libG4intercoms.so","G4ProfilerMessenger::~G4ProfilerMessenger"
0,"g4run","libG4intercoms.so","G4ProfilerMessenger::~G4ProfilerMessenger"
0,"g4run","libG4intercoms.so","G4UIcmdWithABool::G4UIcmdWithABool"
0,"g4run","libG4intercoms.so","G4UIcmdWithABool::~G4UIcmdWithABool"
0,"g4run","libG4intercoms.so","G4UIcmdWithADoubleAndUnit::SetDefaultUnit"
0,"g4run","libG4intercoms.so","G4UIcmdWithADoubleAndUnit::SetUnitCandidates"
0,"g4run","libG4intercoms.so","G4UIcmdWithADoubleAndUnit::SetUnitCategory"
0,"g4run","libG4intercoms.so","G4UIcmdWithADoubleAndUnit::~G4UIcmdWithADoubleAndUnit"
0,"g4run","libG4intercoms.so","G4UIcmdWithAString::G4UIcmdWithAString"
0,"g4run","libG4intercoms.so","G4UIcmdWithAString::~G4UIcmdWithAString"
0,"g4run","libG4intercoms.so","G4UIcmdWithAnInteger::~G4UIcmdWithAnInteger"
0,"g4run","libG4intercoms.so","G4UIcmdWithoutParameter::G4UIcmdWithoutParameter"
0,"g4run","libG4intercoms.so","G4UIcmdWithoutParameter::~G4UIcmdWithoutParameter"
0,"g4run","libG4intercoms.so","G4UIcommand::AdditiveExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::CheckNewValue"
0,"g4run","libG4intercoms.so","G4UIcommand::DoIt"
0,"g4run","libG4intercoms.so","G4UIcommand::EqualityExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::Expression"
0,"g4run","libG4intercoms.so","G4UIcommand::LogicalANDExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::LogicalORExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::MultiplicativeExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::RangeCheck"
0,"g4run","libG4intercoms.so","G4UIcommand::UnaryExpression"
0,"g4run","libG4intercoms.so","G4UIcommand::~G4UIcommand"
0,"g4run","libG4intercoms.so","G4UIcommandTree::AddNewCommand"
0,"g4run","libG4intercoms.so","G4UIcommandTree::RemoveCommand"
0,"g4run","libG4intercoms.so","G4UIcontrolMessenger::~G4UIcontrolMessenger"
0,"g4run","libG4intercoms.so","G4UIcontrolMessenger::~G4UIcontrolMessenger"
0,"g4run","libG4intercoms.so","G4UIdirectory::G4UIdirectory"
0,"g4run","libG4intercoms.so","G4UImanager::AddNewCommand"
0,"g4run","libG4intercoms.so","G4UImanager::ApplyCommand"
0,"g4run","libG4intercoms.so","G4UImanager::CreateMessenger"
0,"g4run","libG4intercoms.so","G4UImanager::GetUIpointer"
0,"g4run","libG4intercoms.so","G4UImanager::RemoveCommand"
0,"g4run","libG4intercoms.so","G4UImanager::~G4UImanager"
0,"g4run","libG4intercoms.so","G4UImanager::~G4UImanager"
0,"g4run","libG4intercoms.so","G4UIparameter::SetDefaultValue"
0,"g4run","libG4intercoms.so","G4strstreambuf::sync"
0,"g4run","libG4intercoms.so","std::vector<G4ApplicationState, std::allocator<G4ApplicationState> >::_M_realloc_insert<G4ApplicationState>"
0,"g4run","libG4intercoms.so","std::vector<G4UIcommandTree*, std::allocator<G4UIcommandTree*> >::_M_realloc_insert<G4UIcommandTree* const&>"
0,"g4run","libG4materials.so","G4Element::~G4Element"
0,"g4run","libG4materials.so","G4ElementData::~G4ElementData"
0,"g4run","libG4materials.so","G4IonisParamMat::GetDensityCorrection"
0,"g4run","libG4materials.so","G4Material::AddElementByMassFraction"
0,"g4run","libG4materials.so","G4Material::ComputeDerivedQuantities"
0,"g4run","libG4materials.so","G4SandiaTable::G4SandiaTable"
0,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum@plt"
0,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::Construct"
0,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::ConstructParticle"
0,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNStarPiMode"
0,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::CreateDecayTable"
0,"g4run","libG4particles.so","G4IonTable::CreateIon"
0,"g4run","libG4particles.so","G4IonTable::DestroyWorkerG4IonTable"
0,"g4run","libG4particles.so","G4IonTable::FindIsotope"
0,"g4run","libG4particles.so","G4IonTable::G4IonTable"
0,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,"g4run","libG4particles.so","G4IonTable::Insert"
0,"g4run","libG4particles.so","G4IonTable::PrepareNuclideTable"
0,"g4run","libG4particles.so","G4IonTable::clear"
0,"g4run","libG4particles.so","G4Ions::G4Ions"
0,"g4run","libG4particles.so","G4KL3DecayChannel::DecayIt"
0,"g4run","libG4particles.so","G4KaonZero::Definition@plt"
0,"g4run","libG4particles.so","G4KaonZeroLong::Definition@plt"
0,"g4run","libG4particles.so","G4KaonZeroShort::Definition@plt"
0,"g4run","libG4particles.so","G4MuonMinus::Definition"
0,"g4run","libG4particles.so","G4NucleiProperties::NuclearMass"
0,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetBindingEnergy"
0,"g4run","libG4particles.so","G4NuclideTable::G4NuclideTable"
0,"g4run","libG4particles.so","G4NuclideTable::GenerateNuclide"
0,"g4run","libG4particles.so","G4NuclideTable::GetInstance"
0,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
0,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
0,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
0,"g4run","libG4particles.so","G4ParticleTable::DestroyWorkerG4ParticleTable"
0,"g4run","libG4particles.so","G4ParticleTable::G4ParticleTable"
0,"g4run","libG4particles.so","G4ParticleTable::Insert"
0,"g4run","libG4particles.so","G4ParticleTable::RemoveAllParticles"
0,"g4run","libG4particles.so","G4ParticleTable::WorkerG4ParticleTable"
0,"g4run","libG4particles.so","G4ParticleTable::contains"
0,"g4run","libG4particles.so","G4PrimaryParticle::SetMomentum"
0,"g4run","libG4particles.so","G4ShortLivedConstructor::ConstructParticle"
0,"g4run","libG4particles.so","G4ShortLivedConstructor::ConstructResonances"
0,"g4run","libG4particles.so","G4SigmaZero::Definition@plt"
0,"g4run","libG4particles.so","G4VDecayChannel::~G4VDecayChannel"
0,"g4run","libG4particles.so","memcpy@plt"
0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_emplace_unique<std::pair<int, G4ParticleDefinition*> >"
0,"g4run","libG4persistency.so","G4GDMLEvaluator::EvaluateInteger"
0,"g4run","libG4persistency.so","G4GDMLEvaluator::G4GDMLEvaluator"
0,"g4run","libG4persistency.so","G4GDMLParser::G4GDMLParser"
0,"g4run","libG4persistency.so","G4GDMLParser::ImportRegions"
0,"g4run","libG4persistency.so","G4GDMLRead::AuxiliaryRead"
0,"g4run","libG4persistency.so","G4GDMLRead::G4GDMLRead"
0,"g4run","libG4persistency.so","G4GDMLRead::GeneratePhysvolName"
0,"g4run","libG4persistency.so","G4GDMLRead::Read"
0,"g4run","libG4persistency.so","G4GDMLRead::StripNames"
0,"g4run","libG4persistency.so","G4GDMLReadDefine::G4GDMLReadDefine"
0,"g4run","libG4persistency.so","G4GDMLReadDefine::GetRotationMatrix"
0,"g4run","libG4persistency.so","G4GDMLReadDefine::RefRead"
0,"g4run","libG4persistency.so","G4GDMLReadDefine::VectorRead"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::AtomRead"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::FractionRead"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::G4GDMLReadMaterials"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::GetMaterial"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::IsotopeRead"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::MaterialsRead"
0,"g4run","libG4persistency.so","G4GDMLReadMaterials::MixtureRead"
0,"g4run","libG4persistency.so","G4GDMLReadParamvol::G4GDMLReadParamvol"
0,"g4run","libG4persistency.so","G4GDMLReadSetup::G4GDMLReadSetup"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::BooleanRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::BoxRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::CutTubeRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::G4GDMLReadSolids"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::PolyconeRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::PolyhedraRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::TrapRead"
0,"g4run","libG4persistency.so","G4GDMLReadSolids::TubeRead"
0,"g4run","libG4persistency.so","G4GDMLReadStructure::G4GDMLReadStructure"
0,"g4run","libG4persistency.so","G4GDMLReadStructure::GetVolume"
0,"g4run","libG4persistency.so","G4GDMLReadStructure::StructureRead"
0,"g4run","libG4persistency.so","G4GDMLReadStructure::VolumeRead"
0,"g4run","libG4persistency.so","G4GDMLReadStructure::Volume_contentRead"
0,"g4run","libG4persistency.so","std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector>"
0,"g4run","libG4persistency.so","std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::operator="
0,"g4run","libG4persistency.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double>"
0,"g4run","libG4persistency.so","std::vector<int, std::allocator<int> >::_M_realloc_insert<int>"
0,"g4run","libG4persistency.so","std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >"
0,"g4run","libG4physicslists.so","G4DecayPhysics::ConstructParticle"
0,"g4run","libG4physicslists.so","G4DecayPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4EmBuilder::ConstructBasicEmPhysics"
0,"g4run","libG4physicslists.so","G4EmBuilder::ConstructCharged"
0,"g4run","libG4physicslists.so","G4EmExtraPhysics::ConstructGammaElectroNuclear"
0,"g4run","libG4physicslists.so","G4EmExtraPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4EmStandardPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4FTFBuilder::BuildModel"
0,"g4run","libG4physicslists.so","G4FTFPKaonBuilder::G4FTFPKaonBuilder"
0,"g4run","libG4physicslists.so","G4FTFPNeutronBuilder::G4FTFPNeutronBuilder"
0,"g4run","libG4physicslists.so","G4FTFPPionBuilder::G4FTFPPionBuilder"
0,"g4run","libG4physicslists.so","G4FTFPProtonBuilder::G4FTFPProtonBuilder"
0,"g4run","libG4physicslists.so","G4GammaGeneralProcess::BuildPhysicsTable"
0,"g4run","libG4physicslists.so","G4GammaGeneralProcess::InitialiseProcess"
0,"g4run","libG4physicslists.so","G4GammaGeneralProcess::PreparePhysicsTable"
0,"g4run","libG4physicslists.so","G4HadronElasticPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4HadronPhysicsFTFP_BERT::CreateModels"
0,"g4run","libG4physicslists.so","G4HadronPhysicsFTFP_BERT::Kaon"
0,"g4run","libG4physicslists.so","G4HadronPhysicsFTFP_BERT::Neutron"
0,"g4run","libG4physicslists.so","G4HadronPhysicsFTFP_BERT::Pion"
0,"g4run","libG4physicslists.so","G4HadronPhysicsFTFP_BERT::Proton"
0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildAntiLightIonsFTFP"
0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildBCHadronsFTFP_BERT"
0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildElastic"
0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildFTFP_BERT"
0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildHyperonsFTFP_BERT"
0,"g4run","libG4physicslists.so","G4IonPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4PhysicsVector::PutValue"
0,"g4run","libG4physicslists.so","G4StoppingPhysics::ConstructProcess"
0,"g4run","libG4physicslists.so","G4VHadronModelBuilder::GetModel"
0,"g4run","libG4physicslists.so","virtual thunk to FTFP_BERT::~FTFP_BERT()"
0,"g4run","libG4processes.so","G4Absorber::G4Absorber"
0,"g4run","libG4processes.so","G4AntiNuclElastic::BesselJone"
