cycles_old,cycles_new,comm,dso,symbol
0,6235112,"fgrep","[kernel.vmlinux]","prepend"
31335839,20086158,"fgrep","[kernel.vmlinux]","kmem_cache_alloc"
26980456,9770954,"fgrep","[kernel.vmlinux]","do_user_addr_fault"
23841287,57737227,"fgrep","[kernel.vmlinux]","filemap_map_pages"
6361801,0,"fgrep","[kernel.vmlinux]","try_to_unlazy"
6833843,0,"fgrep","[kernel.vmlinux]","__get_vma_policy"
14983444,3628192,"fgrep","[kernel.vmlinux]","strnlen_user"
21671541,26951696,"fgrep","[kernel.vmlinux]","vma_interval_tree_remove"
25251267,6379983,"fgrep","[kernel.vmlinux]","native_irq_return_iret"
1919737,6955388,"fgrep","[kernel.vmlinux]","find_idlest_group"
6537879,0,"fgrep","[kernel.vmlinux]","do_sys_openat2"
0,6934607,"fgrep","[kernel.vmlinux]","psi_group_change"
0,16581984,"fgrep","[kernel.vmlinux]","dput"
7376390,0,"fgrep","[kernel.vmlinux]","flush_tlb_func"
10232789,12173984,"fgrep","[kernel.vmlinux]","native_flush_tlb_one_user"
13005492,0,"fgrep","[kernel.vmlinux]","tracer_hardirqs_on"
7428440,0,"fgrep","[kernel.vmlinux]","link_path_walk.part.0.constprop.0"
64956502,42360037,"fgrep","[kernel.vmlinux]","clear_page_rep"
6554682,0,"fgrep","[kernel.vmlinux]","do_sigaction"
2365785,0,"fgrep","[kernel.vmlinux]","mem_cgroup_update_lru_size"
9787605,13472791,"fgrep","[kernel.vmlinux]","handle_mm_fault"
20580627,0,"fgrep","[kernel.vmlinux]","__d_lookup_rcu"
6665282,0,"fgrep","[kernel.vmlinux]","mem_cgroup_from_task"
0,6959897,"fgrep","[kernel.vmlinux]","free_pcp_prepare"
0,6895011,"fgrep","[kernel.vmlinux]","free_pgd_range"
6960317,12908142,"fgrep","[kernel.vmlinux]","__put_user_nocheck_8"
13910048,0,"fgrep","[kernel.vmlinux]","generic_bin_search"
6824622,6616543,"fgrep","[kernel.vmlinux]","copy_fd_bitmaps"
9061229,6922153,"fgrep","[kernel.vmlinux]","vtime_account_system"
6027800,0,"fgrep","[kernel.vmlinux]","security_vm_enough_memory_mm"
6912081,0,"fgrep","[kernel.vmlinux]","__context_tracking_exit"
0,12809874,"fgrep","[kernel.vmlinux]","get_zeroed_page"
13270890,6861364,"fgrep","[kernel.vmlinux]","load_elf_binary"
13782385,0,"fgrep","[kernel.vmlinux]","obj_cgroup_uncharge"
0,6680814,"fgrep","[kernel.vmlinux]","filemap_get_read_batch"
0,6374724,"fgrep","[kernel.vmlinux]","_copy_to_iter"
0,6451019,"fgrep","[kernel.vmlinux]","path_init"
20438845,0,"fgrep","[kernel.vmlinux]","memcg_slab_free_hook"
9784054,20088957,"fgrep","[kernel.vmlinux]","__vma_adjust"
0,4563095,"fgrep","[kernel.vmlinux]","__context_tracking_enter"
0,4720608,"fgrep","[kernel.vmlinux]","anon_vma_interval_tree_remove"
0,19997925,"fgrep","[kernel.vmlinux]","__pagevec_lru_add"
0,2953712,"fgrep","[kernel.vmlinux]","free_pgtables"
0,6959960,"fgrep","[kernel.vmlinux]","read_block_for_search"
6536433,4557731,"fgrep","[kernel.vmlinux]","vmacache_find"
6909426,0,"fgrep","[kernel.vmlinux]","native_flush_tlb_local"
47645039,18367469,"fgrep","[kernel.vmlinux]","copy_page"
26486131,19241872,"fgrep","[kernel.vmlinux]","find_next_iomem_res"
6969215,0,"fgrep","libtinfow.so.6.3","0x000000000000fd80"
0,7154631,"fgrep","ld-linux-x86-64.so.2","strchr"
6781910,0,"fgrep","ld-linux-x86-64.so.2","_dl_init"
6968471,6898039,"fgrep","ld-linux-x86-64.so.2","open_verify.constprop.0"
0,3037824,"fgrep","ld-linux-x86-64.so.2","__tunable_get_val"
0,6839736,"fgrep","ld-linux-x86-64.so.2","_dl_sysdep_parse_arguments"
131115333,81337630,"fgrep","ld-linux-x86-64.so.2","_dl_relocate_object"
0,13108694,"fgrep","ld-linux-x86-64.so.2","_dl_cache_libcmp"
130017751,201703121,"fgrep","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
49180746,36304726,"fgrep","ld-linux-x86-64.so.2","strcmp"
6613447,12104746,"fgrep","ld-linux-x86-64.so.2","_dl_map_object_from_fd"
152554147,97333173,"fgrep","ld-linux-x86-64.so.2","do_lookup_x"
0,6631964,"fgrep","ld-linux-x86-64.so.2","_dl_process_pt_gnu_property"
0,6914825,"fgrep","ld-linux-x86-64.so.2","init_cpu_features.constprop.0"
6967188,6476135,"fgrep","ld-linux-x86-64.so.2","_dl_fixup"
13557669,13933004,"fgrep","ld-linux-x86-64.so.2","__GI___tunables_init"
6862417,0,"fgrep","ld-linux-x86-64.so.2","__minimal_malloc"
6864357,6763012,"fgrep","ld-linux-x86-64.so.2","_dl_name_match_p"
0,6846781,"fgrep","ld-linux-x86-64.so.2","_dl_load_cache_lookup"
0,6968956,"fgrep","ld-linux-x86-64.so.2","openaux"
6533407,16726195,"fgrep","ld-linux-x86-64.so.2","_dl_runtime_resolve_xsavec"
3132822,0,"fgrep","ld-linux-x86-64.so.2","_dlfo_process_initial"
12923386,0,"fgrep","ld-linux-x86-64.so.2","_dl_find_object_from_map"
0,6874409,"fgrep","ld-linux-x86-64.so.2","search_cache"
0,6961425,"fgrep","ld-linux-x86-64.so.2","__rtld_malloc_init_real"
3160221,0,"fgrep","ld-linux-x86-64.so.2","_dl_new_object"
6386346,0,"fgrep","ld-linux-x86-64.so.2","memset"
0,6903932,"fgrep","ld-linux-x86-64.so.2","memmove"
0,6875876,"fgrep","ld-linux-x86-64.so.2","copy_hwcaps"
4433938,0,"fgrep","ld-linux-x86-64.so.2","handle_amd"
6968656,0,"fgrep","ld-linux-x86-64.so.2","dl_main"
19980235,6960954,"fgrep","ld-linux-x86-64.so.2","check_match"
0,1616329,":1052","[unknown]","0x0000556b243f27a2"
253340,0,":1052","[unknown]","0x0000556b244004e9"
960618,0,":1052","[unknown]","0x0000556b243f2c67"
1052372,0,":1052","[unknown]","0x0000556b243f273a"
6961670,0,":1052","[unknown]","0x0000556b243ddab8"
0,644183,":1052","[unknown]","0x0000556b243f27fe"
6959717,0,":1052","[unknown]","0x0000556b243ddaf5"
0,732610,":1052","[unknown]","0x0000556b243f2800"
6963326,0,":1052","[unknown]","0x0000556b243f9920"
6949027,0,":1052","[unknown]","0x0000556b243dd923"
4399466,0,":1052","[unknown]","0x0000556b243e6b1a"
6955139,0,":1052","[unknown]","0x0000556b243ddae1"
6957765,0,":1052","[unknown]","0x0000556b243f7525"
253340,0,":1052","[kernel.vmlinux]","fpregs_mark_activate"
0,6442203,"chrome","librsvg-2.so.2.48.0","0x00000000005f6fa0"
0,6725500,"chrome","librsvg-2.so.2.48.0","0x000000000023c920"
0,6734590,"chrome","librsvg-2.so.2.48.0","0x000000000063d3d0"
0,6241597,"chrome","librsvg-2.so.2.48.0","0x00000000004f1f5c"
0,6397750,"chrome","librsvg-2.so.2.48.0","0x00000000004f1df4"
0,6965423,"chrome","librsvg-2.so.2.48.0","0x00000000001d8625"
0,6770857,"chrome","librsvg-2.so.2.48.0","0x0000000000284b8d"
0,6595152,"chrome","librsvg-2.so.2.48.0","0x000000000020cb32"
0,6240313,"chrome","librsvg-2.so.2.48.0","0x00000000002587e7"
0,6668050,"chrome","librsvg-2.so.2.48.0","0x000000000023d374"
0,6800210,"chrome","librsvg-2.so.2.48.0","0x00000000005fa566"
0,6454117,"chrome","librsvg-2.so.2.48.0","0x000000000052d9ad"
0,6916002,"chrome","librsvg-2.so.2.48.0","0x00000000001d8ee6"
0,6922353,"chrome","librsvg-2.so.2.48.0","0x00000000001eb748"
0,6646239,"chrome","librsvg-2.so.2.48.0","0x000000000023cb69"
0,6783376,"chrome","librsvg-2.so.2.48.0","0x00000000005f4ae5"
0,6201724,"chrome","librsvg-2.so.2.48.0","0x0000000000245ff2"
0,6686065,"chrome","librsvg-2.so.2.48.0","0x000000000017adc6"
0,6544722,"chrome","librsvg-2.so.2.48.0","0x00000000001d808e"
0,6936327,"chrome","librsvg-2.so.2.48.0","0x000000000024569f"
0,5887454,"chrome","librsvg-2.so.2.48.0","0x000000000020ce60"
0,6946554,"chrome","librsvg-2.so.2.48.0","0x000000000045fc95"
0,6957842,"chrome","librsvg-2.so.2.48.0","0x000000000063d393"
0,6423979,"chrome","librsvg-2.so.2.48.0","0x00000000001d8c6f"
0,5899514,"chrome","librsvg-2.so.2.48.0","0x0000000000237e67"
0,6968016,"chrome","librsvg-2.so.2.48.0","0x000000000025d17f"
0,6514798,"chrome","librsvg-2.so.2.48.0","0x0000000000164449"
0,6455543,"chrome","librsvg-2.so.2.48.0","0x000000000025bb9c"
0,6956878,"chrome","librsvg-2.so.2.48.0","0x00000000001d864a"
0,6950113,"chrome","librsvg-2.so.2.48.0","0x0000000000258f04"
0,6465760,"chrome","librsvg-2.so.2.48.0","0x000000000017cba1"
0,6737184,"chrome","librsvg-2.so.2.48.0","0x000000000023cea8"
0,13234200,"chrome","librsvg-2.so.2.48.0","0x00000000004f1f6e"
0,6969187,"chrome","librsvg-2.so.2.48.0","0x000000000025ae12"
0,6166890,"chrome","librsvg-2.so.2.48.0","0x000000000023cb8b"
0,6930041,"chrome","librsvg-2.so.2.48.0","0x00000000004f1ede"
0,6790899,"chrome","librsvg-2.so.2.48.0","0x00000000001d803a"
0,6966279,"chrome","librsvg-2.so.2.48.0","0x00000000004f1efb"
0,6456394,"chrome","librsvg-2.so.2.48.0","0x000000000025d29e"
0,6861544,"chrome","librsvg-2.so.2.48.0","0x000000000028f398"
0,6658633,"chrome","librsvg-2.so.2.48.0","0x000000000016adf0"
0,6968646,"chrome","librsvg-2.so.2.48.0","0x0000000000387d0f"
0,6950747,"chrome","librsvg-2.so.2.48.0","0x000000000017ca67"
0,6523495,"chrome","librsvg-2.so.2.48.0","0x00000000005e9c57"
0,6681350,"chrome","librsvg-2.so.2.48.0","0x000000000023044b"
0,6375158,"chrome","librsvg-2.so.2.48.0","0x00000000003424c1"
0,6776801,"chrome","librsvg-2.so.2.48.0","0x000000000017a9a7"
0,5849516,"chrome","librsvg-2.so.2.48.0","0x00000000001f1466"
0,6135227,"chrome","librsvg-2.so.2.48.0","0x000000000023ca5a"
0,6793544,"chrome","librsvg-2.so.2.48.0","0x0000000000576f6a"
0,6796421,"chrome","librsvg-2.so.2.48.0","0x0000000000226ff1"
0,6934596,"chrome","librsvg-2.so.2.48.0","0x0000000000230439"
0,6413518,"chrome","librsvg-2.so.2.48.0","0x000000000020b948"
0,6683070,"chrome","librsvg-2.so.2.48.0","0x000000000022417c"
0,6669332,"chrome","libpangoft2-1.0.so.0.5000.9","0x000000000000d452"
0,6936377,"chrome","libpangoft2-1.0.so.0.5000.9","pango_fc_font_key_get_matrix"
0,6328217,"chrome","libpangoft2-1.0.so.0.5000.9","pango_font_description_hash@plt"
0,6774345,"chrome","libpangoft2-1.0.so.0.5000.9","0x000000000000d4a0"
0,6376870,"chrome","libpangoft2-1.0.so.0.5000.9","0x0000000000008267"
0,6452780,"chrome","libpangoft2-1.0.so.0.5000.9","pango_font_description_copy_static@plt"
0,6532050,"chrome","libpangoft2-1.0.so.0.5000.9","0x0000000000009e30"
0,6652447,"chrome","libpangoft2-1.0.so.0.5000.9","pango_matrix_get_font_scale_factor@plt"
0,6949838,"chrome","libpangoft2-1.0.so.0.5000.9","0x000000000000aeb2"
0,6452556,"chrome","libpangoft2-1.0.so.0.5000.9","g_strdup@plt"
0,6936676,"chrome","libpangoft2-1.0.so.0.5000.9","0x000000000000d5bc"
0,6512237,"chrome","libpangoft2-1.0.so.0.5000.9","0x000000000000b602"
0,13450095,"chrome","libpangoft2-1.0.so.0.5000.9","FcPatternGetString@plt"
0,6964359,"chrome","libX11.so.6.4.0","0x00000000000437b8"
0,6875526,"chrome","libX11.so.6.4.0","XFilterEvent"
0,8524100,"chrome","libX11.so.6.4.0","0x00000000000315b7"
0,35714622,"chrome","libX11.so.6.4.0","XPending"
0,6456044,"chrome","libX11.so.6.4.0","0x0000000000043667"
0,6487953,"chrome","libX11.so.6.4.0","0x0000000000043550"
0,6689588,"chrome","libX11.so.6.4.0","xcb_connection_has_error@plt"
0,6771664,"chrome","libX11.so.6.4.0","0x0000000000031763"
0,6966331,"chrome","libX11.so.6.4.0","0x0000000000043edc"
0,14908077,"chrome","libX11.so.6.4.0","_XEventsQueued"
0,6961840,"chrome","libX11.so.6.4.0","0x0000000000043524"
0,7310259,"chrome","libX11.so.6.4.0","0x00000000000316f1"
0,734721,"chrome","libX11.so.6.4.0","0x0000000000043580"
0,6860208,"chrome","libX11.so.6.4.0","XrmStringToQuark"
0,6888077,"chrome","libX11.so.6.4.0","0x0000000000046ba1"
0,6958425,"chrome","libX11.so.6.4.0","0x0000000000043562"
0,6962469,"chrome","libX11.so.6.4.0","_XInitImageFuncPtrs@plt"
0,6739736,"chrome","libX11.so.6.4.0","0x0000000000043495"
0,6969159,"chrome","libX11.so.6.4.0","_XEventsQueued@plt"
0,6731674,"chrome","libX11.so.6.4.0","0x00000000000316f5"
0,13815419,"chrome","libX11.so.6.4.0","pthread_mutex_unlock@plt"
0,26889024,"chrome","libX11.so.6.4.0","0x0000000000046ba4"
0,6967411,"chrome","libX11.so.6.4.0","0x00000000000436e6"
0,7871872,"chrome","libX11.so.6.4.0","pthread_mutex_lock@plt"
0,13809347,"chrome","libX11.so.6.4.0","_XEnq"
0,455091,"chrome","libX11.so.6.4.0","0x0000000000043680"
0,6405944,"chrome","libX11.so.6.4.0","0x0000000000046bfe"
0,6606967,"chrome","libX11.so.6.4.0","0x0000000000031609"
0,13073705,"chrome","libX11.so.6.4.0","XFreePixmap"
0,6671292,"chrome","libX11.so.6.4.0","_XSetLastRequestRead"
0,6947507,"chrome","libX11.so.6.4.0","XFree"
0,13781694,"chrome","libX11.so.6.4.0","_XGetRequest"
254852,6401543,"chrome","libX11.so.6.4.0","_XSend"
6784958,6338524,"chrome","libc.so.6","pthread_rwlock_unlock@@GLIBC_2.34"
1098775,6779582,"chrome","libc.so.6","_pthread_cleanup_push@@GLIBC_2.34"
0,42307278,"chrome","libc.so.6","pthread_mutex_unlock@@GLIBC_2.2.5"
0,7625708,"chrome","libc.so.6","__send"
0,2230639,"chrome","libc.so.6","read"
0,5753344,"chrome","libc.so.6","__strcspn_sse42"
0,6598195,"chrome","libc.so.6","_IO_old_init"
0,178936824,"chrome","libc.so.6","__GI___pthread_mutex_unlock_usercnt"
6207623,16244242,"chrome","libc.so.6","__GI___pthread_disable_asynccancel"
0,13931745,"chrome","libc.so.6","pthread_cond_timedwait@@GLIBC_2.3.2"
0,13298574,"chrome","libc.so.6","syscall"
804565,198395140,"chrome","libc.so.6","pthread_getspecific@@GLIBC_2.34"
0,195845296,"chrome","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
0,26597108,"chrome","libc.so.6","getenv"
0,27480043,"chrome","libc.so.6","pthread_cond_broadcast@@GLIBC_2.3.2"
445398,15601231,"chrome","libc.so.6","pthread_condattr_init"
0,5753287,"chrome","libc.so.6","__strcpy_avx2"
0,6956537,"chrome","libc.so.6","_IO_link_in"
0,6222421,"chrome","libc.so.6","__condvar_confirm_wakeup"
0,13370793,"chrome","libc.so.6","pthread_rwlock_rdlock@GLIBC_2.2.5"
0,39557721,"chrome","libc.so.6","__strncmp_avx2"
0,6880098,"chrome","libc.so.6","_itoa_word"
0,6795118,"chrome","libc.so.6","__stpcpy_avx2"
0,67570477,"chrome","libc.so.6","_IO_default_xsputn"
0,25930253,"chrome","libc.so.6","_IO_str_init_static_internal"
0,14101895,"chrome","libc.so.6","__vsnprintf_chk"
100927,73620127,"chrome","libc.so.6","__memmove_avx_unaligned"
0,13551462,"chrome","libc.so.6","pthread_mutex_destroy@@GLIBC_2.2.5"
0,6381655,"chrome","libc.so.6","__GI___pthread_self"
0,6377827,"chrome","libc.so.6","pthread_cond_wait@@GLIBC_2.3.2"
0,6143584,"chrome","libc.so.6","__GI___libc_write"
0,6694593,"chrome","libc.so.6","__vasprintf_internal"
0,6964639,"chrome","libc.so.6","_IO_no_init"
0,116088926,"chrome","libc.so.6","__strlen_avx2"
0,32176634,"chrome","libc.so.6","__poll"
0,6791767,"chrome","libc.so.6","__vsprintf_internal"
6028520,13034890,"chrome","libc.so.6","__futex_abstimed_wait_common"
0,6948478,"chrome","libc.so.6","@plt"
0,490392,"chrome","libc.so.6","__GI_____strtoull_l_internal"
0,1579394,"chrome","libc.so.6","_IO_setb"
0,93973988,"chrome","libc.so.6","__strcmp_avx2"
6274936,46779598,"chrome","libc.so.6","__strncpy_avx2"
6901626,648982798,"chrome","libc.so.6","__memmove_avx_unaligned_erms"
0,409653463,"chrome","libc.so.6","__memcmp_avx2_movbe"
0,877865,"chrome","libc.so.6","_IO_sputbackc"
11847563,357665465,"chrome","libc.so.6","__memset_avx2_unaligned_erms"
0,27741758,"chrome","libc.so.6","clock_gettime@@GLIBC_2.17"
0,21676827,"chrome","libc.so.6","__GI___pthread_enable_asynccancel"
6350816,91848251,"chrome","libc.so.6","pthread_mutex_trylock@@GLIBC_2.34"
0,119045463,"chrome","libc.so.6","__vfprintf_internal"
0,6698684,"chrome","libc.so.6","__strchrnul_avx2"
0,4548979,"chrome","libc.so.6","__memchr_avx2"
0,782725,"chrome","libc.so.6","__strstr_sse2"
0,34692437,"chrome","libc.so.6","__libc_recvmsg"
0,98101849,"chrome","libc.so.6","__memset_avx2_unaligned"
0,20110021,"chrome","libc.so.6","__GI___printf_fp_l"
0,13255006,"chrome","libc.so.6","__strchr_avx2"
0,6813595,"chrome","libc.so.6","__isoc99_sscanf"
6460801,6553915,"chrome","libc.so.6","pthread_cond_destroy@@GLIBC_2.3.2"
0,39646425,"chrome","libc.so.6","__errno_location"
0,6944545,"chrome","libc.so.6","__vfscanf_internal"
0,6943354,"chrome","libxml2.so.2.10.2","xmlParseCharData"
0,6846944,"chrome","libxml2.so.2.10.2","xmlNewInputStream"
0,6192864,"chrome","libxml2.so.2.10.2","xmlDictLookup"
0,6578408,"chrome","libxml2.so.2.10.2","xmlURIUnescapeString"
0,6836057,"chrome","libxml2.so.2.10.2","0x000000000004aa6a"
0,6746630,"chrome","libxml2.so.2.10.2","0x000000000004a9b0"
0,6757505,"chrome","libxml2.so.2.10.2","xmlBufGrow"
0,6926474,"chrome","libxml2.so.2.10.2","0x000000000004aa26"
0,6565088,"chrome","libxml2.so.2.10.2","xmlBufUse@plt"
0,6764005,"chrome","libgio-2.0.so.0.7200.3","g_variant_iter_free@plt"
0,6816129,"chrome","libgio-2.0.so.0.7200.3","0x000000000006c927"
0,6680956,"chrome","libgio-2.0.so.0.7200.3","g_io_error_from_errno"
0,6933542,"chrome","libgio-2.0.so.0.7200.3","0x000000000003c970"
0,6591615,"chrome","libgio-2.0.so.0.7200.3","g_dbus_interface_skeleton_export"
0,6775788,"chrome","libgio-2.0.so.0.7200.3","g_variant_ref@plt"
0,6956845,"chrome","libgio-2.0.so.0.7200.3","g_file_new_for_path"
0,6726840,"chrome","libgio-2.0.so.0.7200.3","g_cancellable_set_error_if_cancelled"
0,6179783,"chrome","libgio-2.0.so.0.7200.3","g_async_result_legacy_propagate_error"
0,6961603,"chrome","libgio-2.0.so.0.7200.3","glib_gettext@plt"
0,6965981,"chrome","libgio-2.0.so.0.7200.3","g_task_get_cancellable"
0,6965781,"chrome","libgio-2.0.so.0.7200.3","0x0000000000142ecc"
0,6374094,"chrome","libgio-2.0.so.0.7200.3","0x0000000000142f34"
0,6850462,"chrome","libgio-2.0.so.0.7200.3","0x00000000000693bc"
0,6959606,"chrome","libgio-2.0.so.0.7200.3","memcmp@plt"
0,909571,"chrome","[unknown]","0xffffffffc016a011"
0,6847686,"chrome","[unknown]","0xffffffffc01737ab"
0,6922408,"chrome","[unknown]","0xffffffffc0173041"
0,6358686,"chrome","[unknown]","0xffffffffc018e026"
0,295364,"chrome","[unknown]","0xffffffffc017134a"
0,5586998,"chrome","[unknown]","0xffffffffc0170026"
0,6797096,"chrome","[unknown]","0xffffffffc0173067"
0,6789769,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae980"
0,6954592,"chrome","libgtk-3.so.0.2404.30","0x00000000001929a9"
0,6820951,"chrome","libgtk-3.so.0.2404.30","0x00000000001a8ec8"
0,6914158,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae943"
0,6966973,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae985"
0,6526612,"chrome","libgtk-3.so.0.2404.30","0x00000000001a0184"
0,6815684,"chrome","libgtk-3.so.0.2404.30","gtk_cell_renderer_get_visible"
0,13286303,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae946"
0,13303833,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae988"
0,6479867,"chrome","libgtk-3.so.0.2404.30","0x00000000001aedd2"
0,13543998,"chrome","libgtk-3.so.0.2404.30","0x000000000008ed98"
0,12986555,"chrome","libgtk-3.so.0.2404.30","g_type_check_instance_is_a@plt"
0,6962888,"chrome","libgtk-3.so.0.2404.30","0x0000000000148e76"
0,6531624,"chrome","libgtk-3.so.0.2404.30","0x0000000000192060"
0,6922503,"chrome","libgtk-3.so.0.2404.30","0x000000000019c280"
0,6583945,"chrome","libgtk-3.so.0.2404.30","0x00000000001aea33"
0,19965177,"chrome","libgtk-3.so.0.2404.30","gtk_style_context_get_padding"
0,6127508,"chrome","libgtk-3.so.0.2404.30","0x00000000001af0a2"
0,6793290,"chrome","libgtk-3.so.0.2404.30","g_array_insert_vals@plt"
0,33881475,"chrome","libgtk-3.so.0.2404.30","gtk_cell_renderer_get_preferred_height_for_width"
0,6886932,"chrome","libgtk-3.so.0.2404.30","0x00000000001838f0"
0,6543383,"chrome","libgtk-3.so.0.2404.30","0x000000000012d915"
0,6935466,"chrome","libgtk-3.so.0.2404.30","0x000000000039e7fe"
0,6944531,"chrome","libgtk-3.so.0.2404.30","0x0000000000193064"
0,6765919,"chrome","libgtk-3.so.0.2404.30","gtk_container_get_resize_mode"
0,6794029,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae98d"
0,6412620,"chrome","libgtk-3.so.0.2404.30","0x00000000001a6410"
0,6679435,"chrome","libgtk-3.so.0.2404.30","g_value_copy@plt"
0,6950377,"chrome","libgtk-3.so.0.2404.30","0x000000000019d559"
0,6044087,"chrome","libgtk-3.so.0.2404.30","0x0000000000094ac0"
0,6959759,"chrome","libgtk-3.so.0.2404.30","0x000000000022c9bd"
0,6525663,"chrome","libgtk-3.so.0.2404.30","g_hash_table_insert@plt"
0,6936499,"chrome","libgtk-3.so.0.2404.30","0x0000000000231372"
0,6612872,"chrome","libgtk-3.so.0.2404.30","0x00000000002fd296"
0,6686687,"chrome","libgtk-3.so.0.2404.30","0x00000000002e7cc4"
0,6848613,"chrome","libgtk-3.so.0.2404.30","0x00000000003b0bb0"
0,6894569,"chrome","libgtk-3.so.0.2404.30","0x000000000019206c"
0,6815166,"chrome","libgtk-3.so.0.2404.30","0x000000000017c2a0"
0,6968415,"chrome","libgtk-3.so.0.2404.30","0x0000000000180cf0"
0,6901531,"chrome","libgtk-3.so.0.2404.30","gtk_widget_is_focus"
0,6537055,"chrome","libgtk-3.so.0.2404.30","g_object_new@plt"
0,6324540,"chrome","libgtk-3.so.0.2404.30","gtk_tree_path_new_from_indices"
0,6938661,"chrome","libgtk-3.so.0.2404.30","0x000000000039f696"
0,6746552,"chrome","libgtk-3.so.0.2404.30","0x00000000002ccbe6"
0,6739499,"chrome","libgtk-3.so.0.2404.30","g_hash_table_lookup@plt"
0,6935072,"chrome","libgtk-3.so.0.2404.30","gdk_rectangle_equal@plt"
0,6943820,"chrome","libgtk-3.so.0.2404.30","0x000000000019cac3"
0,6962318,"chrome","libgtk-3.so.0.2404.30","0x00000000004002c0"
0,6894202,"chrome","libgtk-3.so.0.2404.30","0x000000000019cd40"
0,13493416,"chrome","libgtk-3.so.0.2404.30","gtk_settings_get_for_screen"
0,6747842,"chrome","libgtk-3.so.0.2404.30","0x000000000019cd45"
0,6940470,"chrome","libgtk-3.so.0.2404.30","0x000000000012a881"
0,6902946,"chrome","libgtk-3.so.0.2404.30","0x00000000001ae7ea"
0,6397128,"chrome","libgtk-3.so.0.2404.30","0x00000000002d5ee0"
0,6955479,"chrome","libgtk-3.so.0.2404.30","gtk_cell_renderer_get_type"
0,13784085,"chrome","libgtk-3.so.0.2404.30","g_slice_alloc@plt"
0,5881063,"chrome","libgtk-3.so.0.2404.30","0x00000000002e6d96"
0,19683016,"chrome","libgtk-3.so.0.2404.30","0x00000000001a6570"
0,13394477,"chrome","libgtk-3.so.0.2404.30","g_slice_free1@plt"
0,6876768,"chrome","libgtk-3.so.0.2404.30","0x00000000001aeefa"
0,6722336,"chrome","libgtk-3.so.0.2404.30","0x00000000001941d6"
0,6958598,"chrome","libgtk-3.so.0.2404.30","0x000000000023bdd2"
