id,cycles,instructions,branches,branch_misses
"all;g4run;libG4particles.so;G4ParticleTable::WorkerG4ParticleTable",0,0,96833,4617
"all;g4run;libG4particles.so;G4ParticleTable::Insert",0,0,0,9539
"all;g4run;libG4particles.so;G4IonTable::GetIon@plt",0,6413841,513426,9955
"all;g4run;libG4particles.so;G4ParticleTable::RemoveAllParticles",3490712,0,0,0
"all;g4run;libG4particles.so;G4PDefManager::offset",24100012076,26622848099,3462921516,41996802
"all;g4run;libG4particles.so;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_erase",10222274,0,0,7228
"all;g4run;libG4particles.so;G4VDecayChannel::FillDaughters",17370145,10112877,2436493,53545
"all;g4run;libG4particles.so;G4NucleiPropertiesTableAME12::GetIndex",121299410636,114525413399,18279216522,281456568
"all;g4run;libG4particles.so;operator new@plt",3484817,6080041,0,6792
"all;g4run;libG4particles.so;G4Alpha::Definition",289108437,239262184,34407091,1051699
"all;g4run;libG4particles.so;std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle* const&>@plt",0,0,0,16592
"all;g4run;libG4particles.so;G4ParticleTable::GetParticleTable",15095012785,11911769171,1930374642,29489965
"all;g4run;libG4particles.so;G4PionZero::PionZero",0,3239889,0,0
"all;g4run;libG4particles.so;G4Neutron::Neutron",3487124,12522250,951329,72408
"all;g4run;libG4particles.so;G4KaonZeroLong::Definition",10472323,3248769,477282,74115
"all;g4run;libG4particles.so;G4ParticleDefinition::G4ParticleDefinition",0,0,569511,7638
"all;g4run;libG4particles.so;G4AntiKaonZero::Definition@plt",0,0,1331740,36869
"all;g4run;libG4particles.so;G4Deuteron::Definition",389831139,224701429,43149072,1392204
"all;g4run;libG4particles.so;G4IonTable::GetLightIon",5410603243,4380841582,720156040,12954675
"all;g4run;libG4particles.so;G4PhaseSpaceDecayChannel::DecayIt",107554072,13160037,3402203,387268
"all;g4run;libG4particles.so;G4ParticleTable::GetIonTable",8664060263,7009216148,1087771819,12408980
"all;g4run;libG4particles.so;G4GenericIon::Definition",0,0,1414786,0
"all;g4run;libG4particles.so;G4NucleiProperties::IsInStableTable",0,0,269596,0
"all;g4run;libG4particles.so;G4NucleiProperties::NuclearMass",0,0,985609,15655
"all;g4run;[unknown]",,,,
"all;g4run;[unknown];0xffffffffc015bba9",3319393,0,0,0
"all;g4run;libG4intercoms.so",,,,
"all;g4run;libG4intercoms.so;G4UIcommand::DoIt",0,0,304324,0
"all;g4run;libG4intercoms.so;G4UIcontrolMessenger::G4UIcontrolMessenger",0,222699,0,0
"all;g4run;libG4intercoms.so;G4UIparameter::G4UIparameter",3339952,0,0,0
"all;g4run;libG4intercoms.so;G4UIcmdWithABool::~G4UIcmdWithABool",3491507,0,0,0
"all;g4run;libG4intercoms.so;G4LocalThreadCoutMessenger::G4LocalThreadCoutMessenger",0,0,0,2541
"all;g4run;libG4intercoms.so;std::vector<G4ApplicationState, std::allocator<G4ApplicationState> >::_M_realloc_insert<G4ApplicationState>",0,0,0,6504
"all;g4run;libG4intercoms.so;G4UIcommandTree::AddNewCommand",0,174346,0,0
"all;g4run;libG4intercoms.so;G4UIparameter::SetDefaultValue",0,0,0,2924
"all;g4run;libG4intercoms.so;G4UIcommandTree::~G4UIcommandTree",0,0,487689,0
"all;g4run;libG4intercoms.so;G4UIparameter::CheckNewValue",0,0,1392374,0
"all;g4run;libG4intercoms.so;G4UIcommand::SetCommandType",0,157432,0,0
"all;g4run;libG4intercoms.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",0,1065524,0,0
"all;g4run;libG4intercoms.so;std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>",0,157529,0,0
"all;g4run;libG4intercoms.so;G4UIcommand::G4UIcommand",226794,296823,0,0
"all;g4run;libG4intercoms.so;G4strstreambuf::overflow",0,15206875,1750901,19331
"all;g4run;libG4intercoms.so;G4UIcommandTree::RemoveCommand",224164,235581,0,0
"all;g4run;libG4intercoms.so;G4UIcommand::~G4UIcommand",6983653,5517035,0,10316
"all;g4run;libG4intercoms.so;G4UIcmdWithABool::SetDefaultValue",0,196820,0,0
"all;g4run;libG4intercoms.so;G4UIcmdWithAnInteger::G4UIcmdWithAnInteger",0,278548,0,0
"all;g4run;libG4intercoms.so;G4UImanager::fUImanager",63098,0,0,0
"all;g4run;libG4intercoms.so;G4UIcommand::AvailableForStates",0,0,0,4439
"all;g4run;libG4intercoms.so;G4UImanager::ApplyCommand",0,0,0,4840
"all;g4run;libG4intercoms.so;G4UIparameter::~G4UIparameter",3778392,117498,0,10466
"all;g4run;libcrypto.so.1.1",,,,
"all;g4run;libcrypto.so.1.1;OPENSSL_LH_insert",0,0,4603697,0
"all;g4run;libcrypto.so.1.1;getrn",10017123,0,0,12402
"all;g4run;[nvidia]",,,,
"all;g4run;[nvidia];_nv032968rm",0,3884399,0,0
"all;g4run;[nvidia];_nv033603rm",3490543,0,0,0
"all;g4run;[nvidia];_nv020709rm",3491778,0,0,0
"all;g4run;[nvidia];_nv032935rm",31368155,3356556,596329,25027
"all;g4run;[nvidia];_nv039646rm",0,0,0,13470
"all;g4run;[nvidia];os_get_current_thread",3465967,0,0,0
"all;g4run;[nvidia];_nv013071rm",3491401,0,0,0
"all;g4run;[nvidia];_nv026126rm",10353481,0,0,0
"all;g4run;[nvidia];os_is_vgx_hyper",0,0,0,7481
"all;g4run;[nvidia];_nv039579rm",0,0,0,9335
"all;g4run;[nvidia];_nv028726rm",0,0,0,10456
"all;g4run;[nvidia];_nv034939rm",3487938,0,0,0
"all;g4run;[nvidia];0x00000000000d8323",3491832,0,0,0
"all;g4run;[nvidia];_nv022207rm",0,0,0,5763
"all;g4run;[nvidia];_nv013074rm",3372373,0,0,0
"all;g4run;[nvidia];0x0000000000431a3b",3480186,0,0,0
"all;g4run;[nvidia];_nv022199rm",3491454,0,0,0
"all;g4run;[nvidia];_nv040299rm",3330702,0,0,0
"all;g4run;[nvidia];_nv039548rm",3491548,0,0,7625
"all;g4run;[nvidia];0x000000000000063e",0,0,0,7475
"all;g4run;[nvidia];0x0000000000853e82",0,0,647985,0
"all;g4run;[nvidia];_nv033098rm",0,3088994,0,12216
"all;g4run;[nvidia];rm_isr",0,0,504125,9853
"all;g4run;[nvidia];_nv022234rm",6981136,0,1026625,0
"all;g4run;[nvidia];0x0000000000000625",0,0,0,6036
"all;g4run;[nvidia];os_get_current_tick",0,0,0,7511
"all;g4run;[nvidia];_nv026146rm",0,0,564172,0
"all;g4run;[nvidia];_nv020718rm",0,2978697,0,0
"all;g4run;[nvidia];os_get_cpu_number",3490022,0,0,0
"all;g4run;[nvidia];_nv026021rm",3491516,0,0,0
"all;g4run;[nvidia];_nv028328rm",0,3718532,0,0
"all;g4run;[nvidia];_nv016750rm",3491514,0,0,0
"all;g4run;libstdc++.so.6.0.30",,,,
"all;g4run;libstdc++.so.6.0.30;std::ostream::sentry::sentry",3489501,0,3618907,42283
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump",0,0,0,20322
"all;g4run;libstdc++.so.6.0.30;strlen@plt",22608394,46838778,10770459,31646
"all;g4run;libstdc++.so.6.0.30;std::ostream::_M_insert<long>",0,0,1464161,7157
"all;g4run;libstdc++.so.6.0.30;std::locale::~locale",122403411,287544376,69602900,33875
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace",62650408,39753132,6233484,232560
"all;g4run;libstdc++.so.6.0.30;memchr@plt",0,0,989572,6229
"all;g4run;libstdc++.so.6.0.30;std::getline<char, std::char_traits<char>, std::allocator<char> >",125255214,82072700,30831393,94834
"all;g4run;libstdc++.so.6.0.30;__cxxabiv1::__si_class_type_info::__do_dyncast",56121233746,51135854976,8661103018,139997710
"all;g4run;libstdc++.so.6.0.30;std::__convert_to_v<double>@plt",6955238,0,0,7350
"all;g4run;libstdc++.so.6.0.30;std::ios_base::_M_dispose_callbacks",28600774,105628864,11731604,5821
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_erase",6904896,218007,0,0
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate",9981109,11832009,2223780,11309
"all;g4run;libstdc++.so.6.0.30;std::locale::_S_initialize",113191439,181620971,39591798,109690
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose",3486819,11090974,2488892,5638
"all;g4run;libstdc++.so.6.0.30;std::string::push_back@plt",10280921,15341077,8163981,19110
"all;g4run;libstdc++.so.6.0.30;std::__ostream_insert<char, std::char_traits<char> >",14928916,0,1431248,14302
"all;g4run;libstdc++.so.6.0.30;pthread_once@plt",0,11940224,1888414,0
"all;g4run;libstdc++.so.6.0.30;std::basic_streambuf<char, std::char_traits<char> >::xsgetn",24440796,63109742,5939674,1830
"all;g4run;libstdc++.so.6.0.30;operator delete[]",6917039,13673323,1655176,107173
"all;g4run;libstdc++.so.6.0.30;std::use_facet<std::ctype<char> >@plt",11365650,11706339,3917454,0
"all;g4run;libstdc++.so.6.0.30;std::ios_base::_M_init@plt",3450385,0,1480318,0
"all;g4run;libstdc++.so.6.0.30;std::string::_Rep::_S_create@plt",3428559,11078232,2260470,8613
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt",10287590,4852876,1144933,37533
"all;g4run;libstdc++.so.6.0.30;std::_Rb_tree_insert_and_rebalance",126949006,62222525,10610545,337703
"all;g4run;libstdc++.so.6.0.30;std::codecvt<char, char, __mbstate_t>::do_always_noconv",3426731,0,1252943,0
"all;g4run;libstdc++.so.6.0.30;std::locale::locale",9838180,0,0,94426
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >",110005987,71560191,18581537,44975
"all;g4run;libstdc++.so.6.0.30;std::locale::id::_M_id",311179497,550608232,132194550,581189
"all;g4run;libstdc++.so.6.0.30;std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt",6746585,0,1280013,0
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append",371271501,159550818,53244815,1676108
"all;g4run;libstdc++.so.6.0.30;memcpy@plt",10620087,30017608,4399860,35510
"all;g4run;libstdc++.so.6.0.30;std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put",0,3662936,0,7666
"all;g4run;libstdc++.so.6.0.30;std::ostream::operator<<",3278658,0,0,12548
"all;g4run;libstdc++.so.6.0.30;operator delete",1123065799,825040521,132814360,4679187
"all;g4run;libstdc++.so.6.0.30;std::_Rb_tree_increment",10426360,3251569,3716361,16568
"all;g4run;libstdc++.so.6.0.30;operator new[]",17437447,9944804,2411939,89150
"all;g4run;libstdc++.so.6.0.30;std::ios_base::~ios_base",47514455,112838578,15633938,57455
"all;g4run;libstdc++.so.6.0.30;__cxxabiv1::__vmi_class_type_info::__do_dyncast",454176225,1122254479,234403229,594274
"all;g4run;libstdc++.so.6.0.30;std::_Rb_tree_decrement",0,25257363,1511048,53177
"all;g4run;libstdc++.so.6.0.30;std::basic_filebuf<char, std::char_traits<char> >::xsgetn",31423834,114832256,23666118,3579
"all;g4run;libstdc++.so.6.0.30;std::locale::id::_M_id@plt",60043551,50442056,8407968,79426
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append@plt",3042349,12234263,0,0
"all;g4run;libstdc++.so.6.0.30;__strtod_l@plt",6837888,5227560,1990810,5405
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find",171888458,141917284,69987248,260649
"all;g4run;libstdc++.so.6.0.30;std::locale::~locale@plt",19284728,43709947,11961144,3319
"all;g4run;libstdc++.so.6.0.30;std::locale::operator=",79723803,87948910,27582925,82643
"all;g4run;libstdc++.so.6.0.30;__dynamic_cast",60719200151,56296485583,9476874075,151038765
"all;g4run;libstdc++.so.6.0.30;operator delete@plt",278885331,130513778,26410582,1369694
"all;g4run;libstdc++.so.6.0.30;std::basic_filebuf<char, std::char_traits<char> >::_M_allocate_internal_buffer",0,5872431,0,0
"all;g4run;libstdc++.so.6.0.30;std::operator>><char, std::char_traits<char>, std::allocator<char> >",291509624,354551436,81360457,44116
"all;g4run;libstdc++.so.6.0.30;std::ios_base::_M_dispose_callbacks@plt",10150599,2642059,1267360,0
"all;g4run;libstdc++.so.6.0.30;free@plt",90449298,86349883,12060047,458652
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >::basic_istringstream",21974359,27130583,5782402,89127
"all;g4run;libstdc++.so.6.0.30;std::string::_Rep::_S_create",68699895,136729163,25706750,61516
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign",104455839,97726776,28148090,303367
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::ctype<char> >@plt",7190308,5361260,0,0
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve",637491160,366284552,59758097,2826446
"all;g4run;libstdc++.so.6.0.30;strcmp@plt",229623542,214931628,33164493,685101
"all;g4run;libstdc++.so.6.0.30;std::__basic_file<char>::is_open",0,0,0,2500
"all;g4run;libstdc++.so.6.0.30;operator new",2809576977,1990068592,302365967,10881911
"all;g4run;libstdc++.so.6.0.30;std::__convert_to_v<double>",126928263,366855847,55790249,193258
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare",516767519,610459848,158428573,916224
"all;g4run;libstdc++.so.6.0.30;std::basic_ios<char, std::char_traits<char> >::_M_cache_locale@plt",6927540,5052043,0,0
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string",0,22362460,0,0
"all;g4run;libstdc++.so.6.0.30;std::basic_streambuf<char, std::char_traits<char> >::xsputn",2970431,16719990,284360,18390
"all;g4run;libstdc++.so.6.0.30;std::locale::operator=@plt",16738940,9898029,957720,0
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::ctype<char> >",161068336,236057089,52747937,132131
"all;g4run;libstdc++.so.6.0.30;std::ios_base::_M_call_callbacks",31524813,50411552,12717064,7876
"all;g4run;libstdc++.so.6.0.30;std::string::_Rep::_M_clone",85254662,122446236,37876220,99078
"all;g4run;libstdc++.so.6.0.30;std::string::_Rep::_M_destroy",14044998,15468188,9574615,6057
"all;g4run;libstdc++.so.6.0.30;std::istream::operator>>",71576958,141927394,10348965,220238
"all;g4run;libstdc++.so.6.0.30;std::istreambuf_iterator<char, std::char_traits<char> >::_M_get",126282395,243106889,66753288,290804
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of",6469736,28365589,6633055,179047
"all;g4run;libstdc++.so.6.0.30;std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>",3200731,0,1056064,51224
"all;g4run;libstdc++.so.6.0.30;std::basic_ios<char, std::char_traits<char> >::init@plt",3453058,0,0,0
"all;g4run;libstdc++.so.6.0.30;std::string::reserve@plt",0,0,1293465,0
"all;g4run;libstdc++.so.6.0.30;std::ios_base::_M_init",154263416,163988260,21851686,83990
"all;g4run;libstdc++.so.6.0.30;std::basic_filebuf<char, std::char_traits<char> >::basic_filebuf",0,0,0,8964
"all;g4run;libstdc++.so.6.0.30;std::ios_base::ios_base@plt",0,0,0,4820
"all;g4run;libstdc++.so.6.0.30;std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_float<double>",10467491,0,0,21234
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >@plt",3083246,23623634,6473495,26438
"all;g4run;libstdc++.so.6.0.30;std::string::_Rep::_M_clone@plt",10430577,18333199,0,5783
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow",0,0,0,19293
"all;g4run;libstdc++.so.6.0.30;std::basic_ios<char, std::char_traits<char> >::_M_cache_locale",155436760,136399579,29748764,28611
"all;g4run;libstdc++.so.6.0.30;std::istream::_M_extract<double>",165609641,274753145,52661547,126833
"all;g4run;libstdc++.so.6.0.30;std::has_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >",120299948,182371993,22264050,60034
"all;g4run;libstdc++.so.6.0.30;__dynamic_cast@plt",0,0,2192758,4671
"all;g4run;libstdc++.so.6.0.30;std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_float",2033621506,3887210310,826238774,4283248
"all;g4run;libstdc++.so.6.0.30;std::ios_base::ios_base",153471185,157803130,28406108,114768
"all;g4run;libstdc++.so.6.0.30;std::istream::read",52374880,135730335,17822161,16266
"all;g4run;libstdc++.so.6.0.30;std::basic_filebuf<char, std::char_traits<char> >::open",0,0,0,104585
"all;g4run;libstdc++.so.6.0.30;std::__use_cache<std::__numpunct_cache<char> >::operator()",117428934,279687679,59209954,160621
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create",492349280,426536148,64661830,2948344
"all;g4run;libstdc++.so.6.0.30;std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >",153417569,226186204,54628954,236599
"all;g4run;libstdc++.so.6.0.30;std::__basic_file<char>::close",0,0,0,8393
"all;g4run;libstdc++.so.6.0.30;__cxxabiv1::__class_type_info::__do_dyncast",3981190595,3659665082,600302779,11336796
"all;g4run;libstdc++.so.6.0.30;std::string::push_back",345463977,442732153,127965694,816475
"all;g4run;libstdc++.so.6.0.30;memcmp@plt",6686856,13064123,985374,37016
"all;g4run;libstdc++.so.6.0.30;std::basic_ios<char, std::char_traits<char> >::clear",30546180,27676133,4067725,0
"all;g4run;libstdc++.so.6.0.30;std::locale::facet::_S_get_c_locale@plt",0,6224249,1312066,0
"all;g4run;libstdc++.so.6.0.30;std::__istream_extract",238476562,741356549,105869678,765102
"all;g4run;libstdc++.so.6.0.30;std::use_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >@plt",13661367,5776297,6850912,0
"all;g4run;libstdc++.so.6.0.30;std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_int<long>",158019168,226201880,40775951,62752
"all;g4run;libstdc++.so.6.0.30;std::basic_filebuf<char, std::char_traits<char> >::_M_destroy_internal_buffer",6749166,0,0,0
"all;g4run;libstdc++.so.6.0.30;std::ostream::flush",0,17483837,0,0
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt",6981628,13803282,2042750,22465
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_sync",76341503,58869824,23786325,10358
"all;g4run;libstdc++.so.6.0.30;std::basic_ios<char, std::char_traits<char> >::init",41707882,96546772,20449586,14444
"all;g4run;libstdc++.so.6.0.30;std::string::reserve",75267183,142899845,32798397,76971
"all;g4run;libstdc++.so.6.0.30;std::istreambuf_iterator<char, std::char_traits<char> >::equal",215312140,284383863,59430814,335498
"all;g4run;libstdc++.so.6.0.30;std::__convert_from_v",3491356,0,0,9833
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_not_of",6390831,10269427,3862981,6759
"all;g4run;libstdc++.so.6.0.30;std::basic_streambuf<char, std::char_traits<char> >::sbumpc",30779456,57289268,13824335,89551
"all;g4run;libstdc++.so.6.0.30;std::__int_to_char<char, unsigned long>",0,0,0,20322
"all;g4run;libstdc++.so.6.0.30;std::istream::sentry::sentry@plt",3494161,9958186,9797599,7117
"all;g4run;libstdc++.so.6.0.30;operator new@plt",6775226,6760730,3699332,21288
"all;g4run;libstdc++.so.6.0.30;std::locale::facet::_S_get_c_locale",28569192,75272259,13049566,55006
"all;g4run;libstdc++.so.6.0.30;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::assign",0,4849513,0,0
