cycles_old,cycles_new,instructions_old,instructions_new,cache_references_old,cache_references_new,cache_misses_old,cache_misses_new,L1_dcache_loads_old,L1_dcache_loads_new,L1_dcache_load_misses_old,L1_dcache_load_misses_new,comm,dso,symbol
18442526831,13429265555,17589764098,12352825705,2699250338,1892115450,337632163,253315405,10778256385,7468191454,733195530,545199990,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable"
0,3491016,0,0,0,0,0,0,0,2027315,0,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::paraMaker::getParams@plt"
0,6974729,0,0,0,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4ElectroVDNuclearModel::CalculateHadronicVertex"
2713195662,979864732,2802524810,1217237518,370465795,140625719,49659320,19769009,1885339708,761532169,85099330,29888946,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
2365917507,3010053274,1928425882,2775431972,388824908,515068263,84083481,104762611,1152971258,1517873631,79180732,91694540,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodNucleus"
2672489160,3558433194,1354707477,1707496439,348123328,475144905,136125307,177940483,983593531,1184235232,112059694,136513566,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
3446620,6976428,12899848,0,677791,0,61953,66794,3885249,1996121,252599,0,"g4run","libG4processes.so","G4BinaryCascade::FindCollisions"
1325171997,2640232937,774657409,2359919543,193057331,428705769,47923310,73602542,490049626,1401659906,80917278,184295995,"g4run","libG4processes.so","G4WentzelVIModel::DefineMaterial"
6952015,3489441,4173902,0,0,534124,279702,142887,0,2033119,0,274173,"g4run","libG4processes.so","G4XnpElasticLowE::CrossSection"
3488595,3470766,0,3432485,0,0,0,78715,4151209,0,0,0,"g4run","libG4processes.so","G4Proton::Proton@plt"
34866313,34877649,20085846,6620413,5680495,6503913,1679991,1741637,3701584,7612878,3226118,696589,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
41854558,27875919,50707847,65204997,2570566,4390481,326282,405134,18214911,25338721,3250026,2515033,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta@plt"
132370769,101066002,106143685,74534009,23264703,17230020,1786904,1623469,64070907,49552891,10136582,8033920,"g4run","libG4processes.so","G4BGGPionInelasticXS::FactorPiMinus"
8423470127,7826299776,7566286384,8045195698,1092594678,946947982,220114517,181527887,4851766085,5071233268,240176974,212174836,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
26877046011,23528289273,25668295537,23118315779,4172365323,3685685378,541606851,481232548,14953011616,13761084727,2645166227,2414449753,"g4run","libG4processes.so","G4NeutronInelasticXS::GetIsoCrossSection"
27608907,24306437,49454022,34593863,91225,0,0,13295,18793460,22460449,47219,39210,"g4run","libG4processes.so","G4KleinNishinaCompton::ComputeCrossSectionPerAtom"
73281131,76465879,12610832,22441138,9696350,4122989,3657383,2483219,21822942,19606258,2285193,1830331,"g4run","libG4processes.so","G4EmCaptureCascade::AddNewParticle"
9609538785,12350503063,9145653326,10740931326,1316111245,1764271719,177609658,217105301,6109772683,7089348130,278642366,374233655,"g4run","libG4processes.so","G4HadDecayGenerator::SetVerboseLevel"
156659497,153173788,40292598,43788994,17975295,13545086,7049600,8005624,27492255,22187935,3331589,2895255,"g4run","libG4processes.so","G4FermiBreakUpVI::IsApplicable"
6699869157,7038603195,5151538332,5539482126,1054777472,1030947807,194634876,178233916,2868819641,2932722820,286190285,290463911,"g4run","libG4processes.so","G4PhysicsVector::GetBin"
45250329,20910284,19461156,3298820,6251180,5768699,717286,711343,15218002,3909642,2569164,1033693,"g4run","libG4processes.so","G4ParticleTable::GetIonTable@plt"
6839082270,6586135739,9080570225,8473992088,755680790,693398091,48759791,45771769,5042459100,4775785392,125959094,153416854,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getMultiplicity"
2756703416,1265824906,2536906079,1399662492,352084238,168744140,41117953,16911939,1573637142,887920038,81953614,45762176,"g4run","libG4processes.so","G4CascadeChannelTables::instance@plt"
6975441,3490579,3214156,10301207,1743336,1090826,421440,314451,1902175,4069914,0,515450,"g4run","libG4processes.so","G4CascadeInterface::NoInteraction"
3093704,0,8178822,0,0,0,39928,0,3117605,0,0,0,"g4run","libG4processes.so","G4HadronicProcessStore::Print"
13950917,6973907,0,3306817,0,0,0,0,2064239,1957690,0,0,"g4run","libG4processes.so","G4GEMChannel::EmittedFragment"
13959215,17443390,6301451,6695054,640868,1194932,185201,361633,4173952,4096188,846427,0,"g4run","libG4processes.so","G4CollisionManager::RemoveTracksCollisions"
27930268,17448956,30303133,40785416,0,0,0,0,15064577,20490301,0,0,"g4run","libG4processes.so","G4MuonVDNuclearModel::MakeSamplingTable"
407955900,354838832,259239328,227610452,39807863,34167158,11370501,11293882,165632282,146360718,8861488,6698572,"g4run","libG4processes.so","G4Diproton::Definition"
38384568,41870558,33419666,34717707,0,567913,118109,0,17811607,29199792,0,190739,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
48759883,41657210,62477132,46089987,0,3595795,1322995,400373,27995766,5893125,246661,526088,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirections"
3489780,4187206566,0,3382130777,519643,677098464,343924,134142176,3845135,1882055292,1151721,167397021,"g4run","libG4processes.so","G4InuclElementaryParticle::fill"
13961244,24393995,9798938,16654138,2859459,7857911,1215506,1939889,2052284,17721542,1862635,494831,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_default_append@plt"
17453197,3486910,14871239,10876436,630592,631780,232291,267701,4106138,6052211,255511,0,"g4run","libG4processes.so","G4ICRU73QOModel::MaxSecondaryEnergy"
6933666834,4038997057,5814834414,3508972894,1194527254,722890392,216379790,130541790,3168753396,1949067162,305413856,163414774,"g4run","libG4processes.so","std::vector<CLHEP::HepLorentzVector, std::allocator<CLHEP::HepLorentzVector> >::_M_default_append"
3065410558,3081287303,1572489482,1467107311,490036610,489350726,204655981,188842064,954192069,1058957435,175215765,192367483,"g4run","libG4processes.so","G4CrossSectionInelastic::GetElementCrossSection"
62846050,66335210,46861755,57291939,92732,65962,0,0,34287908,38606551,0,0,"g4run","libG4processes.so","G4MuBetheBlochModel::ComputeCrossSectionPerElectron"
0,3489933,0,0,0,0,0,0,0,1685922,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection"
3485833,12474464,0,7156586,0,0,0,156140,0,1888196,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::~G4Fancy3DNucleus"
17433517,6979113,0,3584993,572297,1348549,80983,289447,0,5913801,0,489652,"g4run","libG4processes.so","G4FTFModel::GetWoundedNucleus"
45313223,24385738,46131386,23092772,2862091,2271496,265589,192790,37470266,34328120,241643,739714,"g4run","libG4processes.so","G4Fissioner::potentialMinimization"
41813501820,39898444946,36039760004,34622513209,4703578250,4468722793,1356195874,1260465916,19416527376,17908767151,807143112,796705979,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
3136154698,2840823354,1590969457,1367959095,431797734,432446920,174608212,149315868,1020322519,939451838,118455229,115453290,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
