cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
24434468,45675104,1188660,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
24434273,17044320,0,1211727,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
24433745,15918692,670538,925855,"g4run","libstdc++.so.6.0.30","operator delete"
24433214,22338863,1519821,5624250,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
24433160,40025626,508724,3313481,"g4run","libG4processes.so","0x000000000037e7c0"
24432905,22256642,165399,3679181,"g4run","libG4processes.so","0x00000000006c9047"
24432898,45041195,1651734,6934060,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
24432460,23170648,296597,685618,"g4run","libG4processes.so","CLHEP::HepStat::inverseErf@plt"
24432450,56204246,355750,2947449,"g4run","libG4processes.so","G4DNAMolecularReactionData::ComputeEffectiveRadius@plt"
24432066,5674837,2907141,4136819,"g4run","libG4processes.so","G4O16GEMProbability::G4O16GEMProbability"
24431949,11581598,838648,3523690,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
24431940,5099955,954244,0,"g4run","libG4processes.so","0x000000000037f6a0"
24431883,33249273,494187,16737875,"g4run","libG4processes.so","G4StatMFMicroPartition::CoulombFreeEnergy"
24431843,11492567,105759,3749136,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath"
24431725,33521912,76758,7235681,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
24431427,21364395,349528,4717652,"g4run","libG4processes.so","0x00000000006c9043"
24431371,33205817,0,3101994,"g4run","libG4processes.so","0x0000000000f2e138"
24430441,45053441,1749736,1547437,"g4run","libG4particles.so","G4AntiDMesonZero::Definition"
24430422,33919116,1827481,13047592,"g4run","libQt5Qml.so.5.15.5","std::vector<double, std::allocator<double> >::reserve"
24430340,22409838,1596748,2143238,"g4run","libG4processes.so","G4HadronicException::~G4HadronicException"
24430182,32784171,1148172,2240188,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
24429960,27878695,86697,1181435,"g4run","libG4processes.so","__tcf_0"
24428499,16974642,1155478,2312364,"g4run","libG4processes.so","G4VEmProcess::G4VEmProcess"
24427123,40531794,541148,1299106,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
24426899,49752488,261571,6186721,"g4run","libG4processes.so","std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert"
24425956,38629468,797506,11322098,"g4run","libG4geometry.so","G4ConstRK4::~G4ConstRK4@plt"
20947732,33085356,139511,1815305,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
20947173,44977157,289935,2786289,"g4run","libG4track.so","0x00000000000137d6"
20946181,43874163,805161,1405636,"g4run","libG4processes.so","0x0000000000a48fca"
20945375,45144508,431300,3019021,"g4run","libG4tracking.so","0x000000000002f82a"
20945312,28950732,0,3542338,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
20944921,39539823,466789,4591974,"g4run","libG4geometry.so","0x000000000011f5e9"
20944538,17137502,271692,8273103,"g4run","libG4geometry.so","G4BooleanSolid::GetListOfPrimitives"
20944531,39947045,375028,3056018,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
20944024,27582981,162485,3367884,"g4run","libG4track.so","G4StepPoint::G4StepPoint"
20943938,11360430,1023619,3749407,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
20943763,27492385,916967,3970339,"g4run","libG4particles.so","G4Gamma::Definition"
20943455,11059269,478577,1343359,"g4run","libG4particles.so","0x000000000006c63d"
20943356,32776480,583960,9284727,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
20943181,33111293,725232,3022424,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
20943104,51167877,769922,2971115,"g4run","libG4processes.so","0x00000000008388fb"
20942542,28092740,137003,1555186,"g4run","libG4processes.so","0x00000000008363e3"
20942448,65917713,735399,2554717,"g4run","libG4processes.so","G4TransparentRegXTRadiator::GetStackFactor"
20942156,16838050,986876,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4InuclElementaryParticle>::G4ThreadLocalSingleton"
20942115,51067474,1146443,6035311,"g4run","libm.so.6","log@@GLIBC_2.29"
20941597,10890688,1206900,3366104,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
20941492,0,498397,679367,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
20941348,34088438,801171,3506748,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
20941321,22255290,345326,3858215,"g4run","libG4event.so","0x0000000000069d87"
20941062,11374350,824839,1202670,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
20940983,50690349,514463,6489540,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
20940475,33398241,382772,4306497,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
20940411,45294079,599995,3138717,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
20940366,49454519,2076982,2567684,"g4run","libG4particles.so","0x000000000006bd68"
20940354,27072317,891594,5997701,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
20940305,0,442901,1107372,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
20940003,31957647,1194431,2786173,"g4run","libG4processes.so","0x0000000000a5962d"
20939724,39366680,211255,1612418,"g4run","libG4processes.so","0x0000000000838e4f"
20939024,5711417,930334,0,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseA"
20938841,36507050,578042,3109664,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
20938247,11128645,548554,3592716,"g4run","libG4processes.so","G4ElementaryParticleCollider::~G4ElementaryParticleCollider"
20938053,27604073,277312,2329475,"g4run","libG4processes.so","G4Region::SetFastSimulationManager@plt"
20937702,11274693,348088,680057,"g4run","libstdc++.so.6.0.30","operator delete"
20936292,91165980,319971,7919719,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
18167039,0,0,0,"g4run","g4run","CLHEP::MixMaxRng::flat"
17968343,11267916,783763,2014893,"g4run","libG4processes.so","G4EmCalculator::GetKinEnergy"
17456809,40129202,72480,2197153,"g4run","libG4processes.so","0x0000000000f69b69"
17455671,16753559,489440,1802873,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
17455532,43279971,184156,4459287,"g4run","libG4geometry.so","0x00000000000e516c"
17455387,56276749,260569,5362153,"g4run","libG4tracking.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
17455113,58312953,69461,9697065,"g4run","libG4processes.so","G4C15GEMChannel::~G4C15GEMChannel"
17454549,50997376,1157764,5061119,"g4run","libG4processes.so","G4TransparentRegXTRadiator::DumpInfo"
17454422,5677989,417537,3418582,"g4run","libG4processes.so","0x00000000008b6d0e"
17454370,5593651,298629,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet"
17454262,22568101,193232,772613,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
17454004,45085521,1124785,4439646,"g4run","libG4processes.so","G4EmExtraParameters::ActivateSecondaryBiasing"
17453965,49389074,495714,2368841,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
17453666,28077071,240255,2844220,"g4run","libG4particles.so","G4IonTable::GetIon"
17453338,102080398,3095571,1465614,"g4run","libG4processes.so","G4NucleiModel::choosePointAlongTraj"
17453335,33034980,539966,2498574,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
17453299,22935638,0,715894,"g4run","libG4processes.so","G4Reggeons::ncPomerons"
17453096,39371401,574863,3675743,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
17453030,22963548,752152,1471556,"g4run","libG4particles.so","G4JPsi::Definition"
17452523,36940336,406317,7075759,"g4run","libG4particles.so","G4Alpha::Definition@plt"
17452376,5418138,221578,0,"g4run","libG4event.so","0x0000000000069d5a"
17452170,17057645,94182,3787432,"g4run","libG4geometry.so","std::_Rb_tree_decrement@plt"
17451866,5691099,163904,2147974,"g4run","libG4tracking.so","0x000000000002f9ae"
17451573,22440530,99012,3566913,"g4run","libG4track.so","0x00000000000137d8"
17451314,5854716,361431,585094,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
17451126,32639575,74307,879696,"g4run","libG4geometry.so","0x00000000000e4a28"
17451073,16372751,514080,1289534,"g4run","libG4particles.so","G4MesonConstructor::~G4MesonConstructor"
17451037,23192756,1027725,1361079,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable"
17451012,10114100,0,0,"g4run","libG4processes.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
17450838,40168920,361297,3177112,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
17450813,16154476,470460,2931439,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
17450762,22552306,183851,7594512,"g4run","libG4processes.so","G4MuonicAtomDecay::DecayIt"
17450540,53520235,117724,4172294,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
17450476,10664778,199977,3087994,"g4run","libG4processes.so","0x00000000008394e6"
17450466,28371661,59951,5091949,"g4run","libG4processes.so","G4StatMFParameters::Beta"
17450251,22585410,788053,0,"g4run","libG4processes.so","0x000000000037b9d0"
17450174,11356154,157811,603492,"g4run","libG4event.so","0x000000000006a41d"
17449887,0,445156,666153,"g4run","libG4track.so","0x000000000000f3b4"
17449827,26759394,817573,866114,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
17449807,16571592,374100,646869,"g4run","libG4processes.so","G4CollisionOutput::setOnShell"
17449584,5580820,409032,3021576,"g4run","libG4processes.so","0x0000000000f18f23"
17449556,10956815,228339,3547734,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
17449014,11661813,0,0,"g4run","libG4event.so","0x0000000000069d41"
17448841,28430370,321079,5217274,"g4run","libG4processes.so","G4TransitionRadiation::AngleIntegralDistribution"
17448829,16622571,418278,2713596,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
17448614,29059379,409527,5602068,"g4run","libG4tracking.so","0x000000000002f83f"
17448125,0,511465,3668826,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
17447992,56722212,142689,4356924,"g4run","libG4geometry.so","_G4cerr_p@plt"
17447937,17105554,68182,3660071,"g4run","libG4processes.so","0x0000000000838e4b"
17447699,16578786,1038054,3553542,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
17446928,46125908,333921,9851090,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::find"
17446009,28528857,998340,2961009,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
17445269,5677726,1528564,672366,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
17442350,27778912,348270,5173280,"g4run","libG4processes.so","0x00000000005f4429"
17440703,28259863,727383,0,"g4run","libG4processes.so","0x000000000037b330"
13967192,16165006,205007,573797,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
13966469,10937104,235577,3412545,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
13966468,0,177552,1664938,"g4run","libG4event.so","0x0000000000068e24"
13965998,10916481,861136,1418486,"g4run","libG4processes.so","G4IonDEDXHandler::GetUpperEnergyEdge@plt"
13965677,19671202,182896,1196024,"g4run","libG4event.so","0x0000000000069d40"
13965661,23173082,435396,4537232,"g4run","libG4tracking.so","0x000000000002f7ad"
13965428,28808574,166515,580583,"g4run","libG4processes.so","0x00000000008363e9"
13964996,22688711,1395661,742007,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
13964570,22935355,387618,1850254,"g4run","libG4processes.so","G4VXTRenergyLoss::BuildEnergyTable"
13964343,44825756,1051995,1382267,"g4run","libG4processes.so","G4NucleiModel::generateModel"
13964331,0,197230,685956,"g4run","libG4processes.so","0x0000000000b3f93e"
13964041,34431605,320834,10324287,"g4run","libG4processes.so","G4MuonMinusCapture::G4MuonMinusCapture"
13963536,5665523,306966,5114005,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
13963323,21923466,218320,4922168,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
13963109,5827396,222827,794945,"g4run","libG4processes.so","std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>"
13962978,5835630,433342,0,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
13962942,16241003,389126,5662057,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
13962921,5649932,833195,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
13962613,11736616,72311,0,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
13962124,11580358,0,1435393,"g4run","libG4processes.so","G4StatMFMicroPartition::CalcPartitionProbability"
13961975,15203000,98673,636768,"g4run","libG4geometry.so","0x000000000016159b"
13961922,10788288,130800,1486829,"g4run","libG4processes.so","0x00000000008b6d49"
13961867,11138341,72946,1549868,"g4run","libG4tracking.so","G4Region::GetRegionalSteppingAction@plt"
13961841,0,310207,1590509,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
13961637,5376458,884958,1835847,"g4run","libG4processes.so","0x000000000037ec70"
13961449,11551432,1298413,2068693,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
13961415,21785171,388125,5481647,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
13961393,34355390,778548,4070602,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity"
13961333,28474339,93271,4083476,"g4run","libG4particles.so","G4DecayTableMessenger::~G4DecayTableMessenger@plt"
13961190,22861998,107749,1894374,"g4run","libG4geometry.so","0x000000000018726e"
13961054,45503065,287276,6531657,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
13960861,27978415,675135,1682067,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection"
13960778,6034385,68129,0,"g4run","libG4geometry.so","0x00000000001870cd"
13960729,22577162,148800,2001039,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportProgress"
13960728,11120025,282353,2388759,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
13960661,16834162,0,1409647,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionElastic"
13960478,5025456,331248,6342376,"g4run","libG4geometry.so","G4Box::DistanceToOut"
13960366,27105664,294294,3611602,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIxSection"
13959924,22416111,264373,5283565,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
13959924,16727385,483480,1442866,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
13959728,50914039,1350178,1354391,"g4run","libG4particles.so","G4Electron::Definition@plt"
13959564,23178739,1137629,2624382,"g4run","libG4processes.so","G4NeutronElectronElXsc::IsElementApplicable"
13959544,38510129,203079,3130481,"g4run","libG4processes.so","0x00000000008394eb"
13958872,39592732,95784,6275803,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
13958580,20992838,111102,2530566,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
13958547,10952081,68755,1436088,"g4run","libG4processes.so","0x000000000093aa4c"
13958501,11271163,344744,3034147,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
13957583,27774274,312723,1533584,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
13956618,22087367,90058,2696043,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
13956474,5328052,190387,3186086,"g4run","libG4tracking.so","0x000000000002f837"
