ibs_fetch__pp,dummy_HG,comm,dso,symbol
89622245,g4run,"libG4particles.so","[.]","G4ExcitedMesonConstructor::AddKStar2PiMode@plt"
89597631,g4run,"libG4processes.so","[.]","G4ProductionCutsTable::StoreCutsInfo"
89250205,g4run,"libG4processes.so","[.]","G4OpticalParametersMessenger::~G4OpticalParametersMessenger"
88840058,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
88590844,g4run,"libG4tracking.so","[.]","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
88075534,g4run,"libG4processes.so","[.]","G4NeutronElasticXS::BuildPhysicsTable"
87677624,g4run,"libG4processes.so","[.]","G4NucleiModel::G4NucleiModel"
86983375,g4run,"libm.so.6","[.]","__ieee754_exp_fma"
86308855,g4run,"libG4processes.so","[.]","G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection"
86167645,g4run,"libG4particles.so","[.]","G4DynamicParticle::AllocateElectronOccupancy"
85525845,g4run,"libG4particles.so","[.]","G4ParticleDefinition::GetSubInstanceManager"
85158942,g4run,"libG4processes.so","[.]","std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase"
85086154,g4run,"libG4processes.so","[.]","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
84966525,g4run,"libG4processes.so","[.]","G4VXTRenergyLoss::AngleXTRdEdx"
84783057,g4run,"libG4geometry.so","[.]","G4DisplacedSolid::CreatePolyhedron"
84725980,g4run,"libG4geometry.so","[.]","G4ReflectionFactory::Place"
84312834,g4run,"libG4processes.so","[.]","G4ParallelWorldScoringProcess::SetParallelWorld"
83359666,g4run,"libm.so.6","[.]","__ieee754_pow_fma"
83290185,g4run,"libG4processes.so","[.]","G4PairProductionRelModel::ComputeCrossSectionPerAtom"
83015654,g4run,"libG4geometry.so","[.]","G4FieldTrack::G4FieldTrack"
82913471,g4run,"libG4geometry.so","[.]","G4Trap::SurfaceNormal"
81133166,g4run,"libG4tracking.so","[.]","G4Step::InitializeStep"
80766173,g4run,"libG4processes.so","[.]","G4LorentzConvertor::reflectionNeeded"
80369688,g4run,"libstdc++.so.6.0.30","[.]","__cxxabiv1::__class_type_info::__do_dyncast"
78914312,g4run,"libG4tracking.so","[.]","G4UserLimits::GetUserMaxTrackLength"
78892685,g4run,"libm.so.6","[.]","exp@@GLIBC_2.29"
78744509,g4run,"libG4track.so","[.]","_GLOBAL__sub_I_G4StepPoint.cc"
78154559,g4run,"libG4geometry.so","[.]","G4InterpolationDriver<G4DormandPrince745>::~G4InterpolationDriver"
77888921,g4run,"libG4processes.so","[.]","G4ProcessManager::RemoveProcess"
77383662,g4run,"libG4processes.so","[.]","G4CascadeInterface::Propagate"
76979761,g4run,"libG4track.so","[.]","G4ParticleChange::AddSecondary"
76853874,g4run,"libG4processes.so","[.]","G4ElementaryParticleCollider::collide"
76511408,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
76202957,g4run,"libG4processes.so","[.]","G4PEEffectFluoModel::G4PEEffectFluoModel"
74725312,g4run,"libG4geometry.so","[.]","G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize"
74479314,g4run,"libG4particles.so","[.]","G4ParticleDefinition::operator!="
74216298,g4run,"libG4particles.so","[.]","G4Alpha::Definition@plt"
73879342,g4run,"libG4geometry.so","[.]","G4IntersectingCone::LineHitsCone1@plt"
73834766,g4run,"libG4processes.so","[.]","G4PAIySection::SumOverBordPlasmon"
73415444,g4run,"libG4processes.so","[.]","G4LossTableManager::GetEnergyLossProcess"
73020491,g4run,"libG4geometry.so","[.]","G4Tet::Initialize@plt"
72871016,g4run,"libG4processes.so","[.]","G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution"
72799098,g4run,"libG4particles.so","[.]","G4DynamicParticle::G4DynamicParticle"
72797774,g4run,"libG4processes.so","[.]","std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>"
72329483,g4run,"libG4geometry.so","[.]","G4ModifiedMidpoint::DoStep"
72263542,g4run,"libG4processes.so","[.]","G4CollisionOutput::operator="
70887428,g4run,"libG4processes.so","[.]","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
70509742,g4run,"libG4processes.so","[.]","G4IntraNucleiCascader::newCascade"
70079130,g4run,"libG4processes.so","[.]","std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert"
69766325,g4run,"libG4tracking.so","[.]","0x000000000002f9ae"
68239696,g4run,"libG4tracking.so","[.]","G4UserLimits::GetUserMinRange"
68235455,g4run,"libG4processes.so","[.]","0x0000000000f69a1d"
68224941,g4run,"libm.so.6","[.]","__ieee754_log_fma"
67946674,g4run,"libG4processes.so","[.]","G4GoudsmitSaundersonTable::ComputeScatteringPowerCorrection"
67567012,g4run,"libG4processes.so","[.]","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection"
66352921,g4run,"libG4processes.so","[.]","G4VTransitionRadiation::PostStepDoIt"
65605958,g4run,"libG4global.so","[.]","G4Physics2DVector::CopyData"
65490203,g4run,"libG4geometry.so","[.]","G4LogicalSurface::~G4LogicalSurface"
64850476,g4run,"libG4processes.so","[.]","G4IntraNucleiCascader::rescatter"
64474186,g4run,"libG4processes.so","[.]","G4NucleiModel::zoneIntegralWoodsSaxon"
63514293,g4run,"libG4processes.so","[.]","G4ExcitationHandler::SetParameters"
63406445,g4run,"libG4processes.so","[.]","__cxa_rethrow@plt"
63075594,g4run,"libG4processes.so","[.]","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
62937027,g4run,"libG4processes.so","[.]","G4VEmProcess::ProcessDescription"
62658154,g4run,"libG4particles.so","[.]","G4DynamicParticle::G4DynamicParticle"
62453024,g4run,"libG4processes.so","[.]","G4MolecularConfiguration::GetFakeParticleID@plt"
62334787,g4run,"libG4global.so","[.]","G4ProfilerConfig<1ul>::GetPersistent<1>"
62035049,g4run,"libG4processes.so","[.]","G4IntraNucleiCascader::G4IntraNucleiCascader"
61374210,g4run,"libG4geometry.so","[.]","G4LogicalSurface::G4LogicalSurface"
60931139,g4run,"libG4tracking.so","[.]","G4CountedObject<G4VTouchable>::Release@plt"
60594055,g4run,"libG4processes.so","[.]","G4LossTableManager::ResetParameters"
60477549,g4run,"libG4processes.so","[.]","CLHEP::HepStat::inverseErf@plt"
60106874,g4run,"libG4processes.so","[.]","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
59933788,g4run,"libG4geometry.so","[.]","G4ParameterisationTrdY::G4ParameterisationTrdY@plt"
59711933,g4run,"libG4event.so","[.]","std::vector<G4SingleParticleSource::part_prop_t*, std::allocator<G4SingleParticleSource::part_prop_t*> >::_M_fill_insert"
59386772,g4run,"libG4event.so","[.]","G4GeneralParticleSourceMessenger::GetInstance"
58934194,g4run,"libG4tracking.so","[.]","G4StepPoint::operator=@plt"
58925309,g4run,"libG4processes.so","[.]","G4SBBremTable::ClearSamplingTables"
58846056,g4run,"libG4processes.so","[.]","G4INCL::Nucleus::emitInsidePions@plt"
58587318,g4run,"libG4processes.so","[.]","G4RKPropagation::FieldTransport"
58474970,g4run,"libG4geometry.so","[.]","G4BooleanSolid::GetListOfPrimitives"
57796219,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::printTable"
57454157,g4run,"libG4processes.so","[.]","G4VRangeToEnergyConverter::ConvertForElectron@plt"
57114308,g4run,"libG4geometry.so","[.]","G4SubtractionSolid::DistanceToIn"
57005231,g4run,"libG4processes.so","[.]","G4RKPropagation::GetSphereIntersectionTimes"
57000241,g4run,"libG4track.so","[.]","G4ParticleChangeForLoss::operator="
56978080,g4run,"libG4geometry.so","[.]","G4Box::DistanceToIn"
56868439,g4run,"libG4processes.so","[.]","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print"
56529248,g4run,"libG4processes.so","[.]","G4NonEquilibriumEvaporator::deExcite"
55744679,g4run,"libG4processes.so","[.]","G4LorentzConvertor::G4LorentzConvertor"
55167779,g4run,"libG4tracking.so","[.]","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::_M_get_insert_unique_pos@plt"
54878733,g4run,"libG4processes.so","[.]","G4GammaTransition::SampleDirection"
54541566,g4run,"libG4processes.so","[.]","std::vector<G4SBBremTable::STable*, std::allocator<G4SBBremTable::STable*> >::_M_fill_insert@plt"
54071593,g4run,"libG4processes.so","[.]","G4TransparentRegXTRadiator::GetStackFactor"
53989388,g4run,"libG4geometry.so","[.]","G4PropagatorInField::ClearPropagatorState"
53756107,g4run,"libG4processes.so","[.]","G4Region::SetFastSimulationManager@plt"
53619982,g4run,"libG4processes.so","[.]","G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS"
53194817,g4run,"libG4processes.so","[.]","G4AdjointGamma::AdjointGamma@plt"
53139324,g4run,"libCLHEP-2.4.5.3.so","[.]","CLHEP::HepLorentzRotation::rotateZ"
53045703,g4run,"libG4processes.so","[.]","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
52734004,g4run,"libG4processes.so","[.]","std::vector<unsigned long, std::allocator<unsigned long> >::operator="
52665329,g4run,"libG4geometry.so","[.]","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
52572681,g4run,"libG4processes.so","[.]","G4PairProductionRelModel::Initialise"
52307957,g4run,"libG4geometry.so","[.]","field_utils::relativeError2"
52042715,g4run,"libG4particles.so","[.]","G4DynamicParticle::G4DynamicParticle"
51937232,g4run,"libG4processes.so","[.]","G4WatcherGun::setWatchers"
51860865,g4run,"libG4geometry.so","[.]","G4VoxelSafety::ComputeSafety"
51778348,g4run,"libG4geometry.so","[.]","G4Box::SetYHalfLength"
51628536,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable"
51268612,g4run,"libG4geometry.so","[.]","G4LogicalSkinSurface::~G4LogicalSkinSurface"
50914906,g4run,"libG4processes.so","[.]","G4InuclNuclei::makeNuclearFragment"
50851072,g4run,"libG4processes.so","[.]","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
50735600,g4run,"libG4event.so","[.]","std::unique_lock<std::mutex>::unlock"
50699023,g4run,"libG4processes.so","[.]","G4LivermoreBremsstrahlungModel::SampleSecondaries"
50485016,g4run,"libG4track.so","[.]","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
50464351,g4run,"libG4tracking.so","[.]","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
49976576,g4run,"libm.so.6","[.]","__sin_fma"
49961297,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
49637159,g4run,"libG4particles.so","[.]","0x000000000006f808"
49522202,g4run,"libG4processes.so","[.]","G4F19GEMProbability::G4F19GEMProbability"
49179475,g4run,"libG4track.so","[.]","G4Step::G4Step"
48956850,g4run,"libG4track.so","[.]","G4StepPoint::operator="
48766645,g4run,"libG4processes.so","[.]","G4PAIySection::InitPAI"
47904124,g4run,"libG4geometry.so","[.]","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
47619970,g4run,"libG4tracking.so","[.]","G4Region::GetRegionalSteppingAction@plt"
47091278,g4run,"libG4processes.so","[.]","G4InuclElementaryParticle::makeDefinition"
47074908,g4run,"libCLHEP-2.4.5.3.so","[.]","CLHEP::HepLorentzRotation::rotateY"
47052181,g4run,"libG4geometry.so","[.]","G4LogicalCrystalVolume::G4LogicalCrystalVolume"
46991200,g4run,"libG4processes.so","[.]","G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst"
46827830,g4run,"libG4tracking.so","[.]","G4SteppingManager::GetProcessNumber"
46007901,g4run,"libG4processes.so","[.]","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
45556593,g4run,"libG4processes.so","[.]","G4ElectroNuclearCrossSection::GetElementCrossSection"
45475820,g4run,"libG4processes.so","[.]","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
45427400,g4run,"libG4processes.so","[.]","G4eBremParametrizedModel::SampleSecondaries"
45234764,g4run,"libG4processes.so","[.]","__tcf_1"
44918920,g4run,"libG4processes.so","[.]","G4PAIySection::IntegralPlasmon"
44682001,g4run,"libG4geometry.so","[.]","G4PVParameterised::CheckOverlaps"
44512974,g4run,"libG4processes.so","[.]","G4LossTableManager::DeRegister"
44273044,g4run,"libG4processes.so","[.]","std::vector<G4Material const*, std::allocator<G4Material const*> >::_M_realloc_insert<G4Material const*>"
44226039,g4run,"libG4geometry.so","[.]","G4TouchableHistory::operator delete"
43744617,g4run,"libc.so.6","[.]","getenv"
43625781,g4run,"libG4geometry.so","[.]","G4VoxelSafety::~G4VoxelSafety"
43184026,g4run,"libG4processes.so","[.]","G4LightTargetCollider::SingleNucleonScattering"
43165778,g4run,"libG4geometry.so","[.]","field_utils::inverseCurvatureRadius"
42994445,g4run,"libG4processes.so","[.]","G4IntraNucleiCascader::copySecondaries"
42757676,g4run,"libG4particles.so","[.]","G4Gamma::GammaDefinition@plt"
42711937,g4run,"libG4processes.so","[.]","G4LossTableManager::DeRegister"
42631540,g4run,"libG4processes.so","[.]","G4BGGPionElasticXS::BuildPhysicsTable@plt"
42626386,g4run,"libG4processes.so","[.]","G4NuclNuclDiffuseElastic::Initialise"
42622126,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity"
42602038,g4run,"libG4processes.so","[.]","G4ParallelWorldProcess::~G4ParallelWorldProcess"
42536958,g4run,"libm.so.6","[.]","__ieee754_acos_fma"
41826731,g4run,"libG4processes.so","[.]","G4RToEConvForGamma::ComputeValue"
41631094,g4run,"libG4processes.so","[.]","G4CascadeDeexciteBase::getTargetData"
41032708,g4run,"libG4processes.so","[.]","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
40937106,g4run,"libG4geometry.so","[.]","field_utils::relativeError"
40894963,g4run,"libG4processes.so","[.]","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
39927447,g4run,"libG4processes.so","[.]","G4NucleiModel::passFermi"
39900647,g4run,"libG4geometry.so","[.]","G4Tubs::G4Tubs"
39798677,g4run,"libG4processes.so","[.]","G4CRCoalescence::G4CRCoalescence@plt"
39196243,g4run,"libG4geometry.so","[.]","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize"
38770005,g4run,"libG4global.so","[.]","G4Physics2DVector::Retrieve"
38715074,g4run,"libG4processes.so","[.]","0x000000000037f8b0"
38465948,g4run,"libG4processes.so","[.]","G4CascadeCoalescence::FindClusters"
38321475,g4run,"libG4processes.so","[.]","G4InuclCollider::~G4InuclCollider"
37884679,g4run,"libG4geometry.so","[.]","G4Trap::MakePlane"
37858673,g4run,"libG4processes.so","[.]","G4NuclearFermiDensity::GetDeriv"
37665364,g4run,"libG4geometry.so","[.]","G4VPhysicalVolume::GetRotation@plt"
37553390,g4run,"libG4processes.so","[.]","MCGIDI_reaction_getProjectileMass_MeV@plt"
37463872,g4run,"libG4processes.so","[.]","G4MoleculeTable::PrepareMolecularConfiguration@plt"
37173325,g4run,"libG4processes.so","[.]","G4MultiBodyMomentumDist::passVerbose"
37150448,g4run,"libG4particles.so","[.]","G4AntiProton::AntiProtonDefinition@plt"
37098885,g4run,"libG4processes.so","[.]","G4Integrator<G4InitXscPAI, double (G4InitXscPAI::*)(double)>::Legendre10"
36998974,g4run,"libG4processes.so","[.]","G4OpticalParameters::GetWLSTimeProfile"
36893070,g4run,"libc.so.6","[.]","__memset_avx2_unaligned"
36792771,g4run,"libG4processes.so","[.]","G4CascadeDeexciteBase::makeFragment"
36407214,g4run,"libG4processes.so","[.]","std::_Rb_tree<long, std::pair<long const, double>, std::_Select1st<std::pair<long const, double> >, std::less<long>, std::allocator<std::pair<long const, double> > >::_M_get_insert_unique_pos@plt"
35980956,g4run,"libCLHEP-2.4.5.3.so","[.]","CLHEP::Hep3Vector::setSpherical"
35291717,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable"
35141409,g4run,"libG4geometry.so","[.]","G4VPhysicalVolume::GetTranslation@plt"
35067436,g4run,"libG4processes.so","[.]","G4IonsShenCrossSection::calEcmValue"
35017515,g4run,"libG4processes.so","[.]","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
34978328,g4run,"libG4geometry.so","[.]","G4LogicalSurface::~G4LogicalSurface"
34900333,g4run,"libG4processes.so","[.]","G4INCL::Random::sphereVector@plt"
34875080,g4run,"libG4particles.so","[.]","G4PionMinus::Definition"
34848620,g4run,"libG4processes.so","[.]","G4ITStepProcessor::GetAtRestIL@plt"
34824395,g4run,"libG4processes.so","[.]","G4NucleiModel::boundaryTransition"
34443760,g4run,"libG4processes.so","[.]","G4PEEffectFluoModel::CrossSectionPerVolume"
34441254,g4run,"libstdc++.so.6.0.30","[.]","strcmp@plt"
34276239,g4run,"libc.so.6","[.]","__memmove_avx_unaligned"
34267685,g4run,"libG4geometry.so","[.]","G4LogicalBorderSurface::GetSurface"
34206772,g4run,"libG4particles.so","[.]","G4IonTable::GetNucleusByEncoding"
34152885,g4run,"libG4track.so","[.]","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
34132717,g4run,"libG4processes.so","[.]","G4SBBremTable::ReadCompressedFile"
34015434,g4run,"libG4processes.so","[.]","G4ScoreSplittingProcess::StartTracking"
34000927,g4run,"libG4geometry.so","[.]","G4FSALBogackiShampine45::Stepper"
33695606,g4run,"libG4processes.so","[.]","G4EmCalculator::PrintDEDXTable"
33670568,g4run,"libG4processes.so","[.]","std::_Rb_tree<int, std::pair<int const, G4FastList<G4Track>*>, std::_Select1st<std::pair<int const, G4FastList<G4Track>*> >, std::less<int>, std::allocator<std::pair<int const, G4FastList<G4Track>*> > >::_M_erase"
33193598,g4run,"libc.so.6","[.]","_int_free"
32910421,g4run,"libG4processes.so","[.]","G4InitXscPAI::IntegralPAIdEdx"
32801894,g4run,"libG4processes.so","[.]","G4RToEConvForPositron::ComputeValue"
32719688,g4run,"libG4processes.so","[.]","G4ChipsKaonMinusElasticXS::GetSlope"
32302354,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable"
32203103,g4run,"libG4processes.so","[.]","G4ScreeningMottCrossSection::SetupKinematic"
31999691,g4run,"libG4event.so","[.]","G4IonTable::GetIon@plt"
31981070,g4run,"libG4processes.so","[.]","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
31964076,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
31941669,g4run,"libG4particles.so","[.]","G4IonTable::FindIon"
31905815,g4run,"libG4processes.so","[.]","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity"
31870490,g4run,"libG4processes.so","[.]","G4CascadeFinalStateAlgorithm::FillUsingKopylov"
31845202,g4run,"libG4geometry.so","[.]","G4PolyhedraSide::GetPointOnFace"
31797973,g4run,"libG4particles.so","[.]","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
31733839,g4run,"libG4processes.so","[.]","G4RKPropagation::delete_FieldsAndMap"
31678858,g4run,"libG4processes.so","[.]","G4NIELCalculator::G4NIELCalculator"
31499935,g4run,"g4run","[.]","ffunkti"
31310755,g4run,"libG4processes.so","[.]","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
31290117,g4run,"libG4geometry.so","[.]","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
31121200,g4run,"libG4processes.so","[.]","G4LossTableBuilder::GetFlag"
31080225,g4run,"libG4processes.so","[.]","G4ParticleInelasticXS::Initialise"
31014168,g4run,"libG4processes.so","[.]","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
