cycles,instructions,l2_itlb_misses,l2_dtlb_misses,comm,dso,symbol
362889409,589714066,9976,97941,"g4run","libG4processes.so","G4LossTableManager::Register"
358204334,740675557,6911,32029,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
355235539,616694559,2051,24753,"g4run","libG4processes.so","G4MultiBodyMomentumDist::G4MultiBodyMomentumDist"
353133430,592445203,23642,70926,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
347552149,577254048,3996,20003,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateCosTheta"
347514190,335278252,50628,191820,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
346742493,581139496,4850,83898,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::PrintGeneratorInformation"
346243326,498489219,6212,95681,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
345380273,511633721,7143,40461,"g4run","libG4geometry.so","0x0000000000103d0b"
344041127,394231370,30722,60507,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
337786128,471792419,5015,33351,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
336415607,520882923,5109,58518,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
334965161,556931244,6859,88982,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
334348204,422135732,3407,40021,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
333596218,539371474,7949,65074,"g4run","libG4processes.so","0x000000000093f725"
328734054,399166053,4584,13265,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
325949503,456180648,11575,29635,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
325197384,691943761,1202,18175,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
324725073,571264040,3706,23442,"g4run","libG4processes.so","G4CacheReference<G4MultiBodyMomentumDist*>::Destroy"
321007710,489487542,4223,21743,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
318238582,525990188,31841,68343,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
318154400,389669019,10958,32580,"g4run","libG4processes.so","G4NucleiModel::printModel"
317513010,485463831,4715,46536,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
314063577,468213715,12833,64211,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
314011246,476531451,2916,85048,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
309876503,463841055,2786,15050,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
305694726,379193448,9126,70368,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
305676957,352422369,1058,28910,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
302882092,494851306,2053,53674,"g4run","libG4geometry.so","G4PolyconeSide::G4PolyconeSide"
302178362,514919262,2374,51162,"g4run","libG4geometry.so","G4Paraboloid::Clone"
299398705,589650049,2957,28461,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
299396886,423864160,3521,7643,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
298308039,529952300,4421,19286,"g4run","libG4event.so","0x0000000000068e2c"
297948502,472697076,5564,59476,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
297941508,437945452,22767,58690,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
296602709,399460180,57294,92110,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables"
296595364,407365265,3547,35727,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
295210691,315335202,3156,40436,"g4run","libG4global.so","G4Physics2DVector::CopyData"
293132385,452396926,9773,29691,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
292423507,512050564,15723,43681,"g4run","libG4particles.so","G4IonTable::FindIon"
291703579,414583053,4341,77103,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
290303470,490320324,1252,8688,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
289675624,403230479,7419,99758,"g4run","libG4processes.so","G4CollisionOutput::operator="
288844037,451770687,6161,77923,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
288199319,493341976,5159,69494,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
284898903,494440566,1093,12185,"g4run","libm.so.6","__sin_fma"
284052086,418798581,6084,25409,"g4run","libG4track.so","G4Step::G4Step"
282012703,391961399,2479,47386,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
281303039,449911924,5953,36956,"g4run","libG4geometry.so","G4MagneticField::operator="
279818519,435806588,15063,28883,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
279109275,465075393,6108,53371,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
278462271,406114938,22396,52072,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
275638754,525868909,8439,51080,"g4run","libG4processes.so","G4NeutronElasticXS::Initialise"
275033203,469023012,5394,40087,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
267979343,403117462,8738,39399,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec"
266602030,320970870,10679,17481,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
265857964,488678946,4118,19948,"g4run","libG4event.so","0x0000000000068d20"
265192883,462496246,6271,16147,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
259605939,463181839,12459,76708,"g4run","libG4geometry.so","G4PolyPhiFace::Triangulate"
258932976,438762252,3557,44870,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
256826801,367712976,1181,12230,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
256790463,338938690,897,11852,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
254025374,386111098,9782,37131,"g4run","libc.so.6","__memmove_avx_unaligned"
253306655,396923453,8573,61938,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
252605264,447456814,4027,15910,"g4run","libG4event.so","0x0000000000068d28"
251986378,336221323,7567,29802,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
251910076,340036476,3787,54054,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
250537026,328675906,4059,49418,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
249843285,412164519,3927,47221,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
249144005,441700971,6221,56545,"g4run","libG4geometry.so","G4Trap::G4Trap"
247728759,408483696,10801,21907,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
247691299,380544663,13294,25298,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
247026422,319111873,2910,64894,"g4run","libG4geometry.so","G4Trap::operator="
244988129,278788566,3199,13608,"g4run","libG4processes.so","G4OpticalParameters::GetWLSTimeProfile"
244263801,452527250,2310,48010,"g4run","libG4geometry.so","0x00000000001f850a"
242868850,325895788,7029,73544,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
242609622,376907412,1616,9259,"g4run","libG4processes.so","__tcf_1"
242166089,388180878,3759,34995,"g4run","libG4geometry.so","0x0000000000103cef"
242161081,356090331,2407,12602,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
241465014,412080048,1779,41847,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway"
240073884,376306192,10821,34298,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
240042202,346713692,7661,36646,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
239409498,445145807,3179,46549,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
237276833,337009456,4984,23221,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
233761436,448835392,7652,56473,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetChipsCrossSection"
233096473,386914407,5346,39836,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
232396077,333170720,5996,24727,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
230929090,375334210,2993,86722,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2Gauss"
229601144,394249280,1707,11375,"g4run","libG4processes.so","G4PEEffectFluoModel::CrossSectionPerVolume"
228226306,279406507,4088,84883,"g4run","libG4processes.so","G4LinLogLogInterpolation::Calculate"
228218572,372876275,4390,53358,"g4run","libG4geometry.so","field_utils::relativeError@plt"
228190162,421180720,6283,26488,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
227495604,391128900,25525,29363,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetPTables"
224726534,324532571,4585,24897,"g4run","libG4track.so","G4VParticleChange::~G4VParticleChange"
223302169,302072826,12157,78510,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
217158227,321997841,2477,28708,"g4run","libG4tracking.so","0x000000000002f7fb"
216350436,391420925,3540,29388,"g4run","libG4geometry.so","0x0000000000103d38"
216328024,252887551,1095,37895,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
216300580,226763398,4726,72175,"g4run","libG4processes.so","G4NeutronCaptureXS::RetrieveVector"
212142092,389071890,7289,15580,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
211471377,280001004,3086,29407,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
211460577,469330373,1656,19988,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
210741903,283065639,9930,40746,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
209741499,316130013,32931,61405,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
207971350,273781908,6869,57344,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
207294712,340613080,2753,18384,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
207272890,368057395,722,10927,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
203020797,311306338,2547,53059,"g4run","libG4geometry.so","G4VoxelSafety::~G4VoxelSafety"
202413542,238997358,7684,27771,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeXSectionPerAtom"
200277586,320530051,14338,33903,"g4run","libG4particles.so","0x0000000000081316"
200226241,349328142,738,20703,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
197498137,271129661,3491,23806,"g4run","libG4geometry.so","G4ModifiedMidpoint::G4ModifiedMidpoint"
196797227,278768228,2212,44181,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
194858865,250947995,12070,50868,"g4run","libG4processes.so","G4VTransitionRadiation::PostStepDoIt"
193360294,306270448,6387,18843,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetTabValues"
192608239,241364913,3440,36624,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
191907574,197914769,5460,10166,"g4run","libG4processes.so","G4NIELCalculator::AddEmModel"
187020384,234085565,19359,71346,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeDXSectionPerAtom"
185617184,314318921,3254,15574,"g4run","libG4geometry.so","G4FieldTrack::SetChargeAndMoments"
184942691,296713380,3379,57517,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
184245719,332726998,8134,23522,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::IsInTable"
184242667,207867620,39919,83330,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
183540765,201532910,4628,75332,"g4run","libG4processes.so","G4PAIxSection::Initialize"
182127793,274315367,3317,25009,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
181755426,357422760,1522,8668,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
180736081,374111398,13708,56119,"g4run","libG4particles.so","G4IonTable::GetIon"
179701391,271010997,7361,21534,"g4run","libG4processes.so","G4OpticalParametersMessenger::~G4OpticalParametersMessenger"
179390780,312372273,2298,9179,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
179327995,243061491,11027,24116,"g4run","libG4geometry.so","G4LogicalCrystalVolume::G4LogicalCrystalVolume"
177931690,313098072,1715,10863,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
177252748,357407912,1707,9746,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateZ"
176552857,278240014,3516,26872,"g4run","libG4processes.so","G4LossTableManager::Register"
175980594,268455129,9930,31890,"g4run","libG4geometry.so","G4PolyhedraSide::IntersectSidePlane"
173783943,240109646,2943,51874,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
173775237,267896963,6169,40866,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
173765688,275497688,3010,21239,"g4run","libG4tracking.so","G4Allocator<G4TouchableHistory>::~G4Allocator"
172404140,199633647,12157,36351,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
170998865,232277952,9461,37122,"g4run","libG4event.so","std::vector<G4SingleParticleSource::part_prop_t*, std::allocator<G4SingleParticleSource::part_prop_t*> >::_M_fill_insert"
170273767,202028144,5762,26749,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeCrossSectionPerAtom"
168860290,153805424,77443,86503,"g4run","libc.so.6","malloc"
168096873,265725954,5555,60883,"g4run","libG4processes.so","G4NeutronElasticXS::BuildPhysicsTable"
167497631,212583981,6592,52442,"g4run","libG4track.so","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
167467366,280705967,6477,20338,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
167458378,225871048,1696,31003,"g4run","libG4geometry.so","G4VoxelSafety::ComputeSafety"
166791339,237650809,2005,8666,"g4run","libG4processes.so","G4NuclearPolarization::operator=="
165404998,282525492,2564,48773,"g4run","libG4geometry.so","G4Tubs::StreamInfo"
165389480,216796776,8297,24761,"g4run","libG4processes.so","G4LivermoreComptonModel::SampleSecondaries"
165374262,230924160,795,27721,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
164714220,264098810,2885,11954,"g4run","libG4processes.so","std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert"
162628366,271680485,653,24936,"g4run","libG4geometry.so","G4PolyhedraSide::Inside"
160193510,248225202,4965,14406,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
159807016,260273764,2538,40370,"g4run","libG4processes.so","G4RToEConvForGamma::ComputeValue"
159103243,206418152,4046,11635,"g4run","libG4processes.so","G4OpticalParameters::GetProcessActivation"
158473199,218366710,7243,17333,"g4run","libG4particles.so","G4ParticleDefinition::operator!="
158414202,229245476,2174,51580,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2UniformHelm"
157033666,245744741,2585,14437,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetScatteringAngle"
156992896,281921511,8058,22349,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS"
154925624,202293745,15624,46463,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
150036290,275378830,1881,29521,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::SampleSecondaries"
145945730,174562165,179,7368,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
144454037,182949485,2152,32948,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::operator*="
144447837,201039915,8395,22169,"g4run","libG4processes.so","G4PionMinusField::~G4PionMinusField@plt"
144210911,210502120,1669,24232,"g4run","libG4processes.so","0x00000000008b6af6"
143749325,220827544,908,16447,"g4run","libG4geometry.so","G4VIntersectionLocator::LocateGlobalPointWithinVolumeAndCheck"
143699149,226173014,9652,38534,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::Initialise"
143059699,197903056,5410,25490,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
