cycles,instructions,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
409597928,588840475,83176126,469198852,195386355,"g4run","libG4geometry.so","field_utils::absoluteError"
407508052,736916426,62793552,521778534,267989543,"g4run","libG4geometry.so","G4MultiLevelLocator::EstimateIntersectionPoint"
406812578,731781774,93372940,526667939,417648163,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
406062766,574657341,69409590,435741834,284781429,"g4run","libG4geometry.so","G4ReflectionFactory::Place"
403816756,535296117,85742811,408608163,257763537,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4FastList<G4Track>*>, std::_Select1st<std::pair<int const, G4FastList<G4Track>*> >, std::less<int>, std::allocator<std::pair<int const, G4FastList<G4Track>*> > >::_M_erase"
402740560,751996214,31642800,708463830,97801183,"g4run","libG4event.so","std::unique_lock<std::mutex>::unlock"
402676836,653559814,72469875,621518649,74988578,"g4run","libG4processes.so","G4PEEffectFluoModel::G4PEEffectFluoModel"
397040342,677121388,55690733,596084615,157107090,"g4run","libG4geometry.so","aNavigHistoryAllocator"
396057115,445430009,105814188,576123802,41827338,"g4run","libG4processes.so","G4PAIySection::G4PAIySection"
395670726,723612310,57969688,529580263,197029742,"g4run","libG4processes.so","G4SBBremTable::BuildSamplingTables"
394976835,520795637,79736924,640852890,60083844,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
390046283,512549366,139003331,508123519,47229467,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
389585844,630663356,60053585,411291955,295407519,"g4run","libG4tracking.so","G4Step::InitializeStep"
388682724,667993312,57953225,383248917,401943176,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
388657349,662864732,80008554,519145079,198309868,"g4run","libG4particles.so","G4IonTable::FindIon"
387290816,702445553,57119647,277007585,418407046,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
386565422,502724277,109659530,483452985,42787576,"g4run","libG4processes.so","G4NucleiModel::printModel"
386519488,693428456,29675143,361318404,464189710,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
380266718,542088200,101660673,535200186,54786449,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
376847962,573313833,76641815,559583063,84001010,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
369814151,506344181,75545222,489621951,139783591,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
367754252,571584915,162594784,503164992,76857754,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
367730402,386433335,95744840,564311780,35263679,"g4run","libG4global.so","G4PhysicsVector::Retrieve"
363573780,521564618,82040925,619091591,65566252,"g4run","libG4event.so","0x000000000006a4a7"
363570732,287567190,140933298,403462776,79919056,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
362807079,734016544,36751566,562831786,157532225,"g4run","libG4processes.so","std::vector<unsigned long, std::allocator<unsigned long> >::operator="
362185594,649231961,57136677,375975319,300391428,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
355873359,579846347,66141599,434122484,167766670,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
355861120,499300004,111319348,513090559,64616098,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
355711456,511375117,62057954,546112550,82036309,"g4run","libG4particles.so","G4IonTable::FindIon"
351916886,450074384,142593448,473890862,58615900,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec"
350978870,493771719,98775258,483826246,95881217,"g4run","libG4processes.so","0x00000000008b0739"
348192847,570602795,37820414,278859490,464047401,"g4run","libG4geometry.so","G4Paraboloid::Clone"
347025851,520974062,74624389,448511148,172034877,"g4run","libG4geometry.so","operator<<"
339773530,497949713,114706380,547571779,72004044,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
331485105,597699423,60663984,379507079,285379673,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
327993288,593536536,46734729,447413590,273904810,"g4run","libG4geometry.so","G4NormalNavigation::G4NormalNavigation"
325184178,615337173,28166951,528241810,157674709,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
324521212,417148079,72820732,380706188,82957999,"g4run","libG4processes.so","0x000000000093f725"
323080265,616117889,85224798,562851224,67463151,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
318202342,460927670,99904090,456108957,82779002,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
318192601,420557361,83697596,400161680,66544941,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
316792395,571216035,40551943,378521315,226967207,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
313284774,441039359,49154412,364743719,207064377,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
307705578,435521590,124187816,337746537,181161627,"g4run","libG4processes.so","G4CollisionOutput::operator="
307022098,444114001,103668895,406099162,64053994,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
306326927,389229274,116167190,442259559,27423258,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
302108726,465108312,53751452,312093831,286956983,"g4run","libG4geometry.so","G4PolyPhiFace::Diagonal"
301077868,469185666,61712089,394715540,196863099,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVDivision"
300736544,349574881,72886100,425139183,23184227,"g4run","libG4processes.so","G4PAIySection::InitPAI"
300057931,467813348,70404758,462346665,68557956,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
299325905,477717396,48418337,279487130,282616719,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
293064770,513340466,49318510,250860425,313250814,"g4run","libG4geometry.so","G4PolyhedraSide::Normal"
292818158,504123070,33079380,240569750,394846404,"g4run","libG4geometry.so","0x00000000001f850a"
292351651,524784229,35788195,312482582,237791631,"g4run","libm.so.6","exp@@GLIBC_2.29"
291071420,403917411,82038146,382506040,57477214,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
290290641,549168272,49642152,490957934,13211786,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
288833962,472497457,39900057,266473204,260332052,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
284674690,540377368,37014839,419759426,158656270,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
284000624,441832855,36490859,387347668,74439499,"g4run","libG4geometry.so","G4Trap::G4Trap"
283988760,390910586,64117641,404989982,25619819,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetPTables"
283325457,446699498,62948031,350501287,165387221,"g4run","libG4geometry.so","G4SimpleLocator::EstimateIntersectionPoint"
281210622,436147680,83271786,413430793,39364023,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
279103947,591041676,21996063,222441819,385948248,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
277907209,478581521,43119635,253453322,231758012,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
277731161,442886225,36471317,254958686,257031134,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
274229663,369559969,68996036,379787219,107582328,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
274194681,384517880,96523735,331232739,28840642,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
272173792,432862151,95078976,397742667,39402220,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
270104355,505986759,74330450,457530389,64176385,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
269375491,394361409,43309723,366546636,143705838,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
269336249,407477344,99138726,382434761,41971129,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
267920410,428627566,63121434,359421274,152790053,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetElementCrossSection"
266580201,444992217,47518020,313250648,220992947,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
265932277,442018394,39460429,256185951,221754594,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::PrintGeneratorInformation"
265872027,353172912,56844579,337653237,83388964,"g4run","libG4processes.so","G4LossTableManager::Register"
263078485,507362010,60266344,354596014,291592872,"g4run","libG4processes.so","G4NeutronElasticXS::Initialise"
260953417,452257979,56111343,302615087,245836855,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetChipsCrossSection"
259565946,467413779,31607459,427426122,99159802,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
258907215,505555738,17879362,146826375,394840870,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
256756076,400330399,75376836,378450012,77586742,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
255400077,379997115,23204332,373628316,45949317,"g4run","libG4event.so","0x0000000000068d20"
255390621,315845761,52888648,341549713,54816927,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
254005582,365321514,46003558,335428359,69101465,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
250001165,448126695,19292353,470532538,58927374,"g4run","libG4event.so","0x0000000000068e2c"
249079309,440961571,75956313,296819476,58977540,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
249077248,323117205,61485723,368526668,14966005,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
247742421,434043058,66803364,440680672,33782497,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
247667535,317578402,39030694,322260340,139899791,"g4run","libG4geometry.so","G4Trap::MakePlane"
247308292,362495508,47600052,272172388,179313223,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
246297569,322753168,77811690,261090084,95138680,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
240728101,350688871,86624518,400820662,27581766,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
239314809,431812381,29610211,283333935,233258646,"g4run","libG4geometry.so","G4Box::SetYHalfLength"
235823085,270439332,55648927,314006333,27798415,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
233772105,430816822,18313240,343368155,64955131,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
233085746,366777864,37324680,219338234,227715665,"g4run","libG4geometry.so","G4MagneticField::operator="
232393733,366792343,56160228,373992367,79888978,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
231705651,373445271,37758142,231743167,141619175,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
230286741,339000773,57248680,272731124,77112248,"g4run","libG4processes.so","G4VTransitionRadiation::PostStepDoIt"
229556016,239375309,57407590,342729827,40689576,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
229545665,400545498,34723798,324165244,123736241,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
226784321,408065519,34820550,255733517,146256196,"g4run","libG4particles.so","G4IonTable::GetIon"
225385352,277438042,58679045,346621371,21962165,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
225345277,298690530,40547831,322687795,46452895,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
224702231,338571404,37004863,264835088,151584739,"g4run","libG4geometry.so","field_utils::relativeError@plt"
224683642,281396304,25177695,248098960,61036442,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
223999937,383392034,39744108,203300783,181397952,"g4run","libc.so.6","__memmove_avx_unaligned"
220508157,350222338,45031260,217904919,159004389,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::IsInTable"
219129993,290741431,47478760,246936060,84030426,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
218400217,323615029,44678005,280006822,68809031,"g4run","libG4track.so","G4Step::G4Step"
217727035,312018679,32262884,203660673,143029892,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
217692603,321796624,38083412,253694175,129240156,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
215611254,355375524,31700046,236130046,166910793,"g4run","libG4tracking.so","0x000000000002f7fb"
215600541,442393186,20833894,340894296,106420109,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
214233036,337089748,34709045,218810329,174845787,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
213497803,394667828,38233880,225003469,222072073,"g4run","libG4particles.so","0x0000000000081316"
211452589,274520822,65310923,315996488,19029647,"g4run","libG4global.so","G4Physics2DVector::CopyData"
211423452,278873776,41006242,314087302,24111400,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIdEdx"
211392218,282281778,75629958,291309921,60681325,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables"
210776341,293240433,36765571,231991563,150187164,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
205114165,258372649,72839369,227367995,55614877,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
204059093,385854218,19929466,369754558,49090939,"g4run","libG4event.so","0x0000000000068d28"
203769891,364155674,20309181,302635881,71333111,"g4run","libm.so.6","__sin_fma"
198966867,222332967,78007700,189573129,86453913,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
198182276,370265568,25588370,234026673,138906048,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS"
195352652,303203978,32362668,233065056,156940457,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
194673080,312865362,26716505,194760734,186067304,"g4run","libG4geometry.so","0x0000000000103cef"
191864901,230764748,76480319,255793100,47839413,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
191207086,348759568,31485153,192041669,173000240,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
190521873,213312500,61431874,209921364,43416608,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeDXSectionPerAtom"
188410902,303449237,36692652,280857101,102367899,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
188378074,253395341,68227504,200171760,28375264,"g4run","libG4particles.so","G4DynamicParticle::AllocateElectronOccupancy"
187014443,235884763,34149141,222955396,60278935,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
184198022,304731425,54693095,318988129,24571356,"g4run","libG4processes.so","G4NuclearPolarization::operator=="
183771132,220941423,38390796,274420007,21900316,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
183713378,254592417,29623488,209225634,121377754,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
183531393,434624165,16196233,122615691,329625271,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
