instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
605714268,686159614,676773815,66942515,462173847,243217891,"g4run","libG4tracking.so","G4Step::InitializeStep"
600097655,604716476,554953500,45304732,472532547,117007971,"g4run","libG4processes.so","std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>"
595553633,673637959,594841558,63825349,459521647,178677648,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
595463370,633997241,696528310,30092223,475074255,183559313,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
595015474,707586876,640059308,61703678,404959513,239841306,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::SetParallelWorld"
594238177,753794204,727738311,86041656,462794225,270504289,"g4run","libG4geometry.so","G4SimpleLocator::EstimateIntersectionPoint"
588402885,671672420,640025349,64812628,426528817,257368338,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
587064045,771503747,668909124,43705934,342145364,394201075,"g4run","libG4geometry.so","G4PolyconeSide::G4PolyconeSide"
584487769,628661359,639478783,100224309,517587943,83214477,"g4run","libG4processes.so","G4PairProductionRelModel::G4PairProductionRelModel"
581458381,576579843,569863513,109900601,548399084,62447123,"g4run","libG4processes.so","G4LightTargetCollider::AbsorptionOnDeuteron"
579649425,686953516,726500692,44534662,488103425,149156089,"g4run","libG4event.so","G4GeneralParticleSourceData::~G4GeneralParticleSourceData"
556824956,568224931,605700438,161814833,554136157,82902456,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum"
554353713,570812232,626417922,27488092,427865055,157419724,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
543946822,609380597,621519584,65043531,342177955,265955270,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
530507611,674786613,527226062,124251503,646982716,60495233,"g4run","libG4processes.so","G4PAIySection::G4PAIySection"
530161486,591993671,581767285,132430022,570652845,37307592,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
525713911,655465769,595925063,75877330,524999576,134470276,"g4run","libG4track.so","G4VParticleChange::DumpInfo"
523561798,509493101,521272943,142209908,526139567,49669679,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
518546007,544800817,567163192,29839198,354748023,173286125,"g4run","libm.so.6","__sin_fma"
515944898,570383215,575255816,82109240,435879709,65426266,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
514169891,553974364,557099974,44511079,357507654,190579767,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::GetExchangeT"
511918845,604990202,521114823,41976184,293461017,299603511,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
507556383,596584319,528748371,65516583,443925166,184582872,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
501432226,606905102,550417990,42087520,277586555,305209269,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
496632021,597755840,518943501,93022932,451496238,97200918,"g4run","libG4processes.so","0x00000000008b0739"
496195443,507506510,446617358,27621622,198721002,273742916,"g4run","libG4processes.so","G4ProductionCutsTable::StoreCutsInfo"
490081143,473405128,451911570,60759235,405931221,96445840,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
487190282,616951974,519169523,105432620,591718789,44303870,"g4run","libG4global.so","G4PhysicsVector::Retrieve"
485316201,523823978,539659517,45521970,334453919,227170911,"g4run","libm.so.6","__ieee754_log_fma"
483886005,601142910,493992437,67105183,464575606,131190164,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
482555779,488507856,464302349,38853987,271148577,180725058,"g4run","libG4tracking.so","0x000000000002f7fb"
481011067,553713108,520939358,47648141,361951341,185397482,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
479896023,504404713,486622618,54517073,307401058,170681671,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
476494947,488029944,500802892,42123767,295094714,198012605,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
469120084,534785116,522894261,73409204,468085599,108743057,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
462833127,522735933,442289186,72641435,401009835,101546010,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
459253468,490359187,468769470,54547376,375408128,119521163,"g4run","libG4processes.so","G4ParallelWorldProcess::~G4ParallelWorldProcess"
457902338,462848470,492609360,26130398,241838539,182047612,"g4run","libm.so.6","exp@@GLIBC_2.29"
456287971,633432405,508128391,39624224,264011873,330538999,"g4run","libG4geometry.so","G4Paraboloid::Clone"
453732698,397075880,463955601,96213143,433969430,30900230,"g4run","libG4processes.so","G4MultiBodyMomentumDist::~G4MultiBodyMomentumDist"
453664311,511082525,520457275,49473745,331539745,203069466,"g4run","libG4geometry.so","field_utils::relativeError@plt"
450497978,552594191,517892515,52027213,330429765,177689720,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
443232523,491218418,498446150,63503777,407119777,117480249,"g4run","libG4processes.so","G4LossTableManager::Register"
437285284,450440823,424104190,56128431,374042464,21873079,"g4run","libG4track.so","G4ParticleChange::DumpInfo"
435244037,543033669,476509942,40795088,289161506,205482652,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
433957674,569391626,483335691,73952140,491174164,62834341,"g4run","libG4event.so","0x000000000006a4a7"
431646811,432349519,428001628,80141541,386824075,33967559,"g4run","libG4processes.so","G4CascadeParameters::DumpConfig"
430232920,360062455,432484324,82010888,354281551,13141747,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
428518291,535947691,523200798,87317611,469516986,36723000,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_realloc_insert<G4InuclElementaryParticle>"
428107980,538708199,492602461,54825873,275763857,235608385,"g4run","libG4geometry.so","G4PolyPhiFace::EarInit"
426691410,423839186,393656488,37521909,270356992,152289542,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
421225074,456240414,456508440,36878051,267240312,187164146,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
419913237,456598956,408865398,43365617,367220171,120893096,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
416609849,447167341,442935312,61907595,367179142,107932907,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
414606443,411976525,406367846,41167671,304631425,164208517,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
413523506,541031406,455327339,38597823,291139570,172430235,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
411059513,481246768,453083772,29818332,209844655,293528998,"g4run","libG4geometry.so","0x00000000001f850a"
409236893,391359896,462100969,22387620,394879351,87911908,"g4run","libG4event.so","0x0000000000068e2c"
408742041,378032669,431886996,32874954,196121660,201502086,"g4run","libc.so.6","__memmove_avx_unaligned"
407375637,485117990,460614381,57467885,386361532,130973326,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
406139939,526754127,492142904,57027478,327960946,203787221,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
404987511,422379162,452021891,26931251,172607567,262639297,"g4run","libG4geometry.so","G4PolyhedraSide::SurfaceTriangle"
399344357,489882638,401377340,100423241,412713838,43547533,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
397495684,435798740,446960098,66294420,324218069,126631312,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
394530715,478260959,486976381,35613820,260706351,230975602,"g4run","libG4geometry.so","G4MagneticField::operator="
388666682,408735795,391191596,38281449,256718804,155961297,"g4run","libG4geometry.so","G4MultiUnion::StreamInfo"
386120669,496954569,491143316,69255240,370514206,113574697,"g4run","libG4processes.so","0x000000000093f725"
377166450,400438862,404641843,32256816,246160130,185900969,"g4run","libG4geometry.so","__cxa_atexit@plt"
373946720,362401098,379029742,77809442,348994335,44881950,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
368123277,430522771,397268436,35169194,306381715,104798877,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
366785666,415650161,361689435,26993098,316877085,125644487,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
366307629,371959706,413601547,83323422,296873531,70778276,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
360751599,424135119,417138703,46022948,277981167,132887258,"g4run","libG4track.so","G4Step::G4Step"
360629044,385964446,345975466,35207519,284171731,165812975,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
360136736,365506289,403328740,31210994,215549785,185074280,"g4run","libG4geometry.so","0x0000000000103cef"
358324452,400080996,391622686,79291461,334842070,51755570,"g4run","libG4processes.so","G4IntraNucleiCascader::copyWoundedNucleus"
355476373,355665716,385639528,18561619,221846400,90633141,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
354919586,455057934,395499426,79526009,387048163,65117365,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print"
352586904,482849419,382259949,82839041,434230796,30858447,"g4run","libG4processes.so","G4PAIySection::InitPAI"
349826820,442286927,410804162,46660946,379253563,142904251,"g4run","libG4geometry.so","G4Trap::MakePlane"
346352986,428540447,437772191,41791698,269155214,136419380,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
345905518,377778859,392494110,36836975,284697977,117176100,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
341001771,413577403,415625555,44546574,306788164,125213789,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
340515366,366041847,368148494,33358798,202975919,177355866,"g4run","libG4geometry.so","0x0000000000103d38"
333474166,365373274,318478686,51832015,315842222,48062045,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscVU"
331455633,377574912,334270466,34045826,163673571,160298475,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
330464094,399161810,316042864,36316745,262197745,93724349,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
329298034,356355333,376956691,23916237,259457397,117182602,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
329139277,320539598,347587078,73442554,338878071,30883319,"g4run","libG4processes.so","G4IntraNucleiCascader::rescatter"
328166647,405235135,345150209,67740144,379546879,27540754,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
325988762,360999534,387690591,23532257,306063116,77579436,"g4run","libG4event.so","0x0000000000068d20"
324764185,355799754,350678272,38156433,260532009,119169548,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
321720722,329566499,396256106,17174187,282691364,72468209,"g4run","libG4event.so","0x0000000000068d28"
320870784,326211923,324812185,25711503,254294329,60712903,"g4run","libG4geometry.so","G4Trap::G4Trap"
317007118,368772628,363327955,32562853,227927667,137130339,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
316589379,374289057,387019605,62576905,344181236,26747553,"g4run","libG4processes.so","G4RKPropagation::FieldTransport"
313957377,319457553,329653850,12482611,130862372,185995391,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
313850911,373539396,390894537,16607783,98234751,251211524,"g4run","libG4geometry.so","G4Box::DistanceToIn"
313704058,349623268,325652969,94234869,295866682,40562064,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
312584568,345648881,329473020,93053656,346256373,33668912,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
308884333,378149793,354008823,34211838,253919853,151624183,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
308708170,311032042,371559956,17774361,146548982,191817338,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
307017690,320661766,298323786,38699154,255575814,83166258,"g4run","libG4processes.so","__tcf_1"
301725049,319607576,360996877,44909110,319380590,30601484,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
297352480,356665827,356925012,30256345,262524915,122825999,"g4run","libG4geometry.so","G4VIntersectionLocator::LocateGlobalPointWithinVolumeAndCheck"
297303106,287891499,298882339,29272628,223509509,90536297,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
295123124,330826011,337256422,34509126,295697140,30837604,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
293570435,336589616,312547092,66474094,299279471,23863655,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
292963215,341007478,329497419,76783631,324933953,33671226,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity"
292524937,292952786,276585450,29098628,218314369,78323237,"g4run","libG4particles.so","G4IonTable::FindIon"
291747694,380500831,345912551,22825984,280414666,106328925,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
291551027,354751530,306985647,65206971,347989195,18891549,"g4run","libG4global.so","G4Physics2DVector::CopyData"
287817458,389855117,293279213,56530575,313788392,66684844,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
287272641,380392273,352072216,37102211,239252083,123686705,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
283415398,302645295,307426558,35624792,171834934,116097679,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
278881544,350276283,291729652,58622634,303087554,39569447,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
275671166,311545557,266011210,46956485,159751730,198283786,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
275086714,343956304,228594229,42065090,229353032,76258933,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
270886320,314193952,330172040,17288124,190794876,108824262,"g4run","libG4geometry.so","G4Navigator::GetGlobalExitNormal"
268309900,358934674,310842245,47455555,329477621,21979972,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIdEdx"
265840000,289024582,292683763,43135937,270971763,50887857,"g4run","libG4processes.so","G4CascadeInterface::Propagate"
264811385,320127490,298203073,40465038,210454902,76741708,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
262517180,300225946,286377533,30667976,201484811,116358542,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
261578531,270753727,301711944,52017419,284320378,22048009,"g4run","libG4processes.so","G4MultiBodyMomentumDist::G4MultiBodyMomentumDist"
258353352,310583094,312263163,25008498,220825907,90271389,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
257363318,355148739,311120617,62470097,357930903,23176689,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
256826665,297391557,265444580,21377671,163323672,130179061,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
246352535,278173193,262209012,70253036,247173895,21376842,"g4run","libc.so.6","__strcmp_avx2"
245648312,394345920,307291683,37769203,195940192,156870412,"g4run","libG4processes.so","G4PAIxSection::Initialize"
241552072,274281788,258825376,31664041,213695058,42962060,"g4run","libG4processes.so","G4PEEffectFluoModel::CrossSectionPerVolume"
