cycles,instructions,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,comm,dso,symbol
390507423,604821021,8499640,62306,2305426,7665,"g4run","libG4geometry.so","G4FSALBogackiShampine45::Stepper"
389940983,857099034,2777803,52743,467458,1123,"g4run","libG4geometry.so","G4Box::DistanceToIn"
385808156,517823479,13421406,108992,2466339,16772,"g4run","libG4track.so","G4VParticleChange::DumpInfo"
384542001,542816097,7015409,117590,1498003,15702,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVDivision"
384404604,742130443,4393209,28787,2514611,2276,"g4run","libG4processes.so","std::vector<unsigned long, std::allocator<unsigned long> >::operator="
380171959,624643779,6972215,59318,1897714,6250,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
378630132,549515165,3535945,25824,1553326,6423,"g4run","libG4processes.so","G4CascadeInterface::Propagate"
378201675,469480512,1775622,142371,889461,19036,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
376725125,573762664,8772345,94379,2204671,6036,"g4run","libG4geometry.so","G4BooleanSolid::StackPolyhedron"
372371310,619392175,7500836,40757,3260385,10241,"g4run","libG4event.so","G4GeneralParticleSourceData::~G4GeneralParticleSourceData"
364163137,524604889,5498927,76026,2778423,27172,"g4run","libc.so.6","__strcmp_avx2"
358565832,606662936,9579667,48925,3079004,13771,"g4run","libG4processes.so","G4PairProductionRelModel::G4PairProductionRelModel"
357379447,540770149,11662925,68341,3363183,8909,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
353024661,461911920,5807491,58673,3123977,10082,"g4run","libG4processes.so","G4IntraNucleiCascader::copySecondaries"
351809464,675549607,3210136,24210,1748665,2968,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
346043464,455557338,12075878,118780,2477699,20745,"g4run","libG4event.so","0x000000000006a4a7"
345343902,542297804,8188705,77724,2493555,15178,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
343225285,446812761,9287148,58474,3717790,3686,"g4run","libG4global.so","G4PhysicsVector::Retrieve"
340474821,502122605,6824112,54589,1956246,11150,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
338392765,565819066,6526812,42777,3294767,6839,"g4run","libG4processes.so","std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>"
334185745,573519590,5397520,23691,3900378,839,"g4run","libG4processes.so","G4MultiBodyMomentumDist::G4MultiBodyMomentumDist"
331353384,626777513,4081069,23037,1805971,7058,"g4run","libG4event.so","std::unique_lock<std::mutex>::unlock"
331344857,468004750,5173227,101835,1510235,7826,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
330419366,660884099,1230872,34676,624604,7167,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
326525067,606268308,4177614,27188,2628078,3569,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
323771699,536573038,7549673,37379,2608942,14488,"g4run","libG4geometry.so","G4SimpleLocator::EstimateIntersectionPoint"
323699182,481227848,4022313,19413,2107992,3310,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateCosTheta"
321646522,595446079,4448790,52216,1581155,8027,"g4run","libm.so.6","exp@@GLIBC_2.29"
320209804,489907174,9166125,90611,3267560,26388,"g4run","libG4particles.so","G4IonTable::FindIon"
313940805,456144384,6987218,63912,3310540,21080,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
310477891,491440933,10139447,36786,3487145,7557,"g4run","libG4processes.so","0x00000000008b0739"
308389906,544999018,4156687,22118,2385144,1812,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
306278800,524850603,5187937,19969,3462514,2348,"g4run","libG4processes.so","G4CacheReference<G4MultiBodyMomentumDist*>::Destroy"
303621674,354455728,4561271,50344,2669914,26606,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
302795431,524152083,1408014,65373,444711,1924,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
301396643,471580168,8830355,108788,1872386,18792,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
301375446,459590844,4774484,19576,2375857,3239,"g4run","libm.so.6","__ieee754_acos_fma"
300032661,376466541,6980018,38892,2805606,3673,"g4run","libG4processes.so","G4PAIySection::InitPAI"
297995183,431731567,5357871,87203,1072557,4315,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
297800031,448728178,8351407,92524,1587019,4658,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
297177565,482223206,4777684,34204,3583616,11947,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
295808044,538818602,3991338,56681,1520001,16976,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
294426308,472149353,7272809,51415,2345980,11457,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
293740712,413868222,7195617,69296,2806190,26757,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
291453786,558098553,1405026,42605,375766,1730,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
289553233,377731498,4705444,87590,1130148,7625,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
283227437,466530488,4561420,71903,1199600,10641,"g4run","libG4geometry.so","field_utils::relativeError@plt"
281849221,364521841,3693361,27820,2186144,8879,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
281184106,360844651,8213044,75710,2236179,10030,"g4run","libG4processes.so","G4LossTableManager::Register"
279043377,658544021,7040071,33464,1410651,5514,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
279010850,322644094,7918568,40841,1850233,5981,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
278433019,369881127,4044076,18019,2495011,2619,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
278323748,445492847,6721239,50888,1368907,4198,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
276266680,470935717,4923926,85766,1439473,5640,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
273309728,376116314,4627994,9012,916818,2416,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
272776605,460667174,6656390,46901,1317685,3268,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
271404072,383927078,7060113,32138,2937479,18855,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
270681291,353305508,5849971,54185,2426426,8036,"g4run","libG4processes.so","0x000000000093f725"
269270259,330051391,4335888,64709,2189311,17606,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
264453626,392699410,5964320,24893,2405480,3355,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
263741551,474376074,3906665,57161,1106363,2431,"g4run","libG4geometry.so","G4PolyconeSide::G4PolyconeSide"
259225022,531442155,6530450,21807,859159,2107,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
258837479,393350010,4008843,64981,1010814,14208,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
257437674,317150336,4339310,20501,2117091,6833,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
256743478,307280161,7984804,34864,3192490,5185,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
256037102,270072743,6975008,31001,2775554,3485,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
255355012,382671744,9144164,56301,1164118,7200,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
254652384,376886144,4131073,57461,1205237,5493,"g4run","libG4geometry.so","G4Trap::G4Trap"
253325383,457621901,4363508,12041,2341836,1525,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
253290978,392641597,3713578,48009,1530886,34097,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
251874376,307084062,4661814,34015,1963456,8230,"g4run","libG4processes.so","G4NucleiModel::printModel"
251196761,437744344,3191672,42815,660383,2821,"g4run","libG4geometry.so","G4Paraboloid::Clone"
248370076,400253054,4571141,54460,1284861,25360,"g4run","libG4geometry.so","G4PolyPhiFace::EarInit"
242877396,384299463,6061730,33823,1373336,2838,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
242792746,398509162,8730817,64423,1460070,5211,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
242764203,416846686,6459480,53174,2641043,24712,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
241404573,414775559,8602648,36072,3404203,10474,"g4run","libG4particles.so","G4IonTable::FindIon"
240652668,405315581,3503566,14807,1569746,1218,"g4run","libm.so.6","__sin_fma"
239996097,331492849,4504905,38919,1970442,5274,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec"
238592450,330343416,3033641,40117,1540399,3787,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
235790216,349296557,2335763,30096,981185,6059,"g4run","libc.so.6","__memmove_avx_unaligned"
235136301,429403137,5938051,34767,1351842,3446,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
234400044,397654527,6924293,50135,1431486,3708,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
231610729,363269993,4221904,83617,893972,5365,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
228080648,370404802,4198348,34426,1159748,2572,"g4run","libG4tracking.so","0x000000000002f7fb"
227084010,334936683,5527625,62892,997462,3861,"g4run","libG4geometry.so","G4Trap::operator="
224545834,292915185,4112505,27130,1867029,5834,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
223241970,397108503,3255767,16806,1571855,5009,"g4run","libG4event.so","0x0000000000068e2c"
221170081,332314100,5134155,47720,962663,3873,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
221138755,306518383,3635366,13260,1771408,3740,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
218333645,378828995,4469213,36699,1113577,3776,"g4run","libG4geometry.so","G4MagneticField::operator="
215520047,269681026,3450082,89601,902936,7583,"g4run","libG4processes.so","G4CollisionOutput::operator="
215166641,301866297,3895608,36709,2680586,6302,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
214196539,334264698,3622538,13812,2188905,2523,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
213484514,364365433,2352301,37379,471455,2390,"g4run","libG4geometry.so","0x00000000001f850a"
213473417,316486668,8642346,21543,3274183,5224,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
212786642,444405942,1403569,24184,1059476,2088,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
210698986,233433145,5111603,35738,2012472,2944,"g4run","libG4global.so","G4Physics2DVector::CopyData"
209313313,237013210,5024038,42921,1778680,3784,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
205798847,342179297,3080547,28503,1695346,15613,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
205128581,267086128,5633669,31937,2066136,1774,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
203723502,348394853,5728265,33485,989836,2537,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
203015975,350808297,5640126,28768,1933454,5453,"g4run","libG4track.so","G4Step::G4Step"
202352828,300031172,3032283,22400,1664790,4238,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
200937790,331301284,3624144,29574,1458777,7033,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
200871713,298223064,8698266,44615,1233245,4876,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
200867005,387079203,3905375,57500,1099557,10449,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
200244407,280988895,2162567,23748,952394,3535,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
200206798,334484957,3102562,14386,1632896,8804,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
199530097,252081328,4584051,61876,1390132,8153,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
199500023,354583009,3371970,18178,1989481,1905,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
198168572,296501695,3247131,38904,1570843,1306,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
195358035,320033294,4124573,25421,2150876,4311,"g4run","libG4event.so","0x0000000000068d20"
193276023,307422981,4523155,24931,2120498,2192,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
193203379,355293044,2773560,23826,983265,7259,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
192573052,287827249,3156620,33732,1279108,8664,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
191132603,286834964,4646584,61680,1034036,2883,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
190500358,288846542,4451660,6504,1687119,1467,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
190461694,249134509,4627060,60361,1135216,13632,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
185553844,138891501,3998938,155655,812548,40114,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
183495076,272985552,2780982,18077,1579106,9824,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
182788322,302657196,3096958,19817,1654742,3435,"g4run","libG4event.so","0x0000000000068d28"
182052808,337799468,1218932,35612,328652,1785,"g4run","libG4geometry.so","G4PolyhedraSide::SurfaceTriangle"
181345793,282404406,3120115,52556,966652,3599,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::PrintGeneratorInformation"
180000361,341365474,2838195,13255,2486977,4365,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
178607924,196812250,3669917,16533,1455977,9404,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
176512856,349686432,3841349,32493,990245,3421,"g4run","libG4geometry.so","0x0000000000103cef"
175957670,307579551,1195105,24283,418960,6599,"g4run","libG4geometry.so","G4MultiUnion::StreamInfo"
175116489,310481845,6857387,29546,2866954,16119,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetPTables"
173738712,302649656,5890162,54781,1019757,10119,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
173033867,219731548,2779687,9690,1429393,2047,"g4run","libG4processes.so","__tcf_1"
172341406,239197873,3390894,54535,1472889,28079,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
170225365,309121722,3245119,6985,1032687,897,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
168854575,341307634,1045676,36438,704211,7419,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
166103578,205745324,3029382,53789,550926,5326,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
166025445,281830740,1693984,20743,540359,421,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
163954075,240156365,4722252,35177,1230831,2627,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
163884539,362335178,3482533,17407,561572,1120,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
159775462,293915704,3669376,25757,944679,2727,"g4run","libG4geometry.so","0x0000000000103d38"
159051144,197493421,4019376,57852,892265,4335,"g4run","libG4processes.so","G4NeutronCaptureXS::RetrieveVector"
158271330,156193455,1482822,96926,913141,33757,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
157678110,232828260,3607649,23084,639444,2598,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
157669279,282574128,3996757,29509,1238494,6135,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
157013765,294577369,2978844,33509,719749,3990,"g4run","libG4geometry.so","__cxa_atexit@plt"
156992027,254303629,4491349,24229,1458067,7967,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
