cycles_ukP,comm,dso,symbol
1396816,"g4run","libG4processes.so","G4BinaryCascade::UpdateTracksAndCollisions"
1396814,"g4run","g4run","CLHEP::MixMaxRng::flat"
1396796,"g4run","libG4processes.so","0x0000000000833f67"
1396794,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::shoot"
1396794,"g4run","libG4processes.so","0x0000000000a1a6d9"
1396790,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::PreparePhysicsTable"
1396789,"g4run","libG4processes.so","G4hRDEnergyLoss::~G4hRDEnergyLoss@plt"
1396784,"g4run","libG4processes.so","0x00000000008b6e5e"
1396781,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::GetTranslation@plt"
1396779,"g4run","libG4geometry.so","0x000000000014aa0f"
1396773,"g4run","libG4processes.so","0x00000000008b6bb5"
1396772,"g4run","libG4processes.so","G4VParticleChange::operator=@plt"
1396768,"g4run","libG4processes.so","0x0000000000a49309"
1396767,"g4run","libG4processes.so","0x0000000000f1ffea"
1396765,"g4run","libG4geometry.so","operator delete@plt"
1396757,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
1396756,"g4run","libG4geometry.so","0x000000000014aa0b"
1396754,"g4run","libG4processes.so","G4KineticTrackVector::Boost"
1396753,"g4run","libG4processes.so","0x0000000000b362a3"
1396743,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::ConstructAntiParticle"
1396743,"g4run","libG4processes.so","nfu_free@plt"
1396734,"g4run","libG4geometry.so","0x000000000027089d"
1396734,"g4run","libG4processes.so","G4MolecularConfiguration::G4MolecularConfigurationManager::GetMolecularConfiguration@plt"
1396729,"g4run","libG4processes.so","G4PenelopeOscillator::G4PenelopeOscillator@plt"
1396728,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
1396728,"g4run","libG4processes.so","0x000000000095fa59"
1396726,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
1396715,"g4run","libG4processes.so","0x0000000000838c3c"
1396712,"g4run","libG4geometry.so","G4GeomTestVolume::TestRecursiveOverlap@plt"
1396707,"g4run","libG4processes.so","G4INCL::Nucleus::emitInsidePions@plt"
1396706,"g4run","libG4processes.so","G4StatMFFragment::GetCoulombEnergy"
1396705,"g4run","libG4processes.so","G4EmParameters::MscSkin@plt"
1396701,"g4run","libG4event.so","0x0000000000069d4d"
1396695,"g4run","libG4processes.so","G4DiffuseElasticV2::CalculateNuclearRad"
1396690,"g4run","libG4processes.so","0x0000000000a028af"
1396687,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
1396678,"g4run","libG4processes.so","G4KineticTrack::Decay"
1396674,"g4run","libG4processes.so","0x000000000037f2a0"
1396669,"g4run","libG4processes.so","0x0000000000836c64"
1396664,"g4run","libG4processes.so","0x00000000008e1948"
1396663,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions"
1396663,"g4run","libG4processes.so","0x000000000037ccb0"
1396658,"g4run","libG4processes.so","0x000000000037e660"
1396655,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
1396653,"g4run","libG4geometry.so","CLHEP::Hep3Vector::operator*=@plt"
1396641,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
1396635,"g4run","libG4processes.so","G4VTransitionRadiation::GetMeanFreePath"
1396633,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
1396627,"g4run","libG4particles.so","G4KL3DecayChannel::G4KL3DecayChannel"
1396622,"g4run","libG4processes.so","0x00000000008b925f"
1396618,"g4run","libG4processes.so","0x0000000000b36476"
1396605,"g4run","libm.so.6","@plt"
1396600,"g4run","libG4processes.so","G4MolecularConfiguration::GetFakeParticleID@plt"
1396599,"g4run","libG4processes.so","G4ExcitationHandler::G4ExcitationHandler@plt"
1396582,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeScalarFactors"
1396580,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396571,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector"
1396568,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
1396526,"g4run","libG4processes.so","0x00000000008b6d0a"
1396518,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
1396513,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
1396509,"g4run","libG4processes.so","0x000000000093aaac"
1396488,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
1396478,"g4run","libG4processes.so","G4CascadeChannelTables::G4CascadeChannelTables"
1396462,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec"
1396422,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
1396419,"g4run","libG4processes.so","G4PreCompoundDeexcitation::deExcite"
1396416,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396409,"g4run","libG4processes.so","0x0000000000833cb8"
1396395,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants"
1396379,"g4run","libG4processes.so","G4EquilibriumEvaporator::setVerboseLevel"
1396365,"g4run","libG4geometry.so","0x00000000001c9d8a"
1396359,"g4run","libG4processes.so","0x0000000000f182d7"
1396357,"g4run","libG4processes.so","G4WilsonAbrasionModel::ApplyYourself"
1396341,"g4run","libG4tracking.so","0x000000000002fff6"
1396331,"g4run","libG4processes.so","G4StatMFFragment::GetEnergy"
1396309,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396296,"g4run","libG4event.so","0x0000000000068d2b"
1396290,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
1396278,"g4run","libG4processes.so","G4BetheBlochModel::ComputeDEDXPerVolume@plt"
1396260,"g4run","libG4processes.so","0x0000000000838ef4"
1396248,"g4run","libG4processes.so","0x0000000000f69b3a"
1396240,"g4run","libG4processes.so","0x00000000008363ee"
1396238,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
1396236,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon@plt"
1396233,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
1396215,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
1396211,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt"
1396206,"g4run","libG4particles.so","0x00000000000631ef"
1396202,"g4run","libG4processes.so","0x00000000008aec9a"
1396186,"g4run","libG4processes.so","G4Bessel::I1"
1396184,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
1396125,"g4run","libG4processes.so","0x00000000008395b8"
1396109,"g4run","libG4processes.so","0x000000000096dbae"
1396100,"g4run","libG4event.so","0x0000000000069d46"
1396066,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
1396006,"g4run","libG4processes.so","std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt"
1395915,"g4run","libG4processes.so","MCGIDI_sampling_pdfsOfXGivenW_initialize@plt"
1395902,"g4run","libG4processes.so","G4VITStepModel::GetReactionProcess@plt"
1395863,"g4run","libG4geometry.so","G4Tubs::CreatePolyhedron"
1395861,"g4run","libG4processes.so","G4RToEConvForElectron::G4RToEConvForElectron@plt"
1395809,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateMultiplicity"
1395803,"g4run","libG4particles.so","G4DecayProducts::operator="
1395779,"g4run","libG4geometry.so","0x0000000000159953"
1395708,"g4run","libG4processes.so","0x0000000000f18edc"
1395702,"g4run","libG4track.so","0x00000000000137dc"
1395642,"g4run","libG4processes.so","0x000000000037b7b0"
1395575,"g4run","libG4geometry.so","0x00000000001c9d86"
1395499,"g4run","libG4processes.so","0x000000000037d9c0"
1395484,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::~G4ChipsPionPlusInelasticXS"
1395466,"g4run","libG4tracking.so","0x000000000002f9ca"
1395288,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
1395250,"g4run","libG4processes.so","0x0000000000e969e8"
1395242,"g4run","libG4processes.so","G4PhysicsVector::Value"
1395228,"g4run","libG4geometry.so","0x0000000000207b08"
1395197,"g4run","libvtkFiltersFlowPaths-9.1.so.9.1.0","std::vector<double, std::allocator<double> >::_M_fill_insert"
1395057,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasZmuProduct"
1394986,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator*="
1393912,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
698726,"g4run","libG4processes.so","0x0000000000f2e132"
698596,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698568,"g4run","libG4processes.so","G4ExcitationHandler::SetDeexChannelsType"
698567,"g4run","libG4geometry.so","0x0000000000125058"
698560,"g4run","libG4processes.so","0x0000000000b3f8f8"
698559,"g4run","libG4processes.so","0x0000000000b3f94a"
698556,"g4run","libG4processes.so","0x0000000000b7737f"
698549,"g4run","libG4processes.so","0x0000000000e5fbe8"
698544,"g4run","libG4processes.so","G4F19GEMProbability::~G4F19GEMProbability"
698544,"g4run","libG4processes.so","G4INCL::Config::getVersionHash[abi:cxx11]@plt"
698544,"g4run","libG4processes.so","G4Reggeons::Chi_pomeron"
698543,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
698537,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
698537,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698536,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >"
698534,"g4run","libG4processes.so","G4EmBiasingManager::G4EmBiasingManager"
698533,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
698522,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMultiBody"
698519,"g4run","libG4processes.so","0x0000000000b3645a"
698516,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator/="
698515,"g4run","libG4tracking.so","0x000000000002f7a1"
698514,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
698514,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
698511,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
698510,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon@plt"
698510,"g4run","libG4processes.so","0x000000000096ef25"
698507,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
698504,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos"
698502,"g4run","libG4geometry.so","0x00000000000f72b5"
698501,"g4run","libG4processes.so","G4UPiNuclearCrossSection::LoadData@plt"
698501,"g4run","libG4processes.so","0x0000000000833d86"
698499,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, double, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >"
698498,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::~G4CascadeData"
698497,"g4run","libG4processes.so","G4LundStringFragmentation::SampleState"
698496,"g4run","libG4processes.so","0x00000000008327fb"
698495,"g4run","libG4processes.so","0x00000000008e196b"
698492,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt@plt"
698492,"g4run","libG4processes.so","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::str@plt"
698491,"g4run","libG4event.so","0x000000000006a40d"
698491,"g4run","libG4geometry.so","field_utils::absoluteError@plt"
698490,"g4run","libG4geometry.so","0x0000000000193f0e"
698487,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::Fun"
698487,"g4run","libG4processes.so","0x00000000009d3334"
698484,"g4run","libG4geometry.so","aTouchableHistoryAllocator@plt"
698484,"g4run","libG4particles.so","G4UnknownParticle::Definition"
698484,"g4run","libG4processes.so","G4InuclParticle::setMomentum"
698484,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
698483,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698477,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::InitDynParameters@plt"
698477,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeXSectionPerAtom@plt"
698475,"g4run","libG4processes.so","G4Bessel::K0"
698475,"g4run","libG4processes.so","xDataTOM_XYs_getDataFromXDataInfo@plt"
698474,"g4run","libG4processes.so","0x000000000083e107"
698473,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions"
698473,"g4run","libG4processes.so","0x00000000009e3cb1"
698472,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
698472,"g4run","libG4processes.so","G4ExcitationHandler::SetFermiModel@plt"
698468,"g4run","libG4geometry.so","0x00000000002704c5"
698468,"g4run","libG4processes.so","G4BinaryCascade::PropagateModelDescription"
698468,"g4run","libG4processes.so","G4Fancy3DNucleus::DoTranslation"
698468,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
698468,"g4run","libG4processes.so","0x00000000003800d0"
698468,"g4run","libG4processes.so","0x000000000095fb47"
698468,"g4run","libG4processes.so","0x0000000000a16ca9"
698467,"g4run","libG4processes.so","0x0000000000f18c48"
698464,"g4run","libG4geometry.so","0x000000000018353b"
698464,"g4run","libG4processes.so","G4Clebsch::TriangleCoeff"
698462,"g4run","libG4processes.so","G4TwoBodyAngularDist::~G4TwoBodyAngularDist"
698461,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
698460,"g4run","libG4processes.so","G4HadronicParameters::SetEnableIntegralInelasticXS"
698459,"g4run","libc.so.6","unlink_chunk.constprop.0"
698457,"g4run","libG4processes.so","0x00000000006c9fe9"
698456,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<int const, std::vector<double, std::allocator<double> >*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<double, std::allocator<double> >*> > >::_M_erase"
698455,"g4run","libG4processes.so","0x0000000000ef7c5e"
698454,"g4run","libG4event.so","0x000000000006a404"
698454,"g4run","libG4geometry.so","0x00000000001818be"
698453,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698452,"g4run","libG4particles.so","0x000000000005b2a8"
698452,"g4run","libG4processes.so","G4UAtomicDeexcitation::GenerateAuger"
698452,"g4run","libG4processes.so","0x0000000000a3d5ff"
698449,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom@plt"
698448,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
698448,"g4run","libG4processes.so","G4EmParameters::SetLPM@plt"
698448,"g4run","libG4processes.so","0x0000000000833dba"
698446,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
698445,"g4run","libG4error_propagation.so","operator new@plt"
698445,"g4run","libG4particles.so","G4ExcitedMesonConstructor::GetQuarkContents@plt"
698445,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray"
698445,"g4run","libG4processes.so","G4FissionProductYieldDist::GenerateAlphas"
698444,"g4run","libG4processes.so","G4OpticalParameters::SetWLS2TimeProfile@plt"
698444,"g4run","libG4processes.so","0x00000000008c294d"
698443,"g4run","libG4processes.so","0x0000000000b3f906"
698442,"g4run","libG4event.so","0x0000000000069d75"
698442,"g4run","libG4processes.so","G4BinaryCascade::CorrectShortlivedFinalsForFermi"
698441,"g4run","libG4event.so","0x0000000000068e30"
698441,"g4run","libG4geometry.so","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
698441,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::BetaKopylov"
698439,"g4run","libG4event.so","0x0000000000069db3"
698439,"g4run","libG4geometry.so","0x000000000019404d"
698439,"g4run","libG4processes.so","G4HadronicInteractionRegistry::Clean@plt"
698438,"g4run","libG4geometry.so","G4ReflectedSolid::~G4ReflectedSolid"
698437,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsXsc"
698436,"g4run","libG4processes.so","G4BinaryCascade::Propagate"
698435,"g4run","libG4track.so","G4ParticleChangeForGamma::CheckIt"
698433,"g4run","libG4event.so","0x000000000006a422"
698433,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMpionAbsorption"
698433,"g4run","libG4processes.so","0x0000000000a0f727"
698431,"g4run","libG4processes.so","0x0000000000873765"
698430,"g4run","libG4event.so","0x0000000000069da5"
698430,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
698430,"g4run","libG4processes.so","G4MuonMinusBoundDecay::G4MuonMinusBoundDecay"
698429,"g4run","libG4processes.so","G4WilsonAbrasionModel::GetNucleonInducedExcitation"
698428,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
698428,"g4run","libG4processes.so","0x00000000008b6fae"
698427,"g4run","libG4geometry.so","G4Torus::BoundingLimits"
698426,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
698425,"g4run","libG4processes.so","CLHEP::operator/@plt"
698425,"g4run","libG4processes.so","0x00000000008b6ce8"
698424,"g4run","libG4geometry.so","G4MagInt_Driver::GetDerivatives"
698424,"g4run","libG4geometry.so","std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt"
698424,"g4run","libG4tracking.so","0x000000000002f7aa"
698423,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord const&>"
