cycles,faults,minor_faults,major_faults,alignment_faults,comm,dso,symbol
698430,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepRotation::set"
698430,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6cf6"
698430,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f94a"
698427,0,0,0,0,"g4run","libG4geometry.so","0x00000000000d815d"
698427,0,0,0,0,"g4run","libG4processes.so","G4DNAGillespieDirectMethod::SetTimeStep@plt"
698426,0,0,0,0,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
698422,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::energyUsedUp"
698420,0,0,0,0,"g4run","libG4particles.so","G4DecayProducts::Boost"
698420,0,0,0,0,"g4run","libG4processes.so","0x000000000083e5e8"
698420,0,0,0,0,"g4run","libG4processes.so","0x0000000000f18e32"
698418,0,0,0,0,"g4run","libG4processes.so","0x0000000000f087af"
698417,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::findBoostToCM"
698417,0,0,0,0,"g4run","libG4processes.so","G4NIELCalculator::RecoilEnergy"
698415,0,0,0,0,"g4run","libG4particles.so","G4IsotopeProperty::operator="
698414,0,0,0,0,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
698411,0,0,0,0,"g4run","libG4processes.so","G4FTFParticipants::GetList"
698411,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7de"
698410,0,0,0,0,"g4run","libG4processes.so","0x00000000008082d8"
698409,0,0,0,0,"g4run","libG4processes.so","0x0000000000ef79e4"
698406,0,0,0,0,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
698406,0,0,0,0,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
698405,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698405,0,0,0,0,"g4run","libG4processes.so","G4VEnergyLossProcess::RetrievePhysicsTable"
698405,0,0,0,0,"g4run","libG4processes.so","0x000000000083e107"
698405,0,0,0,0,"g4run","libm.so.6","@plt"
698404,0,0,0,0,"g4run","libG4event.so","0x0000000000068e49"
698404,0,0,0,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
698404,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasZmuProduct"
698401,0,0,0,0,"g4run","libG4processes.so","0x0000000000b362a3"
698399,0,0,0,0,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
698399,0,0,0,0,"g4run","libpythia8.so","Pythia8::ColourTracing::traceFromCol"
698398,0,0,0,0,"g4run","libG4event.so","G4EventManager::ProcessOneEvent"
698398,0,0,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceNBodyAsai::GenerateMultiBody"
698397,0,0,0,0,"g4run","libG4global.so","G4SimpleIntegration::MidPoint"
698395,0,0,0,0,"g4run","libG4processes.so","0x000000000037f090"
698394,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection"
698394,0,0,0,0,"g4run","libvtkFiltersFlowPaths-9.1.so.9.1.0","std::vector<double, std::allocator<double> >::_M_fill_insert"
698393,0,0,0,0,"g4run","libG4processes.so","G4EmBiasingManager::Initialise"
698391,0,0,0,0,"g4run","libG4processes.so","G4ElasticData::DefineNucleusParameters"
698391,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698390,0,0,0,0,"g4run","libG4processes.so","0x0000000000a2a7fc"
698388,0,0,0,0,"g4run","libG4processes.so","G4BigBanger::generateBangInSCM"
698388,0,0,0,0,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonDecayRate"
698387,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaKin"
698385,0,0,0,0,"g4run","libG4processes.so","G4Cache<G4HadFinalState*>::~G4Cache@plt"
698384,0,0,0,0,"g4run","libG4processes.so","0x00000000009f2af2"
698382,0,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray"
698381,0,0,0,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
698379,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698378,84,406,0,0,"g4run","libpythia8.so","Pythia8::Event::operator="
698378,0,0,0,0,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
698377,0,0,0,0,"g4run","libG4processes.so","G4BaryonWidth::operator=="
698377,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7a6"
698372,0,0,0,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEntropy"
698372,0,0,0,0,"g4run","libG4processes.so","0x00000000008b8fcd"
698371,0,0,0,0,"g4run","libG4event.so","0x0000000000068ea9"
698369,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable"
698367,0,0,0,0,"g4run","libG4processes.so","G4IonsShenCrossSection::calCeValue@plt"
698365,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt"
698365,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698364,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonElastic"
698362,0,0,0,0,"g4run","libG4track.so","G4ParticleChangeForGamma::DumpInfo"
698361,0,0,0,0,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
698361,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3646a"
698361,0,0,0,0,"g4run","libG4track.so","0x000000000000c61e"
698359,0,0,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
698357,0,0,0,0,"g4run","libG4geometry.so","0x000000000025531b"
698357,0,0,0,0,"g4run","libG4processes.so","0x000000000037ebd0"
698352,0,0,0,0,"g4run","libG4geometry.so","0x00000000001823df"
698350,0,0,0,0,"g4run","libG4global.so","0x0000000000038eda"
698350,0,0,0,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
698350,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours"
698349,0,0,0,0,"g4run","libG4geometry.so","0x0000000000103cea"
698349,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase"
698348,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
698348,0,0,0,0,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator"
698347,0,0,0,0,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::PostStepDoIt"
698347,0,0,0,0,"g4run","libG4processes.so","G4ParticleHPProduct::G4ParticleHPProduct@plt"
698345,0,0,0,0,"g4run","libG4geometry.so","0x00000000001cc616"
698341,0,0,0,0,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt"
698341,0,0,0,0,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForGamma.cc"
698340,0,0,0,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::Initialize"
698340,0,0,0,0,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
698333,0,0,0,0,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
698332,0,0,0,0,"g4run","libG4processes.so","0x000000000083d212"
698332,0,0,0,0,"g4run","libG4processes.so","0x000000000093aaac"
698331,0,0,0,0,"g4run","libG4processes.so","G4PreCompoundFragmentVector::CalculateProbabilities@plt"
698325,0,0,0,0,"g4run","libG4processes.so","0x000000000083484d"
698325,0,0,0,0,"g4run","libG4processes.so","0x0000000000b36476"
698322,0,0,0,0,"g4run","libG4processes.so","G4fissionEvent::G4SmpNuDistDataU235"
698321,0,0,0,0,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
698317,0,0,0,0,"g4run","libG4processes.so","0x000000000087169c"
698316,0,0,0,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
698316,0,0,0,0,"g4run","libG4processes.so","G4UPiNuclearCrossSection::LoadData@plt"
698314,0,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::~G4ReflectedSolid"
698314,0,0,0,0,"g4run","libG4processes.so","G4IonCoulombCrossSection::SampleCosineTheta@plt"
698312,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d2a"
698310,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
698306,0,0,0,0,"g4run","libG4processes.so","0x00000000003806a0"
698305,0,0,0,0,"g4run","libG4processes.so","G4DNARuddIonisationModel::G4DNARuddIonisationModel@plt"
698304,0,0,0,0,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
698296,0,0,0,0,"g4run","libG4geometry.so","CLHEP::HepRotation::rotateY@plt"
698296,0,0,0,0,"g4run","libpythia8.so","Pythia8::ColConfig::insert"
698294,0,0,0,0,"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum"
698292,0,0,0,0,"g4run","libG4processes.so","0x0000000000a1a6d9"
698285,0,0,0,0,"g4run","libG4event.so","0x0000000000069db3"
698284,0,0,0,0,"g4run","libG4processes.so","G4Radioactivation::CalculateChainsFromParent"
698275,0,0,0,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
698274,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::~G4HadronicParameters"
698267,0,0,0,0,"g4run","libG4geometry.so","0x00000000001a315d"
698250,0,0,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
698247,0,0,0,0,"g4run","libG4processes.so","0x0000000000380120"
698246,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
698244,0,0,0,0,"g4run","libG4processes.so","0x000000000037f590"
698242,0,0,0,0,"g4run","libG4processes.so","G4Reggeons::Chi_pomeron"
698239,0,0,0,0,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache"
698235,0,0,0,0,"g4run","libG4processes.so","G4ElectronIonPair::Initialise"
698229,0,0,0,0,"g4run","libG4event.so","0x000000000006a427"
698226,0,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
698225,0,0,0,0,"g4run","libG4processes.so","epsilon@plt"
698220,0,0,0,0,"g4run","libG4processes.so","0x0000000000936c12"
698215,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::Fun"
698214,0,0,0,0,"g4run","libG4processes.so","G4AtimaEnergyLossModel::sezi_dedx_e"
698212,0,0,0,0,"g4run","libG4processes.so","0x0000000000f1ffbe"
698195,0,0,0,0,"g4run","libG4geometry.so","0x0000000000194047"
698184,0,0,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
698175,0,0,0,0,"g4run","libG4processes.so","0x0000000000a4930a"
698173,0,0,0,0,"g4run","libG4processes.so","G4DiffuseElasticV2::IsApplicable"
698171,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::locale::id::_M_id"
698170,0,0,0,0,"g4run","libm.so.6","__atan_fma"
698165,0,0,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
698160,0,0,0,0,"g4run","libG4event.so","0x0000000000068d79"
698157,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::~G4BinaryCascade"
698157,0,0,0,0,"g4run","libG4processes.so","G4KDTreeResult::~G4KDTreeResult@plt"
698150,0,0,0,0,"g4run","libG4processes.so","0x000000000096dba7"
698147,0,0,0,0,"g4run","libG4processes.so","G4C16GEMProbability::~G4C16GEMProbability@plt"
698146,0,0,0,0,"g4run","libG4processes.so","G4fissionEvent::G4fissionerr"
698138,0,0,0,0,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode@plt"
698134,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::GetNextAntiParton"
698131,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698118,0,0,0,0,"g4run","libG4global.so","std::vector<double, std::allocator<double> >::_M_fill_assign"
698104,0,0,0,0,"g4run","libG4processes.so","0x000000000083d213"
698097,0,0,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
698085,0,0,0,0,"g4run","libpythia8.so","Pythia8::Event::copy"
698078,0,0,0,0,"g4run","libG4geometry.so","0x00000000000f72b5"
698065,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionLin"
698064,0,0,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::DecayIt"
698057,0,0,0,0,"g4run","libG4processes.so","0x00000000009d2eba"
698056,0,0,0,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToNNKKbChannel>::getObject@plt"
698045,0,0,0,0,"g4run","libG4particles.so","0x0000000000081551"
698044,0,0,0,0,"g4run","libG4geometry.so","0x00000000002704c3"
698043,0,0,0,0,"g4run","libG4processes.so","0x000000000037df70"
698029,0,0,0,0,"g4run","libG4event.so","0x0000000000068e40"
698011,0,0,0,0,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
698010,0,0,0,0,"g4run","libG4processes.so","0x0000000000770c89"
698009,0,0,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
698007,0,0,0,0,"g4run","libG4processes.so","G4BCLateParticle::GetFinalState"
698002,0,0,0,0,"g4run","libG4processes.so","G4AdjointCSManager::GetPostStepWeightCorrection@plt"
697996,0,0,0,0,"g4run","libG4tracking.so","G4RichTrajectoryPoint::~G4RichTrajectoryPoint@plt"
697990,0,0,0,0,"g4run","libG4event.so","0x0000000000069d9f"
697986,0,0,0,0,"g4run","libG4geometry.so","G4Trd::CheckParameters"
697986,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6797"
697955,0,0,0,0,"g4run","libG4processes.so","G4Analyser::printResults"
697943,0,0,0,0,"g4run","libG4geometry.so","field_utils::copy"
697919,0,0,0,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
697913,0,0,0,0,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
697904,0,0,0,0,"g4run","libG4particles.so","G4AntiHyperTriton::Definition"
697871,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::mSel"
697867,0,0,0,0,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
697863,0,0,0,0,"g4run","libG4processes.so","0x000000000083fd1b"
697859,0,0,0,0,"g4run","libG4processes.so","0x000000000095fb47"
697842,0,0,0,0,"g4run","libG4processes.so","G4TwoBodyAngularDist::~G4TwoBodyAngularDist"
697816,0,0,0,0,"g4run","libG4processes.so","0x0000000000e4d0bb"
697794,0,0,0,0,"g4run","libG4processes.so","0x00000000008c0aab"
697773,0,0,0,0,"g4run","libG4processes.so","G4ExcitationHandler::SetFermiModel@plt"
697746,0,0,0,0,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
697740,0,0,0,0,"g4run","libG4processes.so","0x0000000000f69b3a"
697737,0,0,0,0,"g4run","libG4geometry.so","0x000000000014aa08"
697730,0,0,0,0,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
697718,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d39"
697713,0,0,0,0,"g4run","libG4tracking.so","G4SteppingVerbose::~G4SteppingVerbose"
697706,0,0,0,0,"g4run","libG4particles.so","0x0000000000064d2b"
697705,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor@plt"
697701,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQED"
697693,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
697683,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaKin"
697636,0,0,0,0,"g4run","libG4processes.so","0x00000000008c521d"
697621,0,0,0,0,"g4run","libG4processes.so","G4fissionEvent::G4SmpWatt"
697607,0,0,0,0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNewEstimate"
697588,0,0,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::PreparePhysicsTable"
697566,0,0,0,0,"g4run","libG4tracking.so","0x000000000003017f"
697528,0,0,0,0,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNGammaMode"
697476,0,0,0,0,"g4run","libG4geometry.so","0x00000000001daa9d"
697442,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9e1e"
697329,0,0,0,0,"g4run","libG4processes.so","G4CollisionNNToNNstar::G4CollisionNNToNNstar"
697318,0,0,0,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::ComputeGeomPathLength"
697264,0,0,0,0,"g4run","libG4event.so","0x0000000000069d8d"
697238,0,0,0,0,"g4run","libG4geometry.so","G4NystromRK4::SetDistanceForConstantField@plt"
697199,0,0,0,0,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
697182,0,0,0,0,"g4run","libm.so.6","@plt"
697170,0,0,0,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::bst"
697156,0,0,0,0,"g4run","libG4processes.so","G4InuclNuclei::fill"
697121,0,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::DescribeYourselfTo"
697051,0,0,0,0,"g4run","libG4processes.so","0x000000000083e8db"
697022,0,0,0,0,"g4run","libG4processes.so","0x00000000008af3e5"
696987,0,0,0,0,"g4run","libm.so.6","__tan_fma"
696978,0,0,0,0,"g4run","libG4processes.so","0x00000000006c9fe9"
696909,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f918"
696895,0,0,0,0,"g4run","libG4processes.so","0x00000000009d26ca"
696812,0,0,0,0,"g4run","libm.so.6","__math_check_uflow"
696809,0,0,0,0,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
696788,0,0,0,0,"g4run","libG4particles.so","G4TauLeptonicDecayChannel::DecayIt"
696705,0,0,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::G4KL3DecayChannel"
696674,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbarX8q::sigmaKin"
696656,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaProcess::sigmaPDF"
696604,0,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsXsc"
696560,0,0,0,0,"g4run","libG4processes.so","0x00000000005f4426"
696517,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::generateModel"
696494,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0d401"
696378,0,0,0,0,"g4run","libG4particles.so","G4ExcitedMesonConstructor::GetQuarkContents@plt"
696369,0,0,0,0,"g4run","libG4processes.so","G4InuclParticleNames::nameShort"
696289,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringEnd::kinematicsHadron"
696123,0,0,0,0,"g4run","libG4processes.so","0x000000000083d21c"
696111,0,0,0,0,"g4run","libG4processes.so","G4WendtFissionFragmentGenerator::G4WendtFissionFragmentGenerator"
696089,0,0,0,0,"g4run","libG4processes.so","G4InuclParticle::print"
696034,0,0,0,0,"g4run","libG4geometry.so","0x00000000000f76c8"
696032,0,0,0,0,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation"
696017,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::finalTwo"
696015,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d5c"
695963,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringZ::zLund"
695878,0,0,0,0,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportReversedPoints"
695862,0,0,0,0,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
695859,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
695841,0,0,0,0,"g4run","libG4particles.so","0x000000000005b2cd"
695781,0,0,0,0,"g4run","libG4geometry.so","0x000000000012501d"
695775,0,0,0,0,"g4run","libG4processes.so","0x00000000008e196b"
695581,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::~G4CascadeData"
695250,0,0,0,0,"g4run","libG4processes.so","G4CascadeParamMessenger::CreateCommand<G4UIcmdWithADouble>"
694604,0,0,0,0,"g4run","libG4processes.so","0x00000000009d26c4"
694343,0,0,0,0,"g4run","libG4processes.so","G4PhysicsVector::Value"
694246,0,0,0,0,"g4run","libG4processes.so","0x000000000095fa59"
693811,0,0,0,0,"g4run","libG4geometry.so","0x0000000000193f0e"
693063,0,0,0,0,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
693026,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
692922,0,0,0,0,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
692690,0,0,0,0,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
692570,0,0,0,0,"g4run","libG4processes.so","0x0000000000a16ca5"
692262,0,0,0,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::rot"
692248,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,736,125,0,0,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_realloc_insert<Pythia8::Particle const&>"
0,2,2,0,0,"g4run","libc.so.6","sysmalloc"
