id,cycles_ukP
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >",2792615
"all;g4run;libG4processes;0x0000000000a18d7b",4190344
"all;g4run;libG4processes;G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst",698429
"all;g4run;libG4processes;G4AdjointGamma::AdjointGamma@plt",23742995
"all;g4run;libG4processes;G4PAIxSection::GetStepCerenkovLoss",698435
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::GenerateMomenta",1396783
"all;g4run;libG4processes;0x00000000008394e6",4189162
"all;g4run;libG4processes;G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>",698257
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNPChannel::~G4CascadeNPChannel()",25834989
"all;g4run;libG4processes;0x000000000093f725",168285935
"all;g4run;libG4processes;G4Absorber::FindAbsorbers",698490
"all;g4run;libG4processes;G4HadronicException::~G4HadronicException",27926968
"all;g4run;libG4processes;G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print",32118737
"all;g4run;libG4processes;G4PAIySection::G4PAIySection",208791704
"all;g4run;libG4processes;G4ScreeningMottCrossSection::RatioMottRutherfordCosT",2095430
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::SampleDirection",6983383
"all;g4run;libG4processes;G4INCL::AllocationPool<G4INCL::NNToNNKKbChannel>::getObject@plt",698389
"all;g4run;libG4processes;G4InuclNuclei::makeG4Fragment",99852667
"all;g4run;libG4processes;0x0000000000a4b27c",698370
"all;g4run;libG4processes;0x0000000000f2e13e",4888611
"all;g4run;libG4processes;G4InuclParamAngDst::GetCosTheta",8379385
"all;g4run;libG4processes;G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print",11870958
"all;g4run;libG4processes;G4C15GEMChannel::~G4C15GEMChannel",25137914
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseA",7677969
"all;g4run;libG4processes;G4ChipsKaonPlusElasticXS::GetExchangeT",693943170
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::~G4CascadeFunctions()",698523
"all;g4run;libG4processes;G4OpticalParametersMessenger::G4OpticalParametersMessenger",442010378
"all;g4run;libG4processes;G4InuclNuclei::operator G4Fragment",6284184
"all;g4run;libG4processes;G4StatMFParameters::GetCoulomb",698314
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt",698128
"all;g4run;libG4processes;G4ScoreSplittingProcess::Verbose",438509487
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeLPMfunctions",42595014
"all;g4run;libG4processes;G4LossTableManager::DeRegister",1396805
"all;g4run;libG4processes;memset@plt",2095042
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable",166187725
"all;g4run;libG4processes;__tcf_0",15361661
"all;g4run;libG4processes;G4EmBiasingManager::G4EmBiasingManager",698402
"all;g4run;libG4processes;G4PAIxSection::GetMMEnergyTransfer",1396045
"all;g4run;libG4processes;__tcf_1",83789623
"all;g4run;libG4processes;G4VEmProcess::~G4VEmProcess",698431
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::Register",56562916
"all;g4run;libG4processes;G4LorentzConvertor::toTheTargetRestFrame",71222129
"all;g4run;libG4processes;G4StatMFParameters::DBetaDT",43293858
"all;g4run;libG4processes;G4VCrossSectionRatio::~G4VCrossSectionRatio",3491150
"all;g4run;libG4processes;G4GammaNuclearXS::IsoCrossSection",3492122
"all;g4run;libG4processes;G4StatMFMacroMultiNucleon::CalcEnergy",2095110
"all;g4run;libG4processes;0x000000000037f1d0",8379910
"all;g4run;libG4processes;__cxa_begin_catch@plt",4187972
"all;g4run;libG4processes;G4ScoreSplittingProcess::AlongStepDoIt",1037888885
"all;g4run;libG4processes;0x000000000083fefe",1396694
"all;g4run;libG4processes;std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt",6284471
"all;g4run;libG4processes;0x00000000008394eb",5586801
"all;g4run;libG4processes;G4ElasticHNScattering::GaussianPt@plt",1396919
"all;g4run;libG4processes;G4NuclearFermiDensity::~G4NuclearFermiDensity",5586691
"all;g4run;libG4processes;G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate",698215
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetExchangeT",11869446
"all;g4run;libG4processes;G4TransparentRegXTRadiator::GetStackFactor",22346048
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseZ",9775483
"all;g4run;libG4processes;G4CascadeColliderBase::inelasticInteractionPossible",62845968
"all;g4run;libG4processes;G4InitXscPAI::IntegralPAIxSection",13267580
"all;g4run;libG4processes;G4SBBremTable::BuildSamplingTables@plt",1396714
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom",13267098
"all;g4run;libG4processes;G4CascadeDeexciteBase::G4CascadeDeexciteBase",414163893
"all;g4run;libG4processes;0x000000000037cf50",12576478
"all;g4run;libG4processes;G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton",1906376772
"all;g4run;libG4processes;G4TransitionRadiation::AngleIntegralDistribution",22345343
"all;g4run;libG4processes;0x0000000000380f80",6285388
"all;g4run;libG4processes;G4EquilibriumEvaporator::G4EquilibriumEvaporator",6983466
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron",698431
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::GetTransportMeanFreePathOnly",11173209
"all;g4run;libG4processes;G4RKPropagation::Transport",1396753
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::_M_realloc_insert<G4Fragment const&>",22345160
"all;g4run;libG4processes;G4SBBremTable::LinSearch",128967195
"all;g4run;libG4processes;G4LossTableManager::Register",74016995
"all;g4run;libG4processes;0x00000000008b6cc6",1396771
"all;g4run;libG4processes;G4MuNeutrinoNucleusProcess::PostStepDoIt",1396673
"all;g4run;libG4processes;G4Reggeons::Chi_reggeon",3491448
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::CalculateCrossSection",697965
"all;g4run;libG4processes;G4SPBaryon::G4SPBaryon@plt",1396763
"all;g4run;libG4processes;G4Cache<CLHEP::HepLorentzVector*>::~G4Cache",1396434
"all;g4run;libG4processes;std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map",4189294
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec",370784183
"all;g4run;libG4processes;G4DiffuseElasticV2::CalculateNuclearRad",1396042
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection",6283111
"all;g4run;libG4processes;G4INCL::CrossSections::NDeltaToNLK@plt",698461
"all;g4run;libG4processes;0x0000000000a05db6",1396562
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::AmplitudeGla",4887673
"all;g4run;libG4processes;G4FTFModel::StoreInvolvedNucleon",698237
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt",1396819
"all;g4run;libG4processes;G4StatMFChannel::FragmentsMomenta",23739322
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag",37705261
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge",30016141
"all;g4run;libG4processes;0x000000000095fb17",698472
"all;g4run;libG4processes;G4CascadeCheckBalance::collide",136222929
"all;g4run;libG4processes;G4Abla::DeexcitationAblaxx",1396793
"all;g4run;libG4processes;G4CascadeInterface::makeDynamicParticle",66337627
"all;g4run;libG4processes;G4Absorber::FindProducts",698347
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",698433
"all;g4run;libG4processes;0x0000000000a31fb6",3492012
"all;g4run;libG4processes;0x0000000000936c1a",6981834
"all;g4run;libG4processes;G4CascadeRecoilMaker::G4CascadeRecoilMaker",428044192
"all;g4run;libG4processes;G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst",698274
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleVector",9075574
"all;g4run;libG4processes;0x0000000000a31fb9",698129
"all;g4run;libG4processes;0x00000000008b925a",4189983
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateTwoBody",18156751
"all;g4run;libG4processes;G4SBBremTable::LoadSTGrid",413390632
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",2793181
"all;g4run;libG4processes;G4NeutronElectronElXsc::~G4NeutronElectronElXsc",11173971
"all;g4run;libG4processes;0x000000000037dc80",698335
"all;g4run;libG4processes;G4QuarkExchange::ExciteParticipants",698405
"all;g4run;libG4processes;G4DNAMesh::GetBoundingBox@plt",1396659
"all;g4run;libG4processes;G4CrossSectionDataStore::BuildPhysicsTable",7681692
"all;g4run;libG4processes;0x00000000008b925f",1396902
"all;g4run;libG4processes;G4PAIxSection::GetCerenkovEnergyTransfer",698474
"all;g4run;libG4processes;0x0000000000f67ef6",1396883
"all;g4run;libG4processes;G4NucleiModel::initializeCascad",3491228
"all;g4run;libG4processes;G4CascadeCheckBalance::strangeOkay",7682339
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::Clean",855388201
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase",698453
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasLinearPhotoAbs",2095175
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity",4888466
"all;g4run;libG4processes;G4PairProductionRelModel::G4PairProductionRelModel",231140661
"all;g4run;libG4processes;G4NucleiModel::reset",73315762
"all;g4run;libG4processes;G4ChipsPionPlusElasticXS::GetChipsCrossSection",6285784
"all;g4run;libG4processes;G4ScoreSplittingProcess::AlongStepGetPhysicalInteractionLength",81693355
"all;g4run;libG4processes;G4CascadeCoalescence::FindClusters",152916892
"all;g4run;libG4processes;G4INCL::NKbElasticChannel::~NKbElasticChannel@plt",698004
"all;g4run;libG4processes;0x0000000000f08353",8380059
"all;g4run;libG4processes;0x000000000037e880",698445
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity",1396871
"all;g4run;libG4processes;G4CollisionOutput::getTotalOutputMomentum",36303709
"all;g4run;libG4processes;G4IntraNucleiCascader::preloadCascade",207394363
"all;g4run;libG4processes;G4RKPropagation::FieldTransport",906676907
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection",157806573
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getMultiplicity",48181523
"all;g4run;libG4processes;G4LivermorePhotoElectricModel::ReadData",47481912
"all;g4run;libG4processes;G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec",697655
"all;g4run;libG4processes;G4VXTRenergyLoss::GetComptonPerAtom",5586153
"all;g4run;libG4processes;G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt",698418
"all;g4run;libG4processes;0x00000000008b6ccc",1396865
"all;g4run;libG4processes;G4PolarizedIonisationModel::SampleSecondaries",24441399
"all;g4run;libG4processes;free@plt",2095271
"all;g4run;libG4processes;G4VXTRenergyLoss::IsApplicable",10472316
"all;g4run;libG4processes;G4HadronicParameters::SetEnergyThresholdForHeavyHadrons",1396717
"all;g4run;libG4processes;0x000000000083484d",2095170
"all;g4run;libG4processes;0x0000000000a51697",2095295
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::CalculateCrossSection",23044896
"all;g4run;libG4processes;G4SeltzerBergerModel::SetupForMaterial",5586183
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",91465175
"all;g4run;libG4processes;0x00000000006ce62f",46595008
"all;g4run;libG4processes;G4ProtonField::G4ProtonField",53164291
"all;g4run;libG4processes;G4VPhysicalVolume::GetTranslation@plt",1396848
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry",4888533
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::ComputeGeomPathLength",698291
"all;g4run;libG4processes;G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt",1396676
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection",12568950
"all;g4run;libG4processes;G4ParallelWorldProcessStore::SetParallelWorld",1202429741
"all;g4run;libG4processes;G4StatMFFragment::GetInvLevelDensity",3490707
"all;g4run;libG4processes;G4CrossSectionDataStore::G4CrossSectionDataStore",900082327
"all;g4run;libG4processes;ptwX_setData@plt",697419
"all;g4run;libG4processes;G4He3GEMProbability::~G4He3GEMProbability@plt",4888900
"all;g4run;libG4processes;G4ChipsProtonElasticXS::G4ChipsProtonElasticXS",7678563
"all;g4run;libG4processes;G4RKFieldIntegrator::~G4RKFieldIntegrator",2793324
"all;g4run;libG4processes;G4CollisionOutput::tuneSelectedPair",8380102
"all;g4run;libG4processes;G4PionMinusField::~G4PionMinusField@plt",106141029
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",16759268
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",388846068
"all;g4run;libG4processes;G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS",188524245
"all;g4run;libG4processes;G4Region::SetFastSimulationManager@plt",15363437
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMpionNAbsorption",3492066
"all;g4run;libG4processes;G4MuonicAtomDecay::DumpState",2792952
"all;g4run;libG4processes;G4OpticalParameters::Instance@plt",1393221
"all;g4run;libG4processes;0x0000000000f67efd",11171635
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",64238965
"all;g4run;libG4processes;0x000000000083ee2f",698441
"all;g4run;libG4processes;0x000000000083d212",1396502
"all;g4run;libG4processes;0x000000000083d213",698470
"all;g4run;libG4processes;std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt",2793748
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestDoIt",745819367
"all;g4run;libG4processes;G4LightTargetCollider::collide",1963025631
"all;g4run;libG4processes;0x000000000037bc80",698298
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",29327075
"all;g4run;libG4processes;G4CascadeParameters::G4CascadeParameters",3490787
"all;g4run;libG4processes;G4SBBremTable::~G4SBBremTable",30022177
"all;g4run;libG4processes;G4CascadeNPChannel::~G4CascadeNPChannel",39800878
"all;g4run;libG4processes;G4N12GEMChannel::~G4N12GEMChannel",698307
"all;g4run;libG4processes;G4Clebsch::Wigner9J",698499
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEnergy",2792737
"all;g4run;libG4processes;G4IntraNucleiCascader::copyWoundedNucleus",781764474
"all;g4run;libG4processes;G4MuonMinusBoundDecay::ApplyYourself",4190224
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::CalculateCrossSection",698228
"all;g4run;libG4processes;G4AblaDataFile::readData",698356
"all;g4run;libG4processes;G4LossTableBuilder::BuildDEDXTable",185033954
"all;g4run;libG4processes;G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini",1396346
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA",8378872
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity",332489378
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection",50276729
"all;g4run;libG4processes;0x0000000000380a40",2095161
"all;g4run;libG4processes;G4Clebsch::WignerLittleD",3491301
"all;g4run;libG4processes;G4InuclNuclei::clear",28624529
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",72619047
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling",3492025
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetTransitionRandom",13267608
"all;g4run;libG4processes;G4IonsShenCrossSection::calEcmValue",42595838
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::~G4CascadeFunctions()",698473
"all;g4run;libG4processes;0x00000000008b6d55",2094409
"all;g4run;libG4processes;0x0000000000a5169e",6982668
"all;g4run;libG4processes;G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator",4190542
"all;g4run;libG4processes;G4CrossSectionSourcePtr::operator()@plt",42595152
"all;g4run;libG4processes;std::__pop_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >@plt",698443
"all;g4run;libG4processes;0x0000000000a1190f",3491478
"all;g4run;libG4processes;0x00000000008b6d17",6983218
"all;g4run;libG4processes;G4CascadeInterpolator<30>::printBins@plt",11871435
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector",287685559
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache@plt",1396226
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::ExciteParticipants",1396946
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache",11172480
"all;g4run;libG4processes;G4SeltzerBergerModel::FindDirectoryPath",31422066
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::PreparePhysicsTable",697735
"all;g4run;libG4processes;G4ScoreSplittingProcess::StartTracking",92176855
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetScatteringAngle",43990949
"all;g4run;libG4processes;G4BinaryCascade::UpdateTracksAndCollisions",2095166
"all;g4run;libG4processes;0x000000000037e9b0",698468
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation",697548
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()",697873
"all;g4run;libG4processes;G4Radioactivation::CalculateChainsFromParent",2094640
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMfunctions",1036639443
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData",698381
"all;g4run;libG4processes;0x000000000083fd17",698445
"all;g4run;libG4processes;std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append",10474516
"all;g4run;libG4processes;G4PhysicsTableHelper::PreparePhysicsTable@plt",74017372
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",28628962
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeCrossSectionPerAtom",56557993
"all;g4run;libG4processes;std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt",4189810
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2UniformHelm",54473574
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::Initialize",28629716
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",7679205
"all;g4run;libG4processes;0x0000000000a494dc",1396451
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",4189303
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::InitialiseForElement",26536959
"all;g4run;libG4processes;G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt",1396649
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy",4886499
"all;g4run;libG4processes;0x000000000083492a",11870166
"all;g4run;libG4processes;G4LossTableManager::BuildPhysicsTable",2095237
"all;g4run;libG4processes;0x0000000000a028af",2792574
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt",19549098
"all;g4run;libG4processes;0x000000000037e030",4888262
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",476906881
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",2792602
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",70525654
"all;g4run;libG4processes;G4ASTARStopping::Initialise",697143
"all;g4run;libG4processes;G4VAtomDeexcitation::InitialiseAtomicDeexcitation@plt",698434
"all;g4run;libG4processes;0x000000000037f6a0",13966772
"all;g4run;libG4processes;0x00000000008b6d5c",698445
"all;g4run;libG4processes;0x00000000008b6d1b",2093787
"all;g4run;libG4processes;G4OpticalParameters::GetScintTrackInfo",3492064
"all;g4run;libG4processes;std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase",5587162
"all;g4run;libG4processes;G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::printXsec",698406
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions",1396801
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable",262556112
"all;g4run;libG4processes;0x00000000008aece6",2793743
"all;g4run;libG4processes;G4PolarizedAnnihilationXS::DiceEpsilon@plt",8379168
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable",11173995
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",310087046
"all;g4run;libG4processes;G4InuclCollider::~G4InuclCollider",90774291
"all;g4run;libG4processes;0x000000000083bdeb",2094404
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseAandZ",9078101
"all;g4run;libG4processes;G4NIELCalculator::G4NIELCalculator",94409973
"all;g4run;libG4processes;G4IonParametrisedLossModel::BuildRangeVector@plt",697868
"all;g4run;libG4processes;G4FTFParameters::Reset@plt",698318
"all;g4run;libG4processes;G4B10GEMProbability::G4B10GEMProbability@plt",697510
"all;g4run;libG4processes;G4SBBremTable::ClearSamplingTables",180849803
"all;g4run;libG4processes;G4VTransitionRadiation::DumpInfo",18155281
"all;g4run;libG4processes;G4Radioactivation::DecayIt",952544427
"all;g4run;libG4processes;G4PAIxSection::GetEnergyTransfer",21648498
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable",106140134
"all;g4run;libG4processes;G4VDNAModel::~G4VDNAModel@plt",4886225
"all;g4run;libG4processes;G4EmCalculator::FindEnergyLossProcess",112416787
"all;g4run;libG4processes;G4F18GEMProbability::G4F18GEMProbability",2201926768
"all;g4run;libG4processes;G4DNAGillespieDirectMethod::SetTimeStep@plt",698440
"all;g4run;libG4processes;0x000000000083fd1b",1395346
"all;g4run;libG4processes;0x0000000000380410",697908
"all;g4run;libG4processes;G4fissionEvent::G4SmpNuDistDataU235",1396738
"all;g4run;libG4processes;G4PAIySection::CallError",50275426
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronInelastic",86582924
"all;g4run;libG4processes;G4PolarizedIonisationBhabhaXS::Initialize",10474890
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeDXSectionPerAtom",111026739
"all;g4run;libG4processes;G4INCL::ParticleList::rotateMomentum@plt",8380426
"all;g4run;libG4processes;0x00000000008b6bb5",698490
"all;g4run;libG4processes;G4PhysicsVector::Value",698415
"all;g4run;libG4processes;G4CascadeInterface::ApplyYourself",391858927
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boost@plt",698493
"all;g4run;libG4processes;0x000000000037d4f0",1396835
"all;g4run;libG4processes;G4BinaryCascade::Capture",3491530
"all;g4run;libG4processes;MCGIDI_POPs_initial@plt",698351
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor",25136492
"all;g4run;libG4processes;0x0000000000ef790b",697993
"all;g4run;libG4processes;G4Cache<CLHEP::HepLorentzVector*>::~G4Cache@plt",698278
"all;g4run;libG4processes;G4NucleiModel::worthToPropagate",698540
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasComplexFZ",3491803
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::LoadData",751334797
"all;g4run;libG4processes;G4MolecularConfiguration::PrintState@plt",5584908
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS",698415
"all;g4run;libG4processes;G4HadElementSelector::G4HadElementSelector",8870994520
"all;g4run;libG4processes;0x00000000008ad1af",6285161
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetQ2_2",972147468
"all;g4run;libG4processes;0x00000000009f25ba",2791971
"all;g4run;libG4processes;0x0000000000a1b3ee",2094897
"all;g4run;libG4processes;G4ChipsProtonInelasticXS::G4ChipsProtonInelasticXS",4627676672
"all;g4run;libG4processes;G4BetheBlochModel::G4BetheBlochModel",698035
"all;g4run;libG4processes;G4PAIySection::SumOverIntervaldEdx",1396235
"all;g4run;libG4processes;G4NeutronElectronElModel::~G4NeutronElectronElModel@plt",9078540
"all;g4run;libG4processes;G4EquilibriumEvaporator::~G4EquilibriumEvaporator",23739564
"all;g4run;libG4processes;0x00000000008e196b",698312
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade",698448
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetFunctions",4889049
"all;g4run;libG4processes;G4NeutrinoElectronProcess::PostStepDoIt",2793770
"all;g4run;libG4processes;G4StatMFChannel::GetFragments",6981962
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",209490807
"all;g4run;libG4processes;0x000000000037e7c0",18854628
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",698247
"all;g4run;libG4processes;0x00000000008019bd",6981832
"all;g4run;libG4processes;G4SBBremTable::ReadCompressedFile",97902626
"all;g4run;libG4processes;0x00000000008aec9a",698414
"all;g4run;libG4processes;G4CollisionNNToNNstar::G4CollisionNNToNNstar",1396814
