id,value,prev,curr
"all;athena.py;libHepMC;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> > >::_M_copy<false, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> > >::_Alloc_node>",2072803,2072803,0
"all;athena.py;libHepMC;HepMC::GenVertex::vertex_iterator::~vertex_iterator",6220183,4147746,2072437
"all;athena.py;libHepMC;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace@plt",4160781,0,4160781
"all;athena.py;libHepMC;std::_Rb_tree<int, std::pair<int const, HepMC::GenVertex*>, std::_Select1st<std::pair<int const, HepMC::GenVertex*> >, std::greater<int>, std::allocator<std::pair<int const, HepMC::GenVertex*> > >::erase",18045195,9760004,8285191
"all;athena.py;libHepMC;operator new@plt",31148557,16607426,14541131
"all;athena.py;libHepMC;std::locale::locale@plt",2076104,2076104,0
"all;athena.py;libHepMC;HepMC::Polarization::Polarization",6221584,2073868,4147716
"all;athena.py;libHepMC;HepMC::GenVertex::edge_iterator::edge_iterator@plt",2072582,0,2072582
"all;athena.py;libHepMC;HepMC::GenParticle::parent_event",172788376,100436976,72351400
"all;athena.py;libHepMC;HepMC::GenEvent::GenEvent",199089616,108845206,90244410
"all;athena.py;libHepMC;std::_Rb_tree_rebalance_for_erase@plt",2081424,2081424,0
"all;athena.py;libHepMC;std::_Rb_tree<HepMC::GenVertex const*, std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*>, std::_Select1st<std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*> >, std::less<HepMC::GenVertex const*>, std::allocator<std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*> > >::_M_insert_unique_<std::_Rb_tree<HepMC::GenVertex const*, std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*>, std::_Select1st<std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*> >, std::less<HepMC::GenVertex const*>, std::allocator<std::pair<HepMC::GenVertex const* const, HepMC::GenVertex*> > >::_Alloc_node>",10110052,4136255,5973797
"all;athena.py;libG4event",,,
"all;athena.py;libG4event;G4EventManager::StackTracks@plt",722763650,286612683,436150967
"all;athena.py;libG4event;__tls_get_addr@plt",3553128290,1991615337,1561512953
"all;athena.py;libG4event;G4StackManager::GetNUrgentTrack",17928791318,9121837618,8806953700
"all;athena.py;libG4event;G4EventManager::GetEventManager",15180052776,6339729082,8840323694
"all;athena.py;libG4event;G4EventManager::DoProcessing",34016924414,18992530408,15024394006
"all;athena.py;libG4event;G4PrimaryTransformer::GenerateSingleTrack",36567068,20755174,15811894
"all;athena.py;libG4event;G4StackManager::DefaultClassification@plt",519147133,274154109,244993024
"all;athena.py;libG4event;G4Event::~G4Event",10440976,4205853,6235123
"all;athena.py;libG4event;G4StackManager::PushOneTrack",38367670259,17982699787,20384970472
"all;athena.py;libG4event;G4TrackingManager::ProcessOneTrack@plt",338480658,6227254,332253404
"all;athena.py;libG4event;G4StackManager::PopNextTrack@plt",103827136,18674992,85152144
"all;athena.py;libG4event;aTrackAllocator@plt",801478502,398633786,402844716
"all;athena.py;libG4event;G4StackManager::DefaultClassification",2342626869,1092279190,1250347679
"all;athena.py;libG4event;G4StackManager::PopNextTrack",29483435516,13564052283,15919383233
"all;athena.py;libG4event;G4StackManager::PushOneTrack@plt",768381615,338527750,429853865
"all;athena.py;libG4event;G4StackManager::GetNUrgentTrack@plt",1044482196,382042055,662440141
"all;athena.py;libG4event;G4Track::~G4Track@plt",1113225370,620950619,492274751
"all;athena.py;libG4event;G4EventManager::StackTracks",52760316265,28130898842,24629417423
"all;athena.py;libLArCondAthenaPoolPoolCnv",,,
"all;athena.py;libLArCondAthenaPoolPoolCnv;T_AthenaPoolCoolMultChanCnv<LArAutoCorrMC, LArConditionsSubset<LArAutoCorrP1>, LArAutoCorrSubset_p1>::attrListCollToObject",1729149,1729149,0
"all;athena.py;libLArCondAthenaPoolPoolCnv;SG::DataBucket<LArNoiseMC>::~DataBucket",1878874,1878874,0
"all;athena.py;libLArCondAthenaPoolPoolCnv;_GLOBAL__sub_I_LArRampMCCnv.cxx",2030272,0,2030272
"all;athena.py;libInDetReadoutGeometry",,,
"all;athena.py;libInDetReadoutGeometry;InDetDD::SiDetectorManager::invalidateAll",4160050,2080087,2079963
"all;athena.py;libInDetReadoutGeometry;InDetDD::SiDetectorElement::isStereo",2081635,2081635,0
"all;athena.py;libInDetReadoutGeometry;InDetDD::SiDetectorElement::isSCT@plt",2078729,0,2078729
"all;athena.py;libInDetReadoutGeometry;InDetDD::SiDetectorElement::commonConstructor",2079869,2079869,0
"all;athena.py;libInDetReadoutGeometry;InDetDD::SiDetectorElement::~SiDetectorElement",8241435,2066640,6174795
"all;athena.py;libInDetReadoutGeometry;std::__lower_bound<__gnu_cxx::__normal_iterator<Identifier const*, std::vector<Identifier, std::allocator<Identifier> > >, Identifier, __gnu_cxx::__ops::_Iter_less_val>",2078834,2078834,0
"all;athena.py;libInDetReadoutGeometry;InDetDD::InDetDetectorManager::processKey",4159842,2080583,2079259
"all;athena.py;liblcg_ConnectionService",,,
"all;athena.py;liblcg_ConnectionService;coral::ConnectionService::ConnectionServiceConfiguration::lookupService",1960155,0,1960155
"all;athena.py;liblcg_ConnectionService;virtual thunk to coral::ConnectionService::ConnectionService::connect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, coral::AccessMode)",1908574,1908574,0
"all;athena.py;liblcg_ConnectionService;coral::ConnectionService::ConnectionHandle::ConnectionHandle",1971221,1971221,0
"all;athena.py;liblcg_ConnectionService;coral::ConnectionService::TransactionProxy::commit",2033182,2033182,0
"all;athena.py;liblcg_ConnectionService;virtual thunk to coral::ConnectionService::ConnectionService::webCacheControl()",4564984,2945606,1619378
"all;athena.py;libStorageSvc",,,
"all;athena.py;libStorageSvc;pool::DbDatabase::open",2069741,0,2069741
"all;athena.py;libStorageSvc;pool::DbContainerObj::hasAccess",2076048,0,2076048
"all;athena.py;libStorageSvc;pool::DbDatabase::setAge@plt",2076440,0,2076440
"all;athena.py;libStorageSvc;pool::DbDatabaseObj::cleanup",2071069,2071069,0
"all;athena.py;libStorageSvc;pool::DbDatabase::switchPtr",2082631,2082631,0
"all;athena.py;libStorageSvc;pool::DbStorageSvc::read",2069866,2069866,0
"all;athena.py;libStorageSvc;pool::DbContainerImp::allocate",2071884,2071884,0
"all;athena.py;libStorageSvc;pool::DbStorageSvc::getShape",2074702,2074702,0
"all;athena.py;libStorageSvc;pool::DbDatabase::openMode",1736573,0,1736573
"all;athena.py;libStorageSvc;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbContainerObj*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbContainerObj*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbContainerObj*> > >::find",5542781,3472212,2070569
"all;athena.py;libStorageSvc;std::vector<pool::DbContainerImp::DbAction, std::allocator<pool::DbContainerImp::DbAction> >::_M_default_append",2074150,0,2074150
"all;athena.py;libStorageSvc;pool::DbContainerObj::allocate",6115339,4154041,1961298
"all;athena.py;libStorageSvc;pool::DbContainerObj::fetch",4136164,0,4136164
"all;athena.py;libStorageSvc;pool::DbDatabase::openMode@plt",2079217,2079217,0
"all;athena.py;libStorageSvc;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbDatabaseObj*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbDatabaseObj*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pool::DbDatabaseObj*> > >::find",4132978,2063392,2069586
"all;athena.py;libStorageSvc;pool::DbDatabase::objectShape",2065451,2065451,0
"all;athena.py;libStorageSvc;pool::DbReflex::guid",2076177,0,2076177
"all;athena.py;libStorageSvc;std::_Rb_tree<Guid, std::pair<Guid const, pool::DbTypeInfo const*>, std::_Select1st<std::pair<Guid const, pool::DbTypeInfo const*> >, std::less<Guid>, std::allocator<std::pair<Guid const, pool::DbTypeInfo const*> > >::find",2076482,0,2076482
"all;athena.py;libSCT_G4_SDLib",,,
"all;athena.py;libSCT_G4_SDLib;TrackHelper::TrackHelper@plt",8298418,2072536,6225882
"all;athena.py;libSCT_G4_SDLib;TrackHelper::GetParticleLink@plt",8315274,0,8315274
"all;athena.py;libSCT_G4_SDLib;__dynamic_cast@plt",2081438,0,2081438
"all;athena.py;libSCT_G4_SDLib;SctSensorSD::indexMethod",236798760,147449205,89349555
"all;athena.py;libSCT_G4_SDLib;SctSensorSD::indexMethod@plt",2073118,0,2073118
"all;athena.py;libSCT_G4_SDLib;SctSensorSD::ProcessHits",895301979,502640421,392661558
"all;athena.py;libSCT_G4_SDLib;G4Geantino::GeantinoDefinition@plt",43468431,22700076,20768355
"all;athena.py;liblcg_RelationalService",,,
"all;athena.py;liblcg_RelationalService;virtual thunk to coral::RelationalService::RelationalService::availableTechnologies[abi:cxx11]() const",1736316,1736316,0
"all;athena.py;liblcg_CoralCommon",,,
"all;athena.py;liblcg_CoralCommon;coral::CoralCommon::ExpressionParser::~ExpressionParser",1436767,0,1436767
"all;athena.py;liblcg_CoralCommon;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",4868225,0,4868225
"all;athena.py;liblcg_CoralCommon;memcpy@plt",1535015,1535015,0
"all;athena.py;liblcg_CoralCommon;coral::CoralCommon::SimpleExpressionParser::isReservedWord",68398245,29965856,38432389
"all;athena.py;liblcg_CoralCommon;coral::SimpleTimer::SimpleTimer",2270161,0,2270161
"all;athena.py;liblcg_CoralCommon;coral::CoralCommon::SimpleExpressionParser::decorateWord",4575126,3026787,1548339
"all;athena.py;liblcg_CoralCommon;coral::CoralCommon::SimpleExpressionParser::parseExpression",21557680,6403436,15154244
"all;athena.py;liblcg_CoralCommon;toupper@plt",27244023,10354099,16889924
"all;athena.py;libISF_Geant4Event",,,
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::childParticle",10384024,4152685,6231339
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::Geant4TruthIncident",355165980,265849362,89316618
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentSurvivesIncident@plt",2076851,0,2076851
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentBarcode",149572557,95561030,54011527
"all;athena.py;libISF_Geant4Event;G4StepHelper::postStepBranchDepth@plt",4949324592,2720604502,2228720090
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::convert",24936871,8307677,16629194
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentEkin",29259537,18869054,10390483
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentParticle",91358687,56068179,35290508
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentParticle@plt",20775808,16620420,4155388
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentSurvivesIncident",27014657,14551436,12463221
"all;athena.py;libISF_Geant4Event;std::char_traits<char>::length@plt",8328196,0,8328196
"all;athena.py;libISF_Geant4Event;G4StepHelper::getPostStepLogicalVolume@plt",8606913368,2805690242,5801223126
"all;athena.py;libISF_Geant4Event;operator delete@plt",89254592,16599607,72654985
"all;athena.py;libISF_Geant4Event;memset@plt",2075718,0,2075718
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::interactionClassification",12466320,8310840,4155480
"all;athena.py;libISF_Geant4Event;TrackInformation::TrackInformation@plt",683142223,359225934,323916289
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4Helper::convertG4TrackToISFParticle",14533790,6225183,8308607
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentParticleAfterIncident",16619421,8303578,8315843
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4Helper::attachTrackInfoToNewG4Track",14752102631,8889891143,5862211488
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentPdgCode",6225605,4147495,2078110
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::childPt2",274402252,172613621,101788631
"all;athena.py;libISF_Geant4Event;std::vector<G4Track const*, std::allocator<G4Track const*> >::_M_realloc_insert<G4Track const* const&>",70622441,0,70622441
"all;athena.py;libISF_Geant4Event;G4Step::GetSecondaryInCurrentStep@plt",10383634,10383634,0
"all;athena.py;libISF_Geant4Event;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",207793126,108046499,99746627
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4GeoHelper::getNextGeoIDFromSvc@plt",78898408,49835952,29062456
"all;athena.py;libISF_Geant4Event;std::vector<G4Track const*, std::allocator<G4Track const*> >::_M_realloc_insert<G4Track const* const&>@plt",4148384,2074940,2073444
"all;athena.py;libISF_Geant4Event;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find@plt",14579632,14579632,0
"all;athena.py;libISF_Geant4Event;G4StepHelper::getPostStepLogicalVolumeName[abi:cxx11]@plt",41534244,35296094,6238150
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::childEkin",130853404,91389721,39463683
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::parentPt2",116419364,83174052,33245312
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::physicsProcessCode",91376665,54001200,37375465
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4GeoHelper::getNextGeoIDFromSvc",1492753011,707997008,784756003
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4Helper::getISFTrackInfo",9118208401,5818174265,3300034136
"all;athena.py;libISF_Geant4Event;VTrackInformation::SetPrimaryHepMCParticle@plt",481742940,269896663,211846277
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4GeoHelper::nextGeoId",117499097466,58854687078,58644410388
"all;athena.py;libISF_Geant4Event;iGeant4::Geant4TruthIncident::position",10381014,2075474,8305540
"all;athena.py;libISF_Geant4Event;operator new@plt",905525316,656293086,249232230
"all;athena.py;libISF_Geant4Event;G4EventManager::GetEventManager@plt",8278171,8278171,0
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4Helper::getAtlasG4EventUserInfo",336494473,155783748,180710725
"all;athena.py;libISF_Geant4Event;iGeant4::ISFG4GeoHelper::checkVolumeDepth",437167477,245678750,191488727
"all;athena.py;libPersistentDataModelAthenaPoolPoolCnv",,,
"all;athena.py;libPersistentDataModelAthenaPoolPoolCnv;T_AthenaPoolCustomCnvWithKey<DataHeader, DataHeader_p6>::PoolToDataObject",2068947,2068947,0
"all;athena.py;libEventTPCnv",,,
"all;athena.py;libEventTPCnv;EventType::set_mc_event_weight@plt",2070213,2070213,0
"all;athena.py;libEventTPCnv;TriggerInfoCnv_p2::transToPers",4153288,0,4153288
"all;athena.py;libSCT_ReadoutGeometry",,,
"all;athena.py;libSCT_ReadoutGeometry;InDetDD::SCT_DetectorManager::initNeighbours",4159508,2081569,2077939
"all;athena.py;libSCT_ReadoutGeometry;InDetDD::SCT_DetectorManager::addAlignableTransform",2074238,0,2074238
"all;athena.py;libSCT_ReadoutGeometry;InDetDD::SCT_DetectorManager::setAlignableTransformDelta",4109410,2081883,2027527
"all;athena.py;libSCT_ReadoutGeometry;SCT_ID::wafer_hash",2081754,2081754,0
"all;athena.py;libLArCondTPCnv",,,
"all;athena.py;libLArCondTPCnv;Gaudi::PluginService::v2::Details::Registry::FactoryInfo::~FactoryInfo@plt",2073989,0,2073989
"all;athena.py;libLArCondTPCnv;LArSingleFloatSubsetCnv_p1::persToTrans",2150934,0,2150934
"all;athena.py;libAthenaServices",,,
"all;athena.py;libAthenaServices;std::_Rb_tree<DataObject*, std::pair<DataObject* const, IOpaqueAddress*>, std::_Select1st<std::pair<DataObject* const, IOpaqueAddress*> >, std::less<DataObject*>, std::allocator<std::pair<DataObject* const, IOpaqueAddress*> > >::find",2080730,0,2080730
"all;athena.py;libAthenaServices;operator delete@plt",3575550,1624310,1951240
"all;athena.py;libAthenaServices;SG::DataBucket<EventInfo>::clID",1421004,0,1421004
"all;athena.py;libAthenaServices;strlen@plt",2075627,0,2075627
"all;athena.py;libAthenaServices;AthenaOutputStream::collectAllObjects",2077017,0,2077017
"all;athena.py;libAthenaServices;virtual thunk to AthenaEventLoopMgr::name[abi:cxx11]() const",4149910,0,4149910
"all;athena.py;libAthenaServices;virtual thunk to MetaDataSvc::outputDataStore() const",2023228,0,2023228
"all;athena.py;libAthenaServices;Athena::ThinningCacheTool::preStream",2073757,0,2073757
"all;athena.py;libAthenaServices;AthIncFirerAlg::execute",2081767,2081767,0
"all;athena.py;libAthenaServices;AthenaOutputStreamTool::streamObjects",8298157,6226629,2071528
"all;athena.py;libAthenaServices;AthenaOutputStream::finalize",1783807,1783807,0
"all;athena.py;libAthenaServices;AthenaOutputStreamTool::connectOutput",2071980,2071980,0
"all;athena.py;libAthenaServices;AthenaOutputStream::execute",3804134,1792240,2011894
"all;athena.py;libAthenaServices;AthenaOutputStream::addItemObjects",4155573,4155573,0
"all;athena.py;libquadmath",,,
"all;athena.py;libquadmath;flt128_ais",1861474,0,1861474
"all;athena.py;libInDetSimEventTPCnv",,,
"all;athena.py;libInDetSimEventTPCnv;TRT_HitCollectionCnv_p4::transToPers",758721865,333265148,425456717
"all;athena.py;libInDetSimEventTPCnv;SiHit::localStartPosition@plt",2078735,0,2078735
"all;athena.py;libInDetSimEventTPCnv;atan2@plt",8280268,4120654,4159614
"all;athena.py;libInDetSimEventTPCnv;SiHitCollectionCnv_p3::transToPers",536871613,249543329,287328284
"all;athena.py;libInDetSimEventTPCnv;std::vector<unsigned char, std::allocator<unsigned char> >::emplace_back<unsigned char>@plt",2072383,0,2072383
"all;athena.py;libInDetSimEventTPCnv;std::vector<unsigned short, std::allocator<unsigned short> >::emplace_back<unsigned short>@plt",5887078,0,5887078
"all;athena.py;libInDetSimEventTPCnv;log10@plt",6055851,3973017,2082834
"all;athena.py;libInDetSimEventTPCnv;sincos@plt",4155227,4155227,0
"all;athena.py;libInDetSimEventTPCnv;SiHit::localEndPosition@plt",2077240,0,2077240
"all;athena.py;libInDetSimEventTPCnv;pow@plt",2078255,0,2078255
"all;athena.py;libInDetSimEventTPCnv;std::vector<float, std::allocator<float> >::emplace_back<float>@plt",6178607,0,6178607
"all;athena.py;libHist",,,
"all;athena.py;libHist;std::vector<double, std::allocator<double> >::_M_fill_insert",137060867,83060362,54000505
"all;athena.py;libHist;std::vector<double, std::allocator<double> >::emplace_back<double>",581581611,0,581581611
"all;athena.py;libTree",,,
"all;athena.py;libTree;TBranch::GetEntry",530917270,258057695,272859575
"all;athena.py;libTree;TLeafC::FillBasket",2062794,2062794,0
"all;athena.py;libTree;TObjArray::GetEntriesUnsafe@plt",6239072,2080115,4158957
"all;athena.py;libTree;TBranchElement::SetAddressImpl",4165980,2083422,2082558
