id,cycles,instructions,l2_itlb_misses,l2_dtlb_misses
"all;g4run;libG4geometry;G4CSGSolid::StreamInfo",14657284,25006805,81,5512
"all;g4run;libG4geometry;0x00000000001c9d86",4884977,8821809,0,2344
"all;g4run;libG4geometry;0x0000000000193f0e",4885418,6492779,0,138
"all;g4run;libG4geometry;0x00000000000f76c8",1394536,2061398,0,388
"all;g4run;libG4geometry;G4Box::SetZHalfLength",13951196,39851728,526,6935
"all;g4run;libG4geometry;G4TessellatedSolid::InsideVoxels@plt",4886291,19590334,238,682
"all;g4run;libG4geometry;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord",16746423,22713968,1164,2877
"all;g4run;libG4geometry;0x0000000000270937",1392995,4309465,0,909
"all;g4run;libG4geometry;G4Box::SetXHalfLength",2731344365,4711198620,47259,476160
"all;g4run;libG4geometry;0x0000000000161e6e",4885461,14258813,228,1110
"all;g4run;libG4geometry;0x00000000001818be",1396653,4404721,0,283
"all;g4run;libG4geometry;std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>",253306655,396923453,8573,61938
"all;g4run;libG4geometry;G4Box::DistanceToOut",8371268,24016403,0,1227
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance",390827894,674540396,7157,26609
"all;g4run;libG4geometry;G4CutTubs::GetCutZ",6980651,12638357,57,1907
"all;g4run;libG4geometry;G4BooleanSolid::GetCubicVolume",2791406,6985977,51,1474
"all;g4run;libG4geometry;G4UnionSolid::CalculateExtent",11167311,18781589,292,1347
"all;g4run;libG4geometry;0x00000000001c9d8a",4188975,5155084,0,350
"all;g4run;libG4geometry;G4Tubs::operator=",16059636,25262275,152,2538
"all;g4run;libG4geometry;G4PhysicalVolumeStore::DeRegister",80977520,112491554,1631,30386
"all;g4run;libG4geometry;G4Mag_EqRhs::SetChargeMomentumMass@plt",31405516,45450797,1240,3490
"all;g4run;libG4geometry;0x000000000027093c",3490336,2112677,0,279
"all;g4run;libG4geometry;G4MultiLevelLocator::EstimateIntersectionPoint",784648470,1262893009,18871,87518
"all;g4run;libG4geometry;G4Box::GetExtent",3485714,3058253,0,515
"all;g4run;libG4geometry;0x00000000001c9ef2",698343,925578,0,0
"all;g4run;libG4geometry;G4TouchableHistory::operator delete",120716258,172282067,1582,16440
"all;g4run;libG4geometry;G4MultiUnion::DistanceToIn",21633481,30444694,323,5513
"all;g4run;libG4geometry;G4CutTubs::G4CutTubs",0,0,18,0
"all;g4run;libG4geometry;0x00000000001c9ef8",0,0,0,914
"all;g4run;libG4geometry;G4VIntersectionLocator::GetLastSurfaceNormal@plt",1396606,2232783,0,402
"all;g4run;libG4geometry;G4ElectroMagneticField::operator=@plt",13262973,24633974,261,3409
"all;g4run;libG4geometry;G4LogicalSkinSurface::GetSurfaceTable",4882180,4013106,1154,1251
"all;g4run;libG4geometry;G4FSALBogackiShampine45::Stepper",651054454,1000677526,9834,98193
"all;g4run;libG4geometry;G4IntegrationDriver<G4MagIntegratorStepper>::OneGoodStep",611544326,994187729,17003,94748
"all;g4run;libG4geometry;0x00000000000db24e",698403,0,0,0
"all;g4run;libG4geometry;G4Voxelizer::BuildEmpty@plt",13256673,14931363,148,2311
"all;g4run;libG4geometry;field_utils::relativeError",32081569,47641376,467,5401
"all;g4run;libG4geometry;0x00000000002704c3",698205,0,0,88
"all;g4run;libG4geometry;0x00000000002704c5",2090159,5409334,0,1565
"all;g4run;libG4geometry;0x00000000001498d8",0,2152062,31,0
"all;g4run;libG4geometry;0x00000000002704c7",0,1091882,0,0
"all;g4run;libG4geometry;0x00000000002704c8",696373,0,0,405
"all;g4run;libG4geometry;0x000000000011f5e9",57242950,76725197,683,6923
"all;g4run;libG4geometry;G4ExtrudedSolid::GetVertex",11867130,14012552,143,3920
"all;g4run;libG4geometry;G4Voxelizer::Contains@plt",698477,0,22,0
"all;g4run;libG4geometry;G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt",698436,1103614,54,560
"all;g4run;libG4geometry;G4Trap::MakePlane",423725715,587651815,3740,135451
"all;g4run;libG4geometry;field_utils::absoluteError@plt",2093199,2035660,0,284
"all;g4run;libG4geometry;G4PolyPhiFace::Diagonal",85844297,128265432,5208,22216
"all;g4run;libG4geometry;G4IntersectingCone::LineHitsCone1@plt",13959599,20378591,227,3515
"all;g4run;libG4geometry;G4Trap::MakePlanes",4885546,15609651,223,749
"all;g4run;libG4geometry;G4Torus::BoundingLimits",698657,0,0,0
"all;g4run;libG4geometry;G4DisplacedSolid::SetObjectTranslation",9072799,9548440,69,955
"all;g4run;libG4geometry;G4VPhysicalVolume::GetRotation@plt",11867751,15973816,90,3220
"all;g4run;libG4geometry;G4LogicalSkinSurface::GetNumberOfSkinSurfaces",698270,3149320,57,0
"all;g4run;libG4geometry;G4Trd::ApproxSurfaceNormal",1396437,1146994,0,1122
"all;g4run;libG4geometry;G4TessellatedSolid::~G4TessellatedSolid@plt",36970119,75804774,599,3816
"all;g4run;libG4geometry;G4VoxelSafety::SafetyForVoxelNode",1678416926,2381304302,16734,561571
"all;g4run;libG4geometry;G4MagErrorStepper::Stepper",2116739813,3049670662,26611,336236
"all;g4run;libG4geometry;G4LogicalSurface::~G4LogicalSurface",173775237,267896963,6169,40866
"all;g4run;libG4geometry;G4Tubs::GetEntityType",698493,0,59,792
"all;g4run;libG4geometry;G4Navigator::ComputeSafety",1371138071,1970435084,15794,226098
"all;g4run;libG4geometry;G4PolyhedronPara::G4PolyhedronPara@plt",9772962,13845129,161,2374
"all;g4run;libG4geometry;0x0000000000103d07",9075935,13343468,386,936
"all;g4run;libG4geometry;0x000000000021242e",1394240,0,0,0
"all;g4run;libG4geometry;G4LogicalSkinSurface::CleanSurfaceTable",99785130,152650246,1039,28669
"all;g4run;libG4geometry;0x0000000000162689",1394422,0,291,379
"all;g4run;libG4geometry;0x00000000000e4a28",34204722,56405883,507,6199
"all;g4run;libG4geometry;G4Box::Inside",12560873,33284366,0,2168
"all;g4run;libG4geometry;G4FieldTrack::LoadFromArray",182127793,274315367,3317,25009
"all;g4run;libG4geometry;G4Navigator::LocateGlobalPointAndSetup",1166845073,2016454886,31892,111685
"all;g4run;libG4geometry;G4ParameterisationTrdY::G4ParameterisationTrdY@plt",6283668,10800693,207,2885
"all;g4run;libG4geometry;field_utils::relativeError2",942136398,1296083041,14429,137587
"all;g4run;libG4geometry;0x000000000018709a",0,0,51,0
"all;g4run;libG4geometry;G4CutTubs::IsCrossingCutPlanes",6280740,12631816,170,2631
"all;g4run;libG4geometry;sincos@plt",12562132,12859058,115,3052
"all;g4run;libG4geometry;G4PolyhedraSide::Normal",99114457,140011809,631,20489
"all;g4run;libG4geometry;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",27920239,37544353,466,9971
"all;g4run;libG4geometry;G4Cons::DistanceToOut",53037677,67008752,821,19431
"all;g4run;libG4geometry;0x0000000000103d0b",345380273,511633721,7143,40461
"all;g4run;libG4geometry;G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize",99809882,118398168,789,17727
"all;g4run;libG4geometry;G4VPhysicalVolume::SetRotation@plt",698287,0,0,387
"all;g4run;libG4geometry;G4VoxelSafety::SafetyForVoxelNode@plt",0,0,50,424
"all;g4run;libG4geometry;0x00000000000e4a2e",41177893,66613533,453,5817
"all;g4run;libG4geometry;G4PolyconeSide::DistanceAway@plt",0,1056367,37,178
"all;g4run;libG4geometry;G4PartialPhantomParameterisation::GetTranslation@plt",2792476,3278457,237,509
"all;g4run;libG4geometry;G4LogicalVolume::GetFieldManager@plt",698366,0,0,0
"all;g4run;libG4geometry;G4TwistedTubs::BoundingLimits",1252780137,2269140512,17549,282340
"all;g4run;libG4geometry;G4ImplicitEuler::G4ImplicitEuler@plt",34193955,60530034,1056,4921
"all;g4run;libG4geometry;G4Tubs::ComputeDimensions",697495,0,0,416
"all;g4run;libG4geometry;G4PolyhedraSide::SurfaceTriangle",23721411,46798329,131,5093
"all;g4run;libG4geometry;G4FieldTrack::G4FieldTrack",698438,0,204,0
"all;g4run;libG4geometry;G4ParameterisedNavigation::LevelLocate",981931228,1507199027,31308,120595
"all;g4run;libG4geometry;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError",5153615838,8934866521,99868,737695
"all;g4run;libG4geometry;G4PolyhedraSide::GetPhi@plt",11851137,15891112,215,2700
"all;g4run;libG4geometry;atan2@plt",7681616,10444534,36,960
"all;g4run;libG4geometry;G4ElectroMagneticField::G4ElectroMagneticField@plt",2095024,0,0,795
"all;g4run;libG4geometry;G4Trap::Clone",12552527,24722846,27,6434
"all;g4run;libG4geometry;CLHEP::Hep3Vector::operator*=@plt",698364,2167025,0,825
"all;g4run;libG4geometry;G4AssemblyStore::Clean@plt",0,0,60,0
"all;g4run;libG4geometry;G4PolyhedraSide::GetPointOnFace",892604739,1572173595,38260,211259
"all;g4run;libG4geometry;G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord",385230868,445517952,4787,48175
"all;g4run;libG4geometry;0x00000000001a315d",698313,5058393,0,209
"all;g4run;libG4geometry;0x0000000000124fc1",698239,0,0,0
"all;g4run;libG4geometry;field_utils::inverseCurvatureRadius",24432459,33334506,108,3268
"all;g4run;libG4geometry;0x000000000019596f",698413,1063522,0,0
"all;g4run;libG4geometry;0x000000000014aa08",0,910031,89,0
"all;g4run;libG4geometry;G4PolyhedraSide::Inside",162628366,271680485,653,24936
"all;g4run;libG4geometry;G4PolyhedraSide::DistanceAway",241465014,412080048,1779,41847
"all;g4run;libG4geometry;0x0000000000160c48",7669031,15413290,26,1993
"all;g4run;libG4geometry;G4Cons::GetPointOnSurface",698416,2264767,0,0
"all;g4run;libG4geometry;0x00000000001946a1",0,0,30,0
"all;g4run;libG4geometry;G4Box::~G4Box",0,0,0,110
"all;g4run;libG4geometry;G4ParameterisedNavigation::LocateNextVoxel",736287726,1235711639,22020,124999
"all;g4run;libG4geometry;G4PropagatorInField::ClearPropagatorState",240073884,376306192,10821,34298
"all;g4run;libG4geometry;G4MultiUnion::operator=",4885351,4542053,128,561
"all;g4run;libG4geometry;0x00000000001946a4",0,2050146,0,0
"all;g4run;libG4geometry;G4NavigationHistory::NewLevel@plt",3491246,4185535,101,426
"all;g4run;libG4geometry;G4PVParameterised::CheckOverlaps",620412562,1013208062,11572,104211
"all;g4run;libG4geometry;0x00000000001946a7",697645,0,0,0
"all;g4run;libG4geometry;G4VoxelSafety::~G4VoxelSafety",203020797,311306338,2547,53059
"all;g4run;libG4geometry;0x00000000000e516c",36974175,67435970,169,4282
"all;g4run;libG4geometry;G4ParameterisedNavigation::ComputeStep",3233538694,4769765231,67263,529945
"all;g4run;libG4geometry;G4MultiUnion::DistanceToInNoVoxels",3487482,9467275,51,335
"all;g4run;libG4geometry;G4Box::CreatePolyhedron",698368,2918243,0,718
"all;g4run;libG4geometry;G4Box::CalculateExtent",20233499,54361306,329,3182
"all;g4run;libG4geometry;0x0000000000194075",2793282,980703,0,0
"all;g4run;libG4geometry;0x000000000014aa0b",0,1007968,316,799
"all;g4run;libG4geometry;0x0000000000124fcc",693801,1050829,0,0
"all;g4run;libG4geometry;0x000000000014aa0f",697870,0,24,335
"all;g4run;libG4geometry;G4ExtrudedSolid::ComputeProjectionParameters@plt",4885230,10957887,71,2127
"all;g4run;libG4geometry;0x00000000001946aa",0,1024641,0,0
"all;g4run;libG4geometry;0x00000000001946ae",0,3404362,0,0
"all;g4run;libG4geometry;0x00000000001943dd",9073769,19029901,31,0
"all;g4run;libG4geometry;0x0000000000270ba8",45353859,75691223,916,13560
"all;g4run;libG4geometry;0x0000000000270ba9",41165835,59491662,717,10324
"all;g4run;libG4geometry;G4Paraboloid::SurfaceNormal",598367736,1008030575,7088,126210
"all;g4run;libG4geometry;std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt",2793313,1100953,0,194
"all;g4run;libG4geometry;G4PolyhedraSide::G4PolyhedraSide",7415374340,11968458117,292269,1642957
"all;g4run;libG4geometry;G4UniformElectricField::G4UniformElectricField@plt",18146546,43876904,277,5358
"all;g4run;libG4geometry;G4FieldTrack::operator=@plt",0,0,0,165
"all;g4run;libG4geometry;field_utils::absoluteError",510946317,766872436,7333,80842
"all;g4run;libG4geometry;G4LogicalSkinSurface::GetSurface",8371208,14380445,1047,439
"all;g4run;libG4geometry;G4PolyPhiFace::IntersectProp@plt",8370960,12867572,418,3613
"all;g4run;libG4geometry;G4Torus::TorusRootsJT",0,991761,0,0
"all;g4run;libG4geometry;G4ParameterisationTrdX::G4ParameterisationTrdX@plt",6977802,10796827,0,432
"all;g4run;libG4geometry;G4CutTubs::DistanceToOut",16053695,26540878,836,4504
"all;g4run;libG4geometry;G4Navigator::ComputeStep",8444463113,13676817892,164419,1503785
"all;g4run;libG4geometry;G4Trd::SurfaceNormal",698353,0,66,130
"all;g4run;libG4geometry;0x0000000000125058",2790044,0,0,0
"all;g4run;libG4geometry;0x0000000000270bad",66998996,85905989,1051,11484
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited",892543712,1492832256,35198,139771
"all;g4run;libG4geometry;std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord const&>",0,0,233,0
"all;g4run;libG4geometry;0x00000000001daa9d",0,1102574,35,0
"all;g4run;libG4geometry;G4PolyhedraSide::IntersectSidePlane",175980594,268455129,9930,31890
"all;g4run;libG4geometry;G4FieldManager::G4FieldManager",650851752,1089703374,31629,87651
"all;g4run;libG4geometry;G4PVDivision::SetParameterisation@plt",0,0,0,147
"all;g4run;libG4geometry;0x00000000001fea09",10469160,20133104,453,3268
"all;g4run;libG4geometry;std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt",695008,3519513,0,0
"all;g4run;libG4geometry;G4CSGSolid::operator=@plt",4186645,3446936,38,356
"all;g4run;libG4geometry;G4ReflectedSolid::Inside",20920571,34181900,128,4067
"all;g4run;libG4geometry;G4VoxelSafety::G4VoxelSafety",37686433,38428742,264,7225
"all;g4run;libG4geometry;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >",22319671,38982911,356,6046
"all;g4run;libG4geometry;G4Navigator::PrintState",4512461976,6747319448,118805,437630
"all;g4run;libG4geometry;G4MagInt_Driver::G4MagInt_Driver",0,0,0,229
"all;g4run;libG4geometry;0x000000000019473a",0,2008236,0,0
"all;g4run;libG4geometry;0x000000000019473e",0,925909,0,108
"all;g4run;libG4geometry;G4GeometryMessenger::Init@plt",7681972,12105458,0,2465
"all;g4run;libG4geometry;0x00000000000d8158",1395597,0,0,0
"all;g4run;libG4geometry;field_utils::copy",11164348,7256730,147,3766
"all;g4run;libG4geometry;0x0000000000163039",3491434,5209289,0,1891
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep",1486771052,2296136355,17899,201290
"all;g4run;libG4geometry;G4NormalNavigation::LevelLocate",251910076,340036476,3787,54054
"all;g4run;libG4geometry;G4InterpolationDriver<G4DormandPrince745>::~G4InterpolationDriver",109578286,127967345,3302,20107
"all;g4run;libG4geometry;G4ConstRK4::~G4ConstRK4@plt",65598395,75211778,335,15533
"all;g4run;libG4geometry;0x00000000001fea0d",3488934,2364304,0,0
"all;g4run;libG4geometry;G4ReflectedSolid::CreatePolyhedron",2810339580,4131692962,57671,527381
"all;g4run;libG4geometry;G4DisplacedSolid::CreatePolyhedron",938697076,1674513585,27502,182541
"all;g4run;libG4geometry;0x00000000001fea0e",0,4373862,95,155
"all;g4run;libG4geometry;0x00000000000eac5d",29317212,43565006,835,3247
"all;g4run;libG4geometry;G4Navigator::ComputeStepLog",56529622,89639182,312,5608
"all;g4run;libG4geometry;0x00000000000f72ba",17446772,28532518,192,1704
"all;g4run;libG4geometry;0x00000000001f8505",2792107,6613362,20,230
"all;g4run;libG4geometry;G4VoxelSafety::ComputeSafety",167458378,225871048,1696,31003
"all;g4run;libG4geometry;0x000000000027056d",1396765,0,47,183
"all;g4run;libG4geometry;G4Paraboloid::operator=",23731717,31697538,319,7151
"all;g4run;libG4geometry;0x00000000000d815d",698426,1035766,0,0
"all;g4run;libG4geometry;G4TwistedTubs::G4TwistedTubs",2348675985,3684797563,63007,559489
"all;g4run;libG4geometry;0x0000000000193fbd",1393738,4455902,21,246
"all;g4run;libG4geometry;std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_erase",4187216,16455474,0,831
"all;g4run;libG4geometry;G4Tet::Initialize@plt",136958115,195895041,2496,53979
"all;g4run;libG4geometry;std::vector<Intersection, std::allocator<Intersection> >::_M_realloc_insert<Intersection const&>@plt",698262,0,0,0
"all;g4run;libG4geometry;G4Paraboloid::StreamInfo",1005628982,1672328156,9111,204045
"all;g4run;libG4geometry;0x0000000000193f6c",697228,1113909,0,0
"all;g4run;libG4geometry;G4PolyhedraSide::DistanceAway@plt",4189046,5691885,0,1769
"all;g4run;libG4geometry;0x00000000001caa4b",0,0,0,264
"all;g4run;libG4geometry;G4GeomTestVolume::TestRecursiveOverlap@plt",6975293,7006069,68,1528
"all;g4run;libG4geometry;G4MultiUnion::StreamInfo",32106328,37100242,707,3567
"all;g4run;libG4geometry;std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord>",2094758,992462,0,291
"all;g4run;libG4geometry;G4Box::SetYHalfLength",623891114,988635467,7544,143578
"all;g4run;libG4geometry;G4Torus::DistanceToOut",7673470,14355164,1198,3899
"all;g4run;libG4geometry;0x00000000001f850a",244263801,452527250,2310,48010
"all;g4run;libG4geometry;G4Box::ComputeDimensions",698274,1032163,0,502
"all;g4run;libG4geometry;G4MagInt_Driver::AccurateAdvance",698455,3420415,0,0
"all;g4run;libG4geometry;0x0000000000182263",0,0,0,129
"all;g4run;libG4geometry;G4SubtractionSolid::DistanceToIn",726143052,1305373786,28014,169280
"all;g4run;libG4geometry;0x0000000000212366",2790008,8944312,0,389
"all;g4run;libG4geometry;0x0000000000182269",18841345,38243043,139,5278
"all;g4run;libG4geometry;G4DisplacedSolid::BoundingLimits",96874849,142259985,876,16429
"all;g4run;libG4geometry;G4UnionSolid::GetCubicVolume",84436124,133463248,1000,25116
"all;g4run;libG4geometry;G4DisplacedSolid::GetObjectTranslation",2094688,3407331,98,565
"all;g4run;libG4geometry;G4NormalNavigation::ComputeStep",1153762969,1790479691,29796,120363
"all;g4run;libG4geometry;G4ModifiedMidpoint::G4ModifiedMidpoint",197498137,271129661,3491,23806
"all;g4run;libG4geometry;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::Stepper",700654617,1046581622,9344,104124
"all;g4run;libG4geometry;operator<<",446596537,578170517,15583,54017
"all;g4run;libG4geometry;G4Paraboloid::Clone",302178362,514919262,2374,51162
"all;g4run;libG4geometry;_G4cout_p@plt",3488532,2056834,0,283
"all;g4run;libG4geometry;0x00000000000f76ab",20238539,34951362,287,2301
"all;g4run;libG4geometry;G4Navigator::GetGlobalExitNormal",140949499,213250747,719,13447
"all;g4run;libG4geometry;G4SimpleLocator::EstimateIntersectionPoint",366392642,505648005,14367,44285
"all;g4run;libG4geometry;G4ChordFinder::ApproxCurvePointS",247728759,408483696,10801,21907
"all;g4run;libG4geometry;G4Trap::operator=",247026422,319111873,2910,64894
"all;g4run;libG4geometry;G4ChordFinder::ApproxCurvePointV",62106483,116999324,969,5605
"all;g4run;libG4geometry;0x0000000000194047",2786536,5254336,0,155
"all;g4run;libG4geometry;G4Trap::SurfaceNormal",1275656675,2263389128,23332,205946
"all;g4run;libG4geometry;std::vector<G4FieldManager*, std::allocator<G4FieldManager*> >::_M_realloc_insert<G4FieldManager* const&>",1116205468,1902947919,24465,128357
"all;g4run;libG4geometry;G4DisplacedSolid::SetObjectRotation",13954440,21802550,109,2642
