id,instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity",150200499,190205038,157623720,30879149,152461882,25342428
"all;g4run;libG4processes;0x0000000000a0d3cd",0,0,0,191853,0,0
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection",150266842,201574622,142104080,25813865,157638435,25607426
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::CrossSectionLog",0,0,0,129639,0,0
"all;g4run;libG4processes;0x0000000000380a40",2222190,1305895,0,331776,0,0
"all;g4run;libG4processes;G4Clebsch::WignerLittleD",2249267,1290300,0,413405,864127,1197844
"all;g4run;libG4processes;G4InuclNuclei::clear",15515232,24517287,16866954,3734735,20180650,2311925
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",23254896,29973349,25800792,6258468,26717326,3851995
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling",0,0,0,149369,659137,368210
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetTransitionRandom",25346571,20940101,18722352,2476992,19952381,3489843
"all;g4run;libG4processes;G4IonsShenCrossSection::calEcmValue",33752509,35897319,38949748,3820084,21062339,21907465
"all;g4run;libG4processes;G4FTFModel::SamplingNucleonKinematics",0,0,0,106611,0,0
"all;g4run;libG4processes;0x0000000000a5169e",3424457,2495098,7144168,1255996,3347096,0
"all;g4run;libG4processes;0x00000000008b6d55",4388827,3608666,3471835,1153422,3343344,607183
"all;g4run;libG4processes;G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator",2081096,3675205,1210020,477629,2337920,1371788
"all;g4run;libG4processes;G4CrossSectionSourcePtr::operator()@plt",22114524,25284289,16844529,3575926,18554042,2154773
"all;g4run;libG4processes;0x0000000000a1190f",1098258,1210320,3757719,0,969144,0
"all;g4run;libG4processes;0x00000000008b6d17",13635227,24300329,12988715,2700248,24287165,1964292
"all;g4run;libG4processes;G4CascadeInterpolator<30>::printBins@plt",23371777,17911630,15922231,2740789,18644894,3575757
"all;g4run;libG4processes;G4RKFieldIntegrator::GetPionPotential",0,0,0,0,876170,562795
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::DeRegister@plt",0,1291740,0,0,0,0
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector",135127209,163517265,171550837,19424643,147280127,26776716
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::ExciteParticipants",0,0,0,0,0,301990
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache@plt",0,0,1261581,118123,0,0
"all;g4run;libG4processes;0x0000000000f190b6",0,0,1335350,0,0,0
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache",18822546,38835799,22332055,6895121,29523716,2937322
"all;g4run;libG4processes;G4SeltzerBergerModel::FindDirectoryPath",112016893,120963465,112601089,10354063,92565539,24795195
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::PreparePhysicsTable",0,1287589,2339051,0,0,863679
"all;g4run;libG4processes;G4ScoreSplittingProcess::StartTracking",225259612,242734145,214544479,26888982,143592516,102493641
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetScatteringAngle",123173945,129686350,130091014,14950780,103474199,32037154
"all;g4run;libG4processes;G4BinaryCascade::UpdateTracksAndCollisions",0,0,0,289240,0,704726
"all;g4run;libG4processes;0x0000000000833dba",3399755,1332184,2559284,435117,1969706,1215124
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation",0,0,0,235531,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::printTable",0,0,0,0,0,479959
"all;g4run;libG4processes;G4CacheReference<G4TwoBodyAngularDist*>::Destroy",0,0,0,113487,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions",10237832,6311748,3712214,1121508,2461565,693875
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()",0,1193825,0,0,963290,0
"all;g4run;libG4processes;G4Radioactivation::CalculateChainsFromParent",0,3762763,0,384301,855935,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMfunctions",2615972465,2974347869,2870115813,603295644,2548734400,378758016
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2",23868934,38162482,27634204,2142535,16678678,8168033
"all;g4run;libG4processes;G4OpticalParameters::PrintWarning",0,0,0,122055,870318,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData",1158340,0,1187737,149221,0,0
"all;g4run;libG4processes;0x000000000083fd17",2146396,1171718,1180183,128638,754368,1659202
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",8848487,14864384,10838542,3837690,12792186,2721420
"all;g4run;libG4processes;G4PhysicsTableHelper::PreparePhysicsTable@plt",129493240,148825207,137308340,17324242,119056271,41438223
"all;g4run;libG4processes;std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append",28473180,45529125,37744031,4596612,29753083,5058242
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeCrossSectionPerAtom",185704154,178495668,198382063,19077736,94019207,82532779
"all;g4run;libG4processes;std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt",2269246,1251813,2367161,0,0,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2UniformHelm",117540101,135744739,122929294,17981758,88724551,44825884
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::Initialize",12507758,18089150,16820394,5851078,12367206,4713167
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",21301288,15613772,38550489,4258600,18760401,4981437
"all;g4run;libG4processes;G4CascadeChannelTables::G4CascadeChannelTables",0,0,0,277017,861618,0
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",0,1165567,0,135487,0,1148122
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::InitialiseForElement",39649216,53737165,54766001,4709019,19193256,28242129
"all;g4run;libG4processes;G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt",0,1270415,1262183,0,0,0
"all;g4run;libG4processes;G4FissionProductYieldDist::SampleNeutronEnergies@plt",1087075,1254151,1192278,0,0,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy",4183983,6675316,6784199,195200,1818403,926294
"all;g4run;libG4processes;0x000000000083492a",39621197,38360055,33932711,5211526,38036127,16537092
"all;g4run;libG4processes;G4LossTableManager::BuildPhysicsTable",4502442,3685629,1197032,851021,8323017,1091693
"all;g4run;libG4processes;0x0000000000a028af",1011062,0,1234129,0,1731065,837577
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt",9992338,14784439,7117648,2006984,13085837,518266
"all;g4run;libG4processes;0x000000000037e030",5495256,6515173,6023833,186366,0,1828789
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",182285436,262933272,236560936,34677345,226788847,28368994
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",4904478,1148049,0,294409,747052,0
"all;g4run;libG4processes;G4RToEConvForPositron::~G4RToEConvForPositron",2050990,7294746,5663749,0,4487366,1016844
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",32333958,27768046,25335200,7441395,26248331,1931212
"all;g4run;libG4processes;G4VAtomDeexcitation::SetDeexcitationActiveRegion@plt",0,0,0,0,0,149991
"all;g4run;libG4processes;G4DNARPWBAIonisationModel::Initialise",0,1084078,0,239155,0,0
"all;g4run;libG4processes;G4ASTARStopping::Initialise",0,1217983,0,0,0,0
"all;g4run;libG4processes;0x000000000093aaac",1225145,2446698,3580159,411467,1806707,575876
"all;g4run;libG4processes;G4BetheBlochModel::GetChargeSquareRatio",0,0,0,149828,0,0
"all;g4run;libG4processes;0x000000000037f6a0",7785348,4965506,4838359,1980877,4263378,3312659
"all;g4run;libG4processes;0x00000000008b6d5c",947049,2558567,1216568,165372,1644961,591801
"all;g4run;libG4processes;std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase",2107610,7832928,10619823,899725,5016862,980228
"all;g4run;libG4processes;G4OpticalParameters::GetScintTrackInfo",4534552,10336065,7157270,804415,8655580,1763282
"all;g4run;libG4processes;0x00000000008b6d1b",5525436,8608654,2322320,639795,1907257,570309
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions",0,1141495,0,517375,854873,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable",155556300,110182452,146107623,32123938,115287900,30953328
"all;g4run;libG4processes;G4Cache<G4HadFinalState*>::~G4Cache@plt",1057941,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable",3315722,9491888,9678091,3576950,5907447,950498
"all;g4run;libG4processes;G4PolarizedAnnihilationXS::DiceEpsilon@plt",7699097,2654398,7207784,810905,3265364,0
"all;g4run;libG4processes;0x00000000008aece6",13894397,11838924,8356026,1593799,7032490,4252797
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",124189260,158960368,139263142,40582975,122977445,16657430
"all;g4run;libG4processes;G4InuclCollider::~G4InuclCollider",48103140,42187692,58114196,17007191,39781860,10287322
"all;g4run;libG4processes;G4F19GEMProbability::~G4F19GEMProbability",0,0,0,0,0,470151
"all;g4run;libG4processes;G4CascadeChannelTables::~G4CascadeChannelTables",0,0,1167833,0,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::G4GammaNuclearXS",1079237,0,0,159160,0,0
"all;g4run;libG4processes;G4HadronicParameters::IsLocked",0,0,0,0,838320,0
"all;g4run;libG4processes;G4Reggeons::Chi_pomeron",0,0,0,252853,831535,0
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseAandZ",3430799,4983750,4838776,2109824,5929811,1763237
"all;g4run;libG4processes;0x000000000083bdeb",11175714,1350843,8425298,284060,4224680,2360760
"all;g4run;libG4processes;G4NIELCalculator::G4NIELCalculator",232467083,321669957,289136689,44874329,270945447,43088415
"all;g4run;libG4processes;G4FTFParameters::Reset@plt",0,0,0,306635,807519,510530
"all;g4run;libG4processes;G4IonParametrisedLossModel::BuildRangeVector@plt",1033853,0,0,0,0,0
"all;g4run;libG4processes;0x000000000037f650",0,0,1144934,0,0,0
"all;g4run;libG4processes;0x00000000008b67f4",0,1175094,0,146056,1926176,0
"all;g4run;libG4processes;G4B10GEMProbability::G4B10GEMProbability@plt",3281807,0,0,0,0,545275
"all;g4run;libG4processes;G4SBBremTable::ClearSamplingTables",832227237,950421178,939387582,49762220,683860734,260342535
"all;g4run;libG4processes;G4Radioactivation::DecayIt",723546171,828804504,852687989,47112779,378394217,470571455
"all;g4run;libG4processes;G4VTransitionRadiation::DumpInfo",26544983,16486603,11864659,3462575,20752760,8388026
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable",71728074,55056018,68061038,12549132,47940285,4301953
"all;g4run;libG4processes;G4PAIxSection::GetEnergyTransfer",48873769,82413828,69323407,8116457,59565518,28256841
"all;g4run;libG4processes;G4VDNAModel::~G4VDNAModel@plt",14140947,18951729,9753697,1436926,21393576,925909
"all;g4run;libG4processes;G4EmCalculator::FindEnergyLossProcess",287817458,389855117,293279213,56530575,313788392,66684844
"all;g4run;libG4processes;G4F18GEMProbability::G4F18GEMProbability",1711938082,1775171244,1777014364,66768234,838592537,912610950
"all;g4run;libG4processes;G4fissionEvent::G4SmpNuDistDataU235",1006593,1338736,0,0,0,1251305
"all;g4run;libG4processes;G4PAIySection::CallError",165768063,177996702,203201104,23261140,123859941,50321442
"all;g4run;libG4processes;0x00000000009f8efe",0,0,0,141251,0,0
"all;g4run;libG4processes;G4FTFModel::GetStrings",0,0,0,259115,0,0
"all;g4run;libG4processes;G4HadronicParametersMessenger::G4HadronicParametersMessenger",0,0,0,312884,0,0
"all;g4run;libG4processes;G4OpticalParameters::GetBoundaryInvokeSD",0,0,1179547,0,1035668,0
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronInelastic",61623557,83206652,80614026,10432265,55246414,25063643
"all;g4run;libG4processes;0x0000000000945957",0,1081131,0,0,0,0
"all;g4run;libG4processes;G4PolarizedIonisationBhabhaXS::Initialize",5237370,8421131,6077450,2070669,5004141,1289013
"all;g4run;libG4processes;0x0000000000945958",0,0,0,0,0,228422
"all;g4run;libG4processes;0x0000000000f18e32",1131028,2455095,0,297417,0,1612909
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeDXSectionPerAtom",115069338,119086404,115629634,24367121,101881429,18320605
"all;g4run;libG4processes;G4INCL::ParticleList::rotateMomentum@plt",3380995,1312625,1214986,348432,875415,0
"all;g4run;libG4processes;0x00000000008b6bb5",2078906,7301488,1196717,529126,3665485,0
"all;g4run;libG4processes;G4PhysicsVector::Value",0,1217362,0,144456,0,0
"all;g4run;libG4processes;G4CascadeInterface::ApplyYourself",152593406,166259728,139841926,49647068,161838259,12181043
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::G4ChipsPionPlusInelasticXS",0,0,1122883,0,0,0
"all;g4run;libG4processes;0x000000000037d4f0",0,0,1241212,0,0,0
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boost@plt",2214884,0,2277056,0,765816,0
"all;g4run;libG4processes;G4BinaryCascade::Capture",6514828,6394126,5789321,155256,2629069,3944486
"all;g4run;libG4processes;G4EvaporationDefaultGEMFactory::~G4EvaporationDefaultGEMFactory@plt",0,1198009,0,0,0,0
"all;g4run;libG4processes;MCGIDI_POPs_initial@plt",655867,0,0,0,0,0
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor",17811556,10056320,16791964,3391504,14272829,1104957
"all;g4run;libG4processes;G4NucleiModel::worthToPropagate",1110004,0,0,0,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasComplexFZ",7449673,3664558,5786705,612950,2544267,6177047
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::LoadData",2630204559,3311560606,2930712635,514941594,2876994827,549957307
"all;g4run;libG4processes;G4MolecularConfiguration::PrintState@plt",1067194,7608601,1191866,1116573,6588823,0
"all;g4run;libG4processes;G4ChargeExchangeProcess::BuildPhysicsTable",1129097,1286807,0,133303,840611,0
"all;g4run;libG4processes;G4HadElementSelector::G4HadElementSelector",4870218743,5225843256,5324911936,314137810,3066283286,2187434614
"all;g4run;libG4processes;0x00000000008ad1af",7216653,18169409,5893767,1442151,8618553,3613219
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetQ2_2",725894322,820315962,833494073,58111242,540451390,201388643
"all;g4run;libG4processes;0x00000000009f25ba",4456363,0,3885505,0,0,3484697
"all;g4run;libG4processes;0x00000000008aeceb",0,0,2470644,0,0,0
"all;g4run;libG4processes;0x0000000000a1b3ee",993193,0,1285072,311708,0,0
"all;g4run;libG4processes;G4ChipsProtonInelasticXS::G4ChipsProtonInelasticXS",5301828854,6010142502,5788346178,807561880,4395226221,1630598203
"all;g4run;libG4processes;G4BetheBlochModel::G4BetheBlochModel",0,0,0,0,0,412207
"all;g4run;libG4processes;G4PAIySection::SumOverIntervaldEdx",3131888,4872613,5944104,883318,2020028,1325536
"all;g4run;libG4processes;G4NeutronElectronElModel::~G4NeutronElectronElModel@plt",15498829,32233046,25252498,1169150,10976943,7210566
"all;g4run;libG4processes;G4EquilibriumEvaporator::~G4EquilibriumEvaporator",3479935,10881155,7068650,3271440,7340242,1796440
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade",0,1225641,2372626,129028,1688001,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetFunctions",38847017,41424905,46848188,2086667,29374759,12545951
"all;g4run;libG4processes;G4NeutrinoElectronProcess::PostStepDoIt",0,0,0,443010,0,0
"all;g4run;libG4processes;G4StatMFChannel::GetFragments",6575436,4822924,2517891,287238,2366432,376428
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions",0,0,1252077,0,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",93505642,92783690,99026662,18706975,99732918,17152386
"all;g4run;libG4processes;0x000000000037e7c0",7828595,11623623,12046235,2197015,8518349,290998
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",1132709,0,0,747223,729119,513994
"all;g4run;libG4processes;G4SBBremTable::ReadCompressedFile",355476373,355665716,385639528,18561619,221846400,90633141
"all;g4run;libG4processes;0x00000000008019bd",23199514,19802207,21335943,2587400,20577448,5123106
"all;g4run;libG4processes;0x00000000008aec9a",4227872,4793179,1219640,418279,0,1708944
"all;g4run;libG4processes;G4InuclParticle::setMomentum",0,0,0,0,799250,0
"all;g4run;libG4processes;G4CollisionNNToNNstar::G4CollisionNNToNNstar",805481,2112327,1399834,339413,1652512,1120918
"all;g4run;libG4processes;G4ResonanceNames::G4ResonanceNames",1297300,0,0,0,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos",317007118,368772628,363327955,32562853,227927667,137130339
"all;g4run;libG4processes;G4StatMFMicroPartition::CalcPartitionProbability",9219906,11443202,7135068,799658,934465,5085078
"all;g4run;libG4processes;G4VStateDependent::G4VStateDependent@plt",3147396,5792055,7951529,653213,3590137,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",5547173,3952807,3537144,1694414,4146977,2741644
"all;g4run;libG4processes;G4NeutronCaptureXS::Initialise",16585526,17654665,20877390,2992332,16234332,3417432
"all;g4run;libG4processes;G4INCL::NNToNNOmegaChannel::NNToNNOmegaChannel@plt",0,0,0,135464,0,546648
"all;g4run;libG4processes;G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt",2211515,0,8623194,938938,793993,395834
"all;g4run;libG4processes;G4NucleiModel::~G4NucleiModel",11081188,6293209,10541686,2324900,6723411,0
"all;g4run;libG4processes;0x0000000000a00c5a",0,0,0,163747,0,0
