id,instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses
"all;g4run;libG4processes;G4BraggModel::HasMaterial",2156891,0,24915,0
"all;g4run;libG4processes;G4eMultipleScattering::IsApplicable",0,0,25527,1766
"all;g4run;libG4processes;0x00000000003ae774",3338240,1188152,0,33704
"all;g4run;libG4processes;0x00000000003b6720",1071576,627805,37116,0
"all;g4run;libG4processes;G4FragmentingString::MassT2",0,0,0,3554
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::~G4GeneralPhaseSpaceDecay",0,595120,0,0
"all;g4run;libG4processes;0x00000000003cc454",1001110,612961,44196,29545
"all;g4run;libG4processes;0x00000000003d0be0",1027782,628704,0,15612
"all;g4run;libG4processes;G4MuPairProductionModel::ComputeDEDXPerVolume",2871414,1139760,0,113
"all;g4run;libG4processes;G4FermiBreakUpVI::BreakFragment",0,0,0,4316
"all;g4run;libG4processes;G4PionZeroField::G4PionZeroField",0,703296,0,0
"all;g4run;libG4processes;G4CollisionComposite::BufferedCrossSection",947673,0,0,4876
"all;g4run;libG4processes;G4FTFParamCollPionProj::G4FTFParamCollPionProj",1072202,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getCrossSection",9316605,5709326,0,33814
"all;g4run;libG4processes;0x00000000003b6724",23567491,10901909,792051,123236
"all;g4run;libG4processes;0x00000000003b6bf0",163348097,88434364,4104853,822820
"all;g4run;libG4processes;G4BGGNucleonElasticXS::IsIsoApplicable",452559065,200860386,8651424,907850
"all;g4run;libG4processes;0x00000000003b2bb0",51887701,25426234,787814,640555
"all;g4run;libG4processes;G4HadDecayGenerator::~G4HadDecayGenerator",0,0,0,570
"all;g4run;libG4processes;0x00000000003cce30",0,1010868,47473,3874
"all;g4run;libG4processes;0x00000000003d0be4",0,1074971,50647,35525
"all;g4run;libG4processes;G4UniversalFluctuation::~G4UniversalFluctuation",0,0,0,210
"all;g4run;libG4processes;0x00000000003b6494",0,0,0,10398
"all;g4run;libG4processes;0x00000000003c06f4",2021600,1829725,128343,9156
"all;g4run;libG4processes;0x00000000003bf590",2966621,0,0,18877
"all;g4run;libG4processes;0x00000000003c3850",37629145,12033690,1130464,78537
"all;g4run;libG4processes;0x00000000003b6bf4",135102263,79844327,4658329,1270220
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMfinalState",2415656833,1222853564,33495026,19573964
"all;g4run;libG4processes;0x00000000003b6140",0,0,0,128
"all;g4run;libG4processes;0x00000000003b2bb4",3858433,533803,97994,28517
"all;g4run;libG4processes;0x00000000003b9d50",378016262,217855372,4754516,3271322
"all;g4run;libG4processes;0x00000000003cce34",962024,4054692,248577,31084
"all;g4run;libG4processes;G4VEmProcess::BuildLambdaTable",3369717,1759685,0,0
"all;g4run;libG4processes;G4VDiscreteProcess::PostStepGetPhysicalInteractionLength",32515823159,21020440212,1960997426,191146875
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::ChooseGenerators",1564870523,746906485,45174601,20555596
"all;g4run;libG4processes;G4ProcessManager::FindInsertPosition",0,0,28002,0
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::FillData",0,439067,779,1173
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getCrossSection",69051811,42398467,37403,360635
"all;g4run;libG4processes;G4ComponentGGNuclNuclXsc::ComputeCrossSections",1644904981,861079093,64446979,7083752
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",306725649,205631459,7676539,2723863
"all;g4run;libG4processes;0x00000000003bf594",1024228,4751460,198396,59990
"all;g4run;libG4processes;G4FermiFragmentsPoolVI::IsInPhysPairs",2027825,808145,0,0
"all;g4run;libG4processes;0x00000000003c3854",3879160,1782772,585523,118301
"all;g4run;libG4processes;G4KokoulinMuonNuclearXS::IsElementApplicable",11905883,9372980,820299,150009
"all;g4run;libG4processes;0x00000000003ac8e0",0,0,0,2310
"all;g4run;libG4processes;0x00000000003b6144",0,0,345,0
"all;g4run;libG4processes;0x00000000003b9d54",170861163,118205149,4515865,1826573
"all;g4run;libG4processes;0x00000000003b37b0",571007998,327153721,25846934,2657073
"all;g4run;libG4processes;std::vector<G4HadSecondary, std::allocator<G4HadSecondary> >::_M_realloc_insert<G4HadSecondary>",0,0,53672,8555
"all;g4run;libG4processes;G4CascadeInterpolator<10>::getBin",6909939,3956865,153870,169603
"all;g4run;libG4processes;G4VHadDecayAlgorithm::IsDecayAllowed",554978707,258005447,12849710,7448687
"all;g4run;libG4processes;G4GeneralNNCollision::IsInCharge",2635115,849638,54969,8815
"all;g4run;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack*>",927969,1193596,154672,0
"all;g4run;libG4processes;std::vector<G4VCrossSectionDataSet*, std::allocator<G4VCrossSectionDataSet*> >::_M_realloc_insert<G4VCrossSectionDataSet* const&>",1461940,0,0,0
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetChipsCrossSection",7014552,5199434,742944,219737
"all;g4run;libG4processes;0x00000000003b37b4",2129293655,1468950166,115829588,13414712
"all;g4run;libG4processes;G4ProcessManagerMessenger::~G4ProcessManagerMessenger@plt",0,0,0,638
"all;g4run;libG4processes;0x00000000003c0dc4",0,566651,0,0
"all;g4run;libG4processes;G4ProductionCutsTable::ScanAndSetCouple",7344976997,3919162587,182206774,83228
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getCrossSection",934624,1157793,0,0
"all;g4run;libG4processes;0x00000000003d14d4",1001283,0,0,0
"all;g4run;libG4processes;0x00000000003ce2b0",1111796,0,0,9891
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay",2061748,0,53265,0
"all;g4run;libG4processes;G4EmModelManager::FillDEDXVector",24664643,11713192,186957,12221
"all;g4run;libG4processes;G4SeltzerBergerModel::ComputeDXSectionPerAtom",2677109979,1156547573,3272102,59785
"all;g4run;libG4processes;G4hPairProductionModel::~G4hPairProductionModel",0,0,0,244
"all;g4run;libG4processes;G4InteractionContent::~G4InteractionContent",1094609,0,0,0
"all;g4run;libG4processes;G4UrbanMscModel::SampleCosineTheta",65253174723,45310368056,4113790107,447269457
"all;g4run;libG4processes;G4BinaryCascade::CheckPauliPrinciple",2342962,1245646,111978,15554
"all;g4run;libG4processes;G4EquilibriumEvaporator::getPARLEVDEN",26598302,20981477,720037,475747
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getCrossSection",86854729,58701766,23663,358582
"all;g4run;libG4processes;0x00000000003cd724",944701,0,0,0
"all;g4run;libG4processes;0x00000000003bcd00",1460899,0,0,0
"all;g4run;libG4processes;0x00000000003ce2b4",4763821,3750266,85015,39498
"all;g4run;libG4processes;G4GEMProbability::I3",1722790247,1375143719,1182402,93015
"all;g4run;libG4processes;0x00000000003b05c4",0,0,0,2667
"all;g4run;libG4processes;0x00000000003ca884",835508,0,0,0
"all;g4run;libG4processes;0x00000000003d11c4",1668376,0,0,0
"all;g4run;libG4processes;G4BraggModel::SampleSecondaries",36143786,17824870,1969483,302001
"all;g4run;libG4processes;G4NucleiModel::sortPartners",256438197,94590345,1125200,2369184
"all;g4run;libG4processes;G4WentzelVIModel::ComputeTruePathLengthLimit",3853929311,2460284271,423583230,33059849
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getMultiplicity",0,0,114611,4638
"all;g4run;libG4processes;G4MuPairProductionModel::ComputMuPairLoss",0,1331891,0,0
"all;g4run;libG4processes;G4eCoulombScatteringModel::ComputeCrossSectionPerAtom",61166221,29622082,63446,6790
"all;g4run;libG4processes;G4IonFluctuations::Factor",112942035,86199473,11180491,2166629
"all;g4run;libG4processes;0x00000000003bcd04",0,0,53450,0
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralWoodsSaxon",7452911079,1928137574,17979763,9077159
"all;g4run;libG4processes;0x00000000003c56f0",996060,0,0,4779
"all;g4run;libG4processes;G4AntiNuclElastic::BesselOneByArg",1040772,1026733,0,0
"all;g4run;libG4processes;0x00000000003b3410",0,534756,48346,18093
"all;g4run;libG4processes;std::swap<G4Nucleon>",1021508,2564050,21812,6011
"all;g4run;libG4processes;G4NuclearFermiDensity::G4NuclearFermiDensity",943135,568782,116147,53159
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos",1009387,0,0,0
"all;g4run;libG4processes;G4PreCompoundNucleon::ProbabilityDistributionFunction",597171966,257402165,383071,88104
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::HadrNucDifferCrSec",13088130073,4327510434,303631,2758296
"all;g4run;libG4processes;_GLOBAL__sub_I_G4VEvaporation.cc",0,0,0,1690
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",0,0,47703,0
"all;g4run;libG4processes;0x00000000003c8890",2970190,2781784,7476,96330
"all;g4run;libG4processes;G4ICRU73QOModel::GetOscillatorEnergy",59481542,19056127,10569,2758
"all;g4run;libG4processes;G4ProcessManager::EndTracking",20452981132,15360752844,1172303441,128923762
"all;g4run;libG4processes;G4VProcess::G4VProcess",0,624404,17279,0
"all;g4run;libG4processes;G4VCollision::CrossSection",1333895,0,0,0
"all;g4run;libG4processes;0x00000000003b3414",1923173,1612850,102781,40288
"all;g4run;libG4processes;G4AngularDistributionPP::CosTheta",4411266,1297459,0,0
"all;g4run;libG4processes;G4LundStringFragmentation::Splitup",5956117,1112848,125579,60702
"all;g4run;libG4processes;G4GammaNuclearXS::GetIsoCrossSection",163222706158,109458614020,14433222258,1029749437
"all;g4run;libG4processes;0x00000000003b0574",934706,0,56408,0
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomInuclPowers",478929281,153288177,666044,524180
"all;g4run;libG4processes;0x00000000003b0534",930185,0,0,5047
"all;g4run;libG4processes;G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj",1351361,639049,0,0
"all;g4run;libG4processes;G4MollerBhabhaModel::ComputeDEDXPerVolume",20196795,12284377,37047,3409
"all;g4run;libG4processes;0x00000000003c8894",146390420,80310971,997929,1428393
"all;g4run;libG4processes;0x00000000003b0220",2193044,1516045,2642,0
"all;g4run;libG4processes;G4PreCompoundHe3::GetRj",10611979,1802956,0,0
"all;g4run;libG4processes;G4BraggIonModel::ElectronicStoppingPower",20246680,16381234,58487,2662
"all;g4run;libG4processes;G4FermiFragmentsPoolVI::IsPhysical",3933922,0,0,0
"all;g4run;libG4processes;G4FermiMomentum::~G4FermiMomentum",0,0,0,3180
"all;g4run;libG4processes;0x00000000003b87b0",12126108,12754330,1555273,152731
"all;g4run;libG4processes;0x00000000003d2f04",1028962,981080,165926,22544
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getCrossSection",1048951,0,0,10415
"all;g4run;libG4processes;G4EmModelManager::GetModel",0,0,0,1512
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SetMassCut",1205736,0,80434,10374
"all;g4run;libG4processes;0x00000000003b87b4",36910187,27976110,2827253,532263
"all;g4run;libG4processes;std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_erase",6034351,3662987,43386,25456
"all;g4run;libG4processes;G4CascadParticle::operator=",2157672866,1364607237,35221757,18272165
"all;g4run;libG4processes;0x00000000003d2c34",0,0,0,4578
"all;g4run;libG4processes;G4InuclSpecialFunctions::csNN",95421651,50506198,1790278,1333942
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SaveKinematics",953578781,523944659,44655775,7103276
"all;g4run;libG4processes;G4CascadeCoalescence::clusterType",721686811,411920095,449316,388026
"all;g4run;libG4processes;G4EmCorrections::ComputeIonCorrections",0,617348,211511,0
"all;g4run;libG4processes;0x00000000003cbfa0",992821,599682,47612,3071
"all;g4run;libG4processes;0x00000000003cffa0",1029611,0,0,0
"all;g4run;libG4processes;0x00000000003c8c90",108981682,63631238,1757984,906675
"all;g4run;libG4processes;G4CollisionOutput::removeRecoilFragment",173237989,147762479,9596791,2381729
"all;g4run;libG4processes;G4MuBremsstrahlung::G4MuBremsstrahlung",0,0,0,2678
"all;g4run;libG4processes;G4BinaryCascade::DeExcite",0,0,0,4768
"all;g4run;libG4processes;std::vector<G4SPPartonInfo*, std::allocator<G4SPPartonInfo*> >::_M_realloc_insert<G4SPPartonInfo*>",0,0,0,5624
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",0,580523,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getOutgoingParticleTypes",5866716,1340254,475121,8774
"all;g4run;libG4processes;0x00000000003c29c0",44549405,24485653,907476,254751
"all;g4run;libG4processes;G4CascadeNNChannel::findCrossSection",3789584472,2714935316,17670631,20176171
"all;g4run;libG4processes;0x00000000003cbfa4",62884516,47737760,2684827,652731
"all;g4run;libG4processes;0x00000000003c8c94",105360783,50484905,1283069,1265518
"all;g4run;libG4processes;0x00000000003ad580",0,0,0,11074
"all;g4run;libG4processes;G4hIonisation::InitialiseEnergyLossProcess",0,953900,0,0
"all;g4run;libG4processes;G4ComponentGGNuclNuclXsc::GetInelasticElementCrossSection",349757266,168416624,15321874,1915984
"all;g4run;libG4processes;0x00000000003b1fa0",0,3081645,2359,0
"all;g4run;libG4processes;G4CascadeDeexcitation::~G4CascadeDeexcitation",791346,0,0,0
"all;g4run;libG4processes;0x00000000003ad540",8100720,7190671,279314,111826
"all;g4run;libG4processes;pFragmentAllocator",54984688,36068893,2531367,959148
"all;g4run;libG4processes;0x00000000003c29c4",252054340,120634075,6269546,1230031
"all;g4run;libG4processes;0x00000000003c1a60",2743863,372498,32908,0
"all;g4run;libG4processes;G4EmElementSelector::G4EmElementSelector",10295539,544443,60736,13301
"all;g4run;libG4processes;0x00000000003ad584",11355043,1124380,0,10867
"all;g4run;libG4processes;0x00000000003b1fa4",2014528,0,0,10491
"all;g4run;libG4processes;0x00000000003ad544",19483310,11843085,835625,294972
"all;g4run;libG4processes;0x00000000003b5cd0",90351388,65271428,1186066,594911
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::ComputeCrossSections",2676871982,1257631535,59314562,7297774
"all;g4run;libG4processes;G4KalbachCrossSection::ComputeCrossSection",2469298936,1045532135,4199016,996125
"all;g4run;libG4processes;G4Fancy3DNucleus::GetMassNumber",1962934,1117710,209951,21595
"all;g4run;libG4processes;0x00000000003d3250",23426337,21403295,237979,174236
"all;g4run;libG4processes;0x00000000003c1a64",96644887,39758589,1554026,1199694
"all;g4run;libG4processes;G4DiffractiveExcitation::GaussianPt",3461103,4775682,0,48141
"all;g4run;libG4processes;G4WentzelVIModel::Initialise",0,0,111579,0
"all;g4run;libG4processes;0x00000000003b5cd4",24972142,12338904,1287612,572789
"all;g4run;libG4processes;G4EnergyRangeManager::BuildPhysicsTable",0,0,0,1513
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity",10506651,1281311,0,15694
"all;g4run;libG4processes;0x00000000003d3f00",0,595154,0,7832
"all;g4run;libG4processes;0x00000000003cfc40",2172528,835716,0,0
"all;g4run;libG4processes;0x00000000003d3254",11898827,5695568,189077,131788
"all;g4run;libG4processes;G4LossTableManager::GetEnergyLossProcess",544349946,466332512,69042961,8815776
"all;g4run;libG4processes;0x00000000003b8e34",0,0,0,5596
"all;g4run;libG4processes;0x00000000003b5f94",0,0,0,5646
"all;g4run;libG4processes;0x00000000003d3f04",2145665,1561272,126757,58420
"all;g4run;libG4processes;G4NucleiModel::forceFirst",450082226,266299307,6400761,2705296
"all;g4run;libG4processes;G4PhotoNuclearCrossSection::GetFunctions",0,0,0,4348
"all;g4run;libG4processes;G4EmElementSelector::~G4EmElementSelector",2218906,581219,100748,346
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >",562473659,251918725,4184947,4486431
"all;g4run;libG4processes;G4PolynomialPDF::~G4PolynomialPDF",0,0,0,170
"all;g4run;libG4processes;G4GammaNuclearXS::GetElementCrossSection",1355124112,878668666,105423146,6580920
"all;g4run;libG4processes;0x00000000003bbba0",14132985,6009241,90255,55164
"all;g4run;libG4processes;G4eeToTwoGammaModel::Initialise",0,0,4146,0
"all;g4run;libG4processes;0x00000000003cc880",29787481,26691129,2473035,262612
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::deExcite",1495395643,748420129,35393913,12861150
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getCrossSection",0,1202685,0,17261
"all;g4run;libG4processes;0x00000000003c3bd0",2076078,1279493,55593,85198
"all;g4run;libG4processes;0x00000000003ccfe0",94813482,53829848,8559120,685682
"all;g4run;libG4processes;G4Transportation::PostStepDoIt",73322444490,45259000903,3900055500,259841800
"all;g4run;libG4processes;0x00000000003bbba4",11858037,4631046,447668,227353
"all;g4run;libG4processes;G4ProcessManager::StartTracking",23664895325,13618999274,1070630069,130981191
"all;g4run;libG4processes;0x00000000003bf9d4",0,0,1830,0
"all;g4run;libG4processes;0x00000000003be014",0,560144,0,0
"all;g4run;libG4processes;0x00000000003c2000",2199397,0,0,0
"all;g4run;libG4processes;0x00000000003cc884",9293541,9530046,1132409,195813
"all;g4run;libG4processes;G4NucleiModel::getCurrentDensity",896461754,586501972,6989940,7847718
"all;g4run;libG4processes;0x00000000003ccfe4",2897100,0,167626,0
"all;g4run;libG4processes;G4Nucleon::G4Nucleon",18384491,13515469,614124,47680
"all;g4run;libG4processes;0x00000000003b9720",64706159,36017110,1098714,636031
"all;g4run;libG4processes;0x00000000003c3bd4",78149692,44824400,1207155,1420808
"all;g4run;libG4processes;G4FragmentingString::SetRightPartonStable",996695,657562,0,0
"all;g4run;libG4processes;G4RegionModels::~G4RegionModels",0,0,0,250
"all;g4run;libG4processes;0x00000000003bc7e0",0,608156,0,9904
"all;g4run;libG4processes;G4ICRU73QOModel::GetShellEnergy",4260536,2513348,5643,0
