id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libc",,,,,,
"all;g4run;libG4processes;G4NeutronCaptureXS::GetIsoCrossSection",39754249,6989259,151783,4856488,108381,571
"all;g4run;libG4processes;0x000000000037d9c0",698467,170863,4536,111794,5785,57
"all;g4run;libG4processes;0x000000000083e8d3",2092812,469652,3309,432529,3111,40
"all;g4run;libG4processes;G4Clebsch::TriangleCoeff",698350,161772,0,313305,0,0
"all;g4run;libG4processes;G4EmParameters::SetLPM@plt",6978538,1745059,7588,1185372,6778,38
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::G4ParallelWorldScoringProcess",559441445,142372898,1900976,88435818,1132198,9519
"all;g4run;libG4processes;G4Clebsch::Wigner6J",81652897,16490188,341764,8804033,230029,1135
"all;g4run;libG4processes;0x0000000000efc43f",0,0,1476,0,0,0
"all;g4run;libG4processes;G4StatMFMicroPartition::CoulombFreeEnergy",25815976,6486750,42047,5593172,32274,504
"all;g4run;libG4processes;G4CoulombBarrier::G4CoulombBarrier@plt",0,0,0,245191,0,0
"all;g4run;libG4processes;0x000000000083608c",0,178700,8690,518485,4997,76
"all;g4run;libG4processes;G4HadronicException::G4HadronicException",0,183848,0,0,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::ChooseDist",38360059,9867898,45533,6258838,63740,362
"all;g4run;libG4processes;G4Na25GEMChannel::~G4Na25GEMChannel",0,0,1807,0,0,0
"all;g4run;libG4processes;0x0000000000a2a7f5",696811,192226,12576,0,3880,60
"all;g4run;libG4processes;G4IntraNucleiCascader::finalize",296014499,71614297,931260,52227661,621074,4557
"all;g4run;libG4processes;G4BinaryCascade::Propagate1H1",0,0,0,0,0,19
"all;g4run;libG4processes;G4KineticTrack::G4KineticTrack",0,0,0,98033,0,0
"all;g4run;libG4processes;0x000000000037d970",0,0,2377,0,0,0
"all;g4run;libG4processes;0x00000000008e2ff6",2093223,690985,12593,304927,4269,57
"all;g4run;libG4processes;G4CollisionOutput::setRemainingExitationEnergy",4887454,1970597,27082,1320329,15527,99
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt",4888045,751446,6688,679283,1048,59
"all;g4run;libG4processes;G4Fancy3DNucleus::ChoosePositions",78156251,16956788,258462,11567076,161682,1545
"all;g4run;libG4processes;0x000000000037d0d0",698177,0,2440,0,1418,20
"all;g4run;libG4processes;G4FTFParameters::InitForInteraction",5581477,152060,17706,386843,11616,39
"all;g4run;libG4processes;0x0000000000b362aa",698453,389236,3808,105796,1516,0
"all;g4run;libG4processes;0x00000000008b6d26",1395872,0,12778,202021,3243,20
"all;g4run;libG4processes;0x00000000008b6d67",14654126,1982603,62044,1080836,26256,218
"all;g4run;libG4processes;0x0000000000f69b64",20923269,3838226,104838,2946975,54338,370
"all;g4run;libG4processes;0x0000000000e969e8",694009,193436,0,120017,0,0
"all;g4run;libG4processes;G4PenelopeComptonModel::~G4PenelopeComptonModel@plt",693924,0,0,0,2434,0
"all;g4run;libG4processes;0x0000000000b362af",0,0,0,0,1551,0
"all;g4run;libG4processes;G4RToEConvForElectron::G4RToEConvForElectron@plt",698244,161571,1921,425833,1024,0
"all;g4run;libG4processes;G4ITStepProcessor::SetTrack@plt",20229998,6621718,77657,3350062,49527,484
"all;g4run;libG4processes;G4EvaporationDefaultGEMFactory::GetChannel",696039,0,3426,0,1577,39
"all;g4run;libG4processes;0x0000000000f69b69",4883513,2960978,32824,1064577,17462,272
"all;g4run;libG4processes;0x0000000000f087a4",3490305,334544,2264,334423,1569,19
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::AmplitudeNear",20923681,4551380,60396,2428207,51319,349
"all;g4run;libG4processes;0x00000000006c9fe9",1396807,180493,2062,258735,3953,20
"all;g4run;libG4processes;0x0000000000b3629a",4185190,196971,29869,1163669,18306,57
"all;g4run;libG4processes;G4TwoBodyAngularDist::GetInstance@plt",1390247,1038872,10325,555035,5543,40
"all;g4run;libG4processes;G4VXTRenergyLoss::SpectralXTRdEdx",0,0,0,0,1721,0
"all;g4run;libG4processes;G4DNAMillerGreenExcitationModel::S_2p@plt",696486,0,3813,0,0,20
"all;g4run;libG4processes;G4EmParameters::MscSkin@plt",1394015,0,0,0,2963,19
"all;g4run;libG4processes;G4NeutronKiller::SetKinEnergyLimit@plt",698410,158407,2551,109242,0,19
"all;g4run;libG4processes;0x00000000008b0734",76749847,18497004,204122,13260961,105804,1477
"all;g4run;libG4processes;0x0000000000b3f8f8",698389,0,1549,108201,0,0
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetElementCrossSection",14658088,4427639,71013,2424782,40444,211
"all;g4run;libG4processes;G4ProcessTableMessenger::~G4ProcessTableMessenger@plt",0,579754,2523,129080,9158,20
"all;g4run;libG4processes;G4INCL::CoulombNonRelativistic::getCoulombRadius@plt",697873,321507,2826,106687,0,19
"all;g4run;libG4processes;0x000000000083d84a",4185706,1222027,8560,1059460,3156,116
"all;g4run;libG4processes;G4ChipsProtonInelasticXS::CalculateCrossSection",16087500342,4050620167,39434778,2517375209,24060150,221875
"all;g4run;libG4processes;G4FTFParamCollPionProj::G4FTFParamCollPionProj",4189039,160104,10673,0,6885,0
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorNucleonInelastic",4188215,1015306,35014,1131494,11550,114
"all;g4run;libG4processes;G4SBBremTable::SampleEnergyTransfer",593191015,134068330,1261734,84746094,816235,8058
"all;g4run;libG4processes;0x0000000000ef79e4",2092974,369664,6712,357347,1470,20
"all;g4run;libG4processes;G4RKPropagation::G4RKPropagation",13252031,1544730,60305,1768455,42622,193
"all;g4run;libG4processes;0x00000000008b0739",318351549,82471106,926245,57951075,552193,5225
"all;g4run;libG4processes;std::vector<G4BCAction*, std::allocator<G4BCAction*> >::_M_realloc_insert<G4BCAction*>",0,0,2641,0,0,0
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMfinalState",697884,321551,2564,0,2656,0
"all;g4run;libG4processes;0x000000000083d84f",13261770,4057481,16225,1646653,8950,81
"all;g4run;libG4processes;G4GoudsmitSaundersonTable::LoadMSCData",2710085671,635136498,8259559,410599675,4851821,44155
"all;g4run;libG4processes;G4MuonicAtomDecay::DecayIt",18144150,5697245,62315,2830917,42885,210
"all;g4run;libG4processes;G4N16GEMChannel::~G4N16GEMChannel",697428,0,0,0,0,0
"all;g4run;libG4processes;G4VEmProcess::BuildLambdaTable",60710482,11420025,134980,5336323,57776,476
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::ChooseGenerators",25820269,5810863,97306,4983647,53256,328
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",54408257,9822098,334876,5234528,302587,1059
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase",2091328,360004,0,259445,0,19
"all;g4run;libG4processes;0x000000000037e660",1391038,651353,0,215636,0,20
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionQGS_FTF",23028420,6214527,120404,3539906,52279,466
"all;g4run;libG4processes;0x00000000008c2946",1396822,0,1861,0,1764,0
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray",0,0,0,267730,0,0
"all;g4run;libG4processes;G4FTFAnnihilation::Create2QuarkAntiQuarkStrings",694691,167139,7725,0,5924,38
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()",697968,0,0,0,0,0
"all;g4run;libG4processes;0x000000000083e8db",5585714,1357073,23873,337715,16264,99
"all;g4run;libG4processes;G4VCrossSectionDataSet::ComputeCrossSection",4886640,489878,8877,326968,8431,76
"all;g4run;libG4processes;0x000000000082eb14",2792953,580005,15143,0,3628,118
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMGsPhis",203023640,25197945,1124974,16182052,835451,4230
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay",21626450,5222871,23015,1603136,16742,134
"all;g4run;libG4processes;G4StatMFMacroBiNucleon::CalcMeanMultiplicity",698452,0,19349,0,13840,57
"all;g4run;libG4processes;G4SeltzerBergerModel::ComputeDXSectionPerAtom",36285031,9534163,110973,5337529,61614,758
"all;g4run;libG4processes;0x0000000000a18645",4885677,360270,1797,259732,10932,38
"all;g4run;libG4processes;G4UrbanMscModel::SampleCosineTheta",20236434,1942575,78950,3309277,46735,336
"all;g4run;libG4processes;nfu_free@plt",2090182,202649,0,111038,1381,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::G4CascadeFinalStateAlgorithm",39756410,11643136,112811,7915025,88744,655
"all;g4run;libG4processes;0x0000000000a2a7fc",0,0,0,0,0,20
"all;g4run;libG4processes;0x00000000008b6d2a",2094029,473552,10576,102330,5644,41
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralWoodsSaxon",117894163,28513446,356301,18370761,240682,1773
"all;g4run;libG4processes;0x0000000000873765",697562,0,3397,211349,1338,0
"all;g4run;libG4processes;0x00000000008b6d6c",12552198,3406841,47056,1642409,42383,199
"all;g4run;libG4processes;G4NucleiModel::G4NucleiModel",697602,174078,2668,337906,3112,19
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos",0,173827,0,0,0,0
"all;g4run;libG4processes;G4DNARuddIonisationModel::S_2p@plt",697765,0,0,0,0,0
"all;g4run;libG4processes;G4NuclearFermiDensity::G4NuclearFermiDensity",2091825,161929,11503,114013,6896,19
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4FastList<G4Track>*>, std::_Select1st<std::pair<int const, G4FastList<G4Track>*> >, std::less<int>, std::allocator<std::pair<int const, G4FastList<G4Track>*> > >::_M_erase",491729335,115954059,1833648,74555159,1057649,8804
"all;g4run;libG4processes;std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt",698349,158207,2409,0,1471,57
"all;g4run;libG4processes;G4LundStringFragmentation::Splitup",0,0,3334,0,1248,19
"all;g4run;libG4processes;G4AngularDistributionPP::CosTheta",696769,0,0,0,0,0
"all;g4run;libG4processes;G4EvaporationInuclCollider::~G4EvaporationInuclCollider",698370,0,4371,119901,2631,0
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomInuclPowers",0,0,2489,0,3221,0
"all;g4run;libG4processes;G4PAIySection::DifPAIySection",781055343,196440441,2486500,112598077,1554717,11500
"all;g4run;libG4processes;0x0000000000ef7d16",698390,0,0,0,1474,0
"all;g4run;libG4processes;G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj",3481867,340063,9681,0,14492,57
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath",16289273,1786327,71187,1274681,50417,353
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetSlope",62104288,16603643,173990,10052921,102784,1134
"all;g4run;libG4processes;G4ParticleHPList::Check@plt",0,201782,0,0,0,0
"all;g4run;libG4processes;G4PP2PPAngDst::~G4PP2PPAngDst",698384,0,0,0,0,0
"all;g4run;libG4processes;0x00000000008e2f6d",1392869,0,0,0,1066,0
"all;g4run;libG4processes;0x00000000009f87fd",0,178276,4571,0,1605,19
"all;g4run;libG4processes;0x0000000000f087af",3491906,726900,10314,467699,3971,19
"all;g4run;libG4processes;G4DNAEventSet::CreateEvent@plt",0,550783,0,0,1470,0
"all;g4run;libG4processes;0x0000000000b3f8ff",1395373,0,1917,0,0,19
"all;g4run;libG4processes;G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection",25113550,9763551,150058,4870567,111587,690
"all;g4run;libG4processes;0x000000000085761b",0,0,2631,97819,1183,0
"all;g4run;libG4processes;G4HadronicDeveloperParameters::DeveloperGet",0,188635,8467,219308,0,38
"all;g4run;libG4processes;G4RKPropagation::FreeTransport",22333323,3153358,133115,2999959,65176,270
"all;g4run;libG4processes;G4LossTableManager::ResetParameters",288806731,72032596,1023098,44917934,673423,4784
"all;g4run;libG4processes;G4ParticleHPFastLegendre::regularIntegrate@plt",0,0,0,0,1624,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SaveKinematics",698364,368318,0,0,1914,19
"all;g4run;libG4processes;G4CollisionOutput::removeRecoilFragment",4188852,1690682,30672,439369,32335,152
"all;g4run;libG4processes;G4CascadeNNChannel::findCrossSection",21618082,7889613,149326,4195421,87320,614
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::CrossSectionFormula",698345,0,2538,0,1370,0
"all;g4run;libG4processes;G4CRCoalescence::G4CRCoalescence@plt",698357,508368,3761,341682,0,19
"all;g4run;libG4processes;G4InuclNuclei::makeNuclearFragment",123470015,29678708,699270,16321204,552280,2684
"all;g4run;libG4processes;G4PolynomialPDF::GetX@plt",0,0,0,0,980,0
"all;g4run;libG4processes;G4hIonisation::InitialiseEnergyLossProcess",0,0,0,0,2971,0
"all;g4run;libG4processes;G4PAIModelData::SampleAlongStepTransfer@plt",698331,0,2899,0,1332,0
"all;g4run;libG4processes;G4HadronicException::what",7666724,1072286,39512,436451,10713,135
"all;g4run;libG4processes;G4CascadeColliderBase::~G4CascadeColliderBase",8372441,1841547,26224,896443,16665,136
"all;g4run;libG4processes;0x00000000008c294d",694735,162714,0,99111,2237,0
"all;g4run;libG4processes;G4EmCalculator::GetKinEnergy",37670109,8544756,219147,5253290,175037,609
"all;g4run;libG4processes;G4NIELCalculator::RecoilEnergy",4886726,1161885,34637,240163,7885,60
"all;g4run;libG4processes;G4PairProductionRelModel::InitialiseElementData",856173671,178700852,1033211,112093134,679055,11531
"all;g4run;libG4processes;std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",0,171246,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity",59313642,20988925,151498,13006486,76040,962
"all;g4run;libG4processes;G4SynchrotronRadiation::SetAngularGenerator@plt",2092752,273828,10257,375470,2930,20
"all;g4run;libG4processes;G4LossTableManager::GetEnergyLossProcess",437675506,107703546,1539812,66772963,943429,7100
"all;g4run;libG4processes;0x0000000000b38184",0,0,2181,0,0,0
"all;g4run;libG4processes;0x000000000082eb1c",697665,359997,2100,104481,3929,0
"all;g4run;libG4processes;0x0000000000ef764b",0,0,1699,0,0,0
"all;g4run;libG4processes;G4PAIxSection::ComputeLowEnergyCof@plt",0,0,2535,0,1548,0
"all;g4run;libG4processes;std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>",313640508,64718458,396658,40140024,272461,4567
"all;g4run;libG4processes;std::map<G4String, std::vector<double, std::allocator<double> >*, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::operator[]@plt",0,0,0,0,1234,0
"all;g4run;libG4processes;0x0000000000f18b39",698321,0,0,0,0,0
"all;g4run;libG4processes;G4NucleiModel::forceFirst",4189720,716454,21079,345861,11663,77
"all;g4run;libG4processes;G4ProcessManager::RemoveProcess",535581080,141166881,922348,94695750,632515,7908
"all;g4run;libG4processes;G4HadronElastic::G4HadronElastic@plt",0,157293,0,0,1221,19
"all;g4run;libG4processes;G4DNABrownianTransportation::G4ITBrownianState::G4ITBrownianState@plt",0,0,0,0,1611,0
"all;g4run;libG4processes;G4PAIySection::RePartDielectricConst",161170450,47461581,581048,27200716,347991,2726
"all;g4run;libG4processes;G4ProcessAttribute::G4ProcessAttribute@plt",7672092,550953,11842,1275215,5012,97
"all;g4run;libG4processes;std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>",221834848,45644564,922005,30767696,620161,2839
"all;g4run;libG4processes;0x000000000095fa59",2087338,326789,1822,92381,662,57
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::deExcite",179966948,25663601,685755,13402423,592365,2501
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::SetParallelWorld",83713131,17130252,202367,11675856,112817,1104
"all;g4run;libG4processes;std::_Rb_tree<G4ParticleDefinition const*, std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper>, std::_Select1st<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> >, std::less<G4ParticleDefinition const*>, std::allocator<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> > >::_M_get_insert_unique_pos@plt",697757,0,2512,115032,1454,0
"all;g4run;libG4processes;0x000000000087376f",698442,0,0,0,0,0
"all;g4run;libG4processes;G4ChannelingECHARM::ReadFromECHARM@plt",0,0,0,298388,1102,21
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetLightFq2",221197536,54842059,361892,34334905,208974,3353
"all;g4run;libG4processes;G4IntraNucleiCascader::copySecondaries",357921610,97901789,1140057,60671063,827150,5410
"all;g4run;libG4processes;G4WilsonAblationModel::G4WilsonAblationModel",693649,197643,0,0,1419,38
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag@plt",696389,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeParameters::Initialize",1392950,343830,4115,114977,6382,57
"all;g4run;libG4processes;0x00000000008c4d86",698425,173436,0,0,3897,19
"all;g4run;libG4processes;G4AntiXibMinus::Definition@plt",698148,362631,4807,365399,6993,0
"all;g4run;libG4processes;G4VEmProcess::GetCrossSection",2089295,416976,15946,326864,1169,39
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::GetErfComp",5573638,489257,64031,354842,45587,154
"all;g4run;libG4processes;G4VEmProcess::ProcessDescription",46046920,9299089,121364,5147962,94037,708
"all;g4run;libG4processes;std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>",698346,0,0,124609,3126,19
"all;g4run;libG4processes;G4OpticalParameters::GetWLSTimeProfile",120663023,19497052,624881,13856145,420841,2040
"all;g4run;libG4processes;G4BinaryCascade::PrintKTVector",0,0,0,118451,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasZmuProduct",698468,699049,3767,99348,2733,20
"all;g4run;libG4processes;G4HadProjectile::InitialiseLocal",698346,0,1929,0,1242,0
"all;g4run;libG4processes;G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register",698377,170179,1951,0,5550,39
"all;g4run;libG4processes;G4SeltzerBergerModel::Initialise",14645118,2942202,37199,1278031,24120,154
"all;g4run;libG4processes;G4ElementaryParticleCollider::pionNucleonAbsorption",1396757,0,2334,0,1125,0
"all;g4run;libG4processes;G4CascadeChannelTables::Print",0,0,0,104829,0,0
"all;g4run;libG4processes;std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt",4190526,1507903,6162,605736,6911,60
"all;g4run;libG4processes;G4PEEffectFluoModel::~G4PEEffectFluoModel",19527193,7555875,88939,3640553,40178,309
"all;g4run;libG4processes;G4HadPhaseSpaceKopylov::BetaKopylov",698101,153311,1958,0,3853,0
"all;g4run;libG4processes;G4ITStepProcessor::GetAtRestIL@plt",7677917,2216755,20056,1066797,17190,133
"all;g4run;libG4processes;0x0000000000a5962d",17441465,6128139,49254,2830512,36740,213
"all;g4run;libG4processes;G4LundStringFragmentation::Quark_AntiQuark_lastSplitting",0,702055,15961,124839,943,19
