id,cycles,ex_div_busy,ex_div_count
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",14652692,212,68
"all;g4run;libG4processes;0x00000000008395b4",1391799,0,0
"all;g4run;libG4processes;G4GammaNuclAngDst::G4GammaNuclAngDst",2791452,0,0
"all;g4run;libG4processes;G4ITMultiNavigator::GetGlobalExitNormal",658844920,20986,2756
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()",1393806,0,16
"all;g4run;libG4processes;0x00000000008395b8",1397026,214,0
"all;g4run;libG4processes;0x00000000009d26c4",3485832,0,0
"all;g4run;libG4processes;0x0000000000a1bbfd",698432,470,62
"all;g4run;libG4processes;0x00000000009d26c8",4189883,0,17
"all;g4run;libG4processes;G4PenelopeRayleighModelMI::InitializeSamplingAlgorithm",734470014,20115,1987
"all;g4run;libG4processes;G4VCrossSectionDataSet::GetIsoCrossSection",106800461,2409,876
"all;g4run;libG4processes;0x000000000037e2e0",697985,0,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize",20239980,28788,1737
"all;g4run;libG4processes;0x00000000008e42e4",3490193,0,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeGeomPathLength",3491760,0,16
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos",11171819,54,46
"all;g4run;libG4processes;0x00000000008e42e8",1394298,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity",3491727,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel",12559096,126,38
"all;g4run;libG4processes;G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print",2094365,0,0
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::operator delete@plt",2095040,0,0
"all;g4run;libG4processes;G4OpticalParameters::GetMieVerboseLevel",4189783,50,35
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection",65607349,2634,80
"all;g4run;libG4processes;0x0000000000a16cac",3491307,0,0
"all;g4run;libG4processes;G4ForwardXrayTR::EnergyInterval@plt",7676347,180,0
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeFileName",698417,0,29
"all;g4run;libG4processes;G4MesonAbsorption::GetCollisions",1395784,301,0
"all;g4run;libG4processes;0x000000000037e250",4887221,73,23
"all;g4run;libG4processes;0x000000000083887d",11170876,488,33
"all;g4run;libG4processes;G4HadronicParameters::SetVerboseLevel",18152958,951,204
"all;g4run;libG4processes;0x000000000094947a",698189,0,0
"all;g4run;libG4processes;G4ExcitationHandler::BreakItUp",55840264,3195,76
"all;g4run;libG4processes;G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt",1396743,0,0
"all;g4run;libG4processes;G4CacheReference<G4NuclearPolarizationStore*>::Destroy",2282440622,91920,9658
"all;g4run;libG4processes;std::vector<G4LossTableManager*, std::allocator<G4LossTableManager*> >::_M_fill_insert",6005604205,263751,30207
"all;g4run;libG4processes;G4INCL::NNToMultiPionsChannel::pn_pnPipPi0Pi0Pim@plt",698382,0,0
"all;g4run;libG4processes;0x000000000037ec70",11870475,0,24
"all;g4run;libG4processes;G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >",698190,0,0
"all;g4run;libG4processes;G4F19GEMProbability::G4F19GEMProbability",92848717,1866,672
"all;g4run;libG4processes;G4BinaryLightIonReaction::ApplyYourself",0,107,41
"all;g4run;libG4processes;G4FPYSamplingOps::EvaluateWattConstants",0,950,122
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt",2093662,388,17
"all;g4run;libG4processes;G4PAIxSection::GetStepEnergyLoss",12561046,120,69
"all;g4run;libG4processes;0x000000000037f2a0",698407,0,0
"all;g4run;libG4processes;G4VTransitionRadiation::GetMeanFreePath",2792046,0,0
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution",46066263,5755,47
"all;g4run;libG4processes;0x0000000000838c3c",2092300,62,56
"all;g4run;libG4processes;G4SBBremTable::LoadSamplingTables",183576680,4797,1223
"all;g4run;libG4processes;epsilon@plt",698414,0,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTheta0",4190143,0,0
"all;g4run;libG4processes;0x00000000008395bd",2095353,355,0
"all;g4run;libG4processes;0x0000000000f183b4",7679383,0,0
"all;g4run;libG4processes;std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>",698491,0,0
"all;g4run;libG4processes;G4EmBiasingManager::ApplyDirectionalSplitting@plt",6979235,210,0
"all;g4run;libG4processes;0x0000000000f183b8",12560951,220,17
"all;g4run;libG4processes;G4Pow::powA",6428124818,234731,29780
"all;g4run;libG4processes;G4RKPropagation::GetSphereIntersectionTimes",182181174,5261,860
"all;g4run;libG4processes;0x0000000000806bad",2791230,0,0
"all;g4run;libG4processes;0x0000000000380630",3487772,46,0
"all;g4run;libG4processes;G4FTFModel::Init",6973863,701,90
"all;g4run;libG4processes;G4WilsonAblationModel::BreakItUp",698233,0,0
"all;g4run;libG4processes;std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::_M_fill_insert",694138276,23090,2168
"all;g4run;libG4processes;G4InuclParamMomDst::GetMomentum",1395061,0,0
"all;g4run;libG4processes;0x000000000083a0e8",7678256,121,67
"all;g4run;libG4processes;G4CollisionOutput::setOnShell",16752013,74,18
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleXTR",23035323,4233,17
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt",83059796,1080,70
"all;g4run;libG4processes;0x00000000008b60a4",55143579,7092,98
"all;g4run;libG4processes;G4INCL::InteractionAvatar::ViolationEMomentumFunctor::ViolationEMomentumFunctor@plt",698420,0,0
"all;g4run;libG4processes;0x00000000008e42ed",697599,0,0
"all;g4run;libG4processes;G4NIELCalculator::ComputeNIEL",30132867,111,152
"all;g4run;libG4processes;G4RKPropagation::~G4RKPropagation",137515768,3671,260
"all;g4run;libG4processes;0x0000000000f67e5a",5586468,123,0
"all;g4run;libG4processes;G4SeltzerBergerModel::G4SeltzerBergerModel",39094045,999,239
"all;g4run;libG4processes;G4MultiBodyMomentumDist::G4MultiBodyMomentumDist",560475832,22804,1476
"all;g4run;libG4processes;0x00000000008b60a9",1391367,0,0
"all;g4run;libG4processes;0x0000000000a19c51",10474240,1122,178
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetQ2max",100504619,3144,350
"all;g4run;libG4processes;G4ArrayOps::DeleteVectorOfPointers<G4ReactionProduct*>",0,58,17
"all;g4run;libG4processes;G4PAIxSection::Initialize",117263621,5422,34
"all;g4run;libG4processes;0x0000000000a19c58",698174,0,0
"all;g4run;libG4processes;G4GIDI_target::getOthersFinalState@plt",6282403,740,21
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeXSectionPerAtom",117251676,3102,375
"all;g4run;libG4processes;0x00000000008b6d45",9179608,422,17
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronElastic",16046269,433,155
"all;g4run;libG4processes;0x00000000008b6d06",1395681,303,0
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::DecayIt@plt",697280,0,18
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::~G4CascadeFunctions",697856,0,0
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic",14659394,2564,70
"all;g4run;libG4processes;G4ScreeningMottCrossSection::G4ScreeningMottCrossSection",116579885,5211,376
"all;g4run;libG4processes;0x00000000008b6d49",6978421,51,70
"all;g4run;libG4processes;G4CascadeParamMessenger::SetNewValue",193318978,4714,640
"all;g4run;libG4processes;0x0000000000a2a783",1394930,106,0
"all;g4run;libG4processes;G4AdjointCSManager::GetPostStepWeightCorrection@plt",1395992,0,0
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda",48856727,2075,182
"all;g4run;libG4processes;0x0000000000a1cf58",697491,0,0
"all;g4run;libG4processes;G4PEEffectFluoModel::Initialise",12566576,3924,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeRelDXSectionPerAtom",2018713720,66412,7854
"all;g4run;libG4processes;G4VRestContinuousProcess::~G4VRestContinuousProcess@plt",697941,0,0
"all;g4run;libG4processes;G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt",5581942,291,0
"all;g4run;libG4processes;G4O16GEMProbability::G4O16GEMProbability",48862115,1831,473
"all;g4run;libG4processes;0x0000000000ef7c9a",697909,402,0
"all;g4run;libG4processes;G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize",6980993,3384,362
"all;g4run;libG4processes;0x0000000000ef7c5a",698110,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetRandomAngle",9065948,571,35
"all;g4run;libG4processes;G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::~G4CascadeData",698077,56,0
"all;g4run;libG4processes;G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print",20937079,635,67
"all;g4run;libG4processes;G4HadronXSDataTable::Initialise",133326859,2197,161
"all;g4run;libG4processes;G4BinaryCascade::G4BinaryCascade",1396865,0,24
"all;g4run;libG4processes;G4NucleiModel::generateNucleon",4886656,0,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom",182019977,3643,589
"all;g4run;libG4processes;G4NeutronInelasticXS::Initialise",1072124630,45010,7001
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::AlongStepGetPhysicalInteractionLength",869003361,37485,3253
"all;g4run;libG4processes;G4MuonicAtomDecay::FillResult",698326,0,0
"all;g4run;libG4processes;0x0000000000f183bc",2094187,0,0
"all;g4run;libG4processes;G4BOptnCloning::~G4BOptnCloning@plt",15352263,111,28
"all;g4run;libG4processes;G4CascadeChannelTables::instance",698525,0,0
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeIsotopeName",698128,226,122
"all;g4run;libG4processes;G4INCL::CascadeAction::beforeAvatarAction@plt",4884470,58,0
"all;g4run;libG4processes;G4IntraNucleiCascader::decayTrappedParticle",224055415,32240,4977
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEntropy",3489690,70,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum",38392115,503,120
"all;g4run;libG4processes;G4RKPropagation::delete_FieldsAndMap",159839310,5753,823
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable",109572812,2484,651
"all;g4run;libG4processes;G4LegendrePolynomial::BuildUpToOrder",2094450,0,0
"all;g4run;libG4processes;G4LorentzConvertor::setTarget",4188161,97,0
"all;g4run;libG4processes;G4CascadeDeexciteBase::~G4CascadeDeexciteBase",53743571,1945,353
"all;g4run;libG4processes;G4NucleiModel::boundaryTransition",235213526,7312,1404
"all;g4run;libG4processes;G4StatMFMacroMultiplicity::CalcChemicalPotentialMu",8372875,89,24
"all;g4run;libG4processes;G4VBiasingOperator::ReportOperationApplied@plt",4184618,44,20
"all;g4run;libG4processes;G4SBBremTable::InitSamplingTables",17453247,137,56
"all;g4run;libG4processes;0x000000000083e5ec",1396281,0,0
"all;g4run;libG4processes;0x000000000037b9a0",7678043,781,269
"all;g4run;libG4processes;G4SeltzerBergerModel::ReadData",398548644,18017,1833
"all;g4run;libG4processes;G4CascadeParamMessenger::G4CascadeParamMessenger",116556597,5000,1019
"all;g4run;libG4processes;0x0000000000e4d30d",1396770,45,0
"all;g4run;libG4processes;0x00000000008b6d0a",2094597,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable",2789422,218,0
"all;g4run;libG4processes;0x00000000008b6d4b",2793596,0,0
"all;g4run;libG4processes;G4PhotoElectricEffect::ProcessDescription",3492240,0,0
"all;g4run;libG4processes;0x0000000000a0d408",698084,0,0
"all;g4run;libG4processes;0x000000000037ea40",2095050,0,25
"all;g4run;libG4processes;G4EmBiasingManager::ApplySecondaryBiasing@plt",4883775,0,0
"all;g4run;libG4processes;G4SeltzerBergerModel::~G4SeltzerBergerModel",2090393,142,0
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::ReadData",455780801,19269,1657
"all;g4run;libG4processes;G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt",131910502,10291,284
"all;g4run;libG4processes;0x0000000000b3a57a",697750,0,0
"all;g4run;libG4processes;0x000000000083e82c",2094528,0,0
"all;g4run;libG4processes;G4StatMFMacroMultiNucleon::CalcMeanMultiplicity",9077712,253,181
"all;g4run;libG4processes;G4CollisionOutput::rotateEvent",12561860,2358,963
"all;g4run;libG4processes;0x00000000008b6d4e",12563798,1927,131
"all;g4run;libG4processes;0x00000000008b6d0e",9074703,216,45
"all;g4run;libG4processes;G4CascadeRecoilMaker::collide",14652151,358,161
"all;g4run;libG4processes;G4VEmProcess::PostStepGetPhysicalInteractionLength",1051700421,45639,4384
"all;g4run;libG4processes;G4IonsShenCrossSection::calCeValue@plt",1394856,0,65
"all;g4run;libG4processes;0x0000000000a2a78a",1396135,75,0
"all;g4run;libG4processes;0x0000000000f69b8f",4186363,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_unique_pos",1203323543,43071,5295
"all;g4run;libG4processes;G4GammaNuclearXS::SelectIsotope",697666,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::printTable",698312,0,0
"all;g4run;libG4processes;0x000000000093aa4c",16747137,1180,165
"all;g4run;libG4processes;G4OpticalParametersMessenger::SetNewValue",3539413700,195991,19466
"all;g4run;libG4processes;std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert",57930045,2644,115
"all;g4run;libG4processes;G4ITMultiNavigator::GetLocalExitNormal",6290413482,213058,23191
"all;g4run;libG4processes;G4ElasticHNScattering::G4ElasticHNScattering",698315,0,0
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase",2094485,223,20
"all;g4run;libG4processes;G4MultiBodyMomentumDist::passVerbose",94222594,3731,246
"all;g4run;libG4processes;0x000000000037b330",24436142,245,34
"all;g4run;libG4processes;G4PhotoElectricEffect::~G4PhotoElectricEffect",698384,0,0
"all;g4run;libG4processes;G4RToEConvForPositron::ComputeValue",57234818,1740,269
"all;g4run;libG4processes;0x00000000004ba7d9",3489780,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::finishCascade",4830593743,242577,33466
"all;g4run;libG4processes;G4INCL::Random::shoot@plt",4187337,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity",8375549,46,36
"all;g4run;libG4processes;G4StatMFMicroPartition::ChooseZ",32801744,785,17
"all;g4run;libG4processes;0x0000000000f2e132",1396765,0,0
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator",2094011,0,0
"all;g4run;libG4processes;0x0000000000380ba0",698514,0,0
"all;g4run;libG4processes;G4CrossSectionDataStore::DumpHtml@plt",2094659,120,26
"all;g4run;libG4processes;G4LorentzConvertor::toTheCenterOfMass",676581415,20541,2953
"all;g4run;libG4processes;0x00000000009d2eba",2095122,246,16
"all;g4run;libG4processes;G4ProductionCutsTable::CheckMaterialCutsCoupleInfo",182188791,3560,616
"all;g4run;libG4processes;0x00000000008b6797",2095296,0,0
"all;g4run;libG4processes;0x0000000000f2e138",20941092,0,17
"all;g4run;libG4processes;0x000000000037ba40",32089804,806,39
"all;g4run;libG4processes;G4FTFModel::AdjustNucleons",698394,0,0
"all;g4run;libG4processes;G4EmCorrections::MottCorrection@plt",8375819,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity",29322227,0,35
"all;g4run;libG4processes;G4StatMFFragment::GetEnergy",1396000,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::generateCascade",27209414,3875,1097
"all;g4run;libG4processes;G4ElementaryParticleCollider::~G4ElementaryParticleCollider",22331532,137,40
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateMultiplicity",694871,0,0
"all;g4run;libG4processes;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4NuclearPolarizationStore>::G4ThreadLocalSingleton()::{lambda()#1}>",2101169524,91354,8272
"all;g4run;libG4processes;0x00000000008b6e67",1393720,0,0
"all;g4run;libG4processes;G4CrossSectionBuffer::CrossSection@plt",1394206,0,0
"all;g4run;libG4processes;G4ScoreSplittingProcess::PostStepGetPhysicalInteractionLength",8379272,203,49
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase",20940374,293,407
"all;g4run;libG4processes;G4InitXscPAI::~G4InitXscPAI",355135857,12056,1503
"all;g4run;libG4processes;G4NuclearPolarizationStore::Register",4186661,0,59
"all;g4run;libG4processes;G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst",144478983,5503,526
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable",4187704,300,0
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::PrintGeneratorInformation",286415487,8682,2172
"all;g4run;libG4processes;G4BetaPlusDecay::G4BetaPlusDecay@plt",1396933,0,0
"all;g4run;libG4processes;0x0000000000a48fca",25825306,632,99
"all;g4run;libG4processes;G4VEmProcess::G4VEmProcess",28619390,1860,123
"all;g4run;libG4processes;G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt",1396698,0,0
"all;g4run;libG4processes;G4EmParameters::SetUseICRU90Data@plt",2093566,0,0
"all;g4run;libG4processes;0x000000000092d202",4187811,0,28
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >",698216,0,0
"all;g4run;libG4processes;0x0000000000a48fcd",4889117,0,0
"all;g4run;libG4processes;0x0000000000a18d7b",5586451,128,23
"all;g4run;libG4processes;G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst",4188930,0,0
"all;g4run;libG4processes;G4FTFModel::G4FTFModel",698347,0,0
"all;g4run;libG4processes;G4AdjointGamma::AdjointGamma@plt",25132238,2328,50
"all;g4run;libG4processes;G4DNARuddIonisationExtendedModel::S_1s@plt",1396631,0,0
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::GenerateMomenta",2793214,0,0
"all;g4run;libG4processes;G4PAIxSection::GetStepCerenkovLoss",4886516,0,0
"all;g4run;libG4processes;0x00000000008394e6",8378834,251,29
"all;g4run;libG4processes;G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>",2095030,0,0
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNPChannel::~G4CascadeNPChannel()",33497712,8173,520
"all;g4run;libG4processes;0x000000000093f725",215665616,16321,1411
"all;g4run;libG4processes;std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron* const&>",1396355,0,0
"all;g4run;libG4processes;G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print",30701869,2410,946
"all;g4run;libG4processes;G4HadronicException::~G4HadronicException",51655509,1470,515
"all;g4run;libG4processes;G4PAIySection::G4PAIySection",320373244,11380,1135
"all;g4run;libG4processes;G4ScreeningMottCrossSection::RatioMottRutherfordCosT",6979971,132,42
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::SampleDirection",30011529,558,123
"all;g4run;libG4processes;G4InuclNuclei::makeG4Fragment",108207350,3727,212
"all;g4run;libG4processes;0x0000000000f2e13e",7673157,0,20
"all;g4run;libG4processes;std::ctype<char>::_M_widen_init@plt",0,0,17
"all;g4run;libG4processes;G4InuclParamAngDst::GetCosTheta",6974097,129,169
"all;g4run;libG4processes;G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print",21641725,1388,16
"all;g4run;libG4processes;G4C15GEMChannel::~G4C15GEMChannel",33497596,858,175
"all;g4run;libG4processes;G4Fancy3DNucleus::DoTranslation",696341,0,0
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseA",11861796,51,0
"all;g4run;libG4processes;G4ChipsKaonPlusElasticXS::GetExchangeT",990749149,44260,3839
"all;g4run;libG4processes;G4OpticalParametersMessenger::G4OpticalParametersMessenger",531202132,19211,5891
"all;g4run;libG4processes;G4InuclNuclei::operator G4Fragment",9771627,931,39
"all;g4run;libG4processes;0x000000000037b7b0",696617,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt",2095390,0,0
"all;g4run;libG4processes;G4CacheReference<CLHEP::HepLorentzVector*>::Destroy",5583191,47,0
"all;g4run;libG4processes;G4ScoreSplittingProcess::Verbose",721882130,32583,3817
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeLPMfunctions",64914590,1584,129
"all;g4run;libG4processes;G4LossTableManager::DeRegister",698367,0,0
"all;g4run;libG4processes;G4OpticalParameters::GetCerenkovMaxPhotonsPerStep",698458,0,0
"all;g4run;libG4processes;memset@plt",1394145,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable",161951851,2496,297
"all;g4run;libG4processes;__tcf_0",11164420,0,47
"all;g4run;libG4processes;G4PAIxSection::GetMMEnergyTransfer",2094988,0,0
"all;g4run;libG4processes;__tcf_1",124221299,4031,267
"all;g4run;libG4processes;G4StatMFParameters::DBetaDT",20943220,125,89
"all;g4run;libG4processes;G4VEmProcess::~G4VEmProcess",2793607,0,0
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::Register",71895429,3144,567
"all;g4run;libG4processes;G4LorentzConvertor::toTheTargetRestFrame",51635784,4336,150
"all;g4run;libG4processes;G4VCrossSectionRatio::~G4VCrossSectionRatio",2092993,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::IsoCrossSection",6280003,51,76
"all;g4run;libG4processes;G4StatMFMacroMultiNucleon::CalcEnergy",5578495,0,0
"all;g4run;libG4processes;0x000000000037f1d0",6282144,53,0
"all;g4run;libG4processes;__cxa_begin_catch@plt",6282834,1781,17
"all;g4run;libG4processes;G4ScoreSplittingProcess::AlongStepDoIt",872309119,35804,5327
"all;g4run;libG4processes;0x0000000000a2d70f",696946,0,0
"all;g4run;libG4processes;0x000000000083fefe",5584243,78,214
"all;g4run;libG4processes;std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt",3486344,0,0
"all;g4run;libG4processes;0x00000000008394eb",6283982,0,0
"all;g4run;libG4processes;G4ElasticHNScattering::GaussianPt@plt",1396099,0,0
"all;g4run;libG4processes;G4NuclearFermiDensity::~G4NuclearFermiDensity",1396283,0,0
"all;g4run;libG4processes;std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt",696170,0,0
"all;g4run;libG4processes;G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate",698380,0,0
"all;g4run;libG4processes;G4TransparentRegXTRadiator::GetStackFactor",59324835,1307,102
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetExchangeT",46755780,681,395
"all;g4run;libG4processes;G4OpticalParameters::GetScintFiniteRiseTime",697557,0,0
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseZ",9075933,205,123
"all;g4run;libG4processes;G4CascadeColliderBase::inelasticInteractionPossible",74065845,6714,94
"all;g4run;libG4processes;G4InitXscPAI::IntegralPAIxSection",20249364,1364,65
"all;g4run;libG4processes;G4HadronicDeveloperParameters::Get",697733,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom",6281218,0,0
"all;g4run;libG4processes;G4CascadeDeexciteBase::G4CascadeDeexciteBase",438316180,12807,2404
"all;g4run;libG4processes;0x000000000037cf50",14660968,304,17
"all;g4run;libG4processes;G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton",2750460097,93706,13280
"all;g4run;libG4processes;G4VEmProcess::GetMeanFreePath",698337,0,0
"all;g4run;libG4processes;G4NucleiProperties::GetBindingEnergy@plt",698472,0,0
"all;g4run;libG4processes;G4TransitionRadiation::AngleIntegralDistribution",44658030,1090,243
"all;g4run;libG4processes;0x000000000037bb60",2087314,0,16
"all;g4run;libG4processes;0x0000000000380f80",2094964,45,0
"all;g4run;libG4processes;G4EquilibriumEvaporator::G4EquilibriumEvaporator",7679258,141,17
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron",696457,0,0
"all;g4run;libG4processes;G4PenelopeOscillatorManager::GetOscillatorManager@plt",0,147,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::GetTransportMeanFreePathOnly",17446031,0,0
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::_M_realloc_insert<G4Fragment const&>",30709821,322,583
"all;g4run;libG4processes;G4SBBremTable::LinSearch",130528842,4392,759
"all;g4run;libG4processes;G4LossTableManager::Register",106793971,4818,605
"all;g4run;libG4processes;0x00000000008b6cc6",5581270,1353,41
"all;g4run;libG4processes;G4MuNeutrinoNucleusProcess::PostStepDoIt",1395227,0,0
"all;g4run;libG4processes;G4Reggeons::Chi_reggeon",1397032,1405,22
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::CalculateCrossSection",10475537,0,0
"all;g4run;libG4processes;G4SPBaryon::G4SPBaryon@plt",698567,47,0
