cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys,comm,dso,symbol
545353645,728621477,257855010,13913398,107730496,2283725,"g4run","libG4processes.so","G4LossTableManager::GetEnergyLossProcess"
534305185,819517403,246548959,14985204,13939350,3087006,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
534051470,735054232,271602623,11637388,124553650,3283458,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVDivision"
532374142,768752419,271979255,14333448,103582032,1365432,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
530977174,824392649,263960143,12334145,98535555,3276324,"g4run","libG4geometry.so","G4PolyhedraSide::IntersectSidePlane"
518395541,748624705,242485313,23164350,64390181,3818484,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
517690829,847309026,279189356,12771438,144520515,2551818,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4FastList<G4Track>*>, std::_Select1st<std::pair<int const, G4FastList<G4Track>*> >, std::less<int>, std::allocator<std::pair<int const, G4FastList<G4Track>*> > >::_M_erase"
510766645,724037010,306474874,34626616,80294840,4395885,"g4run","libG4processes.so","G4NucleiModel::printModel"
509987597,703511825,254037577,7880594,95251465,3075535,"g4run","libG4tracking.so","0x000000000002f81c"
508014208,646319686,263616859,11995798,56470672,6615423,"g4run","libG4processes.so","G4OpticalParameters::StreamInfo"
507236473,708829279,279621937,9554046,114304729,5280391,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
505979146,771513454,259226711,7589363,139421456,4826339,"g4run","libG4geometry.so","aNavigHistoryAllocator"
503597401,776711280,280641358,10183403,110790066,3875005,"g4run","libG4track.so","G4Step::GetDeltaEnergy"
502401900,679653565,223494224,8977365,64128458,3776521,"g4run","libG4processes.so","G4PAIySection::InitPAI"
500993103,687030212,272909294,26954481,59349620,6155718,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
500332951,770094182,281003447,10928024,78453246,2702435,"g4run","libG4geometry.so","G4IntegrationDriver<G4MagIntegratorStepper>::OneGoodStep"
496821032,809514036,243436807,22789872,57304900,4562089,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
494753114,679044531,261700783,12861959,89540467,3148245,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscPDG"
493136189,750250640,237212128,21497942,42271030,2418653,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
487757164,984196784,284568433,3049640,205434673,2297114,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
486380536,676158185,234448100,7212378,84358487,2165306,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::Stepper"
484945694,799736835,264710525,6746929,97627781,1835432,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
480034878,612019123,253962062,11988379,93958169,4484142,"g4run","libG4track.so","G4VParticleChange::DumpInfo"
478020060,643180772,231301618,26349646,43648978,5293471,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec"
475202783,881803858,234702437,22991940,50682769,3265983,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
465475968,697744062,257006635,10692867,153070577,3683428,"g4run","libG4processes.so","G4ProductionCutsTable::StoreCutsInfo"
447253675,733709874,266490762,4782073,142489871,2433594,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
446585656,625652070,259292793,9546787,98613669,2872887,"g4run","libG4tracking.so","G4Step::InitializeStep"
438200623,732012014,211777750,7795546,56934112,722786,"g4run","libG4geometry.so","G4PolyhedraSide::Inside"
436067125,741241138,215927920,16540372,54088161,4107632,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
434057627,675741724,206872825,9249008,63466327,1907143,"g4run","libG4geometry.so","operator<<"
433314578,591144980,227763731,22162661,35555276,4892458,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
428433532,589167682,211662289,13377607,110327115,1915757,"g4run","libG4processes.so","G4PenelopeRayleighModelMI::ReadDataFile"
422192257,676164701,225517318,11033630,88736349,2602301,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::SetParallelWorld"
422113262,615297658,217023774,5709296,72551036,2725596,"g4run","libG4geometry.so","field_utils::absoluteError"
418676774,673646399,229161716,9251743,109194204,2693944,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
418668840,628479232,246007138,10664518,106197774,2407647,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetInelasticIsotopeCrossSection"
414732482,558212049,193900521,20727176,31282339,2423780,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
406828224,721979149,215583997,11806766,46977573,2136368,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
406555370,638665516,221785145,21181970,51224605,2375980,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
406150083,661835532,209887998,20798582,33325602,2952773,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
399576714,613538175,215297951,6928418,46961575,2071041,"g4run","libG4processes.so","0x00000000008b0739"
398414948,571327347,208201837,6961977,66687705,1411763,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
397109054,547683272,193002491,10191600,67334316,4414871,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
396453515,641549752,239936361,5421317,122460402,896117,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
394232083,541015969,186515698,9927305,48007118,1842519,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
392803857,593900974,213811147,10003607,71147137,4043879,"g4run","libG4processes.so","G4ParallelWorldProcess::~G4ParallelWorldProcess"
392182193,735343493,188380978,14428015,55846728,2186258,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
387979191,569958815,199559256,11153202,50531896,1551806,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
386490512,690681351,214347725,3641243,92318178,3932344,"g4run","libG4event.so","G4GeneralParticleSourceData::~G4GeneralParticleSourceData"
386114510,537300482,217290190,7004209,43029847,4155680,"g4run","libG4processes.so","G4PairProductionRelModel::G4PairProductionRelModel"
380944213,520534979,187574270,13051312,40112113,8901440,"g4run","libG4processes.so","G4CollisionOutput::operator="
379585689,532839230,178935752,9546728,57211986,2277571,"g4run","libG4processes.so","G4LossTableManager::Register"
378934116,498662893,222370575,8146320,70034161,4694449,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
376829532,521546793,152627927,6056033,39073067,4793191,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
374685036,706442870,186921603,6503767,114881498,2826443,"g4run","libG4processes.so","G4Radioactivation::DecayIt"
372728494,401085675,181858456,4424469,119709906,2121970,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
372619176,527921430,183118372,7007318,54327052,1530691,"g4run","libG4geometry.so","0x0000000000103d0b"
371901678,634976489,200576454,2057521,117300770,2073542,"g4run","libG4event.so","std::unique_lock<std::mutex>::unlock"
371181395,687682564,202621824,2107591,139099027,1442165,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
370464862,507993300,199398403,7707153,65866008,5603596,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
363827370,510598216,182284587,29154365,24950401,5249513,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
358406901,352459348,162691690,8820845,79645440,1965835,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
351673046,492319574,190502106,6227438,67223719,4864302,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
351332441,419653356,211450996,5607818,123275566,2765036,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
350989818,525968996,188570251,7913709,94158200,1398499,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
349667917,475156979,159232385,6499143,67642923,1804331,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
349615257,438605315,182146060,6850174,46114380,2458150,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
349542223,371840057,169212070,6013837,48060156,4231424,"g4run","libG4global.so","G4Physics2DVector::CopyData"
348743842,570224264,181655746,8199611,48324657,2278715,"g4run","libG4geometry.so","G4SimpleLocator::EstimateIntersectionPoint"
346066300,636849186,192632355,7504297,87815474,4606620,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetQ2_2"
344305585,674244700,149809512,9921446,42503978,3109808,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
339104825,548987374,186320668,7413219,101695910,2303284,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
336713414,444344065,185765761,9146450,63138675,7832509,"g4run","libG4event.so","0x000000000006a4a7"
336299679,485527601,173545706,7812066,61015120,2797951,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
335621870,451436417,198971673,6537837,58422026,3594154,"g4run","libG4processes.so","std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase"
334916898,537265528,187459927,3370546,101590051,1382281,"g4run","libm.so.6","__sin_fma"
332098821,583876842,149234437,7215772,44700912,573062,"g4run","libG4geometry.so","G4PolyPhiFace::Diagonalie"
325144676,413995288,169879247,5213578,53983138,2800461,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
320903221,503807078,170812034,6585632,87760715,1752442,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
319614216,429754392,152350149,7318023,54129557,4745700,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
315509177,339672051,182208710,10956422,90503866,14285626,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
308972570,535994434,144652680,8817873,25593736,1716979,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
299994806,449059387,134466573,6314283,65197865,1529107,"g4run","libG4geometry.so","field_utils::relativeError@plt"
295817770,478288161,124854483,3290285,72094990,1610370,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
293753734,548910487,149190003,13911348,57423692,1038377,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
293042677,402364523,167365881,3329842,54072725,3142392,"g4run","libG4track.so","G4Step::G4Step"
292328056,427232065,131987676,5116046,81822290,1393966,"g4run","libG4geometry.so","G4Paraboloid::G4Paraboloid"
290272137,406033022,154029535,5847895,70587475,5787586,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
289590713,348401036,121988070,15757749,26195171,1202415,"g4run","libG4processes.so","G4NuclearPolarization::operator=="
288885845,341985095,163473636,5739259,71670736,4455874,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
288850837,392427125,160260481,7902926,59986760,2086407,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscVU"
288147661,453025361,140801591,6276581,65149149,5788709,"g4run","libm.so.6","__ieee754_log_fma"
284668485,388165586,152131466,7228056,59135496,1255742,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
281993314,450100576,163392382,5254412,57424660,1852709,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
277683368,393109051,154040955,6151071,53689019,2355206,"g4run","libG4processes.so","0x000000000093f725"
277240573,320712319,142549622,14737693,30156486,4952030,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
276964968,397192756,130957400,8325089,32099782,1113977,"g4run","libG4processes.so","G4IntraNucleiCascader::preloadCascade"
274176049,446627435,152773444,5147470,60470317,4193627,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::GetExchangeT"
273634797,445379254,140715682,6179799,79664014,2568728,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
273551819,371859130,165308218,5971335,107282195,1420982,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::Initialise"
272857890,319780507,142176585,3076194,69770746,1704118,"g4run","libG4processes.so","__tcf_1"
266538181,384970531,138775447,4319020,42397590,1773590,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
264466261,346415723,129901305,18356343,25892455,2824783,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
263062869,400947754,136471712,8210340,85747454,513310,"g4run","libG4geometry.so","G4UnionSolid::GetCubicVolume"
262315113,376920012,147125308,6723409,61206219,1797805,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
262260540,403771237,119421118,8828549,26125545,1440077,"g4run","libG4processes.so","G4RKPropagation::delete_EquationsAndMap"
261671001,434450242,121116213,4892844,71276266,437879,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
261621384,372540150,116212003,4368623,60552537,2131043,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
260939182,533282787,145301342,4101465,74728668,4236431,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::GetTabValues"
260242424,454719793,130130144,6413165,42001878,2271654,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
260192936,420096937,150302388,8338407,51036267,4002980,"g4run","libG4processes.so","G4IntraNucleiCascader::decayTrappedParticle"
255371363,355113462,139376196,5578871,55557686,1175728,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
254641449,376311684,135125754,3006554,59930647,853219,"g4run","libG4geometry.so","G4BooleanSolid::StackPolyhedron"
251854445,424031869,118348540,5065788,39068946,702945,"g4run","libG4geometry.so","G4PolyhedraSide::Normal"
251232738,329464635,118228872,5536985,54520265,949078,"g4run","libG4processes.so","G4PAIxSection::Initialize"
251196470,331451564,128163487,11738667,19218331,1577608,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
249091734,372058075,133561146,16653305,29942938,2185315,"g4run","libG4particles.so","G4DynamicParticle::AllocateElectronOccupancy"
246986187,434502791,125988369,10242679,31804842,1805408,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
246323204,308363879,112816126,8951158,32749130,5981471,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
246289134,407734562,135782701,6132957,71186967,973446,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
246278335,338517743,128701329,5629664,47805732,1355915,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
243522689,367732026,135979357,8497232,37941936,4277234,"g4run","libG4track.so","G4ParticleChange::DumpInfo"
242827498,369072893,122485062,1433264,54945487,1405484,"g4run","libG4event.so","0x0000000000068d28"
240716354,335652277,117327361,4681529,73539394,1530074,"g4run","libG4geometry.so","G4Paraboloid::StreamInfo"
240065989,316876920,106321705,5424656,42522489,1259786,"g4run","libG4geometry.so","G4PolyPhiFace::Diagonal"
240040878,368107982,105399787,8432497,22411758,1589305,"g4run","libG4processes.so","G4RKPropagation::delete_FieldsAndMap"
238626502,350817859,118732806,7078591,15047050,1818284,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
238613300,310369008,114883207,6372225,54866099,1147513,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
235830178,391329400,129433575,4202972,61330426,1326375,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
235140199,270565418,119995223,5982028,26661188,1510339,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeXSectionPerAtom"
233721579,247605304,113591643,5037187,41825104,3139720,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
232567253,341911305,129689581,4503349,69507243,754885,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
226788608,348852425,112592580,14710192,19818621,2462045,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
226079805,303068386,113029983,6318612,29719741,969222,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
225385388,354564153,118748878,2582389,101099074,554907,"g4run","libG4processes.so","G4ExcitationHandler::SetParameters"
223980017,417459802,128112775,1595033,67430748,1965205,"g4run","libG4event.so","0x0000000000068e2c"
223898462,303367507,117577600,2523065,48513884,1025612,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
223265993,317706529,127299074,4523215,58923913,2326921,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
