cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far,comm,dso,symbol
401849239,93994037,1368223,57968227,706345,6662,"g4run","libG4geometry.so","G4PolyconeSide::G4PolyconeSide"
401227513,77457978,2163104,53194540,1319507,7135,"g4run","libG4processes.so","G4PAIySection::G4PAIySection"
401109921,118433205,1602962,68283634,797535,6841,"g4run","libG4geometry.so","0x00000000001f850a"
399781771,99351556,569861,63617779,304881,5838,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
398416501,96009631,1536013,62259047,875553,7119,"g4run","libG4geometry.so","G4NormalNavigation::G4NormalNavigation"
397664603,89742657,1421824,59652947,988311,5722,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetChargeExchangeCrossSection"
390031149,86332174,1223055,60200765,698740,5338,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
389986671,91214256,1350088,56417639,853839,6076,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVDivision"
387214911,95078298,1062937,55477877,602417,5952,"g4run","libG4tracking.so","G4Step::InitializeStep"
384136107,93305305,758762,59187276,520089,4933,"g4run","libG4processes.so","G4PairProductionRelModel::G4PairProductionRelModel"
383024802,86186074,926890,60749315,534343,5466,"g4run","libG4geometry.so","G4SimpleLocator::EstimateIntersectionPoint"
379760136,91365255,988615,56908975,583710,6604,"g4run","libG4geometry.so","aNavigHistoryAllocator"
379589674,101957703,978611,68267678,588726,5814,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
378844567,85684410,926769,56333980,541260,4840,"g4run","libG4processes.so","std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase"
377427287,64314292,375946,44390274,221263,3969,"g4run","libG4event.so","std::unique_lock<std::mutex>::unlock"
375686432,73089581,473260,46325325,318306,5090,"g4run","libG4event.so","G4GeneralParticleSourceData::~G4GeneralParticleSourceData"
373259305,91503783,1221386,57479705,608591,5599,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateCosTheta"
370448181,72550966,436059,46868856,299085,4499,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
370389921,74199688,792456,46634512,547614,4952,"g4run","libm.so.6","__ieee754_exp_fma"
367103400,93760662,1142540,57799668,706887,5945,"g4run","libG4geometry.so","field_utils::absoluteError"
366272123,59992628,1836328,46704866,1061599,5915,"g4run","libG4global.so","G4PhysicsVector::Retrieve"
363473021,95457895,572095,54071902,495322,4808,"g4run","libm.so.6","__ieee754_acos_fma"
357921610,97901789,1140057,60671063,827150,5410,"g4run","libG4processes.so","G4IntraNucleiCascader::copySecondaries"
357916997,86765783,1369485,54790528,854254,6430,"g4run","libG4track.so","G4VParticleChange::DumpInfo"
356481894,95595308,912805,62282452,576383,5494,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
354471305,82173799,885450,46596975,568605,4263,"g4run","libG4particles.so","G4IonTable::FindIon"
354417143,94034530,923434,63699949,670864,5178,"g4run","libG4processes.so","G4MultiBodyMomentumDist::G4MultiBodyMomentumDist"
349529269,105574369,1180296,67888846,705783,5254,"g4run","libG4geometry.so","G4Box::SetYHalfLength"
342112153,86110273,1018494,52875331,612416,5197,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
341159400,89633068,1034958,48573158,670896,4758,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
340463788,62563989,1397024,45796957,977966,5710,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
339026185,64690828,1283564,45950683,789903,5150,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
336296225,75022227,949834,48392123,485414,4715,"g4run","libG4geometry.so","G4Trap::MakePlane"
329620400,72703629,1431343,48503241,877967,6157,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
327855699,62718046,745749,41234861,496647,4963,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
323750409,76975426,910736,44730088,526808,4873,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
321687779,76841515,768973,55643176,486709,5703,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
318351549,82471106,926245,57951075,552193,5225,"g4run","libG4processes.so","0x00000000008b0739"
314702195,71027748,1235895,44810339,817394,5236,"g4run","libG4event.so","0x000000000006a4a7"
313640508,64718458,396658,40140024,272461,4567,"g4run","libG4processes.so","std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>"
307739417,61724517,412339,37229164,341988,4216,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
305061423,62802678,290322,39693498,165722,4554,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
301946502,82131127,622784,49761801,388496,4209,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
299973915,100622303,494985,63227190,430012,4392,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
297901128,79420937,857164,48735141,477991,5002,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
296014499,71614297,931260,52227661,621074,4557,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
290865899,83808992,906601,51271472,559207,4914,"g4run","libG4processes.so","G4CacheReference<G4MultiBodyMomentumDist*>::Destroy"
288806731,72032596,1023098,44917934,673423,4784,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
286065531,97200104,758849,57504770,460260,4492,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
281880060,63568249,333823,40135168,245094,3947,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
281196262,53138241,962623,28992049,592284,4401,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
278696846,64532761,833236,37046692,579574,4416,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
278390743,70157937,693893,41629143,461563,3895,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
275603566,57708147,850145,43624109,562386,3972,"g4run","libG4processes.so","G4NucleiModel::printModel"
273521330,53870070,649281,36587658,467824,3936,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
271388555,56287198,811885,39760116,544153,4891,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
270731631,56665457,414048,37636901,214081,3361,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
270056275,83685683,1393718,51833421,895631,4308,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
270002825,67561148,324172,40519061,191842,4064,"g4run","libm.so.6","__sin_fma"
269438192,60812115,559721,37707566,344772,3535,"g4run","libG4particles.so","G4IonTable::FindIon"
265106719,70450686,903884,46599973,528249,4624,"g4run","libG4geometry.so","G4LogicalBorderSurface::DumpInfo"
263690817,67071702,927239,44644323,587926,3911,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec"
263661711,63541511,1003572,40122388,606660,4912,"g4run","libG4processes.so","G4LossTableManager::Register"
262601527,57455898,477872,33995892,290959,2743,"g4run","libm.so.6","exp@@GLIBC_2.29"
261006803,52134058,1390594,37613484,802732,4263,"g4run","libG4processes.so","G4PAIySection::InitPAI"
260959955,85089981,1135666,53192837,471566,4560,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
259023059,57192515,880888,35375695,536883,3886,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
258808192,55780555,849425,42394986,549753,4406,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
255365462,53570078,540247,34855411,369471,3680,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
254626742,61639386,691180,43435218,462167,3886,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
253934189,56185248,701077,37672272,408359,4192,"g4run","libG4tracking.so","0x000000000002f7fb"
253198886,73521848,752120,42125472,439409,4452,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
252569545,61517100,764116,40855888,440385,3574,"g4run","libG4processes.so","0x000000000093f725"
250468519,66661337,664536,38107932,485751,3973,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
247621008,57452324,805176,41477735,481288,3571,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
246974751,46049596,1275977,30464069,748915,4038,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
244877865,52827719,1133229,33442174,758173,4507,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
244217495,63177593,883341,38708284,542609,3442,"g4run","libG4geometry.so","G4PolyPhiFace::EarInit"
243527951,48656737,442651,30858343,322106,3148,"g4run","libG4track.so","G4Step::G4Step"
241405466,64228546,847869,41321468,535807,4266,"g4run","libG4geometry.so","field_utils::relativeError@plt"
241385042,48474722,818683,32462831,531917,3733,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
241374597,55719054,1134205,36302383,652613,3786,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
240001364,66961264,991803,41760852,588805,4545,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
238586773,55806143,515466,35815912,337010,3382,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
238551334,63087635,934235,43821152,579208,4895,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
233742703,58950610,719249,37291774,433827,3714,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
233047877,53509011,769961,37255226,486102,3937,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
232967618,64217698,490228,37367435,290510,3041,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
232335531,83025956,849654,51080674,582226,3961,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
231602632,67721618,597278,44710994,319294,3163,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
227422816,48100840,738968,30637842,467589,3374,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
226759320,49477859,727641,35073841,506408,3989,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
226073894,46945955,230481,29804590,165603,3633,"g4run","libG4event.so","0x0000000000068e2c"
224680935,59017472,534738,32833379,389970,3387,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
222682331,56642598,625834,36845890,327173,3128,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
221834848,45644564,922005,30767696,620161,2839,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
221197536,54842059,361892,34334905,208974,3353,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
221140977,62247234,1218979,42130038,945498,4823,"g4run","libG4processes.so","G4CollisionOutput::operator="
217697564,67003354,677902,38026496,456002,3578,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
217187989,46664942,704271,36230678,466241,3445,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
214825050,85682871,1376021,46891368,757609,4772,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
214182087,47168133,748135,26209891,499543,3435,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
213478818,47402348,408465,30694776,310521,2906,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetPTables"
212798172,39151598,1160502,32837675,658716,4649,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
212118847,68052232,813354,42269910,512971,3291,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
211381636,43548564,518755,27415336,339448,2995,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
210027506,57080854,471628,35890125,338207,2766,"g4run","libG4geometry.so","G4MagneticField::operator="
209291137,55457604,970252,34865403,693256,3739,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
208736180,42847960,1078105,28738773,561724,3428,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
206506209,49021661,500681,30941035,303167,2896,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
205837243,53576579,867881,37350681,566395,3425,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
203023640,25197945,1124974,16182052,835451,4230,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
201653434,59908502,407219,36886798,232359,2562,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
201626674,42705606,786215,24848922,467175,3478,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
201000320,32698931,877573,19282921,589657,3099,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
200242395,39377579,476378,29588297,334469,2484,"g4run","libc.so.6","__memmove_avx_unaligned"
198130731,59673718,316876,39251448,204122,3098,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
198128134,48243709,595226,31932048,319068,3393,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
197897134,41033821,198009,25176123,140504,2798,"g4run","libG4event.so","0x0000000000068d20"
197453156,31957990,995218,22146085,612254,3354,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
196761295,37963413,192720,25538669,140189,2415,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
194678059,38729053,445667,22542212,259591,3358,"g4run","libG4geometry.so","G4Trap::G4Trap"
193242910,50942579,571109,33301288,386556,3089,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
191843990,34253028,1121236,25609340,629173,3056,"g4run","libG4global.so","G4Physics2DVector::CopyData"
191195140,34402119,197371,20849241,129049,2756,"g4run","libG4event.so","0x0000000000068d28"
189790336,30889183,605584,20156013,320438,2752,"g4run","libG4processes.so","__tcf_1"
189777672,49130397,381449,31754386,237336,2825,"g4run","libG4geometry.so","0x0000000000103d0b"
186251670,40068735,666322,25510843,540368,3131,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
183958032,40018425,391309,25161909,251068,2801,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
183498928,73023672,504736,42849826,366431,2932,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
181417123,38622475,223976,25578019,154489,2484,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
179966948,25663601,685755,13402423,592365,2501,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
179294360,34050787,608776,18716767,424846,2713,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
177888292,47363996,364426,31608814,215900,2610,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
173783329,48894605,423450,30427685,265631,2660,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
172289625,42561704,498963,24428535,347738,2805,"g4run","libG4particles.so","0x0000000000081316"
169507020,43567904,398971,26787192,302422,2409,"g4run","libG4particles.so","G4IonTable::GetIon"
168848262,45108698,377493,27076074,268272,2319,"g4run","libG4geometry.so","0x0000000000103d38"
168339153,43149374,483596,29470010,305036,2481,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
164683816,37506782,441217,22848431,303916,2168,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
164616609,31880749,902464,19664021,556349,2673,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
163271859,39040233,997664,21057588,587514,3278,"g4run","libG4processes.so","G4PAIxSection::Initialize"
161849976,49448364,415916,32503061,250550,2226,"g4run","libG4geometry.so","0x0000000000103cef"
161170450,47461581,581048,27200716,347991,2726,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
