cycles_ukP,comm,dso,symbol
2793566,"g4run","libG4processes.so","0x0000000000a49309"
2793561,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
2793559,"g4run","libG4processes.so","0x000000000037e660"
2793547,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
2793508,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
2793495,"g4run","libG4geometry.so","0x00000000001925fe"
2793423,"g4run","libG4processes.so","0x00000000009d2e1b"
2793415,"g4run","libG4geometry.so","0x00000000000f728d"
2793404,"g4run","libG4processes.so","0x00000000008395b4"
2793402,"g4run","libG4processes.so","0x0000000000f69a1d"
2793383,"g4run","libG4geometry.so","G4ReflectedSolid::~G4ReflectedSolid"
2793354,"g4run","libG4processes.so","0x000000000096ef25"
2793346,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionFormula"
2793328,"g4run","libG4global.so","G4JTPolynomialSolver::QuadraticPolynomialIteration"
2793324,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
2793306,"g4run","libG4particles.so","G4Alpha::Definition"
2793263,"g4run","libG4event.so","0x0000000000068e43"
2793243,"g4run","libG4processes.so","G4EmParameters::SetUseICRU90Data@plt"
2793235,"g4run","libG4geometry.so","G4Box::DistanceToIn"
2793221,"g4run","libG4processes.so","G4StatMFFragment::GetEnergy"
2793186,"g4run","libG4processes.so","0x0000000000a1a6d9"
2793184,"g4run","libG4particles.so","0x000000000006c82a"
2793181,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
2793178,"g4run","libG4processes.so","0x0000000000b3646a"
2793169,"g4run","libG4processes.so","G4TransparentRegXTRadiator::ProcessDescription"
2793167,"g4run","libG4geometry.so","G4MagneticField::~G4MagneticField"
2793163,"g4run","libG4processes.so","G4VEmProcess::GetCrossSection"
2793083,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasZmuProduct"
2793048,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
2793020,"g4run","libG4particles.so","0x00000000000631aa"
2792982,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
2792970,"g4run","libG4processes.so","0x000000000037e2e0"
2792952,"g4run","libG4processes.so","G4MuonicAtomDecay::DumpState"
2792910,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
2792888,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
2792873,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
2792737,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEnergy"
2792630,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
2792615,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
2792602,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
2792574,"g4run","libG4processes.so","0x0000000000a028af"
2792568,"g4run","libG4geometry.so","G4TessellatedSolid::InsideVoxels@plt"
2792421,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::ThresholdEnergy"
2792107,"g4run","libG4processes.so","G4ParticleHPFissionBaseFS::SetNeutronRP@plt"
2791971,"g4run","libG4processes.so","0x00000000009f25ba"
2791922,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2791691,"g4run","libG4processes.so","0x0000000000a16ca5"
2791638,"g4run","libG4processes.so","G4EvaporationInuclCollider::deExcite"
2791218,"g4run","libG4processes.so","G4CascadeParameters::Initialize"
2790774,"g4run","libG4processes.so","0x000000000083e5ec"
2789612,"g4run","libG4processes.so","G4MuonicAtomDecay::FillResult"
2110492,"g4run","libG4processes.so","0x00000000008c4d86"
2095596,"g4run","libG4event.so","0x0000000000068d2f"
2095484,"g4run","libG4processes.so","G4DNAGenericIonsManager::G4DNAGenericIonsManager@plt"
2095430,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
2095420,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2095403,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetTabValues"
2095364,"g4run","libG4processes.so","G4FTFAnnihilation::Create2QuarkAntiQuarkStrings"
2095360,"g4run","libG4geometry.so","0x00000000001c9d86"
2095337,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
2095337,"g4run","libG4processes.so","G4FTFParamCollPionProj::G4FTFParamCollPionProj"
2095329,"g4run","libG4particles.so","G4BaryonConstructor::ConstructStrangeBaryons"
2095313,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateOutgoingPartTypes"
2095312,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::GetInstance"
2095309,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
2095295,"g4run","libG4processes.so","0x0000000000a51697"
2095280,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
2095277,"g4run","libG4processes.so","G4BGGPionElasticXS::BuildPhysicsTable@plt"
2095272,"g4run","libG4processes.so","0x00000000008b6ce8"
2095272,"g4run","libm.so.6","@plt"
2095271,"g4run","libG4processes.so","free@plt"
2095263,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
2095251,"g4run","libG4geometry.so","0x000000000027089d"
2095247,"g4run","libG4processes.so","0x0000000000a1ce57"
2095239,"g4run","libG4processes.so","std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
2095237,"g4run","libG4processes.so","G4LossTableManager::BuildPhysicsTable"
2095222,"g4run","libG4processes.so","0x00000000008e42e4"
2095183,"g4run","libG4track.so","0x00000000000137dc"
2095182,"g4run","libG4processes.so","0x00000000008363ee"
2095175,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasLinearPhotoAbs"
2095173,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
2095170,"g4run","libG4processes.so","0x000000000083484d"
2095167,"g4run","libm.so.6","__math_uflow"
2095166,"g4run","libG4processes.so","G4BinaryCascade::UpdateTracksAndCollisions"
2095161,"g4run","libG4processes.so","0x0000000000380a40"
2095158,"g4run","libG4event.so","0x000000000006a49d"
2095157,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
2095154,"g4run","libG4geometry.so","0x000000000015c75e"
2095153,"g4run","libG4track.so","0x000000000000c62c"
2095148,"g4run","libG4particles.so","0x00000000000737eb"
2095134,"g4run","libG4processes.so","0x000000000096dba7"
2095124,"g4run","libG4tracking.so","G4SteppingVerbose::VerboseParticleChange"
2095122,"g4run","libG4processes.so","0x00000000009d26c8"
2095113,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
2095110,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEnergy"
2095109,"g4run","libG4processes.so","G4VTransitionRadiation::Clear"
2095091,"g4run","libG4geometry.so","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
2095085,"g4run","libG4geometry.so","CLHEP::Hep3Vector::operator*=@plt"
2095076,"g4run","libG4digits_hits.so","G4VSensitiveDetector::Clone"
2095075,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
2095042,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsXsc"
2095042,"g4run","libG4processes.so","memset@plt"
2095039,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2094967,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMpionAbsorption"
2094930,"g4run","libG4geometry.so","0x00000000001f8505"
2094922,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::_M_get_insert_unique_pos@plt"
2094897,"g4run","libG4processes.so","0x0000000000a1b3ee"
2094894,"g4run","libG4geometry.so","0x00000000001823df"
2094869,"g4run","libG4processes.so","0x000000000083608c"
2094854,"g4run","libG4processes.so","G4FissionProductYieldDist::G4GetFission"
2094850,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportReversedPoints"
2094827,"g4run","libG4processes.so","0x00000000008af63b"
2094818,"g4run","libG4processes.so","G4LegendrePolynomial::EvalAssocLegendrePoly"
2094809,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
2094794,"g4run","libG4processes.so","G4InuclNuclei::G4InuclNuclei"
2094791,"g4run","libG4processes.so","G4CascadParticle::print"
2094765,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
2094754,"g4run","libG4processes.so","0x0000000000a18645"
2094738,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2094717,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
2094713,"g4run","libG4processes.so","0x00000000008b6d0a"
2094708,"g4run","libG4processes.so","G4NucleiModel::forceFirst"
2094708,"g4run","libG4processes.so","0x000000000083e82c"
2094684,"g4run","libG4geometry.so","0x000000000018709a"
2094670,"g4run","libG4geometry.so","0x0000000000255317"
2094650,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::~G4CascadeData"
2094642,"g4run","libG4processes.so","G4ElementaryParticleCollider::pionNucleonAbsorption"
2094640,"g4run","libG4processes.so","G4Radioactivation::CalculateChainsFromParent"
2094599,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
2094580,"g4run","libG4track.so","G4ParticleChangeForGamma::DumpInfo"
2094579,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
2094531,"g4run","libG4tracking.so","0x000000000002f7de"
2094482,"g4run","libG4processes.so","0x0000000000380120"
2094454,"g4run","libG4geometry.so","0x00000000001c9a68"
2094410,"g4run","libG4processes.so","0x0000000000b3f94a"
2094409,"g4run","libG4processes.so","0x00000000008b6d55"
2094404,"g4run","libG4processes.so","0x000000000083bdeb"
2094401,"g4run","libG4event.so","0x0000000000068e48"
2094380,"g4run","libG4event.so","0x0000000000069d41"
2094343,"g4run","libc.so.6","__GI___pthread_mutex_unlock_usercnt"
2094291,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
2094227,"g4run","libG4processes.so","0x00000000009d26c4"
2094207,"g4run","libG4geometry.so","G4PolyhedraSide::CopyStuff@plt"
2094171,"g4run","libG4processes.so","MCGIDI_sampling_pdfsOfXGivenW_initialize@plt"
2094126,"g4run","libG4processes.so","G4GammaNuclAngDst::G4GammaNuclAngDst"
2094101,"g4run","libG4geometry.so","G4Torus::SurfaceNormal"
2093984,"g4run","libG4event.so","0x0000000000069d53"
2093947,"g4run","libG4processes.so","0x00000000008b6797"
2093889,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNGammaMode"
2093885,"g4run","libG4processes.so","0x0000000000a48fcd"
2093787,"g4run","libG4processes.so","0x00000000008b6d1b"
2093462,"g4run","libG4geometry.so","0x000000000025531b"
2093363,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::find@plt"
2093346,"g4run","libG4processes.so","0x000000000037df70"
1397031,"g4run","libc.so.6","malloc_consolidate"
1397002,"g4run","libG4processes.so","G4RToEConvForElectron::G4RToEConvForElectron@plt"
1396991,"g4run","libG4processes.so","0x00000000008e2f7e"
1396985,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396976,"g4run","libG4geometry.so","G4GeometryMessenger::Init@plt"
1396961,"g4run","libG4event.so","0x0000000000068ea6"
1396960,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
1396958,"g4run","libG4processes.so","G4Analyser::printResults"
1396958,"g4run","libG4processes.so","0x00000000009f87fd"
1396955,"g4run","libG4tracking.so","0x000000000002fff6"
1396947,"g4run","libG4geometry.so","G4CutTubs::IsCrossingCutPlanes"
1396946,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::ExciteParticipants"
1396940,"g4run","libG4event.so","0x0000000000069d75"
1396928,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396926,"g4run","libG4particles.so","G4AntiHyperTriton::Definition"
1396919,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt@plt"
1396916,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::ConstructAntiParticle"
1396916,"g4run","libG4processes.so","0x0000000000a16cac"
1396913,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::SampleMSC"
1396912,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture"
1396907,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
1396902,"g4run","libG4event.so","0x0000000000069d6b"
1396902,"g4run","libG4processes.so","0x00000000008b925f"
1396899,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396895,"g4run","libstdc++.so.6.0.30","free@plt"
1396890,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
1396883,"g4run","libG4processes.so","0x0000000000f67ef6"
1396882,"g4run","libG4processes.so","0x0000000000f2e132"
1396881,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetClosestApproach"
1396877,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::CalculateCrossSection"
1396876,"g4run","libG4event.so","0x0000000000069d4d"
1396876,"g4run","libG4processes.so","0x0000000000839246"
1396871,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity"
1396869,"g4run","libG4particles.so","G4XiMinus::Definition"
1396865,"g4run","libG4processes.so","0x00000000008b6ccc"
1396861,"g4run","libG4processes.so","G4MolecularConfiguration::GetFakeParticleID@plt"
1396861,"g4run","libc.so.6","pthread_mutex_unlock@@GLIBC_2.2.5"
1396860,"g4run","libG4geometry.so","G4Trap::MakePlanes"
1396857,"g4run","libG4processes.so","0x0000000000a3f6af"
1396856,"g4run","libG4processes.so","G4LossTableBuilder::InitialiseBaseMaterials"
1396855,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma@plt"
1396854,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
1396854,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
1396851,"g4run","libG4geometry.so","0x00000000002704c5"
1396851,"g4run","libG4processes.so","G4StatMFParameters::GetEpsilon0"
1396850,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity"
1396848,"g4run","libG4processes.so","G4VPhysicalVolume::GetTranslation@plt"
1396847,"g4run","libG4processes.so","0x0000000000e4d0bb"
1396846,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
1396841,"g4run","libG4processes.so","0x00000000008b6fbc"
1396839,"g4run","libG4processes.so","G4CollisionOutput::removeOutgoingParticle@plt"
1396839,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
1396837,"g4run","libG4processes.so","0x00000000008b6d26"
1396835,"g4run","libG4processes.so","0x000000000037d4f0"
1396828,"g4run","libG4processes.so","0x000000000083e8d3"
1396819,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt"
1396818,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt"
1396817,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants"
1396817,"g4run","libG4processes.so","0x00000000009319dc"
1396814,"g4run","libG4processes.so","G4CollisionNNToNNstar::G4CollisionNNToNNstar"
1396810,"g4run","libG4processes.so","0x00000000008c294d"
1396808,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
1396807,"g4run","libG4geometry.so","0x00000000002122af"
1396805,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
1396805,"g4run","libG4processes.so","xDataTOM_releaseElement@plt"
1396803,"g4run","libG4processes.so","0x00000000008395bd"
1396801,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
1396800,"g4run","libG4particles.so","G4DecayTable::G4DecayTable"
1396796,"g4run","libG4processes.so","G4CrossSectionDataStore::DumpHtml@plt"
1396794,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
1396794,"g4run","libG4processes.so","0x00000000003804c0"
1396793,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
1396793,"g4run","libG4processes.so","G4NeutronKiller::SetKinEnergyLimit@plt"
1396783,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMomenta"
1396782,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcMeanMultiplicity"
1396771,"g4run","libG4processes.so","0x00000000008b6cc6"
1396768,"g4run","libG4processes.so","G4BetaPlusDecay::G4BetaPlusDecay@plt"
1396765,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
1396763,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon@plt"
1396762,"g4run","libG4geometry.so","_G4cout_p@plt"
1396757,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396753,"g4run","libG4processes.so","G4RKPropagation::Transport"
1396746,"g4run","libG4processes.so","0x0000000000f087a4"
1396745,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
1396745,"g4run","libG4processes.so","G4QGSParticipants::GenerateDeltaIsobar@plt"
1396742,"g4run","libG4tracking.so","G4SteppingVerbose::~G4SteppingVerbose"
1396738,"g4run","libG4processes.so","G4fissionEvent::G4SmpNuDistDataU235"
1396725,"g4run","libG4processes.so","0x0000000000380630"
1396722,"g4run","libG4processes.so","epsilon@plt"
1396717,"g4run","libG4particles.so","G4GenericIon::Definition"
1396717,"g4run","libG4processes.so","G4HadronicParameters::SetEnergyThresholdForHeavyHadrons"
1396714,"g4run","libG4processes.so","G4SBBremTable::BuildSamplingTables@plt"
1396713,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
1396694,"g4run","libG4processes.so","0x000000000083fefe"
1396676,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
1396673,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::PostStepDoIt"
1396671,"g4run","libG4processes.so","0x00000000008b6d4b"
1396659,"g4run","libG4processes.so","G4DNAMesh::GetBoundingBox@plt"
1396651,"g4run","libG4geometry.so","0x0000000000181669"
1396650,"g4run","libG4processes.so","0x0000000000aa349c"
1396649,"g4run","libG4processes.so","G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt"
1396638,"g4run","libG4processes.so","0x0000000000e9941f"
1396616,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeIsotopeName"
1396611,"g4run","libG4processes.so","G4NuclearPolarizationStore::Register"
1396592,"g4run","libG4geometry.so","0x00000000000f76c3"
1396592,"g4run","libG4processes.so","G4VTransitionRadiation::GetMeanFreePath"
1396592,"g4run","libG4processes.so","0x00000000008c4d8f"
1396587,"g4run","libG4particles.so","G4SigmabZero::Definition"
1396585,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt"
1396584,"g4run","libstdc++.so.6.0.30","strcmp@plt"
1396571,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
1396570,"g4run","libG4geometry.so","std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_erase"
1396562,"g4run","libG4processes.so","0x0000000000a05db6"
1396549,"g4run","libG4event.so","0x0000000000069db3"
1396509,"g4run","libG4processes.so","0x000000000095fa59"
1396502,"g4run","libG4processes.so","0x000000000083d212"
1396497,"g4run","libG4geometry.so","0x00000000002704c3"
1396496,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::GetNextAntiParton"
1396496,"g4run","libG4processes.so","0x000000000037bd00"
1396495,"g4run","libG4geometry.so","G4Trd::CheckParameters"
1396492,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
1396485,"g4run","libG4processes.so","0x0000000000ef7c5a"
1396480,"g4run","libG4geometry.so","0x00000000001c22d7"
1396463,"g4run","libG4event.so","0x0000000000069d83"
1396456,"g4run","libG4processes.so","G4INCL::Nucleus::emitInsidePions@plt"
1396451,"g4run","libG4processes.so","0x0000000000a494dc"
1396444,"g4run","libG4geometry.so","G4CrystalUnitCell::GetBasis@plt"
1396435,"g4run","libm.so.6","xflow"
1396434,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache"
1396402,"g4run","libG4processes.so","G4EmBiasingManager::ApplySecondaryBiasing@plt"
1396402,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonElastic"
1396396,"g4run","libG4processes.so","G4INCL::CoulombNonRelativistic::getCoulombRadius@plt"
1396392,"g4run","libG4processes.so","G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP"
1396388,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
1396370,"g4run","libm.so.6","hypot@@GLIBC_2.35"
1396364,"g4run","libG4global.so","strlen@plt"
1396346,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini"
1396315,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
1396299,"g4run","libG4processes.so","0x000000000037e3b0"
1396275,"g4run","libG4processes.so","0x000000000096dc38"
1396235,"g4run","libG4processes.so","G4PAIySection::SumOverIntervaldEdx"
1396226,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
1396180,"g4run","libG4processes.so","G4StatMFMacroBiNucleon::CalcMeanMultiplicity"
1396144,"g4run","libG4geometry.so","G4Box::DistanceToOut"
1396136,"g4run","libG4processes.so","G4LinLogInterpolation::Calculate"
1396101,"g4run","libG4global.so","G4PhysicsVector::Store@plt"
1396080,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum"
1396070,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
1396045,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
1396044,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
1396042,"g4run","libG4processes.so","G4DiffuseElasticV2::CalculateNuclearRad"
1396038,"g4run","libG4tracking.so","0x000000000002f7cd"
1396013,"g4run","libG4processes.so","0x0000000000a63153"
1396008,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
1395988,"g4run","libG4processes.so","0x0000000000a2a783"
1395971,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
1395905,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::shoot"
1395826,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::FillEnergySteps"
1395793,"g4run","libG4particles.so","0x000000000006bd6f"
1395346,"g4run","libG4processes.so","0x000000000083fd1b"
1395326,"g4run","libm.so.6","__atan_fma"
1395309,"g4run","libG4geometry.so","G4ExtrudedSolid::ComputeProjectionParameters@plt"
1395276,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
1394523,"g4run","libG4tracking.so","0x000000000002f7a4"
1394473,"g4run","libG4geometry.so","G4GeomTestVolume::TestRecursiveOverlap@plt"
1393221,"g4run","libG4processes.so","G4OpticalParameters::Instance@plt"
698699,"g4run","libG4processes.so","0x00000000008b6cfe"
698570,"g4run","libc.so.6","__GI___printf_fp_l"
698562,"g4run","libG4geometry.so","0x00000000001946a1"
698549,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
698544,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
698543,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
698540,"g4run","libG4processes.so","G4NucleiModel::worthToPropagate"
698538,"g4run","libG4processes.so","G4AntiXibMinus::Definition@plt"
698538,"g4run","libG4processes.so","G4BinaryLightIonReaction::G4BinaryLightIonReaction"
698531,"g4run","libG4persistency.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double>"
698529,"g4run","libG4processes.so","G4OpticalParameters::GetScintTrackSecondariesFirst"
698523,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
698519,"g4run","libG4processes.so","G4INCL::NNToNLK2piChannel::operator delete@plt"
698518,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698517,"g4run","libG4processes.so","G4Na22GEMChannel::~G4Na22GEMChannel"
698515,"g4run","libG4processes.so","G4BinaryCascade::DebugFinalEpConservation"
698515,"g4run","libG4processes.so","G4RKFieldIntegrator::GetProtonPotential"
698511,"g4run","libG4processes.so","0x00000000009edb0d"
698509,"g4run","libG4particles.so","G4IonTable::AddProcessManager"
698506,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
698504,"g4run","libG4particles.so","G4TauMinus::Definition"
698499,"g4run","libG4processes.so","G4Clebsch::Wigner9J"
698494,"g4run","libG4processes.so","G4ExcitationHandler::G4ExcitationHandler@plt"
698494,"g4run","libG4processes.so","G4LundStringFragmentation::SplitEandP"
698493,"g4run","libG4processes.so","CLHEP::HepLorentzVector::boost@plt"
698493,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
698492,"g4run","libG4particles.so","0x00000000000737e7"
698490,"g4run","libG4processes.so","G4Absorber::FindAbsorbers"
698490,"g4run","libG4processes.so","0x00000000008b6bb5"
698489,"g4run","libG4geometry.so","0x0000000000125058"
698489,"g4run","libG4processes.so","G4BinaryCascade::GetSpherePoint"
698483,"g4run","libG4processes.so","G4OpticalParameters::GetWLS2TimeProfile"
698482,"g4run","libG4processes.so","0x000000000083924b"
