id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all;g4run;libG4processes;G4VElasticCollision::FinalState",0,193985,0,0,0,0
"all;g4run;libG4processes;G4BraggIonModel::MaxSecondaryEnergy",0,0,0,0,1158,0
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::ChooseStringEnds",698450,0,1884,0,1437,0
"all;g4run;libG4processes;G4Gamma::Gamma@plt",698467,0,0,125248,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::GetInstance",84409298,26008476,280610,17126816,131781,1309
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomPHI@plt",697757,0,2512,115032,1454,0
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",170933588,45271155,643205,27333322,355020,2792
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SetMinimalStringMass",0,0,3334,0,1248,19
"all;g4run;libG4processes;G4InuclNuclei::makeDefinition",11856453,1590076,39701,1185856,30381,133
"all;g4run;libG4processes;G4VEnergyLossProcess::GetLambdaForScaledEnergy",4180472,751384,18110,433553,5462,39
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::CalculateCrossSection",550369402,138373477,1253249,83051225,791401,7630
"all;g4run;libG4processes;G4LundStringFragmentation::DiQuarkSplitup",0,0,0,0,994,0
"all;g4run;libG4processes;G4NucleiModel::forceFirst@plt",0,0,1705,119333,0,0
"all;g4run;libG4processes;G4ProductionCutsTable::GetProductionCutsTable@plt",4188691,1075751,7129,1327861,2780,0
"all;g4run;libG4processes;G4PhysicsModelCatalog::GetModelID@plt",0,192368,0,0,0,0
"all;g4run;libG4processes;G4PropagatorInField::FindAndSetFieldManager@plt",6978538,1745059,7588,1185372,6778,38
"all;g4run;libG4processes;G4NucleiModel::generateNucleon@plt",0,177890,0,0,2859,0
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerBeta> >@plt",698353,187295,2688,0,1316,20
"all;g4run;libG4processes;G4VEnergyLossProcess::ComputeLambdaForScaledEnergy@plt",2783381,0,6211,201639,5582,0
"all;g4run;libG4processes;G4VMultipleScattering::AlongStepDoIt",742304183,172440441,1781241,103577381,1140265,11767
"all;g4run;libG4processes;G4UrbanMscModel::ComputeGeomPathLength",2262785946,569676500,5466247,389265133,3318694,34659
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes@plt",2095291,320768,2685,240819,2471,19
"all;g4run;libG4processes;G4TwoBodyAngularDist::ChooseDist",123128705,34808065,115905,22272563,119422,1553
"all;g4run;libG4processes;G4Fancy3DNucleus::GetNuclearDensity",0,0,0,125658,0,0
"all;g4run;libG4processes;std::__find_if<__gnu_cxx::__normal_iterator<G4VSplitableHadron**, std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4VSplitableHadron* const> >",0,0,4553,0,0,0
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection",6883322800,1754571483,16476685,1091369034,9945292,96218
"all;g4run;libG4processes;G4PhotoNuclearCrossSection::EquLinearFit",48832576,8179085,99697,5726964,96189,817
"all;g4run;libG4processes;G4HadronElasticProcess::PostStepDoIt",769475324,226951941,2081072,140297362,1411694,12313
"all;g4run;libG4processes;G4MesonAbsorption::GetCollisions",0,0,2351,121496,0,0
"all;g4run;libG4processes;G4SafetyHelper::ComputeSafety@plt",11161466,4057409,23507,2345593,18485,338
"all;g4run;libG4processes;CLHEP::HepLorentzRotation::rotateZ@plt",0,0,0,0,3340,0
"all;g4run;libG4processes;G4GeneratorPrecompoundInterface::Propagate",2789692,1258226,43679,471239,15586,173
"all;g4run;libG4processes;G4ExcitationHandler::BreakItUp",8374078,1457542,57224,1096203,39276,311
"all;g4run;libG4processes;G4KineticTrackVector::Boost",0,209886,0,0,1604,0
"all;g4run;libG4processes;G4He3::Definition@plt",0,0,2082,0,0,0
"all;g4run;libG4processes;G4EvaporationProbability::CrossSection",1392018,681238,11659,226120,7778,19
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetAntiHadronNucleonTotCrSc",4184323,650295,5837,544647,2313,76
"all;g4run;libG4processes;G4Pow::logBase",4184154,174375,33122,638213,24310,19
"all;g4run;libG4processes;G4BinaryCascade::ProductsAddPrecompound",0,0,0,109903,0,0
"all;g4run;libG4processes;G4BinaryLightIonReaction::ApplyYourself",0,0,6477,0,1439,19
"all;g4run;libG4processes;G4BetheBlochModel::MaxSecondaryEnergy",6279628,830333,11707,204648,9309,19
"all;g4run;libG4processes;G4NucleiModel::generateInteractionPartners@plt",0,0,1915,0,2863,0
"all;g4run;libG4processes;G4GEMChannel::SampleKineticEnergy",1395922,0,0,0,0,41
"all;g4run;libG4processes;G4KalbachCrossSection::ComputePowerParameter",4884084,1903905,7788,242503,3498,0
"all;g4run;libG4processes;std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_fill_insert",1396825,214289,2430,109573,0,0
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection@plt",69071364,17020969,139121,12367465,83875,736
"all;g4run;libG4processes;G4FissionBarrier::FissionBarrier",0,0,0,105614,4840,0
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor@plt",698243,370593,3365,126409,1247,0
"all;g4run;libG4processes;G4FieldManagerStore::ClearAllChordFindersState@plt",4189113,786040,6273,541730,8395,20
"all;g4run;libG4processes;G4CascadeRecoilMaker::goodNucleus@plt",698349,158207,2409,0,1471,57
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer@plt",696486,0,3813,0,0,20
"all;g4run;libG4processes;G4BGGNucleonInelasticXS::CoulombFactor",184160889,45340649,747480,28541218,445286,3385
"all;g4run;libG4processes;G4NucleiModel::fillZoneRadii",38366213,9287111,211980,3610753,172764,750
"all;g4run;libG4processes;G4DiffractiveExcitation::CreateStrings",698367,197520,5674,0,0,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTheta0",871525018,180617146,1058651,113947692,695874,11826
"all;g4run;libG4processes;G4TwoBodyAngularDist::setVerboseLevel@plt",2094256,551484,5226,226671,3311,59
"all;g4run;libG4processes;G4ExcitedStringDecay::EnergyAndMomentumCorrector",2085573,0,2225,0,5102,0
"all;g4run;libG4processes;G4RKPropagation::GetSphereIntersectionTimes",0,0,2641,0,0,0
"all;g4run;libG4processes;G4Pow::powA",698370,545182,1773,100499,2211,37
"all;g4run;libG4processes;G4FTFModel::Init",0,0,1874,0,1188,0
"all;g4run;libG4processes;G4BGGNucleonInelasticXS::GetElementCrossSection",32084008,7001356,109314,4337897,88869,653
"all;g4run;libG4processes;G4CrossSectionDataStore::GetCrossSection@plt",4879781,1884594,3647,736049,2694,58
"all;g4run;libG4processes;G4InuclParamMomDst::GetMomentum",3480162,2666593,19972,622857,10383,57
"all;g4run;libG4processes;G4KineticTrack::IntegrandFunction1",695247,0,0,0,1489,0
"all;g4run;libG4processes;G4CollisionOutput::setOnShell",153484564,26926796,860563,16824269,648738,2927
"all;g4run;libG4processes;G4BinaryCascade::BuildLateParticleCollisions",0,0,0,0,1329,0
"all;g4run;libG4processes;G4KineticTrack::IntegrandFunction2",0,0,0,104793,0,0
"all;g4run;libG4processes;G4PropagatorInField::ComputeStep@plt",698244,161571,1921,425833,1024,0
"all;g4run;libG4processes;G4CollisionOutput::getRecoilFragment@plt",698410,158407,2551,109242,0,19
"all;g4run;libG4processes;G4PreCompoundFragment::SampleKineticEnergy",698473,0,0,113575,0,0
"all;g4run;libG4processes;G4UniversalFluctuation::SampleGlandz",2884081859,550063794,9131962,336235219,5198745,40640
"all;g4run;libG4processes;G4BGGNucleonElasticXS::CoulombFactor",11168981,2102001,44730,1229559,27644,192
"all;g4run;libG4processes;G4InuclElementaryParticle::type",514410098,138776966,1617062,90468453,1080091,8173
"all;g4run;libG4processes;G4InuclParticle::setMomentum@plt",3488926,1408385,9680,217399,13074,115
"all;g4run;libG4processes;G4Fragment::G4Fragment",4904469,584917,14662,359768,11226,76
"all;g4run;libG4processes;G4Diproton::Definition@plt",0,201782,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",698409,0,1620,0,896,0
"all;g4run;libG4processes;G4SampleResonance::SampleMass",698438,0,0,0,0,0
"all;g4run;libG4processes;G4ComponentGGNuclNuclXsc::ComputeCoulombBarier",60713836,9211737,380250,7254266,222441,979
"all;g4run;libG4processes;G4Dineutron::Definition",1392950,343830,1843,114977,4110,57
"all;g4run;libG4processes;G4EvaporationLevelDensityParameter::LevelDensityParameter",24407376,5362331,15706,2122265,4340,156
"all;g4run;libG4processes;G4PiData::TotalXSection@plt",0,174200,4400,0,0,0
"all;g4run;libG4processes;G4FieldManagerStore::GetInstance@plt",2092752,273828,10257,375470,2930,20
"all;g4run;libG4processes;G4EmCaptureCascade::ApplyYourself",0,0,2149,0,0,0
"all;g4run;libG4processes;G4NeutronKiller::PostStepDoIt",3489271,104689,8284,444347,4792,78
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic",46733172,12812350,226307,6736937,124932,791
"all;g4run;libG4processes;G4Integrator<G4KineticTrack const, double (G4KineticTrack::*)(double) const>::Simpson",0,0,0,0,961,0
"all;g4run;libG4processes;G4KaonZero::Definition@plt",698459,0,2490,0,4598,0
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda",49532962,8195591,209332,7608867,111923,688
"all;g4run;libG4processes;G4HadronStoppingProcess::AtRestGetPhysicalInteractionLength",0,0,0,0,0,19
"all;g4run;libG4processes;G4CascadeInterface::createTarget@plt",0,0,2315,0,0,19
"all;g4run;libG4processes;G4InuclCollider::deexcite@plt",0,550783,0,0,1470,0
"all;g4run;libG4processes;G4VMscModel::GetEnergy",1237697227,288734371,4079190,170977654,2247068,21091
"all;g4run;libG4processes;G4NucleiModel::generateNucleon",87904998,22109742,206788,13557186,111044,1169
"all;g4run;libG4processes;G4InteractionContent::SetStatus",0,178623,2451,124839,0,0
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscVG@plt",0,0,0,0,1479,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getCrossSection",0,173606,2579,130282,1454,0
"all;g4run;libG4processes;G4DynamicParticle::SetMomentum@plt",0,0,1866,107041,0,0
"all;g4run;libG4processes;G4Decay::PostStepGetPhysicalInteractionLength",332793630,91541262,753396,54428674,417558,4905
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::getMatrixElement",4184269,689552,40553,599369,19552,0
"all;g4run;libG4processes;G4FTFParameters::Reset",1272993,343533,2487,0,1238,0
"all;g4run;libG4processes;G4UniversalFluctuation::SampleFluctuations",819068152,166787151,2067137,100610117,1229257,11116
"all;g4run;libG4processes;G4EvaporationProbability::TotalProbability",694502,195222,5206,108246,0,0
"all;g4run;libG4processes;exp@plt",1391038,651353,0,215636,0,20
"all;g4run;libG4processes;G4Log",4883635,2255906,33479,1172913,30302,116
"all;g4run;libG4processes;G4VKineticNucleon::~G4VKineticNucleon",0,168074,2095,0,0,0
"all;g4run;libG4processes;non-virtual thunk to G4CascadePPChannel::findCrossSection(double, double const (&) [30]) const",1394735,360099,2817,91977,2805,38
"all;g4run;libG4processes;G4CascadeChannelTables::instance",243452712,61372503,829903,38503048,484428,3340
"all;g4run;libG4processes;G4ProductionCutsTable::GetProductionCutsTable",32798923,7622926,177290,6320239,101502,649
"all;g4run;libG4processes;G4NeutronField::GetField",0,192472,0,0,0,0
"all;g4run;libG4processes;G4CascadeSampler<31, 6>::findFinalStateIndex",1396440,1215742,0,359718,1386,38
"all;g4run;libG4processes;G4GammaNuclearXS::IsElementApplicable",17428626,3357299,44045,2077402,36818,290
"all;g4run;libG4processes;G4RKPropagation::delete_FieldsAndMap",0,173827,0,0,0,0
"all;g4run;libG4processes;G4Electron::Electron@plt",2793234,1090577,6671,485086,7009,38
"all;g4run;libG4processes;G4LorentzConvertor::setTarget",322317070,67148660,820392,46871094,528681,5244
"all;g4run;libG4processes;G4PreCompoundDeexcitation::deExcite",0,0,0,0,3042,0
"all;g4run;libG4processes;G4FTFModel::BuildStrings",698379,0,3514,0,3331,0
"all;g4run;libG4processes;G4MollerBhabhaModel::SampleSecondaries",167580709,33258185,878623,21553898,449916,3145
"all;g4run;libG4processes;G4NucleiModel::boundaryTransition",529520531,148666712,1639746,90284859,945660,7169
"all;g4run;libG4processes;G4HadDecayGenerator::SetVerboseLevel@plt",2094965,606713,11321,461269,6919,58
"all;g4run;libG4processes;G4UrbanMscModel::SampleDisplacement",621611672,163907963,1209559,104163660,891798,8578
"all;g4run;libG4processes;G4KineticTrack::~G4KineticTrack",698169,0,0,134947,1201,0
"all;g4run;libG4processes;G4EmParameters::QuantumEntanglement",7674327,1601340,33391,1482388,34839,57
"all;g4run;libG4processes;G4Pow::powN@plt",1396623,1219377,0,426720,0,19
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticle",83717343,17298185,479997,11865819,237083,1560
"all;g4run;libG4processes;CLHEP::HepRandom::getTheEngine@plt",115120734,28513848,331657,16802004,220351,1828
"all;g4run;libG4processes;G4CascadeRecoilMaker::collide@plt",0,0,9192,228401,12243,19
"all;g4run;libG4processes;G4VEnergyLossProcess::AlongStepDoIt",2633394150,536392958,6215583,343870259,3922535,38017
"all;g4run;libG4processes;G4NavigationLevel::~G4NavigationLevel@plt",12558264,2583284,43977,1879041,26933,173
"all;g4run;libG4processes;G4UrbanMscModel::ComputeCrossSectionPerAtom",319516191,41067801,1740023,29312145,1299720,6237
"all;g4run;libG4processes;G4WentzelOKandVIxSection::ComputeMaxElectronScattering",110225201,26976704,251508,14325534,156684,1704
"all;g4run;libG4processes;G4FragmentingString::G4FragmentingString",0,0,0,0,1223,0
"all;g4run;libG4processes;G4Fancy3DNucleusHelperForSortInZ",5585070,626808,42809,672425,29429,77
"all;g4run;libG4processes;G4CascadeRecoilMaker::collide",18839121,2535612,43095,2326397,26466,115
"all;g4run;libG4processes;G4WentzelOKandVIxSection::ComputeTransportCrossSectionPerAtom",449643389,97402267,568265,57976072,443163,6676
"all;g4run;libG4processes;G4VEmProcess::PostStepGetPhysicalInteractionLength",7010849094,1604110201,22891381,1032343613,14268903,111039
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::GetChipsCrossSection",593714303,153828714,1403504,91361812,922702,7990
"all;g4run;libG4processes;G4GammaNuclearXS::SelectIsotope",697082,145090,3607,0,0,0
"all;g4run;libG4processes;G4Proton::Definition@plt",80922532,24492665,288249,15700086,174912,1527
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getCrossSection",2094823,342767,7590,212494,2864,57
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillMagnitudes",2790798,2630984,27519,1328742,13668,97
"all;g4run;libG4processes;0x00000000003a3650",1392683,393350,4013,236461,11408,19
"all;g4run;libG4processes;G4MultiBodyMomentumDist::passVerbose",228142095,57236837,667982,36988570,346598,3742
"all;g4run;libG4processes;G4CascadeInterface::IsApplicable",4881591,1104758,29299,555560,37900,136
"all;g4run;libG4processes;G4BGGPionInelasticXS::IsIsoApplicable",5578346,2313626,39539,1087091,18106,174
"all;g4run;libG4processes;G4IntraNucleiCascader::finishCascade",40451846,9683676,145288,5268479,112054,717
"all;g4run;libG4processes;G4InuclSpecialFunctions::csPN",5568931,938272,19588,890444,13894,77
"all;g4run;libG4processes;G4VMultipleScattering::StartTracking",565088096,131897001,1449699,95814194,1022048,8789
"all;g4run;libG4processes;G4EmParameters::Instance@plt",0,162410,2114,0,0,19
"all;g4run;libG4processes;G4NucleiModel::initializeCascad@plt",0,172203,0,0,0,0
"all;g4run;libG4processes;G4LorentzConvertor::toTheCenterOfMass",684215237,197487723,2000090,122724207,1282710,10034
"all;g4run;libG4processes;G4LorentzConvertor::getTRSMomentum",6282470,909784,49016,561438,63866,232
"all;g4run;libG4processes;G4UrbanMscModel::StartTracking",416907839,103034905,800315,65751327,548797,5382
"all;g4run;libG4processes;G4InuclSpecialFunctions::generateWithRandomAngles",606973152,143585144,1726981,101332029,1050554,9393
"all;g4run;libG4processes;G4RayleighAngularGenerator::SampleDirection",488009328,115664820,1536941,71236140,1079652,7556
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::GetTabValues",84393566,23278068,140388,16185105,59383,1313
"all;g4run;libG4processes;G4CascadeRecoilMaker::makeRecoilFragment@plt",0,0,0,114498,0,0
"all;g4run;libG4processes;std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> >::_M_default_append",698167,0,4045,105526,0,19
"all;g4run;libG4processes;G4EmModelManager::GetModel@plt",1396806,360351,8104,165642,8196,77
"all;g4run;libG4processes;G4CascadeCoalescence::goodCluster",5582152,2313175,20797,1325690,21836,154
"all;g4run;libG4processes;G4IntraNucleiCascader::generateCascade",242799883,43003470,1005694,34100503,670882,4091
"all;g4run;libG4processes;G4NuclearRadii::RadiusCB@plt",698438,573380,1866,789933,2573,19
"all;g4run;libG4processes;G4ProcessManager::GetAttribute@plt",5583518,1859669,9091,949684,6910,78
"all;g4run;libG4processes;G4PreCompoundDeuteron::GetRj",2091329,0,0,92466,0,0
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateMultiplicity",65018550,14535293,141731,10092094,118649,982
"all;g4run;libG4processes;G4CascadeRecoilMaker::deltaM@plt",0,0,2531,223482,0,0
"all;g4run;libG4processes;G4DiffractiveExcitation::ChooseP",698179,0,1916,0,2482,20
"all;g4run;libG4processes;G4InuclSpecialFunctions::generateWithFixedTheta",34200472,8837763,183765,4073136,139994,647
"all;g4run;libG4processes;G4NeutronRadCapture::ApplyYourself",41174670,6678441,285127,5362504,216521,809
"all;g4run;libG4processes;G4AntiDeuteron::Definition@plt",698425,0,0,0,0,0
"all;g4run;libG4processes;G4WentzelOKandVIxSection::SampleSingleScattering",32793468,7142626,100924,4358509,67660,495
"all;g4run;libG4processes;G4FTFParticipants::ShiftInteractionTime",0,149992,0,0,0,0
"all;g4run;libG4processes;G4CascadeCoalescence::createNuclei@plt",0,0,2624,0,0,0
"all;g4run;libG4processes;G4NucleiModel::fillZoneRadii@plt",0,0,1825,106470,0,0
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, __gnu_cxx::__ops::_Val_less_iter>",2785518,202995,40564,252818,21308,78
"all;g4run;libG4processes;G4CascadeRecoilMaker::goodFragment",29302701,6195412,109512,5021286,90986,578
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda@plt",17450190,5440475,67895,1668176,36651,251
"all;g4run;libG4processes;G4UrbanMscModel::SimpleScattering@plt",698391,0,0,0,0,0
"all;g4run;libG4processes;G4FTFModel::ExciteParticipants",0,0,0,0,1384,0
"all;g4run;libG4processes;G4VParticipants::Init",0,0,1883,0,0,0
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >",0,397649,13665,114335,4263,0
"all;g4run;libG4processes;G4IntraNucleiCascader::finishCascade@plt",1393326,0,0,0,0,39
"all;g4run;libG4processes;G4ExcitedStringDecay::FragmentString",0,0,0,0,0,19
"all;g4run;libG4processes;G4InteractionCase::set",170260017,44111641,700678,33753611,392853,2715
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",41852002,11269027,222002,5689665,145886,984
"all;g4run;libG4processes;G4NeutronCaptureXS::IsoCrossSection",9157021626,2295966003,22133055,1419949812,13620318,126870
"all;g4run;libG4processes;G4VEmissionProbability::SampleEnergy@plt",0,0,0,0,0,20
"all;g4run;libG4processes;G4NucleiModel::getRatio@plt",0,0,0,0,980,0
"all;g4run;libG4processes;G4LorentzConvertor::setTarget@plt",2790538,533662,6594,204712,4566,39
"all;g4run;libG4processes;G4ProtonField::GetField",0,0,0,0,0,19
"all;g4run;libG4processes;G4ExcitedString::GetLeftParton",0,0,1803,0,1148,20
"all;g4run;libG4processes;G4BGGPionElasticXS::FactorPiMinus",698408,160875,4563,333191,1394,58
"all;g4run;libG4processes;G4InuclNuclei::makeDefinition@plt",0,0,1880,0,1295,19
"all;g4run;libG4processes;G4NucleiModel::fillPotentials",33481787,1959032,67607,1389054,40915,288
"all;g4run;libG4processes;G4Decay::AtRestGetPhysicalInteractionLength",0,0,1836,0,1403,0
"all;g4run;libG4processes;G4HadronicInteraction::IsApplicable",9072004,2585051,54933,1855644,24990,116
"all;g4run;libG4processes;G4ScreeningMottCrossSection::RatioMottRutherfordCosT",9768069,2812208,54781,1073410,13872,136
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::SampleDirection",945716411,244842024,3084791,139903274,1910265,14344
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles@plt",2093630,1093560,13224,1100359,6769,38
"all;g4run;libG4processes;G4ionEffectiveCharge::EffectiveCharge",129032345,25073594,782129,12893336,558876,2489
"all;g4run;libG4processes;G4CascadeParameters::Instance",40465673,13752293,221120,7811511,181004,962
"all;g4run;libG4processes;G4InuclParamAngDst::GetCosTheta",698108,0,0,0,1754,56
"all;g4run;libG4processes;G4PreCompoundHe3::FactorialFactor",697519,195345,0,227379,0,20
"all;g4run;libG4processes;G4InuclSpecialFunctions::bindingEnergy@plt",697815,190700,6855,119342,4001,20
"all;g4run;libG4processes;G4HadronicProcess::CheckResult",45357025,8020742,169583,5908332,134709,809
"all;g4run;libG4processes;G4HadronicInteraction::GetMaxEnergy",3481636,537473,9194,120534,8461,57
"all;g4run;libG4processes;G4InuclSpecialFunctions::FermiEnergy@plt",0,0,2607,0,0,0
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::getParLev@plt",698451,0,0,0,0,0
"all;g4run;libG4processes;G4VProcess::EndTracking",1712226349,372811188,2999573,230035681,1936244,25748
"all;g4run;libG4processes;G4NuclearShellModelDensity::GetRadius",0,0,0,116955,0,0
"all;g4run;libG4processes;G4PreCompoundAlpha::GetRj",698407,989751,0,345613,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeLPMfunctions",5581044,790423,23737,705933,11532,39
"all;g4run;libG4processes;G4NucleiModel::isProjectile",9770694,3104932,47743,2505782,36506,303
"all;g4run;libG4processes;G4CascadParticle::G4CascadParticle",43957862,6530448,218916,5007267,133102,538
"all;g4run;libG4processes;G4InuclParticle::operator=@plt",21631331,6061515,82934,4053876,45949,384
"all;g4run;libG4processes;G4KokoulinMuonNuclearXS::GetElementCrossSection",5587039,196484,12826,112493,9369,38
"all;g4run;libG4processes;G4LorentzConvertor::toTheTargetRestFrame",29294739,6396693,185273,4682933,160438,672
"all;g4run;libG4processes;G4GammaNuclearXS::IsoCrossSection",0,144116,1886,0,1035,0
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::ThreeBodyDecayIt",0,140415,2106,0,0,0
"all;g4run;libG4processes;G4HadProjectile::~G4HadProjectile",8371388,693442,29341,687124,17961,133
"all;g4run;libG4processes;G4CascadeNPChannel::findCrossSection",269421795,73154761,489558,44573571,277635,3061
"all;g4run;libG4processes;G4ElectroVDNuclearModel::ApplyYourself",0,0,1764,0,0,0
"all;g4run;libG4processes;G4ProcessManager::GetAttribute",2283114955,545033070,4707036,349550337,3142170,32786
"all;g4run;libG4processes;G4EmCorrections::IonHighOrderCorrections",0,0,0,0,2642,0
"all;g4run;libG4processes;G4HadDecayGenerator::Generate",18838693,5866204,59467,4822527,69571,384
"all;g4run;libG4processes;G4VLongitudinalStringDecay::QuarkSplitup",0,0,0,0,0,19
"all;g4run;libG4processes;G4CascadeRecoilMaker::deltaM",167455209,40213809,570275,25924591,278136,2370
"all;g4run;libG4processes;G4NuclearFermiDensity::~G4NuclearFermiDensity",0,0,0,109858,2370,0
"all;g4run;libG4processes;G4VMscModel::GetRange@plt",697886,0,1587,0,0,20
"all;g4run;libG4processes;G4InuclSpecialFunctions::G4cbrt",48829991,9575997,365032,7164117,318338,1172
"all;g4run;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack* const&>",0,210245,3672,106985,2954,0
"all;g4run;libG4processes;G4NucleiModel::fillBindingEnergies@plt",697765,0,0,0,0,0
"all;g4run;libG4processes;G4VEmissionProbability::SampleEnergy",6273997,1049793,10088,538329,4491,60
"all;g4run;libG4processes;G4ionEffectiveCharge::EffectiveCharge@plt",0,0,0,0,1611,0
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetExchangeT",1396540,0,1895,0,2595,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getCrossSection",0,0,1534,0,936,0
"all;g4run;libG4processes;G4BinaryCascade::DoTimeStep",0,0,2763,0,0,0
"all;g4run;libG4processes;G4ExcitedStringDecay::FragmentStrings",1396294,517815,9710,0,9390,38
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getCrossSection",1396514,517192,1535,534312,4525,77
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone@plt",2090182,202649,0,111038,1381,0
"all;g4run;libG4processes;G4CascadeColliderBase::inelasticInteractionPossible",7677870,328445,52868,352972,50311,133
"all;g4run;libG4processes;G4InuclSpecialFunctions::getAL",17431411,3465509,91985,1312114,81926,422
"all;g4run;libG4processes;G4BraggIonModel::GetChargeSquareRatio",6977383,1749502,61009,696930,31373,173
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom",0,374204,1862,0,2125,0
"all;g4run;libG4processes;G4PairingCorrection::GetFissionPairingCorrection",698459,0,4606,0,2866,0
"all;g4run;libG4processes;G4CascadeParameters::Instance@plt",8377220,3223765,19709,1904659,20391,250
"all;g4run;libG4processes;G4NeutronInelasticXS::GetElementCrossSection",74665782,21831414,195679,11412902,126986,1198
"all;g4run;libG4processes;G4NucleiProperties::GetBindingEnergy@plt",2093179,337436,8829,221814,6474,39
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic@plt",2793456,327941,9669,229086,8353,76
"all;g4run;libG4processes;G4ExitonConfiguration::fill",9074535,3798694,82277,1602304,53488,344
"all;g4run;libG4processes;G4NucleiModel::generateInteractionLength",1146260606,309397698,2646711,198679110,1793423,15684
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::GetExchangeT@plt",1397066,0,0,294288,0,0
"all;g4run;libG4processes;G4Nucleon::~G4Nucleon",0,363645,4045,99394,1981,20
"all;g4run;libG4processes;G4FragmentingString::~G4FragmentingString@plt",0,0,0,0,963,0
"all;g4run;libG4processes;G4VEmModel::SelectIsotopeNumber",0,0,2210,0,3510,19
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::GetQ2max",152122426,40299594,429944,23098943,219902,2313
"all;g4run;libG4processes;G4CascadeCheckBalance::chargeOkay@plt",0,0,2379,0,4021,19
