id,cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys
"all;g4run;libG4processes;0x00000000008b60a8",698325,0,0,0,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::G4MultiBodyMomentumDist",792695382,1381667299,393851234,24116740,49053642,1277618
"all;g4run;libG4processes;G4AblaVirtualData::~G4AblaVirtualData@plt",0,0,0,13970,0,0
"all;g4run;libG4processes;std::swap<G4String>@plt",0,0,0,29248,0,0
"all;g4run;libG4processes;0x00000000008b60a9",0,1035257,0,36261,0,14598
"all;g4run;libG4processes;0x0000000000a19c51",2094997,5249759,3463901,242230,147611,271746
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetQ2max",20917018,28112979,10705513,400442,3921559,7497
"all;g4run;libG4processes;G4PAIxSection::Initialize",251232738,329464635,118228872,5536985,54520265,949078
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::IsIsoApplicable",0,0,0,0,156040,0
"all;g4run;libG4processes;G4ANuElNucleusCcModel::~G4ANuElNucleusCcModel@plt",695413,0,0,57849,0,4143
"all;g4run;libG4processes;0x0000000000a19c58",698323,0,0,31953,0,5991
"all;g4run;libG4processes;0x0000000000ab2a09",0,0,0,13089,0,0
"all;g4run;libG4processes;0x0000000000f10d49",0,0,364769,0,0,0
"all;g4run;libG4processes;0x000000000037d0f0",0,0,366196,0,0,0
"all;g4run;libG4processes;G4GIDI_target::getOthersFinalState@plt",6284169,4169075,2194953,281624,240752,7241
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeXSectionPerAtom",235140199,270565418,119995223,5982028,26661188,1510339
"all;g4run;libG4processes;0x00000000008b6d45",15351090,10067235,6638410,269738,3870372,105131
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronElastic",7681114,17424432,4949562,96763,715805,24865
"all;g4run;libG4processes;0x00000000008b6d06",0,0,0,0,119190,19279
"all;g4run;libG4processes;G4Ne24GEMChannel::~G4Ne24GEMChannel",0,0,0,0,66716,3935
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::~G4CascadeFunctions",698327,2326228,714196,34382,82122,0
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic",20238133,23171938,5482663,1002759,1616705,24013
"all;g4run;libG4processes;G4ScreeningMottCrossSection::G4ScreeningMottCrossSection",112324460,147830197,49959254,2346211,24352113,606060
"all;g4run;libG4processes;0x00000000008b6d49",12560166,25967155,8374429,331905,3596806,184663
"all;g4run;libG4processes;G4CascadeParamMessenger::SetNewValue",175831565,249512177,94983156,5635339,15447433,5768974
"all;g4run;libG4processes;G4AdjointCSManager::GetPostStepWeightCorrection@plt",0,0,0,29734,0,0
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::~G4ElNeutrinoNucleusTotXsc",0,0,445468,0,346176,0
"all;g4run;libG4processes;0x0000000000a2a783",698204,2040967,0,0,114192,18922
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda",27217800,26341238,20458548,2434580,4043919,2090692
"all;g4run;libG4processes;G4PEEffectFluoModel::Initialise",27911048,53222023,14232992,210712,5376842,183113
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeRelDXSectionPerAtom",2659820669,3644234676,1347243004,65429476,267789430,13729609
"all;g4run;libG4processes;0x0000000000a2a787",0,0,0,29988,0,36602
"all;g4run;libG4processes;G4VRestContinuousProcess::~G4VRestContinuousProcess@plt",0,0,369966,20213,0,5581
"all;g4run;libG4processes;G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt",8373943,16213448,5863576,579137,687457,132431
"all;g4run;libG4processes;G4O16GEMProbability::G4O16GEMProbability",30015253,27705819,14920530,2317286,3700749,1146223
"all;g4run;libG4processes;0x0000000000ef7c9a",0,0,368426,0,238575,0
"all;g4run;libG4processes;G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize",19527148,14540395,3624174,865269,1499192,692237
"all;g4run;libG4processes;G4BCLateParticle::GetFinalState",698459,0,0,0,0,0
"all;g4run;libG4processes;0x0000000000ef7c5a",4884223,3052746,2923535,109775,1055383,9521
"all;g4run;libG4processes;G4VXTRenergyLoss::GetRandomAngle",5580453,4248285,3412010,50300,424710,10690
"all;g4run;libG4processes;G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print",13259219,18521354,5482086,631486,1767091,457813
"all;g4run;libG4processes;G4HadronXSDataTable::Initialise",69768872,117371935,40936382,852870,27407471,237898
"all;g4run;libG4processes;0x0000000000b7737f",698409,0,0,0,380690,0
"all;g4run;libG4processes;G4BinaryCascade::G4BinaryCascade",3487985,4040692,3122223,159004,1208424,36658
"all;g4run;libG4processes;0x0000000000f1ffb3",0,0,363992,0,0,0
"all;g4run;libG4processes;G4NucleiModel::generateNucleon",1394581,6588767,2241598,110426,0,16489
"all;g4run;libG4processes;G4EmBiasingManager::ApplySplitting",0,0,0,0,0,8417
"all;g4run;libG4processes;0x0000000000ef7c5e",0,0,0,16265,289989,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom",387979191,569958815,199559256,11153202,50531896,1551806
"all;g4run;libG4processes;G4NeutronInelasticXS::Initialise",955418550,1328244695,495016096,21696585,116610638,8403103
"all;g4run;libG4processes;0x0000000000f1ffb6",0,0,0,44369,0,0
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::AlongStepGetPhysicalInteractionLength",1054015653,1370487328,536818614,21944787,172428466,5071589
"all;g4run;libG4processes;G4MuonicAtomDecay::FillResult",4189180,4169512,1142636,86466,916125,44315
"all;g4run;libG4processes;0x0000000000f1ffb8",0,0,0,0,0,11266
"all;g4run;libG4processes;0x0000000000a0041d",0,0,0,0,0,7805
"all;g4run;libG4processes;0x0000000000f183bc",1395428,0,0,0,120730,0
"all;g4run;libG4processes;G4HadronicInteractionRegistry::Clean@plt",0,0,0,0,83611,0
"all;g4run;libG4processes;G4BOptnCloning::~G4BOptnCloning@plt",41175811,56719966,22662273,1040791,9069563,170153
"all;g4run;libG4processes;ptwX_free@plt",0,0,0,0,0,6861
"all;g4run;libG4processes;std::istream::_M_extract<unsigned long>@plt",0,0,0,15183,0,8625
"all;g4run;libG4processes;G4CascadeChannelTables::instance",698320,0,0,53635,0,0
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeIsotopeName",0,0,0,26537,0,0
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::GetEnergyIndex",698252,981947,373710,0,0,5566
"all;g4run;libG4processes;0x000000000083a0ef",698449,961404,365746,0,243938,8824
"all;g4run;libG4processes;G4INCL::CascadeAction::beforeAvatarAction@plt",4886496,8539917,4676204,652301,404796,71366
"all;g4run;libG4processes;G4IntraNucleiCascader::decayTrappedParticle",260192936,420096937,150302388,8338407,51036267,4002980
"all;g4run;libG4processes;G4mplIonisation::~G4mplIonisation@plt",0,1059542,0,0,0,0
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEntropy",2095074,2002204,1830451,299576,100537,155541
"all;g4run;libG4processes;G4CascadeSampler<31, 6>::findFinalStateIndex",0,2072347,365523,0,0,0
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::EquLinearFit",697404,0,363956,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum",39778004,43843365,20112799,1480257,7006512,1451134
"all;g4run;libG4processes;G4RKPropagation::delete_FieldsAndMap",240040878,368107982,105399787,8432497,22411758,1589305
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable",168173705,219943583,80894196,9799577,18803760,1792787
"all;g4run;libG4processes;G4LegendrePolynomial::BuildUpToOrder",698254,6966467,1532036,135080,1311206,45066
"all;g4run;libG4processes;G4LorentzConvertor::setTarget",2791231,4459758,1825226,318780,1112335,0
"all;g4run;libG4processes;G4CascadeDeexciteBase::~G4CascadeDeexciteBase",59294850,89963382,20173320,2419035,4502377,231539
"all;g4run;libG4processes;xDataTOM_releaseElement@plt",0,0,372985,0,223636,0
"all;g4run;libG4processes;G4PreCompoundDeexcitation::deExcite",694454,2090105,1485607,0,257282,0
"all;g4run;libG4processes;G4NucleiModel::boundaryTransition",198142560,261073224,99846712,9946350,13096867,1258890
"all;g4run;libG4processes;G4WilsonAbrasionModel::ApplyYourself",0,2087738,0,19431,284238,18243
"all;g4run;libG4processes;G4StatMFMacroMultiplicity::CalcChemicalPotentialMu",5583462,2880608,2592011,391773,270575,177158
"all;g4run;libG4processes;0x0000000000a0d401",0,995166,0,0,0,0
"all;g4run;libG4processes;G4VBiasingOperator::ReportOperationApplied@plt",7677344,6786824,2147282,350929,79987,9174
"all;g4run;libG4processes;G4SBBremTable::InitSamplingTables",12558352,18122950,5857604,325586,2097861,54336
"all;g4run;libG4processes;0x0000000000e4daeb",0,0,0,29873,0,0
"all;g4run;libG4processes;G4Mg22GEMChannel::~G4Mg22GEMChannel",698465,2661687,0,0,588140,0
"all;g4run;libG4processes;0x000000000083e5ec",2793560,3120265,2638088,49188,1450637,13718
"all;g4run;libG4processes;0x000000000037b9a0",6971842,16687481,5060748,528768,1532339,42407
"all;g4run;libG4processes;G4SeltzerBergerModel::ReadData",235830178,391329400,129433575,4202972,61330426,1326375
"all;g4run;libG4processes;0x0000000000ab2a0d",0,1046069,0,0,123039,0
"all;g4run;libG4processes;G4ElectronIonPair::SampleIonsAlongStep",698421,0,0,0,0,0
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticle",1396603,0,366996,0,0,19353
"all;g4run;libG4processes;0x000000000083e5ee",0,1080385,0,0,0,0
"all;g4run;libG4processes;G4CascadeParamMessenger::G4CascadeParamMessenger",140942071,141943115,66610603,4781485,15766690,4989192
"all;g4run;libG4processes;0x0000000000a0d405",698359,0,0,0,0,4861
"all;g4run;libG4processes;0x0000000000e4daef",0,0,0,0,0,3650
"all;g4run;libG4processes;std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>@plt",698410,0,0,60634,0,0
"all;g4run;libG4processes;0x00000000008b6d4b",1395779,6012418,2577266,26613,1127306,22769
"all;g4run;libG4processes;0x00000000008b6d0a",4186402,2981975,1831908,104840,781797,89402
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable",8373268,9654233,1831827,137423,104901,136191
"all;g4run;libG4processes;G4PhotoElectricEffect::ProcessDescription",10469484,16332034,3658253,12944,2818098,43703
"all;g4run;libG4processes;G4EmBiasingManager::ApplySecondaryBiasing@plt",2095153,3147426,1113614,53527,719477,11103
"all;g4run;libG4processes;0x000000000037ea40",6975844,11889001,5053110,394575,874775,88224
"all;g4run;libG4processes;G4SeltzerBergerModel::~G4SeltzerBergerModel",1395046,1988599,1108855,0,0,7125
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::ReadData",1431342399,2086529575,737523297,40775550,328285582,9151504
"all;g4run;libG4processes;G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt",161851912,227598990,75030941,10307398,15889421,776028
"all;g4run;libG4processes;0x000000000083e82c",0,3100795,0,38163,545719,4223
"all;g4run;libG4processes;G4StatMFMacroMultiNucleon::CalcMeanMultiplicity",4186808,4360868,1457481,314234,396962,153955
"all;g4run;libG4processes;G4CollisionOutput::rotateEvent",14653080,24429271,11744404,355539,1594000,561845
"all;g4run;libG4processes;0x00000000008b6d4e",16964304,14789483,8415562,157898,2922045,131521
"all;g4run;libG4processes;G4Fancy3DNucleus::SortNucleonsDecZ",0,0,0,18322,0,0
"all;g4run;libG4processes;0x00000000008b6d0e",11863570,14109802,3281149,190233,1830062,272057
"all;g4run;libG4processes;G4CascadeRecoilMaker::collide",13958925,28817364,6956172,484621,2548614,129151
"all;g4run;libG4processes;G4VEmProcess::PostStepGetPhysicalInteractionLength",1578486689,2217775539,818847037,25648066,251111923,16485109
"all;g4run;libG4processes;G4StatMFParameters::GetEpsilon0",0,3384757,1606041,28533,685602,0
"all;g4run;libG4processes;0x0000000000a2a78a",1394273,1193112,376659,0,0,71897
"all;g4run;libG4processes;0x0000000000f69b8f",4874190,7383734,4677970,205184,1692745,66081
"all;g4run;libG4processes;G4IonsShenCrossSection::calCeValue@plt",8366568,5306394,1451337,162556,1001088,7471
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_unique_pos",1377333848,1881365283,737159101,26000371,257918140,9350343
"all;g4run;libG4processes;G4GammaNuclearXS::SelectIsotope",0,3295369,1466993,24819,162441,0
"all;g4run;libG4processes;std::map<int, G4ParticleDefinition*, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::~map",1394445,1024387,361551,58669,229785,98888
"all;g4run;libG4processes;G4Na24GEMChannel::~G4Na24GEMChannel",0,0,369199,27370,0,3596
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt",4189009,8878592,3353287,324090,1104927,43498
"all;g4run;libG4processes;0x000000000093aa4c",28594605,29997922,11369395,854824,3339617,424940
"all;g4run;libG4processes;0x00000000008327fb",698356,0,364022,0,128527,3667
"all;g4run;libG4processes;G4INCL::Nucleus::emitInsidePions@plt",2792034,966924,683994,13155,445407,0
"all;g4run;libG4processes;std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert",16739788,26926490,14180062,340043,4935800,117710
"all;g4run;libG4processes;G4OpticalParametersMessenger::SetNewValue",4564768408,6271456099,2469944817,89678437,588789213,34952949
"all;g4run;libG4processes;G4ITMultiNavigator::GetLocalExitNormal",7724704344,11885007324,3997795537,183981161,2127310053,25994337
"all;g4run;libG4processes;G4ElasticHNScattering::G4ElasticHNScattering",0,1987908,0,0,0,17436
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase",1396716,2319776,1414216,82166,72628,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::passVerbose",109545184,183553608,63013129,4530795,6395155,370809
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::printTable",0,0,0,32750,0,0
"all;g4run;libG4processes;0x000000000037b330",41178216,51514004,16465961,1692682,2446717,193866
"all;g4run;libG4processes;G4QMDCollision::CalKinematicsOfBinaryCollisions@plt",0,0,0,39225,0,30625
"all;g4run;libG4processes;G4PhotoElectricEffect::~G4PhotoElectricEffect",698711,1082264,0,0,432287,16425
"all;g4run;libG4processes;G4RToEConvForPositron::ComputeValue",109694594,123456190,59634564,1865961,23487641,2054741
"all;g4run;libG4processes;0x0000000000ef639d",0,0,0,0,0,7564
"all;g4run;libG4processes;G4Na22GEMChannel::~G4Na22GEMChannel",0,0,367078,13319,0,0
"all;g4run;libG4processes;G4EmBiasingManager::ApplyDirectionalSplitting",0,0,0,24762,0,0
"all;g4run;libG4processes;std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::~_Vector_base@plt",0,0,0,40303,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::finishCascade",6416413710,9508851251,3243371351,252602488,571702999,35991251
"all;g4run;libG4processes;0x0000000000f1ffbe",698318,0,398117,0,0,18869
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity",6279897,13980052,1825686,593749,1400471,93187
"all;g4run;libG4processes;G4INCL::Random::shoot@plt",8365878,9577412,2550343,268437,286200,0
"all;g4run;libG4processes;G4StatMFMicroPartition::ChooseZ",83038215,157960715,58591196,1869587,52157091,298431
"all;g4run;libG4processes;0x0000000000f2e132",698389,0,0,0,0,4833
"all;g4run;libG4processes;G4BinaryCascade::GetSpherePoint",698408,2385028,0,44111,0,10549
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator",698480,1991739,2221290,0,0,30151
"all;g4run;libG4processes;0x0000000000380ba0",0,0,0,28979,0,0
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::SplitUp",1396743,0,734526,43399,270694,14781
"all;g4run;libG4processes;G4CrossSectionDataStore::DumpHtml@plt",1397052,0,739018,51541,0,24118
"all;g4run;libG4processes;0x0000000000a4b273",0,0,0,0,0,15310
"all;g4run;libG4processes;G4LorentzConvertor::toTheCenterOfMass",900793388,1156441283,587180643,12643573,426736735,20407713
"all;g4run;libG4processes;0x00000000009d2eba",698449,2045334,1475596,0,0,36080
"all;g4run;libG4processes;G4Molecule::G4Molecule@plt",697732,1001637,0,17501,0,13600
"all;g4run;libG4processes;G4ProductionCutsTable::CheckMaterialCutsCoupleInfo",110233614,168136075,53859585,1896063,33538112,656147
"all;g4run;libG4processes;G4FTFParticipants::G4FTFParticipants",0,0,367540,0,0,0
"all;g4run;libG4processes;0x000000000037fa80",0,1156704,0,0,0,0
"all;g4run;libG4processes;0x00000000008b6797",3491314,1800343,1449360,119696,325005,164019
"all;g4run;libG4processes;0x0000000000f2e138",18843038,35608693,10306520,286993,2387674,160207
"all;g4run;libG4processes;0x000000000037ba40",51629813,64413623,20485903,2518978,3302284,374347
"all;g4run;libG4processes;G4FTFModel::AdjustNucleons",0,0,718404,55311,268862,22355
"all;g4run;libG4processes;G4EmCorrections::MottCorrection@plt",3490471,5608761,367121,23196,589493,16489
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity",22333975,45765241,14296817,1380285,5475837,66217
"all;g4run;libG4processes;G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Insert()::{lambda()#1}>",0,0,0,0,0,26666
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::IsIsoApplicable",0,0,0,14103,0,0
"all;g4run;libG4processes;G4StatMFFragment::GetEnergy",698379,943947,0,56507,121159,14560
"all;g4run;libG4processes;G4IntraNucleiCascader::generateCascade",27895281,45825703,19523497,1937622,2368514,2198787
"all;g4run;libG4processes;G4ElementaryParticleCollider::~G4ElementaryParticleCollider",16737776,27074224,10247152,572368,6082532,446013
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateMultiplicity",1393075,2239674,723305,95282,0,14595
"all;g4run;libG4processes;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4NuclearPolarizationStore>::G4ThreadLocalSingleton()::{lambda()#1}>",2434821266,3724094982,1274620895,42205388,364024686,25625634
"all;g4run;libG4processes;G4CrossSectionBuffer::CrossSection@plt",2088841,1030654,0,46566,0,29251
