instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses,comm,dso,symbol
6380718099,2897605831,126503774,11125703,"g4run","libG4processes.so","G4PiData::ReactionXSection"
6192256558,3977048560,268296852,41480026,"g4run","libG4particles.so","pDynamicParticleAllocator"
6171619282,2893157053,257202003,78233047,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetChipsCrossSection"
6143979739,3490957369,370236423,12342999,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut"
6127379110,3718344345,34895594,19890200,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
6109122754,4100685068,442923735,30811500,"g4run","libG4geometry.so","G4Trap::Inside"
6065312671,2556254395,57218351,32041317,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
6026300434,3838736189,411418219,55863239,"g4run","libG4processes.so","G4NeutronCaptureXS::IsIsoApplicable"
5990508397,3122403943,51298027,50921315,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm"
5948712744,3213575429,28395613,27180054,"g4run","libG4processes.so","G4TwoBodyAngularDist::passVerbose"
5936918368,3573344772,119273703,9392757,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn"
5669138159,3790749149,214203336,38738584,"g4run","libG4track.so","aTrackAllocator"
5643513747,3983127880,360380155,35775068,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
5631751536,3554418204,247568299,40330741,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack"
5580822964,3490522511,357514595,27721596,"g4run","libG4processes.so","G4eeToTwoGammaModel::ComputeCrossSectionPerElectron"
5549716009,3643187774,416719977,10801703,"g4run","libG4geometry.so","G4Box::DistanceToOut"
5548827385,3032207349,93975469,15683324,"g4run","libG4track.so","G4ParticleChangeForMSC::UpdateStepForAlongStep"
5466850331,3167122181,89900032,65558591,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
5376350598,3416927694,383360999,11189602,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
5365993469,3172343352,363400935,32029399,"g4run","libG4processes.so","G4ModifiedTsai::SampleCosTheta"
5349088070,3135799487,283686966,20535835,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterialCutsCouple"
5221785158,2758804637,226221112,8511649,"g4run","libG4geometry.so","0x000000000009ba20"
5219339505,3047786337,234396733,11398495,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState"
5186310924,2624504517,108522978,31940091,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
5184498954,3298479065,194100668,37655546,"g4run","libG4processes.so","G4MollerBhabhaModel::SampleSecondaries"
5160469268,3102396645,316324135,16731106,"g4run","libG4geometry.so","G4SafetyHelper::ComputeSafety"
5154858445,3457245529,450782687,41240947,"g4run","libG4global.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
5098002734,3296410532,402232126,23824634,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupTarget"
5057019100,3310600784,450320227,22311503,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTransportXSectionPerVolume"
5052982144,2804279981,247425063,17695759,"g4run","libG4geometry.so","G4LogicalVolume::GetSensitiveDetector"
4995071286,2697245422,479642454,36886270,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
4917436120,3000671526,100299208,8380382,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdgesExact"
4900788848,3397828975,293689682,19942404,"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance"
4899452340,3727607810,315387578,57260795,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
4887067166,2640066233,71446587,36303417,"g4run","libG4processes.so","G4CascadeChannelTables::instance"
4806040636,3022938956,95826437,18418363,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
4747106998,2407477604,80803791,32107652,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass"
4676529531,2977447798,313294670,8335925,"g4run","libG4geometry.so","G4Box::DistanceToOut"
4632388221,2691321222,210386492,6171882,"g4run","libG4geometry.so","0x000000000009c050"
4515662853,2794192617,381360529,54092975,"g4run","libG4geometry.so","G4Navigator::SetupHierarchy"
4484637750,2586155188,92579826,22216885,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForPostStep"
4472178199,2390486480,35670300,51906427,"g4run","libG4processes.so","G4NucleiModel::inverseMeanFreePath"
4414420226,1675748628,263905710,30279758,"g4run","libG4track.so","G4ParticleChange::CheckIt"
4371240975,2677127161,28459545,49083382,"g4run","libG4processes.so","G4CascadeNPChannel::findCrossSection"
4363487292,2684351454,322061006,12117599,"g4run","libG4geometry.so","G4Trap::DistanceToIn"
4362316591,2397355252,47038381,30658515,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
4292015300,2897851562,285251042,17398437,"g4run","libG4geometry.so","G4Polycone::Inside"
4282708349,2560047930,53423930,37741481,"g4run","libG4processes.so","G4CascadeRecoilMaker::deltaM"
4199740880,1893072392,75594471,6101626,"g4run","libG4processes.so","G4PiData::TotalXSection"
4193306937,2523567462,284505055,12490226,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::CrossSectionPerVolume"
4167840098,3074069775,211203039,23939632,"g4run","libG4particles.so","G4PDefManager::offset"
4165098268,1797294296,316836,78095,"g4run","libG4processes.so","G4hBremsstrahlungModel::ComputeDMicroscopicCrossSection"
4151101336,2454646203,94362323,37113975,"g4run","libG4processes.so","G4CollisionOutput::reset"
4115019563,2133198858,58741599,48252271,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
4107246933,1859436379,359382103,31758330,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetExchangeT"
4037560692,2445575795,306006380,15530726,"g4run","libG4track.so","G4ParticleChange::Initialize"
4018187846,2002038952,88970057,30519025,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
3966237257,2241923211,10871236,6704470,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose"
3958886809,2696744139,259214928,21841081,"g4run","libG4geometry.so","G4NavigationHistory::~G4NavigationHistory"
3948896376,2026809293,69824614,14952175,"g4run","libG4particles.so","G4Electron::Definition"
3858956517,1518989105,44548558,18926673,"g4run","libG4particles.so","G4ParticleTable::GetParticleTable"
3853515229,2385817969,57742816,25237912,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
3825412818,2563954879,53113375,2672236,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep"
3818972196,2202995979,24219138,1610050,"g4run","libG4geometry.so","field_utils::relativeError2"
3810020287,1973302283,149660377,22395016,"g4run","libG4processes.so","G4UrbanMscModel::ComputeCrossSectionPerAtom"
3809514318,2351726890,209011963,11449034,"g4run","libG4geometry.so","aTouchableHistoryAllocator"
3799216201,2596283534,250698138,21475341,"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory"
3798901562,1478920027,34821650,19461492,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
3778041472,1885231513,105249628,11940528,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::CoulombFactor"
3750384677,2037959177,144762281,6584431,"g4run","libG4geometry.so","0x000000000009c450"
3747368046,1986560717,7975257,716721,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMfunctions"
3728586207,2305615663,160784339,7915047,"g4run","libG4geometry.so","G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt"
3702529039,2563691387,13511956,31509636,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
3691747331,2450785420,429620496,21576629,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTruePathLengthLimit"
3664225067,2018450375,83044801,3365005,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn"
3660237154,2297912730,84506772,26937804,"g4run","libG4particles.so","G4ParticleDefinition::GetQuarkContent"
3613328976,2690761643,229324626,32094344,"g4run","libG4processes.so","G4PairProductionRelModel::SampleSecondaries"
3565893085,2084372391,68476347,28820541,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
3561819212,2271361849,188982091,10160608,"g4run","libG4geometry.so","aNavigLevelRepAllocator"
3544912279,2532266743,310793061,31910679,"g4run","libm.so.6","__sin_fma"
3490419827,2238234240,47127534,22188725,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
3478585451,1939767487,235999557,7350784,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
3410253372,2364531695,322227207,10772578,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
3404079155,1607931326,51263927,6103564,"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor"
3362652729,1992639286,54838101,3641051,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut"
3312887387,2084732336,111254307,23421614,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
3201936092,1983686997,49500081,30032831,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
3123718563,2326716023,153701853,8619618,"g4run","libc.so.6","__memmove_avx_unaligned"
3054675818,1397718839,145478164,19231498,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetQ2max"
3047632898,2022649558,182813887,9724241,"g4run","libG4geometry.so","G4NavigationLevel::~G4NavigationLevel"
2997477845,1855181993,64367986,22256544,"g4run","libG4processes.so","G4ParticleDefinition::GetAntiQuarkContent"
2973193917,1511160495,83814495,15301704,"g4run","libG4processes.so","G4InuclElementaryParticle::getParticleMass"
2945871942,1781507719,183973123,5256887,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn"
2928336820,1884068382,129444869,17189265,"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::rotateY"
2920033091,1544525339,193848361,3141178,"g4run","libG4processes.so","G4NeutronInelasticXS::GetIsoCrossSection"
2909739828,2098485918,169292958,16682192,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
2906131912,1610918648,41396307,2516651,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn"
2821301017,1344218831,63460231,7318478,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::ComputeCrossSections"
2781211069,907245713,97996,32993,"g4run","libpythia8.so","Pythia8::ResonanceWidths::numInt2BW"
2780684164,1907078421,197975581,15727031,"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory"
2775511634,1740430964,105160771,4058284,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone"
2759662461,1906706121,173095998,17305801,"g4run","libG4clhep.so","0x0000000000025dc4"
2740898095,1691591962,18545217,2334708,"g4run","libG4geometry.so","G4PolyhedraSide::Normal"
2710668754,1841112085,157224935,16959441,"g4run","libG4processes.so","G4HadProjectile::Initialise"
2704945367,1654118826,291283794,17810230,"g4run","libG4geometry.so","G4PropagatorInField::RefreshIntersectionLocator"
2695513632,1389934216,32594721,20737238,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
2694468825,1460842371,134321194,9161220,"g4run","libG4processes.so","G4UPiNuclearCrossSection::Interpolate"
2630921682,1127979978,3416799,48001,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
2626299361,1401196597,45456309,16964446,"g4run","libc.so.6","malloc"
2617629268,1513023556,27975109,29647816,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
2557151206,1579945920,58046871,8861677,"g4run","libG4geometry.so","G4Navigator::GetGlobalExitNormal"
2525656587,1588923415,139513757,7173916,"g4run","libG4geometry.so","0x000000000009d730"
2511020200,1430042950,5184470,1368351,"g4run","libG4geometry.so","G4PolyPhiFace::Normal"
2499576755,1701651153,42223487,18526395,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
2485050507,892110456,3834055,1260575,"g4run","libc.so.6","__GI_____strtod_l_internal"
2446211037,1730722218,139212701,8260278,"g4run","libG4geometry.so","G4LineSection::G4LineSection"
2437393038,618382286,2805198,131959,"g4run","libG4processes.so","G4GEMProbability::EmissionProbability"
2427191880,1304254649,32532235,17610690,"g4run","libG4processes.so","0x00000000003ceb40"
2414107390,1552500161,89967912,5273915,"g4run","libG4geometry.so","G4PVPlacement::VolumeType"
2407682161,966306458,4707859,961405,"g4run","libG4processes.so","G4KalbachCrossSection::ComputeCrossSection"
2393918722,1265391548,30278244,16814694,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable"
2375192302,1336496569,231335260,17555306,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OnComputeStep"
2354651262,1765647614,121539021,31821345,"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::rotateZ"
2350195402,1650843865,208615842,13867214,"g4run","libG4processes.so","G4PhysicsVector::Value"
2345821197,1432258229,158843332,9814372,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetElementCrossSection"
2342547023,1407606993,113326009,4383865,"g4run","libG4geometry.so","0x000000000009c054"
2289495613,1457447237,174491794,10813618,"g4run","libG4geometry.so","G4Navigator::SetSavedState"
2259621306,1285587691,112998679,26670958,"g4run","libG4processes.so","G4HadFinalState::Clear"
2251613791,1185872443,93301355,2296550,"g4run","libG4geometry.so","0x000000000009db10"
2248339258,1638929963,155586417,15211348,"g4run","libG4processes.so","G4NeutronElasticXS::SelectIsotope"
2237712665,1121661070,33127223,20495396,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
2226375084,1243585515,26295530,12425519,"g4run","libG4processes.so","G4VHadDecayAlgorithm::TwoBodyMomentum"
2201235307,1418809394,136138243,11614346,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength"
2186476016,1127929489,107921874,3808286,"g4run","libG4processes.so","G4NeutronInelasticXS::GetElementCrossSection"
2173705448,1378542139,129248925,5387471,"g4run","libG4geometry.so","G4Trap::DistanceToIn"
2129467783,1277436321,104011216,6092739,"g4run","libG4geometry.so","G4PolyconeSide::GetPhi"
2114723634,1286085379,37373933,17895029,"g4run","libG4processes.so","G4CascadParticle::operator="
2101162403,1163532544,103031819,5937085,"g4run","libm.so.6","0x000000000000e214"
2090970323,1294355617,115905805,12802609,"g4run","libG4processes.so","0x00000000003d4ec0"
2089258506,1308043599,170175093,9438571,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeMaxElectronScattering"
2075988681,1317982375,121726701,5761293,"g4run","libG4clhep.so","HepGeom::operator*"
2064299061,1428902613,184286452,11950770,"g4run","libG4processes.so","G4VMscModel::GetRange"
2058944899,1092978619,105388696,8738390,"g4run","libG4processes.so","G4PhysicsVector::Value"
2038086282,1309030069,46629982,14888341,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
2036654002,1175488424,30299055,15309888,"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle"
2029982036,1464721481,112758370,15093939,"g4run","libG4processes.so","0x00000000003b37b4"
1996572893,1085955076,24324544,18082215,"g4run","libG4processes.so","G4InuclNuclei::getNucleiMass"
1989651485,1126292169,23744613,14927133,"g4run","libG4processes.so","G4InteractionCase::set"
1982815390,1520470332,160712045,11107610,"g4run","libG4processes.so","G4VEmModel::SelectRandomAtom"
1976521597,998096868,28079986,5748052,"g4run","libc.so.6","_int_free"
1967431665,1118392456,86238795,2496826,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn"
1950236909,904602091,5099145,302109,"g4run","libG4geometry.so","G4BoundingEnvelope::ClipEdgesByVoxel"
1941302875,1432048626,116831190,32999534,"g4run","libG4processes.so","G4eeToTwoGammaModel::SampleSecondaries"
1933012294,1119915941,79869525,1857648,"g4run","libG4geometry.so","G4Polycone::DistanceToIn"
1923645045,1095351386,40971703,13996941,"g4run","libG4processes.so","G4CollisionOutput::setOnShell"
1915589282,1001345623,28875034,13482619,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable"
1899631218,870146053,57414433,23578878,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
1898625064,1271383933,34036870,12915266,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticle"
1885635733,912120962,23328375,10852180,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetBindingEnergy"
1880372928,842555143,21268874,277590,"g4run","libm.so.6","__tan_fma"
1877203638,1199319292,41651020,13311224,"g4run","libG4processes.so","G4InuclElementaryParticle::getStrangeness"
1866652638,778145098,182324,41287,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeDMicroscopicCrossSection"
1842945479,1075370663,98362007,8247319,"g4run","libG4processes.so","G4ElementaryParticleCollider::fillOutgoingMasses"
1803575447,1132763737,112577919,7659380,"g4run","libG4processes.so","G4ModifiedTsai::SampleDirection"
