comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4tracking.so","0x0000000000013d00",706178,916177,0,1945
"g4run","libc.so.6","read",705759,0,0,0
"g4run","libpythia8.so","Pythia8::Sigma2ffbar2ffbarsgm::sigmaKin",704811,0,391276,4044
"g4run","libpythia8.so","Pythia8::SigmaProcess::init",704402,7724648,0,2270
"g4run","libG4processes.so","0x00000000003b1044",704224,0,0,5493
"g4run","libG4physicslists.so","G4DecayPhysics::ConstructProcess",703872,0,129635,0
"g4run","libpythia8.so","0x00000000001b51b0",702254,1323997,0,0
"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::sigmaKin",701677,0,0,5818
"g4run","libpythia8.so","0x00000000001ad850",700633,0,131925,4063
"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3S11QQbar3S11::sigmaHat",700054,0,196565,0
"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3S11QQbar3S11::id3Mass",699232,0,0,4656
"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",698912,0,274379,0
"g4run","libpythia8.so","Pythia8::Sigma2gg2gammagamma::sigmaHat",698049,1323751,0,0
"g4run","libpythia8.so","0x00000000001ad5d4",698008,0,0,0
"g4run","libpythia8.so","0x00000000001aa744",696770,0,201977,0
"g4run","libG4run.so","G4UserPhysicsListMessenger::G4UserPhysicsListMessenger",694658,0,78898,1988
"g4run","libG4processes.so","G4VCrossSectionSource::InLimits",693232,0,0,0
"g4run","libG4global.so","0x0000000000024964",692305,0,0,0
"g4run","libG4clhep.so","CLHEP::MixMaxRng::iterate_raw_vec",691552,3114724,380622,4554
"g4run","libG4processes.so","0x00000000003c3414",691356,0,141527,5986
"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaHat",690736,1301954,0,0
"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",689351,0,170497,4212
"g4run","libG4processes.so","G4XResonance::CrossSection",689106,1147537,387594,5186
"g4run","libG4processes.so","std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > >::_M_realloc_insert<std::pair<G4InuclElementaryParticle, double> >",688714,0,144191,0
"g4run","libG4processes.so","0x00000000003cd7c0",688624,0,173143,2015
"g4run","libG4processes.so","G4Clebsch::TriangleCoeff",686733,8812481,779776,2180
"g4run","libstdc++.so.6.0.30","0x00000000000a0b24",684813,0,0,2670
"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<double>",682002,957436,271774,1890
"g4run","libstdc++.so.6.0.30","0x000000000012e831",680895,2362045,0,0
"g4run","libG4processes.so","G4GeneralNNCollision::IsInCharge",680361,2188870,0,9700
"g4run","libG4processes.so","0x00000000003b39a0",680283,0,0,0
"g4run","libG4processes.so","0x00000000003bb364",679072,0,0,1798
"g4run","libpythia8.so","0x00000000001aeef4",678516,0,0,0
"g4run","libG4persistency.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double>",678399,1005036,251984,0
"g4run","libG4processes.so","G4ConcreteNNTwoBodyResonance::GetCrossSectionSource",678296,0,0,0
"g4run","libG4processes.so","0x00000000003b4904",678124,3457199,1282509,9983
"g4run","libpythia8.so","std::vector<Pythia8::StringRegion, std::allocator<Pythia8::StringRegion> >::_M_default_append",677928,0,0,0
"g4run","libG4particles.so","0x0000000000033aa4",677657,0,0,1931
"g4run","libG4particles.so","0x0000000000035184",677472,0,0,0
"g4run","libc.so.6","__printf_fp",676943,0,0,7171
"g4run","libG4processes.so","0x00000000003d23e4",676868,0,0,0
"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pT2nextQED",676735,359854,67688,6356
"g4run","libG4processes.so","0x00000000003b73f0",676640,0,0,1780
"g4run","libG4processes.so","0x00000000003b73e4",676287,0,0,0
"g4run","libG4processes.so","0x00000000003aeee0",676232,1115604,0,1788
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",675766,4292788,1232401,1801
"g4run","libG4processes.so","0x00000000003ba7c0",675550,0,0,0
"g4run","libG4processes.so","0x00000000003b00a4",674686,2925827,287279,20544
"g4run","libG4processes.so","0x00000000003c3e30",674118,972516,295752,3776
"g4run","libG4processes.so","0x00000000003b73f4",673190,0,0,3396
"g4run","libG4geometry.so","0x000000000009c1c4",673166,0,0,0
"g4run","libG4processes.so","G4BigBanger::xProbability",673126,0,0,0
"g4run","libG4processes.so","G4FissionStore::generateConfiguration",673111,0,0,0
"g4run","libG4geometry.so","0x000000000009f570",673005,0,0,4406
"g4run","libG4processes.so","0x00000000003c3154",672989,1151996,0,5780
"g4run","libG4processes.so","0x00000000003d26b0",672974,0,0,0
"g4run","libG4processes.so","0x00000000003d01b4",672901,880549,0,5321
"g4run","libG4particles.so","0x0000000000034d14",672886,1031997,146499,5568
"g4run","libG4processes.so","G4VNuclearDensity::G4VNuclearDensity",672807,0,0,12676
"g4run","libG4particles.so","0x0000000000033eb0",672749,0,0,1966
"g4run","libG4processes.so","0x00000000003cc574",672665,1039613,0,1391
"g4run","libstdc++.so.6.0.30","0x00000000000a0720",672653,0,360031,12135
"g4run","libG4processes.so","0x00000000003b7024",672649,998728,123089,0
"g4run","libc.so.6","0x00000000000284d4",672645,0,0,0
"g4run","libG4particles.so","0x0000000000033680",672636,0,0,2118
"g4run","libG4processes.so","0x00000000003d27a0",672595,0,614551,1890
"g4run","libG4processes.so","0x00000000003bf154",672438,1008983,0,3837
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getCrossSection",672421,1032869,313503,3569
"g4run","libG4processes.so","0x00000000003c0dd4",672400,993068,284682,8690
"g4run","libG4event.so","G4PrimaryTransformer::GenerateSingleTrack",672361,2646523,0,0
"g4run","libG4processes.so","G4XNNElasticLowE::CrossSection",672331,0,165842,0
"g4run","libpythia8.so","Pythia8::Particle::~Particle",672248,0,794530,2314
"g4run","libG4particles.so","G4IonTable::FindIsotope",672238,0,0,2145
"g4run","libG4particles.so","0x0000000000034c90",671986,0,0,1869
"g4run","libG4processes.so","G4VLongitudinalStringDecay::SetMassCut",671953,1043610,0,3672
"g4run","libG4processes.so","0x00000000003caec0",671857,1095231,0,11055
"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables",671674,1936316,0,1635
"g4run","libG4processes.so","G4Fissioner::getZopt",671649,0,135446,0
"g4run","libstdc++.so.6.0.30","0x00000000000a0ef4",671598,0,0,0
"g4run","libG4processes.so","G4BraggIonModel::GetParticleCharge",671521,0,0,6195
"g4run","libG4particles.so","G4NeutrinoTau::Definition",671503,2037185,0,0
"g4run","libG4processes.so","0x00000000003be474",671453,1853677,0,4173
"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetElasticIsotopeCrossSection",671318,0,0,0
"g4run","libG4processes.so","G4KineticTrack::IntegrateCMMomentum",671262,1031918,0,2434
"g4run","libG4processes.so","0x00000000003c13c4",671252,0,0,2250
"g4run","libG4processes.so","0x00000000003bd2f0",671244,0,0,9112
"g4run","libG4processes.so","0x00000000003b7214",671081,1079433,114550,5971
"g4run","libG4processes.so","G4XPDGTotal::IsValid",671024,0,0,0
"g4run","libG4processes.so","G4V3DNucleus::G4V3DNucleus",670977,1199074,159803,0
"g4run","libG4processes.so","0x00000000003b4a30",670921,0,0,2086
"g4run","libG4clhep.so","CLHEP::RandFlat::shootArray",670914,0,0,5986
"g4run","libpythia8.so","Pythia8::Event::copy",670882,1988616,0,0
"g4run","libG4particles.so","0x0000000000036310",670855,0,0,4650
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::getMultiplicity",670836,3201353,359370,0
"g4run","libG4processes.so","0x00000000003b8c10",670586,0,0,6177
"g4run","libG4processes.so","0x00000000003c6810",670557,1020513,148846,13995
"g4run","libG4processes.so","G4CollisionManager::RemoveCollision",670546,0,179314,0
"g4run","libG4processes.so","G4ElasticHadrNucleusHE::InterpolateHN",670441,0,0,0
"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate",670399,2126994,0,1873
"g4run","libG4processes.so","0x00000000003c63c0",670375,0,155448,12986
"g4run","libG4processes.so","G4Fissioner::getC2",670372,903051,0,0
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",670257,5303789,0,1870
"g4run","libG4processes.so","0x00000000003ae314",670180,0,0,0
"g4run","libG4processes.so","G4CascadeCoalescence::makeLightIon",669988,0,159822,17625
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",669865,0,0,0
"g4run","libG4processes.so","G4KM_NucleonEqRhs::G4KM_NucleonEqRhs",669835,0,0,8485
"g4run","libG4processes.so","0x00000000003bc134",669808,0,0,1879
"g4run","libG4geometry.so","G4ClassicalRK4::IntegratorOrder",669784,2229460,0,0
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",669744,1088726,687185,2224
"g4run","libG4geometry.so","G4EquationOfMotion::G4EquationOfMotion",669681,0,0,0
"g4run","libpythia8.so","Pythia8::SimpleTimeShower::update",669679,0,187125,25496
"g4run","libG4processes.so","G4VLongitudinalStringDecay::ProduceOneHadron",669651,2095956,132212,15089
"g4run","libG4processes.so","G4KM_OpticalEqRhs::G4KM_OpticalEqRhs",669636,1021867,0,0
"g4run","libG4processes.so","0x00000000003b8dc0",669498,1037976,0,9234
"g4run","libG4particles.so","G4IonTable::GetIonName",669461,0,0,2554
"g4run","libG4processes.so","G4ExcitedString::GetLeftParton",669365,928734,0,5191
"g4run","libG4processes.so","0x00000000003c5f50",669232,0,0,1851
"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos",669135,0,0,1801
"g4run","libG4processes.so","0x00000000003ba554",669091,0,0,4140
"g4run","libG4processes.so","G4BinaryCascade::CorrectBarionsOnBoundary",669004,1189345,612662,2068
"g4run","libG4processes.so","0x00000000003ce924",668944,0,0,0
"g4run","libG4processes.so","0x00000000003ccfe4",668871,1093543,450704,9586
"g4run","libG4processes.so","G4BinaryCascade::FindFragments",668852,0,0,14495
"g4run","libG4processes.so","G4BinaryCascade::Absorb",668845,1173673,491719,2764
"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetTotalIsotopeCrossSection",668747,0,0,8964
"g4run","libG4processes.so","0x00000000003cd350",668649,1153008,0,3752
"g4run","libG4particles.so","G4PDGCodeChecker::CheckForNuclei",668644,0,0,1784
"g4run","libG4processes.so","0x00000000003af414",668629,0,0,0
"g4run","libG4processes.so","G4LundStringFragmentation::Diquark_AntiDiquark_aboveThreshold_lastSplitting",668615,991537,0,3390
"g4run","libG4processes.so","0x00000000003c17a0",668615,0,502672,1797
"g4run","libG4processes.so","0x00000000003d3984",668613,0,0,4574
"g4run","libG4particles.so","0x0000000000033544",668490,0,0,6742
"g4run","libG4processes.so","0x00000000003cc450",668457,1133575,137508,1970
"g4run","libG4global.so","0x0000000000024ca4",668288,0,127379,0
"g4run","libG4processes.so","G4ExcitedString::G4ExcitedString",668284,0,255523,12216
"g4run","libG4processes.so","G4FragmentingString::G4FragmentingString",668168,0,0,3370
"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::matrixMultiplication",668131,0,0,0
"g4run","libG4particles.so","0x0000000000034534",668019,0,166339,8689
"g4run","libpythia8.so","Pythia8::Vec4::bstback",667970,0,0,0
"g4run","libG4tracking.so","0x00000000000136e0",667949,0,262057,1876
"g4run","libG4processes.so","0x00000000003cecf4",667941,0,0,0
"g4run","libG4processes.so","G4InteractionContent::SetStatus",667937,0,0,1943
"g4run","libG4particles.so","0x0000000000034ea0",667808,0,0,1762
"g4run","libG4processes.so","G4MuPairProductionModel::SampleSecondaries",667793,0,140226,1062
"g4run","libG4processes.so","0x00000000003ca890",667748,0,261339,3546
"g4run","libG4processes.so","0x00000000003d3504",667743,2919861,0,0
"g4run","libG4processes.so","0x00000000003c3e34",667706,1005540,491923,8358
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeMuMinusPChannelData, G4PionNucSampler>::getCrossSection",667680,0,0,0
"g4run","libG4processes.so","0x00000000003c02b0",667535,2984286,151168,10177
"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::prepare",667422,0,0,2281
"g4run","libG4processes.so","0x00000000003b89e0",667416,1048945,456392,3307
"g4run","libG4processes.so","G4AntiNuclElastic::CalculateAm",667414,0,0,0
"g4run","libG4processes.so","0x00000000003b62c0",667324,0,170231,6344
"g4run","libG4persistency.so","0x000000000003d020",667241,772152,0,0
"g4run","libG4processes.so","0x00000000003cd7c4",667202,0,144655,6348
"g4run","libG4processes.so","0x00000000003cb5d0",667159,0,0,5610
"g4run","libG4processes.so","G4BinaryCascade::GetFinal4Momentum",667108,0,0,2788
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::getMultiplicity",667098,0,0,1706
"g4run","libG4processes.so","G4Fancy3DNucleus::~G4Fancy3DNucleus",667035,2059921,137578,4638
"g4run","libG4processes.so","0x00000000003b40e0",666907,4161244,0,2793
"g4run","libG4processes.so","0x00000000003d15f4",666891,1970179,153398,2471
"g4run","libG4processes.so","0x00000000003b3bc0",666877,2087664,148296,5826
"g4run","libG4processes.so","G4Scatterer::Scatter",666856,0,0,8610
"g4run","libG4processes.so","0x00000000003b6ab4",666834,1012386,0,1495
"g4run","libG4processes.so","0x00000000003bf7c4",666834,0,156633,0
"g4run","libG4processes.so","0x00000000003b8e34",666822,0,0,0
"g4run","libG4processes.so","G4BinaryLightIonReaction::GetProjectileExcitation",666813,0,0,0
"g4run","libG4processes.so","0x00000000003d27a4",666803,875922,322550,5419
"g4run","libG4processes.so","0x00000000003ae294",666775,957860,0,3874
"g4run","libG4processes.so","0x00000000003c85b0",666748,0,0,0
"g4run","libG4processes.so","G4ParticleTypeConverter::GetGenericType",666735,1268564,225872,0
"g4run","libG4processes.so","0x00000000003cf654",666725,0,0,0
"g4run","libG4processes.so","0x00000000003c6d44",666715,1020134,0,0
"g4run","libG4processes.so","G4XNNTotalLowE::IsValid",666708,0,0,4338
"g4run","libG4processes.so","0x00000000003ce650",666696,1109742,0,0
"g4run","libG4processes.so","0x00000000003b0664",666667,0,0,1436
"g4run","libG4processes.so","0x00000000003af224",666663,0,0,1843
"g4run","libG4processes.so","G4PionMinusField::~G4PionMinusField",666614,0,0,0
"g4run","libG4processes.so","0x00000000003b6720",666604,0,136835,11902
"g4run","libpythia8.so","Pythia8::m2",666540,1980538,346666,21903
"g4run","libG4processes.so","G4SigmaZeroField::GetCoeff",666486,0,0,0
"g4run","libG4processes.so","0x00000000003cf240",666478,2004986,0,4186
"g4run","libG4particles.so","0x0000000000034460",666447,0,0,0
"g4run","libG4processes.so","G4MesonAbsorption::GetCollisions",666421,0,804831,1982
"g4run","libG4processes.so","G4XnpElasticLowE::IsValid",666368,0,0,0
"g4run","libG4particles.so","0x0000000000034854",666339,2107917,138063,7726
"g4run","libG4processes.so","G4InuclSpecialFunctions::randomGauss",666316,936851,135084,1800
"g4run","libG4geometry.so","G4MagInt_Driver::G4MagInt_Driver",666305,946853,397700,2251
"g4run","libpythia8.so","std::_Sp_counted_ptr_inplace<Pythia8::LHAGrid1, std::allocator<Pythia8::LHAGrid1>, (__gnu_cxx::_Lock_policy)2>::_M_dispose",666305,0,163878,0
"g4run","libG4processes.so","0x00000000003d27f0",666278,3131541,153154,7908
"g4run","libG4geometry.so","0x000000000009c1f0",666254,5751548,266901,3953
"g4run","libG4processes.so","G4FTFModel::GenerateDeltaIsobar",666225,1015975,320360,7058
"g4run","libG4processes.so","0x00000000003cf304",666204,1093838,179334,2017
"g4run","libm.so.6","__sinh_finite@GLIBC_2.15",666141,1985213,585527,20310
"g4run","g4run","0x000000000000dff0",666139,974726,139887,1592
"g4run","libG4processes.so","G4EmCorrections::ComputeIonCorrections",666104,0,155201,5610
"g4run","libG4processes.so","G4BinaryCascade::CorrectShortlivedPrimaryForFermi",666067,1195245,339702,6078
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::getOutgoingParticleTypes",666013,999716,0,3414
"g4run","libG4clhep.so","CLHEP::Hep3Vector::cosTheta",665961,0,0,5977
"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",665949,0,0,0
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getCrossSection",665944,0,142811,4753
"g4run","libG4processes.so","0x00000000003d20a4",665931,0,0,6260
"g4run","libG4geometry.so","0x0000000000099bf0",665899,910595,270005,7221
"g4run","libG4processes.so","G4VSplitableHadron::G4VSplitableHadron",665879,0,150000,1673
"g4run","libG4processes.so","0x00000000003b9200",665875,0,0,0
"g4run","libG4geometry.so","0x000000000009f560",665869,0,0,0
"g4run","libG4particles.so","G4ParticleDefinition::FillQuarkContents",665865,0,0,0
"g4run","libG4processes.so","0x00000000003c24b4",665809,1070227,0,1992
"g4run","libG4processes.so","G4FermiBreakUpVI::BreakFragment",665796,1079039,158463,2322
"g4run","libG4processes.so","0x00000000003d0f70",665796,1031583,0,0
"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass",665767,1851697,166355,3827
"g4run","libG4particles.so","G4VDecayChannel::DynamicalMass",665752,1027843,0,0
"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put",665750,0,165810,3337
"g4run","libc.so.6","___vsnprintf",665673,0,0,0
"g4run","libG4particles.so","0x0000000000033a34",665671,0,0,0
"g4run","libG4processes.so","0x00000000003ce8e4",665641,0,0,0
"g4run","libG4geometry.so","0x000000000009e854",665602,3203911,265983,2063
"g4run","libG4tracking.so","0x0000000000012fe0",665589,1010726,0,0
"g4run","libG4particles.so","0x0000000000033454",665581,0,145901,3505
"g4run","libG4processes.so","0x00000000003ceb90",665527,5004688,1398383,13544
"g4run","libG4processes.so","0x00000000003be2e0",665500,0,0,0
"g4run","libG4processes.so","0x00000000003d3414",665493,0,0,0
"g4run","libpythia8.so","0x00000000001ae944",665489,0,0,1336
"g4run","libG4processes.so","0x00000000003cece4",665477,0,152821,0
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getOutgoingParticleTypes",665465,0,144809,3721
"g4run","libG4processes.so","0x00000000003c3604",665322,0,0,1720
"g4run","libG4processes.so","0x00000000003adf54",665209,0,0,1769
"g4run","libG4processes.so","G4FTFAnnihilation::GaussianPt",665208,1012925,0,1450
"g4run","libG4processes.so","G4XAnnihilationChannel::VariableWidth",665194,1034893,0,0
"g4run","libG4geometry.so","0x000000000009e2d0",665188,1074863,191073,0
"g4run","libG4processes.so","G4XnpElastic::GetComponents",665087,0,0,0
"g4run","libG4processes.so","0x00000000003bd5d4",665032,0,0,0
"g4run","libG4processes.so","0x00000000003d4d74",664922,0,0,0
"g4run","libG4processes.so","G4ProtonField::~G4ProtonField",664901,0,0,0
"g4run","libc.so.6","__vsnprintf_internal",664860,0,0,2555
"g4run","libG4processes.so","0x00000000003c3070",664860,0,0,1424
"g4run","libG4processes.so","0x00000000003cf770",664843,0,0,1225
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getCrossSection",664799,3150247,145920,0
